,Amy,Cg_Cx,Hipp,IL_Cx,Nac,PrL_Cx,Thal,VTA
Amy,0.0,0.660224756462286,0.6034877698839387,0.6616382401343345,0.6623292049409827,0.6977837556678882,0.5818776462719774,0.6300060293250622
Cg_Cx,0.660224756462286,0.0,0.5878110282003908,0.7070376009325232,0.7501878541734632,0.7027565134332392,0.63150429463172,0.6236988390622412
Hipp,0.6034877698839387,0.5878110282003908,0.0,0.5975405225097996,0.5797184778398449,0.632158248973841,0.5200907116055102,0.5262668457078352
IL_Cx,0.6616382401343345,0.7070376009325232,0.5975405225097996,0.0,0.7550016986036763,0.7676500773594129,0.6445139934725768,0.6447568035269539
Nac,0.6623292049409827,0.7501878541734632,0.5797184778398449,0.7550016986036763,0.0,0.7655286763889043,0.6103239699309833,0.66114776796632
PrL_Cx,0.6977837556678882,0.7027565134332392,0.632158248973841,0.7676500773594129,0.7655286763889043,0.0,0.5519591650292581,0.6454242708823895
Thal,0.5818776462719774,0.63150429463172,0.5200907116055102,0.6445139934725768,0.6103239699309833,0.5519591650292581,0.0,0.5924699433128331
VTA,0.6300060293250622,0.6236988390622412,0.5262668457078352,0.6447568035269539,0.66114776796632,0.6454242708823895,0.5924699433128331,0.0
