,Amy,Cg_Cx,Hipp,IL_Cx,Nac,PrL_Cx,Thal,VTA
Amy,0.0,0.0012453751466299497,0.010175175418963161,0.00013336493801156818,0.00022765077317117707,0.001331072993226441,0.003844043235018151,0.0006280297839951952
Cg_Cx,0.0012453751466299497,0.0,0.0071276274442618045,0.0001853078770736484,0.0005309499968466493,0.0009375723576226906,0.0026649351618072176,0.0038292135717627987
Hipp,0.010175175418963161,0.0071276274442618045,0.0,0.003597426032026767,0.0028907927976350016,0.0017045161200534907,0.3248159084138875,0.10605386034363054
IL_Cx,0.00013336493801156818,0.0001853078770736484,0.003597426032026767,0.0,7.238915419205434e-05,0.0004723457711007778,0.0007610963294325369,0.001070918797433302
Nac,0.00022765077317117707,0.0005309499968466493,0.0028907927976350016,7.238915419205434e-05,0.0,0.00028727521729123815,0.015817917704861403,0.004607008074467342
PrL_Cx,0.001331072993226441,0.0009375723576226906,0.0017045161200534907,0.0004723457711007778,0.00028727521729123815,0.0,0.03385721147468335,0.00303919437673845
Thal,0.003844043235018151,0.0026649351618072176,0.3248159084138875,0.0007610963294325369,0.015817917704861403,0.03385721147468335,0.0,0.05178693651903117
VTA,0.0006280297839951952,0.0038292135717627987,0.10605386034363054,0.001070918797433302,0.004607008074467342,0.00303919437673845,0.05178693651903117,0.0
