,Amy,Cg_Cx,Hipp,IL_Cx,Nac,PrL_Cx,Thal,VTA
Amy,0.0,0.034836438559291937,0.03381783998084797,0.02468093753127902,0.02685835629345404,0.04349713203926343,0.02184414895137088,0.025221177078232376
Cg_Cx,0.034836438559291937,0.0,0.026545445091634316,0.033205043265314316,0.047240756229751935,0.04201621600927719,0.03273384493351634,0.032976942695951895
Hipp,0.03381783998084797,0.026545445091634316,0.0,0.02569224691234322,0.02014593695137582,0.03034525433043431,0.040143014413780466,0.01826197412616144
IL_Cx,0.02468093753127902,0.033205043265314316,0.02569224691234322,0.0,0.03560769026767097,0.04960361924768213,0.02892923978759324,0.030675365224391488
Nac,0.02685835629345404,0.047240756229751935,0.02014593695137582,0.03560769026767097,0.0,0.045526729333378174,0.04001119544305413,0.04454596010117554
PrL_Cx,0.04349713203926343,0.04201621600927719,0.03034525433043431,0.04960361924768213,0.045526729333378174,0.0,0.02320029765771948,0.03709717377405244
Thal,0.02184414895137088,0.03273384493351634,0.040143014413780466,0.02892923978759324,0.04001119544305413,0.02320029765771948,0.0,0.04746732007254956
VTA,0.025221177078232376,0.032976942695951895,0.01826197412616144,0.030675365224391488,0.04454596010117554,0.03709717377405244,0.04746732007254956,0.0
