,Amy,Cg_Cx,Hipp,IL_Cx,Nac,PrL_Cx,Thal,VTA
Amy,0.0,0.024775785579099447,0.0221043852962194,0.01652741300339142,0.01761583447899809,0.03095751227432987,0.018517833336830512,0.01890158371514523
Cg_Cx,0.024775785579099447,0.0,0.020843197001529104,0.01864900645112796,0.03181437537777968,0.019441100338337153,0.02627909633086368,0.027461609957233252
Hipp,0.0221043852962194,0.020843197001529104,0.0,0.016960060304948284,0.016729523034242483,0.02114602472662615,0.023482095114696094,0.013771609312030642
IL_Cx,0.01652741300339142,0.01864900645112796,0.016960060304948284,0.0,0.030405189057139074,0.033583788754827884,0.01867509170813741,0.022276622116713836
Nac,0.01761583447899809,0.03181437537777968,0.016729523034242483,0.030405189057139074,0.0,0.038651811091320515,0.026732419573114074,0.029350334461274767
PrL_Cx,0.03095751227432987,0.019441100338337153,0.02114602472662615,0.033583788754827884,0.038651811091320515,0.0,0.018801700687267414,0.031386150683056814
Thal,0.018517833336830512,0.02627909633086368,0.023482095114696094,0.01867509170813741,0.026732419573114074,0.018801700687267414,0.0,0.023451441272758982
VTA,0.01890158371514523,0.027461609957233252,0.013771609312030642,0.022276622116713836,0.029350334461274767,0.031386150683056814,0.023451441272758982,0.0
