,mouse,expDate,pumpTime (ms),-5,-4,-3,-2,-1,0,1,2,3,4
517,Mouse04395,063020,889035,3.709482192993164,2.8817827701568604,2.2488696575164795,2.345069169998169,2.0862274169921875,2.588975191116333,3.525844097137451,3.1723947525024414,2.8488125801086426,2.2687501907348633
518,Mouse04394,062420,890540,4.373896598815918,4.387343406677246,4.24840784072876,3.9132955074310303,4.321449279785156,4.260562419891357,6.665686130523682,4.992974758148193,5.6908392906188965,3.128140449523926
519,Mouse04394,070220,890674,3.684905767440796,5.853193283081055,7.3814215660095215,4.044464588165283,3.823819637298584,4.933476448059082,5.808475494384766,5.410210132598877,5.298214435577393,5.493206977844238
520,Mouse04394,062520,891760,4.8542375564575195,4.806017875671387,3.4522361755371094,4.499433517456055,6.069106101989746,5.393303394317627,5.800212860107422,4.605108737945557,7.15726900100708,4.3537445068359375
521,Mouse04384,071820,893450,4.02426815032959,4.81660270690918,3.8702635765075684,5.304838180541992,3.673323154449463,2.909205675125122,2.920585870742798,2.8603696823120117,2.563413619995117,3.4741992950439453
522,Mouse04395,062720,895837,1.9400262832641602,3.1780428886413574,5.478061199188232,3.2459545135498047,4.330447196960449,2.1919167041778564,4.554464817047119,3.283834457397461,3.120466709136963,4.00141716003418
523,Mouse04383,062520,896233,3.5007998943328857,4.056033134460449,4.107325077056885,3.3570778369903564,3.84637188911438,4.316845417022705,3.9855592250823975,3.3376691341400146,2.323214292526245,3.6675097942352295
524,Mouse04384,071920,897539,4.348587512969971,4.216775417327881,4.253525733947754,4.5634660720825195,3.8490986824035645,3.1790506839752197,4.449142932891846,4.616981506347656,2.696345090866089,3.697509288787842
525,Mouse04395,062620,897944,3.3102049827575684,4.594305992126465,5.755540370941162,3.6339643001556396,4.608057498931885,3.2862260341644287,4.510930061340332,4.744516849517822,5.560275554656982,5.5867109298706055
526,Mouse04394,062620,898747,7.268002033233643,5.3058319091796875,5.231189250946045,3.9354910850524902,4.871713161468506,5.784577369689941,5.206098556518555,3.9164509773254395,4.4874372482299805,4.742740631103516
527,Mouse04394,062320,901013,3.2519214153289795,3.4084463119506836,4.134744167327881,4.9036383628845215,4.114236831665039,4.846762657165527,4.6641950607299805,4.964165687561035,4.385150909423828,5.038669586181641
528,Mouse04394,070220,903177,5.442780494689941,4.161411285400391,5.179591655731201,3.906022310256958,4.846198558807373,4.630175590515137,4.1076555252075195,5.628221035003662,4.104010105133057,5.575431823730469
529,Mouse04384,071820,903846,3.9364752769470215,4.023070812225342,3.8944284915924072,5.207333564758301,4.433382511138916,3.7491843700408936,3.1551904678344727,3.267965316772461,4.094733715057373,2.839078903198242
530,Mouse04394,062220,905625,3.7323110103607178,3.84805965423584,3.2705984115600586,5.01686954498291,3.9373655319213867,6.37045955657959,4.455043792724609,3.790778160095215,5.8455328941345215,4.105037212371826
531,Mouse04383,062520,907254,4.038393020629883,3.149533748626709,2.7623653411865234,4.57241153717041,3.9863336086273193,5.0523362159729,6.441135406494141,2.8673136234283447,4.585180759429932,4.240429401397705
532,Mouse04393,060120,911736,5.296163558959961,6.15743350982666,5.350466728210449,4.9108147621154785,5.984424114227295,4.4972615242004395,5.602304458618164,6.017733097076416,5.755417346954346,5.2985711097717285
533,Mouse04384,071920,912289,5.137051105499268,5.480886936187744,4.116818904876709,4.090649604797363,4.1384453773498535,3.3461577892303467,3.996652841567993,3.654390573501587,4.173912525177002,3.962465286254883
534,Mouse04394,062520,913066,3.543151378631592,3.3153793811798096,5.082274913787842,4.992990493774414,5.8919291496276855,3.574357271194458,5.029051780700684,5.342221736907959,3.2616195678710938,4.597978115081787
535,Mouse04391,062620,913069,1.42501699924469,2.7720420360565186,2.5369796752929688,1.591976284980774,2.12341570854187,2.497627019882202,4.530208587646484,1.4241266250610352,4.02558708190918,6.038958549499512
536,Mouse04394,062720,913711,4.653774738311768,4.20911979675293,4.85948371887207,4.957525253295898,6.2111711502075195,8.601635932922363,4.802939414978027,7.00032377243042,4.955921173095703,4.050325870513916
537,Mouse04394,062220,916057,3.6557700634002686,4.1653218269348145,4.534407615661621,4.198534965515137,4.737208366394043,6.346789360046387,5.513442039489746,6.432455062866211,4.524860382080078,3.9872546195983887
538,Mouse04395,062520,916173,3.278418779373169,7.29487419128418,4.195682525634766,4.252947807312012,4.004254341125488,4.571844577789307,2.611582040786743,3.897991418838501,4.547115325927734,5.130560874938965
539,Mouse04383,062520,917763,3.713071823120117,3.9265027046203613,3.5898375511169434,3.892043113708496,3.78613543510437,4.412765979766846,4.865422248840332,4.064321517944336,3.588440418243408,2.358383893966675
540,Mouse04384,061920,918202,3.9185807704925537,4.356106758117676,4.977522850036621,5.174398899078369,4.133214473724365,3.090160369873047,3.3276450634002686,4.006715774536133,4.543410778045654,4.811539649963379
541,Mouse04394,070220,920413,5.87509822845459,5.0099663734436035,5.100669860839844,5.225850582122803,3.796339273452759,3.970289468765259,6.367607116699219,5.39105224609375,7.964336395263672,5.6221604347229
542,Mouse04395,062720,920599,1.2749971151351929,1.9811750650405884,0.27573156356811523,4.099267959594727,3.2442610263824463,2.0641722679138184,2.015660285949707,3.664266347885132,2.6652963161468506,4.116453170776367
543,Mouse04384,071820,921610,5.350120544433594,4.02489709854126,4.563027858734131,4.909034252166748,5.696725368499756,3.272340774536133,2.5221025943756104,5.535973072052002,3.290194034576416,4.886546611785889
