,0,1,2,3,4,5,6,7,8,9,10
0,Mouse04382,0.12776336886666037,0.12726574729789386,0.11572455953467976,0.10835786637934772,0.11798583445223895,0.10209278914738786,0.0977461998435584,0.10237619382413951,0.10521142794327303,0.10439486225897615
1,Mouse04383,0.08873986965620223,0.09272097737946138,0.09221284592777122,0.08700206545430691,0.08555557822555672,0.09275981162218645,0.0859135917230766,0.09092509964243374,0.08398445033364826,0.08648572776681233
2,Mouse04384,0.09057813607974023,0.08785371679994392,0.08305788990791614,0.08287839191148012,0.08253171039949649,0.07888867331827741,0.08368710915149166,0.08578231159552205,0.08172481963638126,0.08431926758096712
3,Mouse04385,0.06951924289266269,0.08135847747325897,0.08449172228574753,0.057701174169778824,0.07891903569300969,0.08158089717229207,0.09724875415364902,0.08859984576702118,0.07136814792950948,0.10201289008061092
4,Mouse04391,0.08593401734374072,0.07549943923444707,0.07298276495298762,0.06807681873263056,0.06725569291034174,0.06657182936415713,0.07216358798905276,0.07507658331872478,0.08117298940104727,0.07947895056445543
5,Mouse04392,0.09907930456101895,0.09624695107340812,0.11381085254251957,0.11421051546931267,0.10031853467226029,0.08313461355865001,0.07142963334918022,0.06679905094206333,0.07186967320740223,0.08751672245562077
6,Mouse04393,0.07682382007972537,0.07544709637240282,0.07161713031372188,0.06846660801090336,0.06838870681248499,0.07800667206381594,0.06771559685565778,0.07244098916323194,0.07467994457154901,0.07448030533313187
7,Mouse04394,0.10765336266502708,0.10797487454798677,0.10667209074788514,0.10604549459424596,0.10445408943038456,0.09998454149713017,0.09705380097918931,0.09647826424338979,0.09270939835226756,0.09470838028363868
8,Mouse04395,0.0792408937688353,0.0805226943363816,0.08032500496059831,0.07960187984704796,0.0792401893777082,0.07235219890466003,0.08395748005353544,0.08082905503759431,0.07424410703557023,0.07885073070379385
