,Event Number,mouse,time,group,net 1,net 2,net 3,agg scores
0,Tone 4,Mouse39111,-10,group 2,0.08727782219648361,0.09969288855791092,0.02514594979584217,2.5352892875671387
1,Tone 4,Mouse39111,-9,group 2,0.0950651690363884,0.1637483686208725,0.06694618612527847,3.709843635559082
2,Tone 4,Mouse39111,-8,group 2,0.11507796496152878,0.20717297494411469,0.013588919304311275,4.591306686401367
3,Tone 4,Mouse39111,-7,group 2,0.13498400151729584,0.23120267689228058,0.07224120944738388,5.229373931884766
4,Tone 4,Mouse39111,-6,group 2,0.11963174492120743,0.19258686900138855,0.026086200028657913,4.40174674987793
5,Tone 4,Mouse39111,-5,group 2,0.11958874762058258,0.17248155176639557,0.0233656894415617,4.064127445220947
6,Tone 4,Mouse39111,-4,group 2,0.06948250532150269,0.14034971594810486,0.05470215156674385,3.060272455215454
7,Tone 4,Mouse39111,-3,group 2,0.08554758131504059,0.13155190646648407,0.0023623635061085224,3.0330660343170166
8,Tone 4,Mouse39111,-2,group 2,0.0554448701441288,0.1517765372991562,0.023150654509663582,3.090480089187622
9,Tone 4,Mouse39111,-1,group 2,0.07886354625225067,0.09911007434129715,0.018130211159586906,2.4380815029144287
10,Tone 4,Mouse39111,0,group 2,0.10544838011264801,0.20833303034305573,0.026836613193154335,4.525915145874023
11,Tone 4,Mouse39111,1,group 2,0.12137005478143692,0.15713147819042206,0.014902006834745407,3.819509983062744
12,Tone 4,Mouse39111,2,group 2,0.07569260895252228,0.111124686896801,0.023578111082315445,2.6112923622131348
13,Tone 4,Mouse39111,3,group 2,0.10890523344278336,0.2443426251411438,0.09873563796281815,5.212201118469238
14,Tone 4,Mouse39111,4,group 2,0.145692840218544,0.23226293921470642,0.02857024222612381,5.320347309112549
15,Tone 4,Mouse39111,5,group 2,0.08509571850299835,0.12493759393692017,0.011373160406947136,2.9248743057250977
16,Tone 4,Mouse39111,6,group 2,0.09700360149145126,0.1695072203874588,0.07550089806318283,3.8310399055480957
17,Tone 4,Mouse39111,7,group 2,0.08068961650133133,0.13151662051677704,0.09083694219589233,3.048903226852417
18,Tone 4,Mouse39111,8,group 2,0.11283598840236664,0.23499450087547302,0.07873239368200302,5.080362796783447
19,Tone 4,Mouse39111,9,group 2,0.10256936401128769,0.18802015483379364,0.07944261282682419,4.197084426879883
20,Tone 4,Mouse39111,10,group 2,0.08549035340547562,0.17686349153518677,0.04817730933427811,3.8211607933044434
21,Tone 4,Mouse39111,11,group 2,0.08958473801612854,0.10548317432403564,0.0045755403116345406,2.6395480632781982
22,Tone 4,Mouse39111,12,group 2,0.07661792635917664,0.14528071880340576,0.04931224510073662,3.208479404449463
23,Tone 4,Mouse39111,13,group 2,0.1160735934972763,0.16013188660144806,0.008849249221384525,3.813282012939453
24,Tone 4,Mouse39111,14,group 2,0.14632786810398102,0.23305091261863708,0.027332063764333725,5.338809490203857
25,Tone 4,Mouse39111,15,group 2,0.11714588850736618,0.17065247893333435,0.0017051621107384562,3.9940333366394043
26,Tone 4,Mouse39111,16,group 2,,,,
27,Tone 4,Mouse39111,17,group 2,0.12246055155992508,0.19725348055362701,0.02877236157655716,4.509206295013428
28,Tone 4,Mouse39111,18,group 2,0.11429997533559799,0.17601633071899414,0.06281670928001404,4.0998053550720215
29,Tone 4,Mouse39111,19,group 2,0.09558186680078506,0.19210830330848694,0.0627078264951706,4.184702396392822
30,Tone 4,Mouse39111,20,group 2,0.10964442789554596,0.17423143982887268,0.05836134031414986,4.021222114562988
31,Tone 4,Mouse39111,21,group 2,0.09575843065977097,0.12683027982711792,0.019997425377368927,3.067108631134033
32,Tone 4,Mouse39111,22,group 2,0.1264086216688156,0.1952793449163437,0.05129219591617584,4.531251907348633
33,Tone 4,Mouse39111,23,group 2,0.12728998064994812,0.3091548681259155,0.07868523895740509,6.458425045013428
34,Tone 4,Mouse39111,24,group 2,0.10079575330018997,0.12319158762693405,0.03427799046039581,3.066108226776123
35,Tone 4,Mouse39111,25,group 2,,,,
36,Tone 4,Mouse39111,26,group 2,0.10502755641937256,0.132992222905159,0.019318925216794014,3.2601473331451416
37,Tone 4,Mouse39111,27,group 2,0.12734419107437134,0.16215242445468903,0.04321882873773575,3.9822275638580322
38,Tone 4,Mouse39111,28,group 2,,,,
39,Tone 4,Mouse39111,29,group 2,0.12849360704421997,0.20359662175178528,0.035096995532512665,4.67863655090332
40,Tone 4,Mouse39111,30,group 2,0.13125640153884888,0.25382906198501587,0.07815846800804138,5.574409484863281
41,Tone 4,Mouse39111,31,group 2,0.08312658965587616,0.18974585831165314,0.02797936089336872,3.998192548751831
42,Tone 4,Mouse39111,32,group 2,0.10548281669616699,0.2576432228088379,0.0792703703045845,5.3863677978515625
43,Tone 4,Mouse39111,33,group 2,0.11253437399864197,0.18650074303150177,0.02346046455204487,4.22885274887085
44,Tone 4,Mouse39111,34,group 2,0.10685920715332031,0.13619467616081238,0.023808758705854416,3.3347322940826416
45,Tone 4,Mouse39111,35,group 2,0.12395542860031128,0.15631553530693054,0.05932219326496124,3.8633639812469482
46,Tone 4,Mouse39111,36,group 2,0.09802902489900589,0.11685918271541595,0.05619891732931137,2.9492835998535156
47,Tone 4,Mouse39111,37,group 2,0.10372249782085419,0.1417568176984787,0.00701767485588789,3.3846030235290527
48,Tone 4,Mouse39111,38,group 2,0.0823255330324173,0.15262962877750397,0.059267494827508926,3.394118547439575
49,Tone 4,Mouse39111,39,group 2,0.0797092393040657,0.13160204887390137,0.029657740145921707,2.996464729309082
50,Tone 4,Mouse39113,-10,group 2,0.10062919557094574,0.12453965842723846,0.001072414917871356,3.0629312992095947
51,Tone 4,Mouse39113,-9,group 2,0.13321717083454132,0.17762666940689087,0.05462772771716118,4.3060173988342285
52,Tone 4,Mouse39113,-8,group 2,0.08619553595781326,0.09512995928525925,0.01669670082628727,2.442495346069336
53,Tone 4,Mouse39113,-7,group 2,0.138704314827919,0.19884175062179565,0.0016745879547670484,4.675185680389404
54,Tone 4,Mouse39113,-6,group 2,0.1360601782798767,0.22327373921871185,0.030122647061944008,5.077239036560059
55,Tone 4,Mouse39113,-5,group 2,0.09295748919248581,0.16859647631645203,0.05215748772025108,3.759336233139038
56,Tone 4,Mouse39113,-4,group 2,0.11942116916179657,0.259820818901062,0.05004651099443436,5.538054466247559
57,Tone 4,Mouse39113,-3,group 2,0.11054231226444244,0.15408842265605927,0.03284889832139015,3.675701379776001
58,Tone 4,Mouse39113,-2,group 2,0.12343967705965042,0.3322281241416931,0.04314407706260681,6.7797160148620605
59,Tone 4,Mouse39113,-1,group 2,0.11828078329563141,0.10118144750595093,0.044021256268024445,2.8774261474609375
60,Tone 4,Mouse39113,0,group 2,0.15245763957500458,0.20776604115962982,0.003415239043533802,4.959954261779785
61,Tone 4,Mouse39113,1,group 2,0.12137852609157562,0.20718121528625488,0.0687003880739212,4.693026065826416
62,Tone 4,Mouse39113,2,group 2,,,,
63,Tone 4,Mouse39113,3,group 2,0.10258164256811142,0.18845422565937042,0.03904229775071144,4.175214767456055
64,Tone 4,Mouse39113,4,group 2,0.12890039384365082,0.1903483122587204,0.0689966157078743,4.486248016357422
