,Event Number,mouse,time,group,net 1,net 2,net 3,agg scores
0,Tone 5,Mouse39111,-10,group 2,0.12844359874725342,0.20353864133358002,0.00294643547385931,4.653920650482178
1,Tone 5,Mouse39111,-9,group 2,0.09374917298555374,0.12481791526079178,0.013735626824200153,3.009345054626465
2,Tone 5,Mouse39111,-8,group 2,0.10469487309455872,0.14064715802669525,0.039345692843198776,3.399013042449951
3,Tone 5,Mouse39111,-7,group 2,0.12606817483901978,0.2577843964099884,0.040557894855737686,5.562340259552002
4,Tone 5,Mouse39111,-6,group 2,0.11940415948629379,0.20040859282016754,0.03944437578320503,4.53959846496582
5,Tone 5,Mouse39111,-5,group 2,0.1186261773109436,0.17238183319568634,0.05166123807430267,4.073507785797119
6,Tone 5,Mouse39111,-4,group 2,0.08574343472719193,0.1523909866809845,0.0909450501203537,3.4465339183807373
7,Tone 5,Mouse39111,-3,group 2,0.08005773276090622,0.09514880925416946,0.08348286896944046,2.43100905418396
8,Tone 5,Mouse39111,-2,group 2,0.1310776323080063,0.24312444031238556,0.054511137306690216,5.377065181732178
9,Tone 5,Mouse39111,-1,group 2,0.15738601982593536,0.22467564046382904,0.011565681546926498,5.296066761016846
10,Tone 5,Mouse39111,0,group 2,,,,
11,Tone 5,Mouse39111,1,group 2,,,,
12,Tone 5,Mouse39111,2,group 2,,,,
13,Tone 5,Mouse39111,3,group 2,0.09779095649719238,0.16687707602977753,0.008342652581632137,3.7463114261627197
14,Tone 5,Mouse39111,4,group 2,0.10374094545841217,0.14018820226192474,0.027912700548768044,3.373745918273926
15,Tone 5,Mouse39111,5,group 2,0.07642368972301483,0.11919479817152023,0.08310088515281677,2.7960736751556396
16,Tone 5,Mouse39111,6,group 2,0.10763820260763168,0.1469050943851471,0.03917907550930977,3.5320639610290527
17,Tone 5,Mouse39111,7,group 2,0.11498504132032394,0.17317429184913635,0.08121225982904434,4.072436332702637
18,Tone 5,Mouse39111,8,group 2,0.11757916957139969,0.12758977711200714,0.0026122459676116705,3.2809202671051025
