,flx_mean_list,flx_sterr_list,epm_mean_list,epm_sterr_list,oft_mean_list,oft_sterr_list,region
0,0.59,0.04,0.76,0.03,0.84,0.03,dCSFA-NMF
1,0.4608455616236989,0.013399245770455759,0.5365294207963628,0.022213113951912212,0.5819045593874572,0.029074981088344564,Amy
2,0.5224553050728997,0.024022809031750653,0.48415662669809956,0.027859729468926602,0.6423523118061134,0.03704328307007168,Cg_Cx
3,0.46704548959114006,0.014415691973446592,0.501691208429587,0.02851365876735805,0.4730606087453029,0.02614857813043037,Hipp
4,0.4929439426168709,0.0229947652823515,0.567936993677763,0.02567867117129182,0.7224119621605198,0.038405621842004675,IL_Cx
5,0.5097735631875338,0.014552018337425098,0.4931711781600063,0.015944306985966435,0.5084691261034033,0.030982067428440233,Nac
6,0.49519848943030625,0.023407035820507828,0.5241546136841012,0.03138232971457086,0.6417241160604203,0.042295956590531036,PrL_Cx
7,0.5563714824180883,0.010236155521554524,0.4723099473543955,0.028962363054753387,0.44686404182505446,0.04339749140960684,Thal
8,0.5344478697261764,0.013439625565063616,0.5040147231981993,0.00783259440517329,0.5274800185862311,0.019559551782466985,VTA
