,Event Number,mouse,time,group,net 1,net 2,net 3,agg scores
45,Tone 1,Mouse39111,35,group 2,0.14238779246807098,0.1928541213274002,0.011938164010643959,4.618853569030762
46,Tone 1,Mouse39111,36,group 2,0.10008358210325241,0.172597736120224,0.14305539429187775,3.9616098403930664
47,Tone 1,Mouse39111,37,group 2,0.080767922103405,0.10611481964588165,0.03412790223956108,2.5851025581359863
48,Tone 1,Mouse39111,38,group 2,,,,
49,Tone 1,Mouse39111,39,group 2,0.09546192735433578,0.15772975981235504,0.0029521172400563955,3.567080497741699
50,Tone 1,Mouse39113,-10,group 2,0.13244114816188812,0.19819679856300354,0.020116768777370453,4.616428852081299
51,Tone 1,Mouse39113,-9,group 2,0.14076189696788788,0.20983919501304626,0.04987882077693939,4.913580417633057
52,Tone 1,Mouse39113,-8,group 2,0.15068107843399048,0.2574079632759094,0.07872463017702103,5.82474946975708
53,Tone 1,Mouse39113,-7,group 2,0.1423013061285019,0.2502062916755676,0.1036003977060318,5.640590667724609
54,Tone 1,Mouse39113,-6,group 2,0.10185348242521286,0.10627150535583496,0.04940829798579216,2.8052945137023926
55,Tone 1,Mouse39113,-5,group 2,0.10879702121019363,0.14896821975708008,0.09086986631155014,3.6152100563049316
56,Tone 1,Mouse39113,-4,group 2,0.19184990227222443,0.25932344794273376,0.02239920198917389,6.219170570373535
57,Tone 1,Mouse39113,-3,group 2,0.09552079439163208,0.17161133885383606,0.030922438949346542,3.8193492889404297
58,Tone 1,Mouse39113,-2,group 2,0.11144765466451645,0.14590789377689362,0.015615714713931084,3.5357019901275635
59,Tone 1,Mouse39113,-1,group 2,0.09587439149618149,0.10371848195791245,0.011051097884774208,2.6764135360717773
60,Tone 1,Mouse39113,0,group 2,0.07592721283435822,0.08980371803045273,0.05580626428127289,2.281407356262207
61,Tone 1,Mouse39113,1,group 2,0.1558608114719391,0.13464964926242828,0.003413153812289238,3.774167060852051
62,Tone 1,Mouse39113,2,group 2,0.0910361036658287,0.1806747168302536,0.023451754823327065,3.9211385250091553
63,Tone 1,Mouse39113,3,group 2,0.11260262876749039,0.1768556535243988,0.0013088950654491782,4.052676677703857
64,Tone 1,Mouse39113,4,group 2,0.14289386570453644,0.19154268503189087,0.04361104965209961,4.6248579025268555
65,Tone 1,Mouse39113,5,group 2,0.10212461650371552,0.16014455258846283,0.017502645030617714,3.683129072189331
66,Tone 1,Mouse39113,6,group 2,0.12455417960882187,0.16359208524227142,0.030475644394755363,3.9696860313415527
67,Tone 1,Mouse39113,7,group 2,0.12554948031902313,0.20574402809143066,0.05094524100422859,4.697070598602295
68,Tone 1,Mouse39113,8,group 2,0.12139659374952316,0.21480555832386017,0.07214385271072388,4.82282018661499
69,Tone 1,Mouse39113,9,group 2,0.09385105967521667,0.162954181432724,0.06046409159898758,3.680020332336426
70,Tone 1,Mouse39113,10,group 2,0.1343609094619751,0.1453496813774109,0.007812157738953829,3.7451751232147217
71,Tone 1,Mouse39113,11,group 2,0.0966542512178421,0.13791358470916748,0.060216594487428665,3.2897789478302
72,Tone 1,Mouse39113,12,group 2,0.08985252678394318,0.12484387308359146,0.10261493921279907,3.035911798477173
73,Tone 1,Mouse39113,13,group 2,0.14227387309074402,0.20041832327842712,0.035367727279663086,4.760810852050781
74,Tone 1,Mouse39113,14,group 2,0.09694255888462067,0.15216509997844696,0.06329479068517685,3.5324547290802
75,Tone 1,Mouse39113,15,group 2,0.08010756224393845,0.17509245872497559,0.09608075767755508,3.7735648155212402
76,Tone 1,Mouse39113,16,group 2,0.11325207352638245,0.15777812898159027,0.03557814285159111,3.765738010406494
77,Tone 1,Mouse39113,17,group 2,0.1078825443983078,0.17772965133190155,0.04692033305764198,4.05401611328125
78,Tone 1,Mouse39113,18,group 2,0.13102085888385773,0.17344024777412415,0.012965640984475613,4.184561729431152
79,Tone 1,Mouse39113,19,group 2,0.10182841122150421,0.19463999569416046,0.05329647660255432,4.2812886238098145
80,Tone 1,Mouse39113,20,group 2,0.0942491665482521,0.12345359474420547,0.04215580224990845,3.012054681777954
81,Tone 1,Mouse39113,21,group 2,0.08754074573516846,0.1736379712820053,0.09920743107795715,3.824380397796631
82,Tone 1,Mouse39113,22,group 2,0.14095614850521088,0.22415436804294586,0.04411257058382034,5.149997711181641
83,Tone 1,Mouse39113,23,group 2,0.08297373354434967,0.17973873019218445,0.07213341444730759,3.861783504486084
84,Tone 1,Mouse39113,24,group 2,0.11076606065034866,0.18811489641666412,0.05351290479302406,4.260188579559326
85,Tone 1,Mouse39113,25,group 2,0.1016387864947319,0.14844022691249847,0.032321639358997345,3.4939374923706055
86,Tone 1,Mouse39113,26,group 2,0.08033159375190735,0.12029775977134705,0.023908231407403946,2.8099172115325928
87,Tone 1,Mouse39113,27,group 2,0.13884413242340088,0.24471856653690338,0.050052981823682785,5.476489543914795
88,Tone 1,Mouse39113,28,group 2,0.08124913275241852,0.09677643328905106,0.04780949652194977,2.4440088272094727
89,Tone 1,Mouse39113,29,group 2,0.12746435403823853,0.13226759433746338,0.01999458111822605,3.468313217163086
90,Tone 1,Mouse39113,30,group 2,0.11284682899713516,0.22496427595615387,0.021334132179617882,4.871703147888184
91,Tone 1,Mouse39113,31,group 2,0.1181633323431015,0.12195276468992233,0.03834165632724762,3.218500852584839
92,Tone 1,Mouse39113,32,group 2,0.12044414132833481,0.20608243346214294,0.06836026906967163,4.665307521820068
93,Tone 1,Mouse39113,33,group 2,0.09432469308376312,0.15718813240528107,0.10057233273983002,3.617534637451172
94,Tone 1,Mouse39113,34,group 2,0.1251920908689499,0.1661447435617447,0.03339911252260208,4.02061128616333
95,Tone 1,Mouse39113,35,group 2,0.11818639934062958,0.16744083166122437,0.014220565557479858,3.959728956222534
96,Tone 1,Mouse39113,36,group 2,0.08378719538450241,0.07273495197296143,0.05828152596950531,2.0755844116210938
97,Tone 1,Mouse39113,37,group 2,0.07937634736299515,0.13515779376029968,0.08227606862783432,3.0905585289001465
98,Tone 1,Mouse39113,38,group 2,0.1557111293077469,0.22999149560928345,0.009232630953192711,5.3666090965271
99,Tone 1,Mouse39113,39,group 2,0.07420239597558975,0.1775040179491043,0.06160615757107735,3.730994701385498
100,Tone 1,Mouse39114,-10,group 1,0.07529914379119873,0.11153840273618698,0.04729711264371872,2.6314964294433594
101,Tone 1,Mouse39114,-9,group 1,0.08532808721065521,0.12178326398134232,0.10980473458766937,2.9457669258117676
102,Tone 1,Mouse39114,-8,group 1,0.05516683682799339,0.05780460685491562,0.06473055481910706,1.5509815216064453
103,Tone 1,Mouse39114,-7,group 1,0.135295107960701,0.18068139255046844,0.003011904889717698,4.339962005615234
104,Tone 1,Mouse39114,-6,group 1,0.06313815712928772,0.12630562484264374,0.0679745003581047,2.7735671997070312
105,Tone 1,Mouse39114,-5,group 1,0.1114126518368721,0.14615201950073242,0.0047204685397446156,3.5315473079681396
106,Tone 1,Mouse39114,-4,group 1,0.08690383285284042,0.11902222782373428,0.023517059162259102,2.852738857269287
107,Tone 1,Mouse39114,-3,group 1,0.11018949747085571,0.11936434358358383,0.020572813227772713,3.0843868255615234
108,Tone 1,Mouse39114,-2,group 1,0.14705391228199005,0.21618491411209106,0.08447838574647903,5.106045722961426
109,Tone 1,Mouse39114,-1,group 1,0.08602555096149445,0.11304327845573425,0.0641203224658966,2.773819923400879
110,Tone 1,Mouse39114,0,group 1,0.09565530717372894,0.18531309068202972,0.06633308529853821,4.074742794036865
111,Tone 1,Mouse39114,1,group 1,0.06963065266609192,0.0883384644985199,0.07906028628349304,2.2121269702911377
112,Tone 1,Mouse39114,2,group 1,0.09240049123764038,0.08406143635511398,0.02616085670888424,2.325564384460449
113,Tone 1,Mouse39114,3,group 1,0.06691684573888779,0.07065024971961975,0.09248701483011246,1.9003326892852783
114,Tone 1,Mouse39114,4,group 1,0.123853899538517,0.1740509420633316,0.08646155893802643,4.177717685699463
115,Tone 1,Mouse39114,5,group 1,0.10609808564186096,0.1585022509098053,0.08942346274852753,3.7466959953308105
116,Tone 1,Mouse39114,6,group 1,0.08223912864923477,0.07930494844913483,0.026616455987095833,2.147059440612793
117,Tone 1,Mouse39114,7,group 1,0.09472613781690598,0.10987809300422668,0.04729944467544556,2.7940943241119385
118,Tone 1,Mouse39114,8,group 1,0.14961352944374084,0.22449828684329987,0.08604332059621811,5.270862579345703
119,Tone 1,Mouse39114,9,group 1,0.1236170157790184,0.1659901887178421,0.017529519274830818,3.9911258220672607
120,Tone 1,Mouse39114,10,group 1,0.113385409116745,0.13249896466732025,0.022304678335785866,3.335944652557373
121,Tone 1,Mouse39114,11,group 1,0.12040390074253082,0.15427382290363312,0.061271265149116516,3.795945405960083
122,Tone 1,Mouse39114,12,group 1,0.06956566870212555,0.09492950141429901,0.03808571770787239,2.2917439937591553
123,Tone 1,Mouse39114,13,group 1,0.12578722834587097,0.11951111257076263,0.07984904199838638,3.2824912071228027
124,Tone 1,Mouse39114,14,group 1,0.0936642736196518,0.13169699907302856,0.10999947786331177,3.1928558349609375
125,Tone 1,Mouse39114,15,group 1,0.07952076196670532,0.1006702184677124,0.0827074646949768,2.5172507762908936
126,Tone 1,Mouse39114,16,group 1,0.07762757688760757,0.036817315965890884,0.035107359290122986,1.3996093273162842
127,Tone 1,Mouse39114,17,group 1,0.12723460793495178,0.1996602714061737,0.08620592951774597,4.637646675109863
128,Tone 1,Mouse39114,18,group 1,0.07080862671136856,0.11303868889808655,0.0785437598824501,2.63513445854187
129,Tone 1,Mouse39114,19,group 1,0.12934213876724243,0.08612685650587082,0.014832680113613605,2.7136356830596924
130,Tone 1,Mouse39114,20,group 1,0.09320909529924393,0.15678654611110687,0.07793110609054565,3.5835320949554443
131,Tone 1,Mouse39114,21,group 1,0.053787268698215485,0.14804115891456604,0.10368001461029053,3.070221424102783
132,Tone 1,Mouse39114,22,group 1,0.11794322729110718,0.12727636098861694,0.025774678215384483,3.2960171699523926
133,Tone 1,Mouse39114,23,group 1,0.1387677937746048,0.13705535233020782,0.006383767817169428,3.6490087509155273
134,Tone 1,Mouse39114,24,group 1,0.08729229867458344,0.10702985525131226,0.041152678430080414,2.6693453788757324
135,Tone 1,Mouse39114,25,group 1,0.08924153447151184,0.08014661073684692,0.06031656265258789,2.254059314727783
136,Tone 1,Mouse39114,26,group 1,0.12045956403017044,0.11493310332298279,0.05565257743000984,3.136471748352051
137,Tone 1,Mouse39114,27,group 1,0.1451251059770584,0.19341973960399628,0.07170764356851578,4.698336124420166
138,Tone 1,Mouse39114,28,group 1,0.11409642547369003,0.12470114976167679,0.05865095555782318,3.2391855716705322
139,Tone 1,Mouse39114,29,group 1,0.09369473904371262,0.10699097812175751,0.08068744838237762,2.7600080966949463
140,Tone 1,Mouse39114,30,group 1,0.07871796935796738,0.09039784222841263,0.017991216853260994,2.291290283203125
141,Tone 1,Mouse39114,31,group 1,0.06400124728679657,0.19097618758678436,0.06667135655879974,3.8593735694885254
142,Tone 1,Mouse39114,32,group 1,0.11162575334310532,0.27025479078292847,0.08642087131738663,5.661989212036133
143,Tone 1,Mouse39114,33,group 1,0.05123726278543472,0.07015089690685272,0.050189923495054245,1.7078313827514648
144,Tone 1,Mouse39114,34,group 1,0.1127895936369896,0.1294425129890442,0.058765530586242676,3.3055245876312256
145,Tone 1,Mouse39114,35,group 1,0.0584164559841156,0.118456169962883,0.07894245535135269,2.6043758392333984
146,Tone 1,Mouse39114,36,group 1,0.07939916849136353,0.07087519019842148,0.03335333615541458,1.9835619926452637
147,Tone 1,Mouse39114,37,group 1,0.09600634127855301,0.15060754120349884,0.08560696244239807,3.5134565830230713
148,Tone 1,Mouse39114,38,group 1,0.08305266499519348,0.1194525733590126,0.03453764691948891,2.8301665782928467
149,Tone 1,Mouse39114,39,group 1,0.10291755944490433,0.18228815495967865,0.024225464090704918,4.064974308013916
150,Tone 1,Mouse39115,-10,group 2,0.10545620322227478,0.11328459531068802,0.010817070491611958,2.929596424102783
151,Tone 1,Mouse39115,-9,group 2,0.13121145963668823,0.22803659737110138,0.029803549870848656,5.108931541442871
152,Tone 1,Mouse39115,-8,group 2,0.09615416824817657,0.11327022314071655,0.0131720881909132,2.8399510383605957
153,Tone 1,Mouse39115,-7,group 2,0.08821704983711243,0.07475078850984573,0.05468018725514412,2.1499791145324707
154,Tone 1,Mouse39115,-6,group 2,0.09897097945213318,0.11990807950496674,0.00988724734634161,2.975841522216797
155,Tone 1,Mouse39115,-5,group 2,,,,
156,Tone 1,Mouse39115,-4,group 2,0.13101059198379517,0.16946905851364136,0.05179854482412338,4.146340847015381
157,Tone 1,Mouse39115,-3,group 2,0.14093124866485596,0.15999507904052734,0.04367777332663536,4.079668998718262
158,Tone 1,Mouse39115,-2,group 2,0.13618594408035278,0.1317128688097,0.0382026769220829,3.557661294937134
159,Tone 1,Mouse39115,-1,group 2,0.07368028908967972,0.06072584539651871,0.016251619905233383,1.7459487915039062
160,Tone 1,Mouse39115,0,group 2,0.1201448142528534,0.08667445182800293,0.0060280258767306805,2.626312255859375
161,Tone 1,Mouse39115,1,group 2,0.07510992884635925,0.08101987093687057,0.04128449782729149,2.1164374351501465
162,Tone 1,Mouse39115,2,group 2,0.1154729574918747,0.06771126389503479,0.010484798811376095,2.267591714859009
163,Tone 1,Mouse39115,3,group 2,0.10158684104681015,0.06945374608039856,0.04350095987319946,2.1845221519470215
164,Tone 1,Mouse39115,4,group 2,0.15017032623291016,0.16262760758399963,0.09052645415067673,4.24794864654541
165,Tone 1,Mouse39115,5,group 2,0.07709678262472153,0.14915606379508972,0.050307512283325195,3.278505802154541
166,Tone 1,Mouse39115,6,group 2,0.09395596385002136,0.06826310604810715,0.06989163160324097,2.109020948410034
167,Tone 1,Mouse39115,7,group 2,0.0885593518614769,0.04956429824233055,0.035820845514535904,1.7197368144989014
168,Tone 1,Mouse39115,8,group 2,0.14443469047546387,0.16943791508674622,0.03283334895968437,4.263585090637207
169,Tone 1,Mouse39115,9,group 2,0.12802284955978394,0.13428743183612823,0.03992709890007973,3.5218820571899414
170,Tone 1,Mouse39115,10,group 2,0.15198002755641937,0.16455700993537903,0.06834355741739273,4.281795978546143
171,Tone 1,Mouse39115,11,group 2,0.07821635156869888,0.05987176671624184,0.019230900332331657,1.7782924175262451
172,Tone 1,Mouse39115,12,group 2,0.1492224484682083,0.1597629338502884,0.07069364935159683,4.176551818847656
173,Tone 1,Mouse39115,13,group 2,0.10334338992834091,0.12176650762557983,0.06317457556724548,3.088205575942993
174,Tone 1,Mouse39115,14,group 2,0.11310280114412308,0.10960299521684647,0.009601974859833717,2.9422271251678467
175,Tone 1,Mouse39115,15,group 2,0.1347239464521408,0.1453275829553604,0.0346076637506485,3.7677478790283203
176,Tone 1,Mouse39115,16,group 2,0.10695121437311172,0.07223748415708542,0.05371992662549019,2.290872097015381
177,Tone 1,Mouse39115,17,group 2,0.19682687520980835,0.21108415722846985,0.03085026890039444,5.469706058502197
178,Tone 1,Mouse39115,18,group 2,0.10635029524564743,0.11071472615003586,0.02137303538620472,2.903141498565674
179,Tone 1,Mouse39115,19,group 2,0.11469902843236923,0.11762800067663193,0.06205430626869202,3.1296145915985107
180,Tone 1,Mouse39115,20,group 2,0.10199695080518723,0.07793980836868286,0.02289235219359398,2.3151230812072754
181,Tone 1,Mouse39115,21,group 2,0.05529125779867172,0.05584701523184776,0.0138313053175807,1.482736587524414
182,Tone 1,Mouse39115,22,group 2,0.129207581281662,0.2110643833875656,0.08218252658843994,4.84420919418335
183,Tone 1,Mouse39115,23,group 2,0.14113381505012512,0.1418013721704483,0.018380114808678627,3.7599949836730957
184,Tone 1,Mouse39115,24,group 2,0.10616324096918106,0.14754372835159302,0.12011601775884628,3.586820125579834
185,Tone 1,Mouse39115,25,group 2,0.13210393488407135,0.14735738933086395,0.014307324774563313,3.7612438201904297
186,Tone 1,Mouse39115,26,group 2,0.11430409550666809,0.1458192765712738,0.057135384529829025,3.5922396183013916
187,Tone 1,Mouse39115,27,group 2,0.09760849177837372,0.16438572108745575,0.1123131811618805,3.7782022953033447
188,Tone 1,Mouse39115,28,group 2,0.11073306947946548,0.09718859940767288,0.0020861902739852667,2.706585645675659
189,Tone 1,Mouse39115,29,group 2,0.16597041487693787,0.1290017068386078,0.047188155353069305,3.8106837272644043
190,Tone 1,Mouse39115,30,group 2,0.08196522295475006,0.05576572194695473,0.10734464973211288,1.8102947473526
191,Tone 1,Mouse39115,31,group 2,0.08997810631990433,0.1454717218875885,0.05431881546974182,3.3461437225341797
192,Tone 1,Mouse39115,32,group 2,0.10222268849611282,0.07495114952325821,0.004601990804076195,2.254270076751709
193,Tone 1,Mouse39115,33,group 2,0.12245020270347595,0.10930690914392471,0.048179078847169876,3.056752920150757
194,Tone 1,Mouse39115,34,group 2,0.08667313307523727,0.11641291528940201,0.04644308611750603,2.8235583305358887
195,Tone 1,Mouse39115,35,group 2,0.1313847452402115,0.14038343727588654,0.018377015367150307,3.6408627033233643
196,Tone 1,Mouse39115,36,group 2,0.08351276069879532,0.08625296503305435,0.04786188155412674,2.2907533645629883
197,Tone 1,Mouse39115,37,group 2,0.08625555038452148,0.06379781663417816,0.04107293486595154,1.9382965564727783
198,Tone 1,Mouse39115,38,group 2,0.113315649330616,0.08872772753238678,0.004450216423720121,2.592517614364624
199,Tone 1,Mouse39115,39,group 2,0.06568306684494019,0.03959094360470772,0.05989314988255501,1.346795678138733
200,Tone 1,Mouse39121,-10,group 1,0.14907750487327576,0.07087437063455582,0.06000668928027153,2.685302495956421
201,Tone 1,Mouse39121,-9,group 1,0.1371462345123291,0.1543661504983902,0.0524803064763546,3.9551093578338623
202,Tone 1,Mouse39121,-8,group 1,0.13669323921203613,0.24062730371952057,0.09354575723409653,5.418671131134033
203,Tone 1,Mouse39121,-7,group 1,0.09937942773103714,0.09960099309682846,0.011394529603421688,2.642338752746582
204,Tone 1,Mouse39121,-6,group 1,0.149389386177063,0.1950930804014206,0.06637109071016312,4.7641425132751465
205,Tone 1,Mouse39121,-5,group 1,0.15287278592586517,0.18051621317863464,0.040242407470941544,4.536308765411377
206,Tone 1,Mouse39121,-4,group 1,0.10557646304368973,0.13750746846199036,0.09190957248210907,3.3933255672454834
207,Tone 1,Mouse39121,-3,group 1,0.08175324648618698,0.06256012618541718,0.010716469027101994,1.851599931716919
208,Tone 1,Mouse39121,-2,group 1,0.14571931958198547,0.1359838992357254,0.02350473776459694,3.7116174697875977
209,Tone 1,Mouse39121,-1,group 1,0.1372164636850357,0.21655838191509247,0.1210600733757019,5.042384147644043
210,Tone 1,Mouse39121,0,group 1,0.1463315337896347,0.14613643288612366,0.08438977599143982,3.930941343307495
211,Tone 1,Mouse39121,1,group 1,0.0809176042675972,0.1615481823682785,0.13631092011928558,3.584770917892456
212,Tone 1,Mouse39121,2,group 1,0.17137134075164795,0.17672325670719147,0.013426471501588821,4.634851932525635
213,Tone 1,Mouse39121,3,group 1,0.11600671708583832,0.11636466532945633,0.056711602956056595,3.1174933910369873
214,Tone 1,Mouse39121,4,group 1,0.11364578455686569,0.1221299022436142,0.1087077334523201,3.2281134128570557
215,Tone 1,Mouse39121,5,group 1,0.1984434872865677,0.17560350894927979,0.055183108896017075,4.911551475524902
216,Tone 1,Mouse39121,6,group 1,0.11830556392669678,0.10235897451639175,0.10427194833755493,2.9408912658691406
217,Tone 1,Mouse39121,7,group 1,0.11881942301988602,0.152611643075943,0.1073935329914093,3.786078691482544
218,Tone 1,Mouse39121,8,group 1,0.11492748558521271,0.17203500866889954,0.10407277941703796,4.069415092468262
219,Tone 1,Mouse39121,9,group 1,0.14821308851242065,0.1889372318983078,0.06252336502075195,4.6471967697143555
220,Tone 1,Mouse39121,10,group 1,0.15699535608291626,0.12530171871185303,0.04126158356666565,3.656796932220459
221,Tone 1,Mouse39121,11,group 1,0.11222716420888901,0.08108814060688019,0.012711836025118828,2.4604532718658447
222,Tone 1,Mouse39121,12,group 1,0.14522483944892883,0.16150227189064026,0.0657331645488739,4.162808895111084
223,Tone 1,Mouse39121,13,group 1,0.14963190257549286,0.18549132347106934,0.06731903553009033,4.607107162475586
224,Tone 1,Mouse39121,14,group 1,0.09853687137365341,0.19400230050086975,0.07640065997838974,4.255131244659424
225,Tone 1,Mouse39121,15,group 1,0.12318719923496246,0.18025124073028564,0.02994634583592415,4.233683109283447
226,Tone 1,Mouse39121,16,group 1,0.10994430631399155,0.14224208891391754,0.05163663998246193,3.485914707183838
227,Tone 1,Mouse39121,17,group 1,0.14741277694702148,0.13805559277534485,0.019504481926560402,3.759852647781372
228,Tone 1,Mouse39121,18,group 1,0.12162812054157257,0.18826571106910706,0.029395239427685738,4.351644515991211
229,Tone 1,Mouse39121,19,group 1,0.13504914939403534,0.11892783641815186,0.06469353288412094,3.352518320083618
230,Tone 1,Mouse39121,20,group 1,0.12083933502435684,0.14351899921894073,0.08867086470127106,3.6407103538513184
231,Tone 1,Mouse39121,21,group 1,0.16307753324508667,0.19079744815826416,0.06835436075925827,4.828023433685303
232,Tone 1,Mouse39121,22,group 1,0.1410851776599884,0.18824292719364166,0.10709480196237564,4.598051071166992
233,Tone 1,Mouse39121,23,group 1,0.15251962840557098,0.1817687749862671,0.07451122999191284,4.578526020050049
234,Tone 1,Mouse39121,24,group 1,0.13251051306724548,0.14502346515655518,0.023739289492368698,3.7331347465515137
235,Tone 1,Mouse39121,25,group 1,0.11184880137443542,0.12621670961380005,0.09701047837734222,3.2701923847198486
236,Tone 1,Mouse39121,26,group 1,0.1605718582868576,0.17700880765914917,0.047462914139032364,4.558460235595703
237,Tone 1,Mouse39121,27,group 1,0.1345459222793579,0.19764353334903717,0.04667395353317261,4.647032737731934
238,Tone 1,Mouse39121,28,group 1,0.14103810489177704,0.29923540353775024,0.12526115775108337,6.461384296417236
239,Tone 1,Mouse39121,29,group 1,0.08562050014734268,0.1443513035774231,0.10831987112760544,3.3238484859466553
240,Tone 1,Mouse39121,30,group 1,0.18131646513938904,0.17801006138324738,0.07141528278589249,4.795668601989746
241,Tone 1,Mouse39121,31,group 1,0.14788581430912018,0.1363024264574051,0.07911086082458496,3.778376817703247
242,Tone 1,Mouse39121,32,group 1,0.11881304532289505,0.1737503856420517,0.13092286884784698,4.15549898147583
243,Tone 1,Mouse39121,33,group 1,0.0941309854388237,0.16745032370090485,0.07698431611061096,3.769680976867676
244,Tone 1,Mouse39121,34,group 1,0.10969755053520203,0.12039816379547119,0.0748152881860733,3.136047840118408
245,Tone 1,Mouse39121,35,group 1,0.11944201588630676,0.15724778175354004,0.08839669823646545,3.8557348251342773
246,Tone 1,Mouse39121,36,group 1,0.10290354490280151,0.12925860285758972,0.10673073679208755,3.240328788757324
247,Tone 1,Mouse39121,37,group 1,0.1398606151342392,0.24998438358306885,0.11704319715499878,5.622710704803467
248,Tone 1,Mouse39121,38,group 1,0.17962421476840973,0.18595364689826965,0.0511663481593132,4.896892547607422
249,Tone 1,Mouse39121,39,group 1,0.1413089632987976,0.18757423758506775,0.054273493587970734,4.55087947845459
250,Tone 1,Mouse39122,-10,group 2,0.0720648393034935,0.19200272858142853,0.03177700936794281,3.930224895477295
