,mouse,expDate,pumpTime (ms),-5,-4,-3,-2,-1,0,1,2,3,4
10,Mouse04395,062520,91887,0.1016928106546402,0.09265350550413132,0.09906845539808273,0.11487440764904022,0.07157275080680847,0.0905265212059021,0.08219420909881592,0.0811210349202156,0.11332470178604126,0.11234491318464279
11,Mouse04395,063020,93214,0.11716818809509277,0.10329420119524002,0.10029291361570358,0.05802216753363609,0.07116471230983734,0.0887412503361702,0.08686063438653946,0.08863825350999832,0.10543262958526611,0.1024746522307396
12,Mouse04395,062620,102570,0.10222683846950531,0.10898962616920471,0.08847198635339737,0.14806246757507324,0.08339830487966537,0.07754461467266083,0.08865617215633392,0.11845013499259949,0.09378863126039505,0.08537008613348007
13,Mouse04393,053120,105473,0.0593520812690258,0.10056072473526001,0.10209201276302338,0.07163672149181366,0.07210893929004669,0.07812550663948059,0.06337141245603561,0.037098001688718796,0.03529530391097069,0.0710459053516388
14,Mouse04395,063020,105540,0.09821901470422745,0.07773245871067047,0.05410151183605194,0.07181743532419205,0.092955082654953,0.07768858969211578,0.07027773559093475,0.07322206348180771,0.08263987302780151,0.11537144333124161
15,Mouse04395,062520,105900,0.09690782427787781,0.05722612515091896,0.10008502751588821,0.07252059876918793,0.08432306349277496,0.12233369052410126,0.07439775764942169,0.12125235795974731,0.07226093113422394,0.10754068195819855
16,Mouse04393,060120,106165,0.06718208640813828,0.04355460777878761,0.0755346268415451,0.08806218951940536,0.06858927011489868,0.11525633186101913,0.03888094052672386,0.07645702362060547,0.08139094710350037,0.06061366945505142
17,Mouse04395,062820,111373,0.0616370253264904,0.06192060187458992,0.08143600076436996,0.12845328450202942,0.03977879136800766,0.07962127774953842,0.0599791593849659,0.08621678501367569,0.042875371873378754,0.06928353011608124
18,Mouse04395,063020,115488,0.1310550570487976,0.07422436028718948,0.0710439532995224,0.11237511783838272,0.11153747886419296,0.1049167737364769,0.10794974118471146,0.11440346390008926,0.08866211771965027,0.06678358465433121
19,Mouse04395,062620,116831,0.10128249228000641,0.12916933000087738,0.09730222821235657,0.08543460816144943,0.08608738332986832,0.08838406950235367,0.10204271227121353,0.08833874762058258,0.11435656249523163,0.0974331945180893
20,Mouse04395,062520,116994,0.11291014403104782,0.06873769313097,0.0949036180973053,0.07656756043434143,0.130743145942688,0.07601044327020645,0.07107053697109222,0.14407069981098175,0.1460523158311844,0.08884411305189133
21,Mouse04395,062720,117437,0.08629671484231949,0.0810687392950058,0.09010474383831024,0.08381375670433044,0.0742635503411293,0.08362901955842972,0.09675098955631256,0.1106889396905899,0.0918450653553009,0.10635069012641907
22,Mouse04393,053120,121022,0.09467213600873947,0.08793898671865463,0.06985796988010406,0.028796741738915443,0.061913929879665375,0.07461816072463989,0.059048354625701904,0.04798486828804016,0.027684463188052177,0.09289636462926865
23,Mouse04395,062720,128115,0.09478586912155151,0.13075345754623413,0.10660295933485031,0.14793941378593445,0.10975803434848785,0.13720959424972534,0.07543371617794037,0.09531997889280319,0.10744134336709976,0.05755544453859329
24,Mouse04395,062620,130287,0.1050083264708519,0.12713265419006348,0.11617621034383774,0.1147051528096199,0.055741701275110245,0.07613033801317215,0.08791303634643555,0.08043704926967621,0.08286423981189728,0.11773914843797684
25,Mouse04393,053120,135478,0.0960250049829483,0.0697096735239029,0.05720484256744385,0.07182753086090088,0.06075317785143852,0.09200646728277206,0.06947432458400726,0.06088430434465408,0.05798141658306122,0.07856809347867966
26,Mouse04391,061120,137289,0.12443361431360245,0.10977253317832947,0.11348248273134232,0.09011806547641754,0.10071956366300583,0.1392892748117447,0.0632239356637001,0.05963025242090225,0.07973593473434448,0.09498815983533859
27,Mouse04394,062320,137889,0.10085537284612656,0.10809259116649628,0.13324756920337677,0.0984891802072525,0.09997334331274033,0.10544747859239578,0.06826162338256836,0.07399280369281769,0.10012400150299072,0.09996263682842255
28,Mouse04395,062520,139985,0.0699378252029419,0.08294886350631714,0.07402829825878143,0.08045906573534012,0.08540686219930649,0.10601752251386642,0.0748911052942276,0.14282019436359406,0.09392808377742767,0.11885906010866165
29,Mouse04394,062420,140809,0.09649424254894257,0.09134314209222794,0.09820916503667831,0.0923866480588913,0.10126122832298279,0.0473262183368206,0.07739567011594772,0.0667203962802887,0.0938204824924469,0.06054719537496567
30,Mouse04394,070220,141387,0.06567640602588654,0.11998690664768219,0.10624256730079651,0.1303604543209076,0.13642045855522156,0.13831035792827606,0.0881534144282341,0.11384674906730652,0.08721274137496948,0.09356636554002762
31,Mouse04391,061320,143020,0.06522398442029953,0.02850494161248207,0.032187893986701965,0.043947819620370865,0.07148377597332001,0.07462504506111145,0.08305720239877701,0.08743814378976822,0.10256418585777283,0.06274780631065369
32,Mouse04395,062620,148561,0.11301631480455399,0.12825465202331543,0.11642402410507202,0.10279156267642975,0.09417780488729477,0.08713927865028381,0.09783076494932175,0.11361156404018402,0.09349677711725235,0.06985858082771301
33,Mouse04391,061120,149008,0.08449099957942963,0.15884383022785187,0.08424961566925049,0.05731977894902229,0.005826801992952824,0.10457068681716919,0.03269084915518761,0.07795703411102295,0.05739597603678703,0.03464252129197121
34,Mouse04394,062720,149754,0.1895410567522049,0.15655408799648285,0.06987243890762329,0.09923143684864044,0.08325038850307465,0.11247234791517258,0.11407658457756042,0.0641942247748375,0.044938165694475174,0.07498414814472198
35,Mouse04395,062820,151260,0.10973642021417618,0.08600782603025436,0.080242820084095,0.13098905980587006,0.12654301524162292,0.10701427608728409,0.07944571226835251,0.08529071509838104,0.08556988835334778,0.0809534564614296
36,Mouse04393,053120,152130,0.046022117137908936,0.0874963328242302,0.07867997139692307,0.054336968809366226,0.06702552735805511,0.11325028538703918,0.08051799237728119,0.05120282247662544,0.0988016277551651,0.047144800424575806
37,Mouse04394,062420,155203,0.12067434191703796,0.06512908637523651,0.09660929441452026,0.12156849354505539,0.11706239730119705,0.0787830799818039,0.09126726537942886,0.10826417803764343,0.10315577685832977,0.10319606959819794
38,Mouse04395,062920,156568,0.1023963987827301,0.1349610984325409,0.06703319400548935,0.10385889559984207,0.10133638232946396,0.07441751658916473,0.08702671527862549,0.09279844909906387,0.018129965290427208,0.09464013576507568
39,Mouse04391,061320,158331,0.042516402900218964,0.02851872704923153,0.07114791125059128,0.07477720081806183,0.05223764851689339,0.058974649757146835,0.03044787049293518,0.01747637242078781,0.005118289962410927,0.04112083464860916
40,Mouse04391,061420,158804,0.09088689088821411,0.10560623556375504,0.04414830729365349,0.07418448477983475,0.06289159506559372,0.07823805510997772,0.06433726847171783,0.07475458085536957,0.03062630072236061,0.02334774099290371
41,Mouse04384,061920,159816,0.13888530433177948,0.11047693341970444,0.09426887333393097,0.12648990750312805,0.1269298493862152,0.10823483020067215,0.0728849247097969,0.10048486292362213,0.07095853239297867,0.09366150200366974
42,Mouse04395,062920,166920,0.07349235564470291,0.09549443423748016,0.06874486804008484,0.09255190938711166,0.09144484251737595,0.1050870269536972,0.07851597666740417,0.13564762473106384,0.08248919993638992,0.09896700084209442
43,Mouse04394,070220,167467,0.08904082328081131,0.11904431134462357,0.06924901902675629,0.08116496354341507,0.09918158501386642,0.08713998645544052,0.0910748839378357,0.09259459376335144,0.10092199593782425,0.09598059952259064
44,Mouse04391,061320,167761,0.06118330359458923,0.06377492100000381,0.049509380012750626,0.06142202392220497,0.03476263955235481,0.04488370940089226,0.12706267833709717,0.031061584129929543,0.06510234624147415,0.06823929399251938
45,Mouse04395,062620,171803,0.06415939331054688,0.10215756297111511,0.05121617764234543,0.07671283185482025,0.0825505182147026,0.12385427206754684,0.07765062153339386,0.09073203802108765,0.07101860642433167,0.10257120430469513
46,Mouse04384,062020,173684,0.16615405678749084,0.0887308195233345,0.09408094733953476,0.06460916250944138,0.08288105577230453,0.0721820592880249,0.11492300778627396,0.08814553171396255,0.0855904370546341,0.08126029372215271
47,Mouse04394,062720,179335,0.11441652476787567,0.10312633216381073,0.14425136148929596,0.1427154242992401,0.14590762555599213,0.08463498204946518,0.08902201801538467,0.06590482592582703,0.0862436443567276,0.08771701157093048
48,Mouse04391,061320,181382,0.02429009974002838,0.047599561512470245,0.06580831110477448,0.04739722982048988,0.043184779584407806,0.040643420070409775,0.10787583887577057,0.10916509479284286,0.055251460522413254,0.02281145751476288
49,Mouse04391,061420,186291,0.0616799034178257,0.08338714390993118,0.05084986984729767,0.05919434502720833,0.0624481663107872,0.058255359530448914,0.020005131140351295,0.10768809169530869,0.07200566679239273,0.05196160823106766
50,Mouse04393,053120,188125,0.08317794650793076,0.10383184999227524,0.08335466682910919,0.0915929526090622,0.0856262594461441,0.06460560858249664,0.07887613773345947,0.06654693931341171,0.06901010125875473,0.09660171717405319
51,Mouse04395,062620,192027,0.05619367957115173,0.06894762814044952,0.10312888026237488,0.09301929175853729,0.10061796754598618,0.13006103038787842,0.10820499062538147,0.11455990374088287,0.10327553004026413,0.08182550221681595
52,Mouse04394,062420,193067,0.08541371673345566,0.0974799320101738,0.08827003091573715,0.10408949106931686,0.07754721492528915,0.07302862405776978,0.07836984097957611,0.12650659680366516,0.13301753997802734,0.10840164870023727
53,Mouse04391,061220,196616,0.11749919503927231,0.08700312674045563,0.06438381969928741,0.045665640383958817,0.08029292523860931,0.08465968072414398,0.03412231057882309,0.04683941230177879,0.05350359156727791,0.039863470941782
54,Mouse04395,062920,197508,0.06577864289283752,0.0972183495759964,0.08267325907945633,0.026241060346364975,0.09241482615470886,0.06517527997493744,0.08752445876598358,0.10405062884092331,0.04543076455593109,0.05103972926735878
55,Mouse04384,071820,198069,0.14797240495681763,0.14011414349079132,0.09890923649072647,0.07306157052516937,0.084854856133461,0.08112956583499908,0.06255259364843369,0.11136166751384735,0.09965475648641586,0.1059611588716507
56,Mouse04395,062520,198808,0.08641009032726288,0.08095009624958038,0.07254393398761749,0.09288232028484344,0.11036166548728943,0.08389267325401306,0.09493627399206161,0.11394286155700684,0.08390848338603973,0.08016279339790344
57,Mouse04391,061120,199725,0.08045919984579086,0.01909010484814644,0.016629423946142197,0.034212447702884674,0.021096695214509964,0.06304075568914413,0.08870410919189453,0.02456597238779068,0.05864841863512993,0.06156251206994057
58,Mouse04394,062720,200497,0.07113918662071228,0.09748639911413193,0.092851921916008,0.09525775909423828,0.11595246940851212,0.06091264635324478,0.049705956131219864,0.11705225706100464,0.11150869727134705,0.09190507233142853
59,Mouse04395,062720,201974,0.07378900796175003,0.07295089960098267,0.0897533968091011,0.07327281683683395,0.08638866245746613,0.08611743897199631,0.09650071710348129,0.11816322803497314,0.09816162288188934,0.08476509898900986
60,Mouse04394,062420,202712,0.12365095317363739,0.13772162795066833,0.09694754332304001,0.09698442369699478,0.10139542073011398,0.09729687124490738,0.12797652184963226,0.08388171344995499,0.09771779179573059,0.06383897364139557
61,Mouse04391,061220,210498,0.03968625143170357,0.031323663890361786,0.03849076107144356,0.0354129783809185,0.08175835013389587,0.04692850634455681,0.04685525596141815,0.04417097568511963,0.054217953234910965,0.022954881191253662
62,Mouse04395,062620,210831,0.07828597724437714,0.0896482989192009,0.10765613615512848,0.1260293573141098,0.09605041891336441,0.1180390939116478,0.13730835914611816,0.10338740795850754,0.09797681123018265,0.07509830594062805
63,Mouse04395,062520,211304,0.11825868487358093,0.08607321977615356,0.09753132611513138,0.11103763431310654,0.04550105333328247,0.12107519060373306,0.09846445173025131,0.05981753021478653,0.10316472500562668,0.08293749392032623
64,Mouse04395,063020,211884,0.11425648629665375,0.08755235373973846,0.07566934078931808,0.10643469542264938,0.11360521614551544,0.10641184449195862,0.05168335884809494,0.09379252046346664,0.10597040504217148,0.10990437120199203
65,Mouse04394,070220,213257,0.16313354671001434,0.09884689748287201,0.10688246041536331,0.13920381665229797,0.09745265543460846,0.09756438434123993,0.08934656530618668,0.10049416124820709,0.10356079041957855,0.09342268109321594
66,Mouse04395,062720,214179,0.08365872502326965,0.1473030298948288,0.11863333731889725,0.06666076183319092,0.06867147237062454,0.07191231846809387,0.07271767407655716,0.09704788774251938,0.06804774701595306,0.1022566631436348
67,Mouse04393,053120,214323,0.09729260951280594,0.07615819573402405,0.06151691824197769,0.07550065219402313,0.08300520479679108,0.07635639607906342,0.06709923595190048,0.08092790842056274,0.10565263032913208,0.05878682807087898
68,Mouse04384,071820,214818,0.08487877249717712,0.05321476608514786,0.06061491742730141,0.07866638898849487,0.0853082537651062,0.08695732802152634,0.10075827687978745,0.04173106327652931,0.07061752676963806,0.07812993973493576
69,Mouse04384,062020,224801,0.10786223411560059,0.11758778989315033,0.07589981704950333,0.09915608912706375,0.10240549594163895,0.13362270593643188,0.0916188657283783,0.09763863682746887,0.10586854815483093,0.08206941932439804
70,Mouse04394,062420,225359,0.11833693832159042,0.07905663549900055,0.10703379660844803,0.1123783141374588,0.09943826496601105,0.09390182048082352,0.11264105141162872,0.10027918964624405,0.06497027724981308,0.07633262872695923
71,Mouse04394,070220,225625,0.10539639741182327,0.07995712012052536,0.14580951631069183,0.1038062795996666,0.112617127597332,0.13558240234851837,0.08626792579889297,0.10651078075170517,0.11023460328578949,0.08791559189558029
72,Mouse04395,062820,225811,0.09243705123662949,0.06377512216567993,0.03740306198596954,0.027849238365888596,0.07521505653858185,0.031833525747060776,0.07626598328351974,0.05795333907008171,0.051496222615242004,0.07009772956371307
73,Mouse04395,062720,226826,0.0830037072300911,0.11455004662275314,0.06511007994413376,0.0687272846698761,0.07474211603403091,0.057679999619722366,0.09314966201782227,0.08631810545921326,0.07893504202365875,0.10489226877689362
74,Mouse04391,060920,228393,0.1261390745639801,0.11965224146842957,0.02182656154036522,0.03199431672692299,0.015482896938920021,0.05185575410723686,0.09792736172676086,0.09292348474264145,0.0937565341591835,0.03712589293718338
75,Mouse04393,053120,229216,0.07421578466892242,0.07183604687452316,0.07451583445072174,0.058258961886167526,0.08477414399385452,0.0988134890794754,0.07271936535835266,0.06518584489822388,0.06436878442764282,0.03976479917764664
76,Mouse04394,062320,230715,0.07124648243188858,0.08549739420413971,0.08760716021060944,0.08790481090545654,0.11926779896020889,0.09616159647703171,0.07612360268831253,0.09122354537248611,0.09550372511148453,0.0948837548494339
77,Mouse04391,061420,231047,0.0910680815577507,0.07897887378931046,0.06045391038060188,0.06375155597925186,0.036490458995103836,0.028106581419706345,0.03048139251768589,0.00975770689547062,0.12760676443576813,0.03225640952587128
78,Mouse04384,071820,232388,0.14507317543029785,0.07593619078397751,0.09854012727737427,0.08404400199651718,0.08095324784517288,0.056923605501651764,0.10018856078386307,0.10395343601703644,0.08430860191583633,0.09578048437833786
79,Mouse04391,061320,233427,0.06877118349075317,0.040115609765052795,0.09729497879743576,0.03673805668950081,0.08830457925796509,0.06943664699792862,0.06055402010679245,0.022637812420725822,0.02739448845386505,0.04636664316058159
80,Mouse04395,062620,235385,0.09320849925279617,0.10873745381832123,0.10196271538734436,0.08928094804286957,0.1026092991232872,0.10110940784215927,0.08889909833669662,0.1147194430232048,0.10799087584018707,0.08410492539405823
81,Mouse04394,062420,236073,0.10806936770677567,0.09466254711151123,0.0693444088101387,0.0968809425830841,0.05894385278224945,0.09471101313829422,0.14928743243217468,0.10668095201253891,0.07665116339921951,0.0624123141169548
82,Mouse04391,061220,238019,0.06911461055278778,0.0378241166472435,0.06398129463195801,0.0482327938079834,0.06026984006166458,0.09433639794588089,0.07911022752523422,0.007099928334355354,0.09175495058298111,0.09118584543466568
83,Mouse04394,062220,240593,0.08628755062818527,0.1025049164891243,0.093244768679142,0.15268196165561676,0.096261166036129,0.11468025296926498,0.07552964240312576,0.09397418051958084,0.10795169323682785,0.07462655752897263
84,Mouse04394,070220,241593,0.08712305873632431,0.12560558319091797,0.08441098034381866,0.12510819733142853,0.11120523512363434,0.12444533407688141,0.096961610019207,0.06703129410743713,0.07670353353023529,0.10707046836614609
85,Mouse04391,061320,241918,0.04536484554409981,0.02057270146906376,0.04109621420502663,0.02157319150865078,0.05339347943663597,0.08166752010583878,0.08010486513376236,0.0639113038778305,0.022250523790717125,0.019457321614027023
86,Mouse04384,071820,245045,0.056518808007240295,0.06379890441894531,0.11102385818958282,0.08931554853916168,0.07422219961881638,0.0882614478468895,0.0920666754245758,0.07923107594251633,0.07243914157152176,0.05518869683146477
87,Mouse04394,062320,246820,0.09149602800607681,0.11812099069356918,0.09551460295915604,0.10736765712499619,0.08135562390089035,0.12364836782217026,0.12090282887220383,0.08290518075227737,0.10098496079444885,0.09936390817165375
88,Mouse04393,053120,251232,0.09934188425540924,0.056114159524440765,0.08069800585508347,0.08045227080583572,0.0870666429400444,0.08729098737239838,0.011450554244220257,0.08073468506336212,0.06537716835737228,0.04285436123609543
89,Mouse04391,062620,255137,0.08158306777477264,0.054697226732969284,0.05578291043639183,0.04433516412973404,0.025207770988345146,0.08520244061946869,0.07689158618450165,0.07173137366771698,0.022493133321404457,0.015564464032649994
90,Mouse04395,062520,256830,0.0902077704668045,0.07563284039497375,0.0983855351805687,0.08216409385204315,0.09329937398433685,0.07803834974765778,0.0882820188999176,0.0919407308101654,0.09099852293729782,0.1008114442229271
91,Mouse04394,062320,259530,0.08985519409179688,0.0919828712940216,0.12743408977985382,0.11470432579517365,0.09734845906496048,0.10248105973005295,0.07886526733636856,0.09734233468770981,0.09376807510852814,0.0890478566288948
92,Mouse04395,062620,260794,0.11678218096494675,0.09333880990743637,0.08214672654867172,0.07272116839885712,0.07485165446996689,0.11156362295150757,0.11163900047540665,0.09523018449544907,0.1117842048406601,0.14629817008972168
93,Mouse04384,061920,263455,0.08201097697019577,0.13339534401893616,0.08139072358608246,0.10521724075078964,0.07228392362594604,0.10977334529161453,0.08692023903131485,0.08384314924478531,0.10153844207525253,0.07643567025661469
94,Mouse04391,061320,265462,0.10046813637018204,0.12030461430549622,0.042376063764095306,0.020806802436709404,0.01769133470952511,0.023456916213035583,0.06493089348077774,0.003848637454211712,0.02584724873304367,0.12606416642665863
95,Mouse04395,062820,270617,0.08981535583734512,0.10274689644575119,0.0521586611866951,0.08043462783098221,0.07574645429849625,0.04677927866578102,0.027546020224690437,0.05536775663495064,0.08391383290290833,0.09102418273687363
96,Mouse04393,060120,271031,0.07138139009475708,0.07759936898946762,0.08437148481607437,0.0706162378191948,0.061123788356781006,0.06573085486888885,0.07364820688962936,0.05585740506649017,0.08399034291505814,0.07425826042890549
97,Mouse04394,062320,272890,0.09656012803316116,0.10010233521461487,0.10016246885061264,0.12368742376565933,0.1044854074716568,0.08024299889802933,0.07950089871883392,0.09752871096134186,0.0730532556772232,0.08927207440137863
98,Mouse04395,062720,274715,0.10190072655677795,0.10263660550117493,0.059689611196517944,0.07343003898859024,0.0669737234711647,0.07556824386119843,0.03902451694011688,0.08405400067567825,0.04104606807231903,0.08774275332689285
99,Mouse04391,061320,277784,0.04526814445853233,0.024523191154003143,0.019638869911432266,0.01488806214183569,0.07008069008588791,0.05388033762574196,0.1198631003499031,0.04427439346909523,0.13814972341060638,0.0889725610613823
100,Mouse04394,062420,278428,0.1429881453514099,0.13933612406253815,0.14970171451568604,0.07357986271381378,0.13879399001598358,0.12452710419893265,0.11358240246772766,0.05046854540705681,0.10265804827213287,0.1393587291240692
101,Mouse04395,062620,278464,0.08827804774045944,0.1195460855960846,0.07929444313049316,0.09271221607923508,0.05581743270158768,0.06062185764312744,0.1467953622341156,0.11101771891117096,0.10362020134925842,0.07725603878498077
102,Mouse04394,070220,280118,0.12952253222465515,0.09242010861635208,0.09550456702709198,0.09291767328977585,0.09744025766849518,0.09856604039669037,0.08280819654464722,0.07148469984531403,0.09636938571929932,0.10563144087791443
103,Mouse04393,060120,285632,0.08915339410305023,0.05934768542647362,0.09555813670158386,0.0775754302740097,0.05042945221066475,0.1197512149810791,0.08902845531702042,0.066864013671875,0.08341552317142487,0.07549794763326645
104,Mouse04395,062720,286787,0.090912826359272,0.07383254915475845,0.0581575408577919,0.05754488334059715,0.03077063336968422,0.05426013097167015,0.06409928947687149,0.051634129136800766,0.03461871296167374,0.08682023733854294
105,Mouse04395,062520,294609,0.08001422882080078,0.06528343260288239,0.10446178168058395,0.07646150141954422,0.09896743297576904,0.10146532952785492,0.10435359179973602,0.09273552894592285,0.07244375348091125,0.09059429168701172
106,Mouse04394,062720,294686,0.09097222983837128,0.10113561153411865,0.07519720494747162,0.0973852202296257,0.13984178006649017,0.09150735288858414,0.09760034084320068,0.10809650272130966,0.08892607688903809,0.11902986466884613
107,Mouse04393,060120,298837,0.06209270656108856,0.09510841965675354,0.08321932703256607,0.05879782512784004,0.0647902861237526,0.08321116864681244,0.0862770825624466,0.06903191655874252,0.07599149644374847,0.09133246541023254
108,Mouse04395,062720,300589,0.05678422003984451,0.12121766805648804,0.04236215725541115,0.05624455213546753,0.07380656152963638,0.08028841763734818,0.05553466081619263,0.06651245057582855,0.06571879982948303,0.04677274078130722
109,Mouse04384,062020,300632,0.12000655382871628,0.1190888062119484,0.11825866252183914,0.10076223313808441,0.09064873307943344,0.08492633700370789,0.09792633354663849,0.06498710066080093,0.044649142771959305,0.062059756368398666
110,Mouse04391,061320,303886,0.054030854254961014,0.02435586228966713,0.05297965183854103,0.0818948745727539,0.04170956090092659,0.050747357308864594,0.06773371249437332,0.05490691214799881,0.017662057653069496,0.062178198248147964
111,Mouse04384,062020,310359,0.08696457743644714,0.07380503416061401,0.09891603887081146,0.07509974390268326,0.08712965250015259,0.10282523930072784,0.08777540177106857,0.08533544093370438,0.07549042254686356,0.08450309932231903
112,Mouse04395,062920,313052,0.08033640682697296,0.10494016855955124,0.09320671856403351,0.09469897300004959,0.12119559943675995,0.11515939980745316,0.05857941135764122,0.06692375987768173,0.07276740670204163,0.05840827152132988
113,Mouse04394,062420,314072,0.10572318732738495,0.12869793176651,0.15088023245334625,0.11427187919616699,0.13303568959236145,0.12220093607902527,0.07432589679956436,0.10696417838335037,0.0814293622970581,0.10982370376586914
114,Mouse04391,062620,314142,0.13358142971992493,0.10963987559080124,0.12961114943027496,0.11077763885259628,0.09770805388689041,0.04861869290471077,0.08705499023199081,0.034242868423461914,0.09132915735244751,0.12169237434864044
115,Mouse04391,061320,315586,0.017786819487810135,0.03769005835056305,0.05381614342331886,0.03483789414167404,0.01587412878870964,0.030205287039279938,0.02336408570408821,0.022757653146982193,0.03745444118976593,0.11944972723722458
116,Mouse04394,070220,322521,0.15152035653591156,0.10639495402574539,0.1595657914876938,0.08899515867233276,0.11663705110549927,0.10725096613168716,0.10473587363958359,0.09284168481826782,0.11555933952331543,0.0763828232884407
117,Mouse04384,062020,322618,0.11030711978673935,0.07298804819583893,0.09970218688249588,0.08762133121490479,0.06670898199081421,0.09176003187894821,0.07953023910522461,0.0679686889052391,0.08983016014099121,0.0990610420703888
118,Mouse04395,063020,324097,0.07570742070674896,0.05975092202425003,0.099681057035923,0.0946606993675232,0.12043631821870804,0.08975495398044586,0.08576508611440659,0.08465028554201126,0.06816668063402176,0.0865856409072876
119,Mouse04395,062520,326986,0.09489897638559341,0.07173348218202591,0.08081082999706268,0.142623633146286,0.13056495785713196,0.08509504050016403,0.08244533836841583,0.11040573567152023,0.07862153649330139,0.07988744229078293
120,Mouse04384,061920,327205,0.09018243104219437,0.1019221842288971,0.11365558952093124,0.0947498232126236,0.08702351152896881,0.09308762848377228,0.06301946192979813,0.09319388121366501,0.08237050473690033,0.07447401434183121
121,Mouse04391,061320,328816,0.0708770826458931,0.05304010212421417,0.048489369451999664,0.06080232560634613,0.013035571202635765,0.024929087609052658,0.05623139813542366,0.07149874418973923,0.09123075008392334,0.1261293888092041
122,Mouse04394,062720,331901,0.10951441526412964,0.1451645791530609,0.09367991983890533,0.0936373919248581,0.11564900726079941,0.10646504908800125,0.07347434759140015,0.0943218469619751,0.07557966560125351,0.10349863022565842
123,Mouse04394,062320,333574,0.13107207417488098,0.11191731691360474,0.05101598799228668,0.11515610665082932,0.09607018530368805,0.14030033349990845,0.1434907168149948,0.09707878530025482,0.08257127553224564,0.096031554043293
124,Mouse04384,062020,334241,0.12638328969478607,0.07746465504169464,0.10476468503475189,0.09308358281850815,0.07367346435785294,0.1068105548620224,0.08202435076236725,0.06042616814374924,0.10279873013496399,0.0933518335223198
125,Mouse04391,060920,334494,0.1533588320016861,0.09045889973640442,0.08945416659116745,0.07501906901597977,0.09617327153682709,0.10850886255502701,0.02490757219493389,0.010173662565648556,0.10302834957838058,0.08607558906078339
126,Mouse04391,061120,334592,0.06593821942806244,0.08706837147474289,0.06154707074165344,0.026643583551049232,0.04429026320576668,0.10721053183078766,0.027159154415130615,0.023238781839609146,0.047496333718299866,0.1462208777666092
127,Mouse04385,062120,336457,0.10650569945573807,0.06203152984380722,0.07947515696287155,0.053138960152864456,0.0713188424706459,0.057743094861507416,0.0578598715364933,0.06586793065071106,0.10579179227352142,0.06999702006578445
128,Mouse04395,062720,336760,0.10430115461349487,0.11929763108491898,0.09328426420688629,0.06075850501656532,0.0922987163066864,0.09852486848831177,0.07045593857765198,0.09515988826751709,0.11720588803291321,0.04939544200897217
129,Mouse04395,062920,337449,0.09341093897819519,0.08011087030172348,0.08423836529254913,0.06933840364217758,0.10882400721311569,0.07729697972536087,0.07200067490339279,0.08969826996326447,0.10446019470691681,0.07842927426099777
130,Mouse04384,062020,345678,0.09992359578609467,0.11227405071258545,0.08862187713384628,0.12991738319396973,0.07825006544589996,0.10905084758996964,0.08007842302322388,0.1036902517080307,0.10220501571893692,0.08636093884706497
131,Mouse04394,062420,346159,0.14605332911014557,0.12135522812604904,0.08297993987798691,0.08208078891038895,0.08523202687501907,0.11417370289564133,0.08827031403779984,0.13979941606521606,0.07250598818063736,0.09968827664852142
