,Mouse,-1,0,1
128,Mouse3883,0.06395869702100754,0.10290201008319855,0.06115441769361496
129,Mouse3883,0.06007673963904381,0.07444725930690765,0.043989747762680054
130,Mouse3883,0.0948105975985527,0.09449566900730133,0.04751892387866974
131,Mouse3883,0.06640837341547012,0.07538160681724548,0.04727275297045708
132,Mouse3883,0.06812924146652222,0.06992321461439133,0.06163446605205536
133,Mouse3883,0.08352760970592499,0.08028100430965424,0.058371394872665405
134,Mouse3883,0.03371148928999901,0.09390520304441452,0.05288391187787056
135,Mouse3883,0.0809192880988121,0.062088169157505035,0.042243048548698425
136,Mouse69841,0.04829666018486023,0.028670594096183777,0.007551985327154398
137,Mouse69841,0.006559860426932573,0.0015098033472895622,0.010268380865454674
138,Mouse69841,0.016418397426605225,0.04330134019255638,0.011002733372151852
139,Mouse69861,0.009208736009895802,0.04578114673495293,0.03477415069937706
140,Mouse69861,0.013025829568505287,0.06022525951266289,0.05911269783973694
141,Mouse69862,0.025985747575759888,0.03553963825106621,0.07426812499761581
142,Mouse69862,0.021196315065026283,0.03258702903985977,0.04015210270881653
143,Mouse69872,0.04819144308567047,0.04490523040294647,0.03447766974568367
144,Mouse69872,0.01364391390234232,0.02965778112411499,0.04701807349920273
145,Mouse69872,0.06285178661346436,0.06683824956417084,0.056841447949409485
146,Mouse69872,0.006431034300476313,0.04357529431581497,0.006370509508997202
147,Mouse69872,0.010921827517449856,0.01923764869570732,0.0407077893614769
148,Mouse69872,0.04576088488101959,0.06540019810199738,0.01631835289299488
149,Mouse69872,0.08651860803365707,0.036960914731025696,0.034567076712846756
150,Mouse69872,0.054119519889354706,0.01113368570804596,0.012346048839390278
151,Mouse69872,0.01693352498114109,0.050136711448431015,0.1201445534825325
152,Mouse69872,0.010674471035599709,0.010523613542318344,0.02835722640156746
153,Mouse69872,0.05097224563360214,0.045492444187402725,0.006552182603627443
154,Mouse69872,0.023792685940861702,0.039576686918735504,0.037425193935632706
155,Mouse69872,0.05386083200573921,0.0037698233500123024,0.03127434104681015
156,Mouse69872,0.03676261380314827,0.023004688322544098,0.0582270547747612
157,Mouse69872,0.025448095053434372,0.055435266345739365,0.0927717462182045
158,Mouse69872,0.03458523005247116,0.024335317313671112,0.039937421679496765
159,Mouse69873,0.07702308148145676,0.006793625187128782,0.06838367134332657
160,Mouse69873,0.09516216814517975,0.057872094213962555,0.08620709180831909
161,Mouse69873,0.002133640693500638,0.04818292707204819,0.01783074624836445
162,Mouse69873,0.0843442901968956,0.05734211206436157,0.04785403609275818
