,Mouse,Group,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
10,Mouse39115,group_2,4.771965503692627,4.3876190185546875,2.3488311767578125,2.302700996398926,3.0305016040802,4.470523357391357,3.1842257976531982,3.7329039573669434,2.8503639698028564,4.926934719085693,4.217811107635498,2.4446256160736084,2.0109424591064453,4.317754745483398,3.204763650894165,2.4173104763031006,3.9245541095733643,4.335018634796143,2.7779839038848877,5.253511905670166,2.511641025543213,1.6844960451126099,2.4490268230438232,4.519032001495361,1.9409854412078857,2.3452436923980713,4.425579071044922,1.225590705871582,1.5105091333389282,3.7789995670318604,3.8904612064361572,3.653259515762329,3.5073862075805664,3.3924295902252197,2.8109498023986816,2.0573081970214844,3.1456167697906494,2.376976490020752,2.5382516384124756,2.937549591064453,4.175832748413086,4.982392311096191,4.3211798667907715,3.8410308361053467,3.7809159755706787,4.447531223297119,2.8384034633636475,4.805025100708008,3.2250025272369385,2.965351104736328,2.7559092044830322,4.038619518280029,2.975248098373413,4.09776496887207,3.555495262145996,3.749643087387085,3.1617178916931152,3.577012300491333,2.838683843612671,3.4084877967834473,3.787106990814209,2.7948360443115234,2.8670473098754883,5.285672664642334,2.009305715560913,1.8447622060775757,4.322862148284912,5.399627685546875,,5.046056270599365,3.72831392288208,4.898752212524414,3.033400535583496,5.048805236816406,2.38427472114563,4.531494617462158,4.182325839996338,3.375465154647827,5.943704605102539,3.811394453048706,3.5425267219543457,4.112591743469238,3.6185519695281982,3.4724881649017334,2.6802897453308105,3.1196911334991455,3.9475350379943848,2.9998786449432373,5.016335964202881,3.7692360877990723,4.531459808349609,4.488375186920166,3.35821270942688,3.695603847503662,1.5583552122116089,3.061771869659424,4.017042636871338,3.8936767578125,4.114130020141602,4.028847694396973,3.3573267459869385,4.76134729385376,4.133810520172119,3.906233310699463,2.6581547260284424,3.929027557373047,3.7509994506835938,3.0304455757141113,4.382441520690918,4.780877113342285,1.917809009552002,,4.252699375152588,4.726588726043701,3.748889684677124,2.00770902633667,5.633907318115234,2.9020190238952637,3.766315221786499,2.4462645053863525,6.55673885345459,4.303186416625977,4.648100852966309,2.4380476474761963,3.3573198318481445,3.2562568187713623,4.028532981872559,1.2330080270767212,5.59189510345459,4.726991176605225,2.61993408203125,3.221867322921753,3.8993427753448486,3.801689386367798,4.304986476898193,2.352097749710083,3.534019708633423,4.344320774078369,4.368640899658203,4.552745342254639,3.045595645904541,4.170100688934326,4.434266567230225,2.909693956375122,3.866311550140381,3.9475531578063965,3.88476300239563,4.446743011474609,2.6336543560028076,2.69146990776062
11,Mouse39122,group_2,1.8634389638900757,3.420578718185425,3.046505928039551,4.067814826965332,3.7886910438537598,,5.540441513061523,3.5180861949920654,3.5387611389160156,3.232164144515991,3.198061466217041,3.3153774738311768,2.61977481842041,3.8664791584014893,2.3078765869140625,4.481371879577637,3.6528289318084717,3.590266704559326,4.365385055541992,3.035520076751709,3.159853458404541,4.009243965148926,2.645779609680176,6.070810794830322,3.940647840499878,2.9941720962524414,,4.069960594177246,4.047238826751709,3.8891053199768066,3.5285379886627197,6.64073371887207,4.094927787780762,4.499069690704346,3.9048147201538086,3.4014127254486084,3.1972086429595947,2.664121627807617,4.352905750274658,4.324251174926758,3.925823450088501,3.798133611679077,5.045589447021484,6.320156574249268,4.366430282592773,4.4950995445251465,4.992249488830566,4.368866920471191,4.2112860679626465,4.735226154327393,3.9245588779449463,4.417306900024414,4.33286190032959,5.358885765075684,2.9272687435150146,4.391535758972168,4.19844913482666,3.5038676261901855,2.648893117904663,4.647698402404785,4.68273401260376,4.521309852600098,3.442244529724121,2.873558759689331,5.308592319488525,3.7903361320495605,3.655845880508423,2.6635959148406982,4.0729193687438965,3.352595090866089,3.4222466945648193,4.052865982055664,4.882733345031738,3.5694580078125,4.308926582336426,4.153843402862549,5.312135219573975,2.6351969242095947,2.643415927886963,4.752164363861084,3.169097900390625,4.789602279663086,5.154480934143066,2.9894721508026123,4.655124187469482,3.021686315536499,3.684095621109009,4.531961917877197,3.1896493434906006,4.396134376525879,5.014669895172119,3.320117473602295,3.5638339519500732,3.778172731399536,4.463093280792236,5.323582649230957,2.7019059658050537,3.802342176437378,4.349498271942139,3.0378921031951904,4.301845073699951,4.780935764312744,3.581404685974121,4.795750141143799,3.4987053871154785,4.425419330596924,3.806732177734375,4.1093854904174805,3.902594566345215,3.4495582580566406,3.002596616744995,5.184828281402588,4.1746625900268555,2.912252902984619,4.183581352233887,3.2446258068084717,2.989168882369995,4.049612522125244,3.59810471534729,4.654144287109375,3.066373109817505,4.674370288848877,3.198056936264038,3.8623900413513184,3.957862377166748,1.9380011558532715,5.485063552856445,4.277455806732178,4.634266376495361,4.1129279136657715,2.8840456008911133,4.073533535003662,3.2949180603027344,4.479089260101318,2.47594952583313,4.249619007110596,4.7236247062683105,4.064874649047852,4.418766975402832,3.595214605331421,4.7344512939453125,4.139662265777588,5.0198974609375,3.4011476039886475,5.281094074249268,3.1789681911468506,3.883233070373535,4.734481334686279,3.4256205558776855,2.707441568374634
12,Mouse39125,group_2,2.1503546237945557,1.56882905960083,4.870609283447266,2.180344820022583,3.358163833618164,3.8598685264587402,2.0830116271972656,2.4597318172454834,3.0793116092681885,4.777577877044678,2.428640604019165,3.4215774536132812,2.47491717338562,4.368931770324707,2.5511844158172607,4.401086807250977,5.340812683105469,4.41806173324585,3.5034186840057373,3.5431265830993652,3.9915685653686523,3.6832330226898193,4.514817714691162,3.8666610717773438,3.0217268466949463,4.249075412750244,2.707995653152466,2.1755142211914062,2.6467535495758057,3.0611910820007324,5.281434535980225,4.272253036499023,3.1599252223968506,3.122281551361084,4.610531806945801,2.670527935028076,3.1981360912323,4.632183074951172,3.700139284133911,3.9483754634857178,4.353456974029541,3.7136080265045166,3.5528829097747803,3.778902769088745,3.044405221939087,3.703407049179077,4.971888065338135,1.7826111316680908,3.250218629837036,3.864088773727417,3.549466848373413,4.327163219451904,5.953484535217285,3.886112928390503,3.143367290496826,1.2101744413375854,2.6207308769226074,1.421039342880249,2.1529510021209717,4.116599082946777,4.157547950744629,5.103630542755127,4.243337154388428,4.409239292144775,5.8280510902404785,5.687408447265625,3.716928243637085,2.470122814178467,3.6069247722625732,4.179418563842773,4.0129075050354,3.4079430103302,3.815941333770752,3.8404617309570312,3.7387478351593018,2.769779920578003,3.7519354820251465,4.569340229034424,4.225950717926025,4.37930154800415,3.762140989303589,2.931934356689453,4.227550983428955,3.022040367126465,2.504193067550659,3.211089611053467,3.8444151878356934,3.894031286239624,4.9624433517456055,4.632709503173828,5.65187406539917,2.7129554748535156,3.537156820297241,3.6212158203125,2.9277772903442383,3.5740344524383545,1.2921205759048462,3.1337084770202637,2.8644826412200928,2.8299336433410645,1.945272445678711,4.545044422149658,5.2828216552734375,3.034404754638672,3.8281266689300537,3.060194730758667,2.1048264503479004,3.729658365249634,2.0495071411132812,2.8261830806732178,4.02358865737915,3.6268069744110107,3.3977088928222656,1.8990472555160522,4.840030193328857,4.114295959472656,3.898090362548828,2.1649482250213623,3.475435733795166,3.1003005504608154,4.077419281005859,4.210054397583008,4.430811882019043,2.5265982151031494,2.3283426761627197,4.10303258895874,4.045444011688232,3.67909574508667,2.371108293533325,2.3242862224578857,4.366079807281494,3.712935447692871,2.7878670692443848,4.339211940765381,3.887596368789673,5.070371627807617,3.688591480255127,3.4361612796783447,4.4692301750183105,3.197425603866577,4.771893501281738,4.404861927032471,4.658878803253174,2.9725334644317627,,4.604311943054199,3.2377705574035645,2.1301755905151367,3.123248338699341,2.547510862350464
13,Mouse39132,group_2,1.6374748945236206,2.7360596656799316,4.0641350746154785,3.6939446926116943,4.2274556159973145,3.127354860305786,3.7999095916748047,2.3307974338531494,3.8673839569091797,3.14984130859375,4.549924850463867,2.7606940269470215,2.773050308227539,2.9299447536468506,3.1349854469299316,5.133596897125244,2.203902244567871,4.35055685043335,3.9858665466308594,4.604762077331543,3.918637275695801,4.778110980987549,3.364030361175537,3.642559289932251,3.643165349960327,3.878997325897217,2.718583345413208,3.5676167011260986,3.443978786468506,2.731783628463745,4.064732551574707,4.419721603393555,2.4720983505249023,4.179910659790039,2.847510576248169,3.861069440841675,2.567242383956909,3.262599468231201,2.8450887203216553,3.3612265586853027,4.145926475524902,3.2010960578918457,3.528738260269165,2.9168150424957275,1.209494709968567,4.347268581390381,3.593954086303711,3.772677421569824,4.298881530761719,2.856534957885742,3.742708444595337,2.5161352157592773,2.3276162147521973,2.556457281112671,3.235995292663574,3.5141029357910156,4.800581455230713,4.785034656524658,4.21846342086792,2.464370012283325,3.0005311965942383,2.5896615982055664,2.296515703201294,2.56231427192688,3.4531667232513428,3.637650489807129,2.99581241607666,2.228532075881958,3.4703471660614014,2.323000192642212,3.9309937953948975,3.675699234008789,3.671182632446289,4.159458160400391,2.6468660831451416,4.284292697906494,3.8534767627716064,3.507646083831787,3.204514503479004,1.9649890661239624,4.204238414764404,2.938007116317749,5.451702117919922,3.604720115661621,3.4143266677856445,2.3411431312561035,3.4723219871520996,4.0112128257751465,3.7627668380737305,3.773881196975708,4.125235080718994,5.315783977508545,3.1057424545288086,3.0761959552764893,3.8816733360290527,4.447251319885254,3.74430775642395,4.510481834411621,4.330470561981201,3.30393385887146,2.625823974609375,4.64586067199707,4.565439224243164,3.0465915203094482,3.7915151119232178,3.4117558002471924,3.2415030002593994,5.186227798461914,3.4275267124176025,3.056123733520508,4.257387161254883,2.523765802383423,2.8580405712127686,3.700202703475952,3.037229299545288,3.3850133419036865,4.593092918395996,3.526893138885498,3.617586135864258,3.5909371376037598,3.194474220275879,4.450594902038574,1.923181176185608,3.8212099075317383,5.415289878845215,4.932231903076172,4.968597888946533,3.6367251873016357,4.1231689453125,3.572057008743286,3.398916006088257,3.09407114982605,3.9090332984924316,3.597546100616455,6.560580730438232,4.651203632354736,1.9461679458618164,3.4506773948669434,3.1671197414398193,2.3393237590789795,4.028573513031006,3.5772252082824707,4.718474388122559,4.235946178436279,3.7035062313079834,2.6957545280456543,1.33638334274292,4.682354927062988,3.543750286102295,3.449937343597412
14,Mouse39135,group_2,3.4093122482299805,3.4551808834075928,2.1071300506591797,2.6250827312469482,5.432505130767822,4.752871036529541,4.854206562042236,3.574925184249878,2.6104040145874023,3.9518632888793945,4.377293109893799,5.678810119628906,3.039804458618164,2.8427114486694336,5.423463821411133,2.28542423248291,3.578613519668579,5.332883358001709,4.055759429931641,4.489211082458496,2.882627248764038,3.6257147789001465,2.7893855571746826,5.315193176269531,4.11549186706543,4.565935134887695,3.6861886978149414,2.3048195838928223,2.189708948135376,4.484842777252197,3.812082052230835,3.955312490463257,4.69450044631958,3.6165337562561035,4.310229301452637,3.0973708629608154,2.572883367538452,4.410294055938721,2.279019594192505,2.6357510089874268,1.5804065465927124,2.8482513427734375,2.4062042236328125,3.284315824508667,3.802868366241455,2.114945650100708,3.0590083599090576,1.9133217334747314,4.249457359313965,3.723677396774292,1.5639721155166626,2.281080484390259,3.4424726963043213,3.8649191856384277,3.3412437438964844,3.6540634632110596,3.1764872074127197,4.283602714538574,3.324646472930908,4.242090702056885,1.9174004793167114,2.4178130626678467,2.892829418182373,1.8389588594436646,4.016636848449707,1.7678555250167847,1.9343100786209106,2.499084949493408,4.224411964416504,2.496629238128662,3.8354551792144775,2.7990498542785645,2.0428476333618164,3.111079454421997,3.4886674880981445,3.2082924842834473,2.8367531299591064,1.9197149276733398,2.5088109970092773,4.492392539978027,2.8465943336486816,3.320408344268799,3.2805323600769043,3.943880319595337,3.3257200717926025,4.416458606719971,3.8207545280456543,2.951124906539917,4.131040573120117,2.4592678546905518,5.600627899169922,3.1429266929626465,3.0904593467712402,2.9385595321655273,4.220860004425049,3.071807861328125,3.521246910095215,1.835721731185913,4.110287666320801,2.9171206951141357,2.8343751430511475,2.057663679122925,3.9197769165039062,3.1699774265289307,4.34489107131958,3.92417311668396,3.9616589546203613,3.4303171634674072,3.3111789226531982,2.8411269187927246,3.331186056137085,3.5073211193084717,5.611115455627441,4.397061824798584,2.7498624324798584,4.490484237670898,3.452314615249634,1.6781666278839111,3.015899419784546,3.6168570518493652,2.2866342067718506,2.670335292816162,3.047278881072998,3.0037856101989746,2.216550588607788,1.7119252681732178,1.707610845565796,4.232212066650391,3.4773929119110107,3.151350498199463,2.5055341720581055,1.9534635543823242,2.598768472671509,3.492241621017456,3.0071938037872314,2.934954881668091,4.17445707321167,3.6092121601104736,5.124332427978516,5.235353946685791,2.4440951347351074,4.073126792907715,3.9193356037139893,2.885066270828247,4.047995567321777,4.359702110290527,2.989388942718506,4.158190727233887,4.699314117431641,4.969491004943848
15,Mouse9002,group_2,3.16074538230896,,2.819589376449585,,3.935697555541992,,3.777653694152832,3.7557733058929443,3.032947063446045,4.799407482147217,4.43842887878418,4.16003942489624,3.606829881668091,4.729584217071533,,,4.196116924285889,4.722683906555176,3.1755900382995605,3.7121188640594482,4.324481010437012,3.862959146499634,4.432093143463135,3.6798696517944336,4.104611873626709,4.219113349914551,3.879462242126465,2.9776883125305176,3.355226993560791,3.140489101409912,4.7644476890563965,3.1157066822052,3.5108416080474854,5.239739894866943,5.853829383850098,3.5222463607788086,4.448784828186035,3.583878993988037,,,,,3.262711524963379,4.971646785736084,4.2407636642456055,6.499273777008057,3.5295114517211914,5.460143566131592,5.006173133850098,5.17026424407959,4.722858905792236,3.462963581085205,3.6436731815338135,5.204006195068359,4.822603225708008,5.597966194152832,4.3624749183654785,3.8438007831573486,3.702622413635254,5.1154561042785645,3.2209877967834473,,,,3.3084053993225098,4.411082744598389,3.8670096397399902,5.804792404174805,3.1419618129730225,4.579493045806885,4.404561996459961,4.498850345611572,3.8057491779327393,6.527852535247803,5.511680603027344,5.579226493835449,4.3687591552734375,3.9941954612731934,3.454834461212158,3.645439386367798,4.742186069488525,4.372173309326172,4.383011817932129,3.5050511360168457,5.978169918060303,2.729393243789673,3.7232744693756104,3.4925081729888916,2.762197256088257,3.929955244064331,2.5099446773529053,4.359189033508301,2.8936398029327393,4.118735313415527,4.513394832611084,4.198310375213623,5.798063278198242,5.8766984939575195,3.3450891971588135,4.8582000732421875,3.9224517345428467,3.8669381141662598,3.2285375595092773,4.546358108520508,3.7723190784454346,6.168239116668701,5.627013683319092,2.718890905380249,7.639265537261963,3.633556842803955,3.7479681968688965,3.6638107299804688,3.2824110984802246,3.614593744277954,3.4086740016937256,4.364939212799072,,4.441004276275635,4.592258930206299,5.9850358963012695,5.694324493408203,4.210641860961914,2.787546396255493,6.389759540557861,5.797245025634766,4.489102840423584,5.590289115905762,3.881159543991089,,5.140329837799072,3.9749577045440674,3.515453815460205,,,,,,,3.678407907485962,4.326858997344971,,5.047296524047852,3.633115768432617,4.86256742477417,2.8756778240203857,6.964624404907227,2.9536616802215576,3.6231887340545654,4.2289323806762695,3.5366978645324707
16,Mouse9061,group_2,3.5222327709198,3.9734303951263428,3.692514419555664,3.566131114959717,3.6019344329833984,4.0979719161987305,2.147412061691284,4.168818473815918,2.838444709777832,3.074268102645874,,,,3.1802709102630615,3.066240072250366,2.6943533420562744,3.2292075157165527,3.3086512088775635,2.1845829486846924,3.5308501720428467,4.849813461303711,2.379239797592163,4.400731563568115,5.82205057144165,1.897424340248108,2.9550955295562744,3.2777576446533203,3.994044303894043,3.2396175861358643,3.5304932594299316,,4.0347580909729,2.918490171432495,1.1810237169265747,4.108880996704102,2.745600700378418,1.9199838638305664,5.606292724609375,4.763868808746338,1.998241662979126,2.8870785236358643,3.038299560546875,4.869999885559082,3.508742570877075,3.6885945796966553,3.4477248191833496,2.7282590866088867,3.4269986152648926,4.281788349151611,3.961510419845581,2.7324907779693604,3.224996328353882,3.069397211074829,2.4327151775360107,3.1924524307250977,2.551398515701294,4.097909927368164,3.9416329860687256,4.514647960662842,4.360803604125977,3.1206634044647217,4.750473976135254,2.920419692993164,3.1325995922088623,4.104193210601807,4.20847225189209,3.5967938899993896,3.344813108444214,3.4176926612854004,2.151799440383911,3.457719326019287,3.3371734619140625,5.159911632537842,4.185145854949951,3.713534355163574,6.171584129333496,3.5610785484313965,3.7315149307250977,4.312049388885498,3.1897239685058594,5.561717987060547,3.1565825939178467,2.1442432403564453,3.8679537773132324,3.4665727615356445,2.8371241092681885,4.194129467010498,3.921473979949951,4.2673869132995605,2.861639976501465,4.099721431732178,3.297755002975464,2.729229211807251,4.2370219230651855,6.362699508666992,3.494006633758545,2.5973472595214844,4.30470609664917,5.115468502044678,2.7861061096191406,3.388046979904175,4.468637466430664,3.046621084213257,2.888155698776245,3.532782554626465,3.408400297164917,4.062867164611816,3.15970516204834,4.0229363441467285,5.486319541931152,5.042351722717285,3.447658061981201,3.044153928756714,3.5086891651153564,4.494592189788818,3.6603269577026367,5.032425880432129,3.209078788757324,4.595592975616455,4.127687454223633,3.04610276222229,4.0432658195495605,3.9864134788513184,3.4597883224487305,3.395796298980713,4.548961162567139,3.476613998413086,3.5789670944213867,4.774415016174316,3.769217014312744,4.161011695861816,3.310641288757324,3.6845061779022217,3.5113537311553955,3.739553689956665,3.3549718856811523,4.419372081756592,3.5140109062194824,3.676623582839966,5.346609115600586,5.140685558319092,3.0227162837982178,3.022364854812622,3.4889519214630127,4.463501930236816,3.238166332244873,4.9209184646606445,3.984807014465332,2.930434465408325,3.823134660720825
17,Mouse9065,group_2,,4.495281219482422,,,2.7309587001800537,1.7134435176849365,1.6370142698287964,2.618814706802368,2.4898152351379395,3.1660313606262207,3.2856249809265137,1.993487000465393,2.4475748538970947,,,2.153315782546997,3.1318154335021973,,,2.062720775604248,3.9953103065490723,1.752566933631897,2.176018238067627,5.108257293701172,4.046162128448486,2.2586090564727783,2.763319730758667,2.7704405784606934,1.866866111755371,5.058443069458008,1.0515211820602417,2.8573379516601562,2.0917301177978516,2.6620023250579834,3.0624358654022217,1.7181416749954224,2.6419999599456787,1.631127119064331,2.536031723022461,,,3.4286296367645264,4.10571813583374,2.967123508453369,2.5763580799102783,3.5017969608306885,3.140936851501465,1.2579803466796875,1.8360415697097778,3.932610034942627,3.4136600494384766,2.9044530391693115,3.5756607055664062,1.6542600393295288,1.9206875562667847,2.6990885734558105,2.8092100620269775,3.0145223140716553,2.2816367149353027,2.602836847305298,3.472684144973755,3.356717586517334,2.830902338027954,3.1602842807769775,1.9823198318481445,1.881309151649475,2.2099032402038574,2.101119041442871,2.672696828842163,4.74597692489624,2.4486913681030273,1.6682460308074951,2.045384407043457,1.0146729946136475,2.803104877471924,2.210526943206787,1.8030952215194702,1.3859570026397705,2.6479508876800537,2.8483877182006836,1.790533423423767,1.2216734886169434,3.283564805984497,1.167186975479126,2.3866970539093018,3.225884199142456,3.6956682205200195,,2.7264962196350098,2.0919442176818848,3.15576434135437,4.442607879638672,3.2946150302886963,2.5870602130889893,2.5369606018066406,2.0466248989105225,2.315244436264038,2.0883724689483643,3.3344876766204834,2.2776660919189453,1.5603152513504028,,2.4280099868774414,2.0686190128326416,3.4433438777923584,2.2278833389282227,1.632961392402649,4.030600547790527,2.1693906784057617,2.495196580886841,2.2181475162506104,2.5421900749206543,3.0895118713378906,2.621035575866699,1.2008651494979858,3.3033924102783203,,2.99275279045105,1.864668607711792,2.5654196739196777,0.9812144041061401,1.9016231298446655,2.154700756072998,1.5333147048950195,3.10968279838562,2.369786500930786,2.031036853790283,1.9353129863739014,2.795015573501587,3.282197952270508,4.4155449867248535,1.5151383876800537,1.8481836318969727,2.4447786808013916,2.047018527984619,1.3536854982376099,3.101945161819458,2.3269236087799072,3.981839895248413,3.043020486831665,3.2838902473449707,1.973711371421814,2.2032148838043213,2.439404010772705,0.9339917898178101,1.0365036725997925,,,1.329040765762329,2.365935802459717
18,Mouse9074,group_2,2.011589765548706,2.761608600616455,4.350096225738525,2.627605676651001,1.7868033647537231,3.6649882793426514,1.2293039560317993,3.470832586288452,1.2336922883987427,3.1303062438964844,4.418424129486084,2.221217393875122,1.8414638042449951,4.3660759925842285,2.6524624824523926,2.8761682510375977,3.868726968765259,2.1127939224243164,2.898649215698242,2.6316516399383545,3.141389846801758,1.778043270111084,2.5052175521850586,1.781671166419983,2.8644120693206787,2.5983529090881348,4.316442012786865,3.103487253189087,4.382058143615723,2.095848321914673,1.823804259300232,1.8457973003387451,2.2960565090179443,2.3042054176330566,2.6631040573120117,3.5767006874084473,1.8186893463134766,4.86201286315918,3.1673355102539062,3.223407745361328,2.6291592121124268,1.9498331546783447,2.7582290172576904,2.6292858123779297,3.3591220378875732,2.302408456802368,1.9046956300735474,4.797706127166748,3.6796092987060547,1.3725894689559937,2.3062825202941895,3.7910990715026855,0.8755067586898804,3.149772882461548,2.8172075748443604,3.202484130859375,5.141373634338379,3.809105157852173,6.313023567199707,1.7789018154144287,2.708932638168335,3.1210296154022217,0.9775972962379456,2.283208131790161,1.6176230907440186,3.7443370819091797,3.460155725479126,2.136963367462158,2.594886064529419,2.123845100402832,3.8050994873046875,2.445478677749634,,,3.1635684967041016,3.0276753902435303,1.451608657836914,3.3789989948272705,,2.424161434173584,1.9012658596038818,2.0560414791107178,3.322916030883789,1.3905643224716187,1.3333488702774048,3.1077561378479004,2.2167303562164307,2.7347235679626465,1.747942566871643,2.2713632583618164,3.5442826747894287,2.985940456390381,1.2863571643829346,4.4537672996521,2.6067628860473633,2.0722382068634033,3.7386343479156494,3.5933046340942383,1.8836190700531006,3.388360023498535,3.481424570083618,1.8802859783172607,2.755476951599121,2.918560743331909,2.173153877258301,1.5121601819992065,4.5561017990112305,1.6259769201278687,3.99048113822937,2.7839086055755615,1.7741495370864868,1.8475100994110107,1.4634250402450562,2.3475403785705566,2.2116286754608154,1.2584834098815918,3.3240087032318115,2.9751923084259033,2.9591403007507324,3.3653833866119385,3.0300097465515137,2.243223190307617,2.1271893978118896,2.511512517929077,3.4743800163269043,2.2445530891418457,2.0797183513641357,2.6139612197875977,2.7565815448760986,3.118938446044922,3.180634021759033,,3.5429883003234863,3.6477577686309814,2.8313374519348145,2.5057826042175293,3.784891366958618,1.925754427909851,2.711744785308838,2.7960104942321777,2.834388256072998,3.14418363571167,4.093746662139893,3.324047565460205,1.630967140197754,2.9800398349761963,1.2021490335464478,4.707685947418213,2.1188840866088867,4.86204719543457
19,Mouse9075,group_2,3.4640631675720215,2.8722262382507324,3.2008917331695557,2.844353437423706,2.8305323123931885,4.437409400939941,3.129091501235962,3.90343976020813,2.9667556285858154,2.2190968990325928,2.948526620864868,2.233281373977661,2.6360762119293213,3.1349759101867676,2.5739200115203857,2.7427895069122314,4.541311264038086,2.7593369483947754,2.7620203495025635,2.7134737968444824,3.3083224296569824,3.1522462368011475,2.872769832611084,2.702125310897827,4.422122478485107,2.24168062210083,3.2381904125213623,4.336119174957275,2.4681904315948486,3.676335334777832,2.849212408065796,3.1186089515686035,3.6737916469573975,4.750543117523193,1.446686863899231,3.365677833557129,3.8924810886383057,1.657939076423645,2.766852855682373,3.413564682006836,3.936224937438965,4.8566107749938965,2.1755974292755127,2.9135730266571045,2.6235196590423584,1.2807049751281738,2.4598424434661865,1.9057226181030273,3.2091407775878906,3.125485897064209,1.8949495553970337,3.258726119995117,2.5999279022216797,3.6067097187042236,2.305298089981079,2.981626033782959,1.9645514488220215,3.349522113800049,2.484203577041626,4.873439788818359,2.4398462772369385,4.718561172485352,2.8454225063323975,2.3476154804229736,3.166219472885132,1.40329909324646,2.626774787902832,3.536531448364258,2.4696385860443115,3.607745885848999,4.485486030578613,3.5613036155700684,4.142345428466797,3.841834306716919,2.121492624282837,2.460258960723877,2.5958006381988525,3.703202962875366,3.722583293914795,1.0925229787826538,3.286320209503174,4.796706676483154,3.7048473358154297,4.467638969421387,2.4527270793914795,3.3722620010375977,3.003831386566162,3.093165636062622,3.369375467300415,2.0000016689300537,2.859269618988037,3.68294095993042,2.696000814437866,4.034862995147705,1.9542614221572876,2.230517625808716,4.367465019226074,4.564654350280762,3.7927262783050537,4.117578983306885,1.16085946559906,2.5115718841552734,3.3698952198028564,4.293033123016357,2.883788824081421,3.360835313796997,1.4033734798431396,3.059722900390625,2.276357412338257,2.6524033546447754,3.314598560333252,4.025273323059082,2.15024733543396,3.572758674621582,2.7042291164398193,3.950160264968872,3.949716329574585,2.3148229122161865,3.1568105220794678,3.9477908611297607,3.8129985332489014,2.2052559852600098,3.975255012512207,3.7691240310668945,3.464167356491089,2.3461663722991943,3.780205249786377,3.7247610092163086,3.3652305603027344,3.629594326019287,3.7654600143432617,2.9376754760742188,4.0956196784973145,2.100713014602661,2.198033332824707,2.9457688331604004,3.186602830886841,2.3212368488311768,2.5719523429870605,3.3091564178466797,5.2804789543151855,2.9855284690856934,3.729740858078003,3.9676003456115723,4.752751350402832,1.894728660583496,2.0856680870056152,2.5542545318603516,2.813589096069336,1.9442309141159058
