,mouse,geno,HC_mean_scores,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300
0,Mouse67151,CLOCK,0.038459838877218544,0.034585774,0.029863706,0.080455974,0.016188402,0.026841475,0.055721886,,,,,,,,,,,,,,,,,,,,0.01142654,0.024118315,,,0.06316166,0.06281371,,,,,,,,,,,,,,,,,,0.015092319,0.031332564,0.009273053,0.051159643,0.04259475,0.087507315,0.047579903,0.09803673,0.05558076,0.09714853,0.04291413,,,,,,,,,,,,,0.013158929,0.038059264,0.048641372,0.018760202,0.053154927,0.05303679,0.056707606,0.006734857,0.07880895,0.05420185,,,,,,,,,,,,,,,,,,0.01672631,0.0070296763,0.07593291,0.034475293,0.018261865,0.058403444,0.024500629,0.038054135,0.04784972,0.025601868,0.05561069,0.08580205,0.011178896,0.036836844,,,,,,,,,,0.048298605,0.01724065,0.0212568,0.09062818,0.027018726,0.0362839,,,0.010224749,0.0069547542,0.021901125,0.014457085,0.098606065,,,,,,,,,0.039701544,0.018582845,0.04254546,0.0034992958,0.015747175,0.016935794,0.043041036,0.042103615,,0.11251002,0.0069704163,,0.0014018392,,,,,,,,,,,,,,,,,,,0.0066792644,0.06447298,0.021004952,0.010690381,,,,,,,,,,,,,,,,,,,,0.062227745,0.037365668,0.045927756,0.06399034,,,,,,,,,,,,,0.02774072,,,0.05409773,,0.043590732,,,,,,0.034028213,0.03260575,0.060675286,0.104358315,,,,,,,0.098506294,0.03919102,,,,,,,,,,,0.01508385,0.04161265,0.098505214,0.022163916,0.019551022,0.0029548272,0.08603047,,,,,,,,0.05801182,0.039178926,0.05045496,0.038466606,0.10628549,0.017026808,0.08374976,0.10091651,0.059516538,0.07507159,,,,,,,,,,,,,0.04280423,0.038649913,0.02306342,0.05538314,,,,,,,,,,,,,0.037026376,0.0315046,
1,Mouse67152,CLOCK,0.027342876251407182,0.014214043,0.0034804547,0.050630186,0.009323699,0.02766055,0.014780097,0.060522,0.06188484,0.0059590996,,0.0010598971,0.040288124,0.004385586,0.05292416,,,,,,,,,,,,,0.048724014,0.043170422,0.07965093,0.061173957,0.059262514,0.0036505503,0.0121685965,,,,,,,,,,,,,,,,,,,,,0.06455791,0.035027955,0.054109827,0.039079815,0.035607588,0.036085863,0.019279297,0.030791707,,,,,,,,,,,,,,,,,0.017840987,0.041829146,0.042698234,0.003069818,0.046532944,0.030453905,0.13940375,0.012206285,,,,,,,,,0.0076864073,0.07423649,0.016092537,0.054765303,0.02497634,0.035197422,0.058801,0.021182114,,,,,,,,,,,0.025330763,0.020240458,0.063552275,0.024408508,0.031940516,0.045750923,0.031239558,,,,,0.061116252,0.062129978,0.07174601,0.005776755,0.05608804,0.033387627,0.11571847,,,,,,,,,,,0.010486113,0.012594219,0.03320426,0.037112676,0.021688048,0.04685269,0.05158339,0.02432742,,,0.13258623,0.022748644,,0.075920925,0.06590653,0.035607368,0.023569167,0.017423688,0.047156043,0.046156786,0.0034492007,0.055611834,,,,0.002482351,0.044234574,,0.01385047,0.0026342897,0.0052273776,0.048361283,,,,0.0055168457,0.061153457,0.0075346525,0.023228522,0.03585471,0.0015525871,0.013263629,0.009943256,0.076055676,0.05730833,0.081781425,0.0031768659,0.017276,0.07900632,0.04388214,0.009415108,0.039528348,,0.09884336,0.03773575,0.056854162,,,,,0.003592916,0.0059822025,0.027665911,0.022347085,0.013553348,0.031868506,0.0023554878,0.03479901,,,,0.048240732,0.010462626,0.06453963,0.03227141,0.005496491,0.0353173,0.05502823,0.10683739,0.020294534,,,,,,0.030639306,0.04941171,0.02556062,0.062151928,0.004148699,0.0041923467,0.06047654,0.038619347,,0.048742253,0.03165982,0.06644438,0.0070149275,0.009655985,0.010101979,0.020092733,0.049619853,,,,,,,,,,,,,,,,0.020060629,0.082803,0.0153480265,0.0060428423,0.056661148,0.033043724,0.03509016,,,,,,,0.0519051,0.03384116,0.024307935,0.034459095,0.0194799,,,,,,,0.0064494866,0.030379964,0.009449124,0.08141589,0.025011227,0.037614554,0.017595697,,,,,,,,,,,,,
