,mouse,HC_mean_scores,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
0,Mouse04203,0.028969237717123286,,1.1618033007512,2.998313274520821,0.850540605886773,1.8892999026912254,1.3973576521163567,1.7241306273819286,3.2274504739465564,2.413698305864277,3.35538770295446,0.69736536381345,2.501047169673155,,,1.1799713314442861,0.5083779954380677,1.8219023750425798,1.123077255870258,1.25544345885576,2.957601468034354,1.6661428399087685,0.6411993363919466,1.747078521506428,1.2116976754017852,1.2848371905208733,3.037161034720421,0.11442595529673366,0.09189176898591676,2.0942282842375217,1.8282882524276327,2.3498813004583243,3.735894643027808,0.9996732493545147,1.8930698327482889,1.5974488335482306,2.1902155872916294,1.906528108861973,1.4243418623200632,1.2427721899882664,0.4072312538975391,4.029911009049254,2.1766585857634926,0.26135704963768197,3.1591997999279116,1.3218160026822579,0.8361887266947897,1.6839433082895845,1.1911273032774345,1.8761771894285533,1.4439026807831965,1.9843388204178254,1.9275926603685978,4.050035805072292,2.1647168148623024,0.9414363010276766,0.7853591185988326,2.6548185613645185,1.4967642719287184,2.620028208582669,1.507084874870344,1.9857788652131825,2.3086261589986106,1.0830464476272597,1.4557203890481827,3.30482013143931,1.136374878809515,0.6540825197067562,3.2658729554377444,3.2624741777080217,1.252429779281154,0.44039536437159976,,1.7045405364882162,2.1588960886959274,0.7881474211696059,3.3288459621082547,1.3375664343800275,1.7276363116181408,,1.502017085326361,0.8861424401521732,2.8773502711371073,0.7302875970221018,1.9508055597402134,1.0002945290780527,1.939232593848818,2.4124521564021304,2.1172856738216868,2.753220184073253,0.2851359114333042,1.1853158283037424,2.496250909538292,1.4310305781879809,,,,2.358259291014028,1.7559469288324565,1.273564819352923,2.49692072350404,2.3690595752001413,2.6982218435729695,1.6151488160264342,2.8724180046620544,3.038083047244907,1.4710954225354025,,,,,0.8132613370794459,,2.6598169669633793,1.2581330705314564,1.0597303008029768,0.9913173511992478,2.427477957365568,1.1716970370931334,3.7201748645356445,0.09250726671402788,2.0176202967692074,2.9817434564024703,4.619883730005515,,3.073810255882787,2.5826500762833864,0.6056918090609117,1.1632395829346078,2.2829240674465123,1.8132578603872296,2.602147171979009,1.7146441161149248,0.3335341127836719,0.3250306097779856,0.9091755626152334,2.528402911917335,1.1872334141422942,,,,,,1.4018176935320696,,,3.0022123760816894,1.04447070010804,0.34374656652128366,1.4555049881439224,3.171634887226984,1.148660807886262,,,2.1651722635050605,1.8549501897399654,1.5083553259729716,0.5567469243578564,0.960571012317382,2.260947652111852,3.4223354776573345,2.838750221977407,1.6408410350370872,2.262462155200556,2.170449930853195,1.665242643629714,1.802671527291598,2.2744145235500812,0.3992851697703777,2.5621927205950206,1.557072382796521,1.3932408368530573,1.43964368021146,1.1355685752323175,1.675766462135984,2.4531094222750194,,2.2421446029837067,1.4127977891461139,2.321184653065748,2.095443987610316,2.382324335693748,1.3352318890026036,2.482702537854076,1.2714207518905165,2.3759575820428234,1.5442653492244673,0.8736741452136944,2.187230834953845,2.632614318150353,2.905237991479934,4.140768603279348,1.816017753511816,0.5109339135717449,0.8852245354333934,2.8009910302899623,0.0905592762093746,1.2155335374664025,0.05230439664293882,0.3581808434630217,1.0515179342117986,1.2318625829393663,2.868796576959178,0.7363630071422641,0.8412443654185326,1.6528901266772749,0.4014559897489382,0.7153963871044512,1.5680956621495448,0.0966390979057492,3.090633066505516,1.218361433761084,1.4409823416004368,2.6103650616702962,2.0347290659000925,0.06477529779428176,2.4902833379477625,1.5280741741379804,1.2765672456110564,,,,1.3182225356736847,2.6029804697079904,1.4687256673947824,1.7831356318177076,3.5546351272865206,2.074852144434291,,0.47162021083917965,1.9267527004001097,0.6565375031859372,2.0866061644511427,0.7908308883964308,0.8174668326188742,2.586544966480421,3.254483287431224,1.689210826941268,3.5285063762509834,1.4527143382556027,2.2273359979320646,2.0763908456053493,1.8595633936255824,2.6507628799155536,0.5624945384865355,1.0585556064484931,1.7619932045995428,2.9255837115073415,3.293077675413312,0.2262537959749556,0.825331830732557,1.6359237154517052,,,,1.2750517759798325,3.308588956876352,2.1546078502129875,2.1492881727846473,2.761945819261458,2.1621597575892277,3.1037174977805564,2.033780922208215,2.0776458665470465,0.6300710490980961,1.3458010314491453,2.2125650880386685,2.3870769633377478,0.5898116535493265,0.8830187473272663,1.4450442365370249,1.071012889706129,2.8486068845098567,2.360454930423704,1.7923837177568709,2.3909379555078623,1.8219387584645494,1.821900718112547,1.3143154601370337,0.06821514667719174,,,2.6731735489963024,2.3525883098993647,1.334808819534236,1.7695314077836368,0.1812007982832509,3.450175354145465,1.0382668088715865,1.8555151683617648,1.6154348435733414,2.770290360542125,2.174737582506748,2.515073082400566,1.7686194403974747,0.6935902903694099,3.3420650189484573,2.0996524172966775,1.1287286299795336,2.0273445084571624,2.5683392406290895
1,Mouse39115,0.04856077200046875,1.285903980262036,1.5351727933666373,2.1799043886488905,1.741611109460608,0.9769321624364222,1.1463481264149311,0.5830255128507164,0.7370959835575613,1.3909537928957962,1.8141258133035782,1.3568762868795405,1.0275745410208537,0.35245479622594933,1.1351633783636694,2.088902540491342,1.016311313986598,1.1465263155096168,1.1761270187271464,1.372961286516541,0.6468874506298369,1.1418825054812707,1.1003800969120547,0.815396921606143,0.3260791652951306,0.707284225211009,1.3043477768308254,0.7894789646183946,0.6052308023380744,0.8099713282898452,2.494542302557107,0.07645095510351778,0.9518941955773231,1.2079466117102458,1.4763680033609834,1.759905917458953,0.43904602669401954,1.5193467270101844,0.82828411376186,,,,0.6497036949844094,1.044702996062548,1.5515051943423126,0.43529328569562187,1.1961002184940412,1.4887185071790487,0.9205344387763955,1.6861893381598132,0.8492675940078116,,,1.878171541406294,1.6892227330983982,0.5409349752459955,0.8995566215376133,0.04984309969323873,0.6176546369507979,1.3827702327168898,0.8368174212635611,2.0478401784683338,1.5253581635663656,1.0253448400597784,0.9996472667183176,1.4848027951306868,0.6876176721341596,0.9887915290872332,0.5873485701529761,1.407487426257149,0.7187154479270449,1.3828762853966112,1.1455235925710372,0.5845944953207493,1.386221784104878,0.6138827446917904,1.5629516762885765,,1.5500010996380664,,,,1.8158216265414566,1.1776444369428059,0.6990965258886802,0.24685881229162265,0.7631555569100563,1.7660685048246791,1.5650243369126502,1.2464574080374118,0.8503223548340914,1.1656550270546275,1.7793848087745785,1.690610684673784,2.0270395412793234,1.713746519499251,1.4310264671930917,0.25004866067373865,0.5468998927723727,1.3436182604216047,0.9337495705291156,1.3335455210509193,2.2965357716908517,0.9251376810806536,0.598407208182759,0.8619383151403763,,,,1.598035756088287,1.660956090220753,1.5899850191684493,0.7544004036765802,0.8123075761567223,0.8637688461706314,0.07215360167598196,,1.801836572926711,1.9520377476512312,0.41736393729087257,1.4573672757780056,1.417592990476665,1.707703081804373,0.8338262414693314,0.7452608043309249,0.6665735668223632,1.5527485847892235,0.5607801086798442,1.3671989193120553,1.9215779765424499,0.8180193881517482,1.9260807879886497,1.7126156890421182,1.6887530123946217,0.46674179726346227,,1.5267302587216764,0.8123266038608121,0.3556265538742526,0.699877053018678,1.321435746519445,1.1142180770824177,0.6559778950732601,0.5105902970356538,2.078852453149335,1.9521816909971057,1.0987766009874174,1.163367007416082,0.5495044436225688,1.1515008451566675,,,,,,,,,1.4447245607899888,1.957755943399794,0.6939236880269268,0.4928124701100096,0.6997255933178328,2.2385410182307375,0.6435630800865013,1.2871807309693641,1.5073580378683729,0.7733461486081294,0.8707312560762387,0.7557562511495027,1.0697126067002922,1.4143030922024271,1.046421934962432,1.1430223967498747,2.449466001052286,1.3968623892417777,0.26479587268249927,0.7096429603645378,0.8636800502182121,1.4071511054095351,2.016699199078933,1.2830926575755126,0.789832521600558,1.0986722986917299,0.05222293418184374,1.3887481030851203,1.5360882236237914,1.6001969655517403,1.3199497734381418,1.1978235848358942,1.592567762292854,2.0970722005617413,1.0320591690658505,1.92178390407589,0.6540216246910866,1.6466440442756578,0.19823280403999916,1.2156377991566971,2.1188106317380373,0.10558834196356073,2.0183450748899525,1.5273642272261247,,,1.4702939648346365,1.3580067466671129,0.5092428925916024,1.0181863459568294,,2.430840679362769,1.2381435369153444,1.661068732581545,1.0530975084067107,1.253488474182668,,,,,,,,,1.4709094822320887,1.2338004428640807,1.442780913765615,1.4792383242858373,1.2388143870410318,0.8671579603304806,1.576950012229229,1.9880493250615558,1.5162457672478775,1.0235841802416197,2.116421151603766,0.766444899179954,1.9083122072092567,2.47375474176647,1.5875043131368638,0.6915007034829648,0.9718111565348356,1.4330285770442088,0.9474490026549801,2.032613690718245,0.8890351454788087,,,,,,,,,,,,1.054574255934516,1.1154063819141333,1.1535266160813769,1.0887932341662447,,,,1.7551275749730106,0.9880858566156411,0.9457879911702528,0.7449859940375492,1.5430953198041553,2.744642527485219,2.0941292901813497,0.8789906799584646,1.4739201427709818,0.1216069505637801,1.2356005378048933,0.6825498984999673,1.094191006672775,1.391622851451943,0.9624880963496386,,,,,1.045181777577796,0.7485684123730386,1.0239475805598812,1.1128142073086968,0.17357376443518313,1.2612204764662474,2.0757676586984033,1.0920949938664088,2.053434199914232,0.5585121669758091,1.6024828641366913,2.0843095327854955,2.008683881694847,2.6804052867764034,1.9087902885708912,1.7701275424363156,,1.4129117222299863,,1.997327801935763,1.6425029239491924
2,Mouse39121,0.02724001041878327,1.548150288919151,,1.7123544845576264,2.04975090470226,1.2269139213307547,2.4649030219790613,,1.3087592277650972,1.6994409799520098,,1.6473365578838999,1.8672184488199584,1.6543315992612926,1.207115544174918,2.047112139191714,1.5381820475042076,1.7684826936329698,1.5663822936931853,1.4925465656931283,2.0153487152172733,0.9900778151466162,1.6070790475841301,3.289736994307755,1.4220130390732137,0.6127496922134271,0.9002386424599373,0.8441112043094092,1.1868732611683086,3.135496047428276,0.34561293682576044,0.9668696742435541,0.42296841384668743,0.3855797717594686,0.947111678863755,1.1550619664339101,0.5951183847133087,,1.3518930952613377,2.4018518713519055,2.5592787568072435,1.0643079629664465,1.1544644262806663,2.024100914512895,1.0754832523778666,0.8803219467003094,0.40714235528898823,2.8810789274105386,1.6142359097513181,1.1544931340523585,0.4523277271400677,0.5474397685882414,1.6507979001723367,3.093345366046441,1.110006660612378,1.880781953176962,1.4883586084109481,1.3541455907287288,1.1929097126039736,2.7566628957021564,0.587646214296676,3.495041247647677,0.866887994422976,3.468165707266268,1.090306044065258,0.3080715414930021,0.45984141736460843,3.9952073559030996,0.8267427087498861,2.8422551537136402,2.68797694546809,1.0905621746574543,2.193407751371513,1.4176114254850878,0.8157692180865389,1.7603961695599795,3.101792866486504,0.21909473998896434,2.423478147955448,1.1410360173198617,1.7450296556135911,0.970127015141589,1.5249847324344559,3.4791082875155936,2.3996604257877423,,0.3762034537598293,1.7662067400247712,1.769814851713753,0.5608613860685306,1.0285929986531746,,2.565533159701396,1.4488957380421925,1.4292190935857567,0.9850315615701044,0.642537456150569,1.2335795575477955,1.0378217029060428,1.0978252041849166,,1.0877860743976742,1.7878198741957492,1.1045846729651867,0.5355508230621161,0.8427953090711576,0.39810208708739486,0.19468873977900936,0.2728124323651393,0.8266864679490771,1.91435683020305,2.0071521324492267,1.9006758515884816,1.4014767033156377,1.0277471472880035,1.1382754823992087,3.1089360355605447,2.2257821883281124,0.5421316208387715,2.419681159686726,4.026849781392249,1.5035689917268922,,,3.0271515587651976,0.797868197033193,2.4842519866783026,1.3451375178158491,1.4156217052475866,1.040828162842766,3.475615190466909,1.3122226258530418,2.7701092194872396,2.2935095119097455,2.6176316713459227,,,,,,0.7765506941735175,1.6864677837392683,3.3869639762098527,0.581568940556507,1.6852860661295788,,0.22044843256958732,3.239147990162229,0.9818055716145572,3.5245199441553074,0.5621325309567912,2.0648586081749514,2.495272320201854,1.5902783932171103,3.000381378108542,2.83710464173354,2.6760419280065757,2.4247995497995234,1.4294086676689017,0.16018343726444506,0.21878271734766097,0.5452092628334381,1.9261954820626555,0.6205178243377119,2.7591929241030444,2.479025116430785,,0.3091411446081283,1.4365642449613978,0.11383912679643209,1.4848548652576716,1.7330055779805609,1.8475664739576112,1.5937655431315059,2.033487217824427,1.419083010825318,1.9719664997984,1.109931293534009,2.2593428583111757,0.8194327262301035,2.7081880243750334,2.486595047456135,,1.183186037908998,2.0916002279027364,1.189382988549061,,,2.4454065536651655,3.031334376548609,3.521901736639835,2.1690472614231524,3.4463131458740914,0.24929471742483,2.341580381922962,,3.1987976017775717,1.7524622518897066,0.5278157305727715,1.6126545961123815,1.3924430797517378,,,,3.2576951563428858,2.36567714216309,0.7615150171049955,1.5278063172583372,,1.3373913019827413,2.194937743444176,2.259099539755195,1.2203454216404384,1.9178453017028434,0.7534385150546037,3.1528774651561315,1.0430336318964262,,,,0.4234069782898112,2.1222170664126407,0.9420833034008164,0.31457609113435697,1.456114641301657,0.06969497334299478,1.4677564136477252,2.9887196718493936,,2.0818318028577694,2.4949234216568867,2.132834977182622,4.7129302825624375,1.244622982105099,3.2159433367761885,2.9480954216017894,2.2401199948852892,4.248361076991435,2.839709266287981,1.5137078277902427,1.346683992995277,0.3812452286302713,1.8570951046743243,2.908911515884044,0.9981023348380357,,1.0322299649566706,0.26638473658572553,,4.1604227846349735,,,3.754459283520647,1.2989350758691984,2.711189124548756,0.7749211426675684,0.7560124494592562,3.47640285536388,2.011292072128627,2.3030751103068856,1.360911373750343,0.6893795454296595,1.6160522453267954,0.37142004883461854,0.8762094299179093,2.02785117005353,,2.003940863486581,,,0.08331747547479003,0.9125840488981123,3.268914315047365,2.476211240855057,1.037831027425237,1.9821930744478693,0.5225781775099569,1.1019353714821656,3.087817468013914,4.055978257769515,2.2683832366448855,0.9829287723596971,3.190508691585221,1.5284455607730163,,1.4290610172879215,,,2.2930048865520942,1.9224341031782572,2.8335330571965196,0.8174430427033077,2.6331190369347808,3.114947780691416,0.9072401082107907,0.9077237350449022,0.7521272820759491,3.093467612695719,2.043140187700631,4.160364598166774,1.056646255177374
3,Mouse39122,0.039208496184888066,1.3678064250949313,1.033646376257103,0.8719029120320136,,,2.3449093677669817,1.910454194590372,0.41346689053196295,1.6757458304489565,0.18214258884921292,,0.6483788074942354,0.6921077735814587,2.503692300186602,1.1538724868881158,,0.7882218908439431,0.7440838297502608,0.4845273052661006,0.6835637835640831,1.850407617213415,1.414563688912323,0.15309647867376214,2.018203902206761,0.35152791718934295,1.9245489458247487,0.5774557864508579,2.2405391317675396,0.5423153670503547,0.1405789621210828,1.407086431977562,1.3236108764610646,1.2050853666305918,0.5106056326566342,1.9780887191968546,0.3341657873899762,1.2273362837758472,1.8993633331110273,2.4373554024964914,2.5884758120133378,0.7445274070789598,0.135656636125974,2.551595846171717,0.4332316883539892,0.7104651978653673,0.9244220137667459,0.03441359989011913,0.8161859829843244,1.3153590425097104,0.6610661596858181,0.3783933188878143,1.060111099492266,0.5070733115151419,0.560231840987214,0.05558112174778941,2.87660433259542,0.6663377722216659,0.006386095473269038,2.148033263067634,0.5007588127689384,1.8038434748043095,0.5399836275322438,2.3678551598156643,2.5508519767852844,1.021364854473424,0.1392113580245843,0.7330692272527936,0.43334765811673037,2.2993020077813364,1.6561543113971227,0.5544506450206275,1.7118820289228498,,,0.49427628921584277,0.6606696639894084,1.5746478699123374,,0.7950141431849713,0.6773498242515117,1.3167161973403643,0.7853142812416156,1.712681600522132,1.8588300264392827,,,,1.4055723978835208,0.6234925176605518,,,1.215670036801134,0.1785486892174716,1.8872315237767197,1.885571679448768,0.11598157905767134,1.3315216108727441,0.9787318243230795,1.4766420963198001,1.989366682980899,2.049414994675838,2.8493861247108923,0.24715940275554504,0.5712833232464855,0.3098032105776535,0.6178596823954972,2.1096917262509427,1.1493538999174613,0.340859030577945,1.3460765429800345,,0.10152409266678851,0.8911541987031644,0.6785140617112895,0.06451621067208807,,1.1217082591642773,0.8942657692011683,1.9716879636356985,0.9169276431942459,1.5580922489841829,1.5394727896568605,,,3.0574143786265244,1.0502648917167992,0.626317772663387,0.06551453511216407,0.1866559218565677,0.06902280534398736,0.9955828149064585,0.5231245009571528,1.145615067412671,1.8916499538838853,1.43089945953152,2.037313280859462,1.2111101067503378,3.1157212310296303,0.5977836255049657,0.7851643902595109,,0.3992081952388883,1.0518155760305585,0.8246907978190369,0.13862302635556992,1.0959545552925847,0.746470302303525,1.1003662266605538,0.48652248507690266,0.6200603023731961,0.8781448754790669,1.3904967112973106,0.1629953357523356,0.10002474926624622,1.8558258306281363,,0.32003859420745656,1.9271157364388398,1.0171631631047175,1.1103153458045405,2.2168603353244913,2.8203042901354696,,,,0.5703704598754645,1.1851588181520218,2.2456229788771065,2.163082195248497,2.7890401479398688,,0.9814328205434042,1.9149961693491142,2.6144464841655757,2.776612994455013,0.9058476722116445,1.4621415911915487,1.0259913262244604,0.36558326369897015,0.3857484339281904,0.6601433494910739,1.3785419554252742,,,1.7574271574985352,1.1626791240611347,2.9708844085914166,2.454837072713269,1.5577588518567247,1.9401316908787527,2.524803030781748,1.4567579111084203,1.915620523822812,2.1910618452413684,0.8818886048816899,,,2.2537704476933964,2.1352803128488316,1.440170256306942,0.7460491690898935,2.264557395450985,,0.6579326806709469,,,,1.25271019751405,2.062793472583445,0.41463957003956725,0.5984192530455497,1.947636798919938,0.6548945381357606,0.7320410062312606,3.064564359556118,1.0395131149077086,0.37175014137925194,1.6108758597159216,0.343602058504669,1.169458700578085,0.48539283195807,,1.790344614824977,1.1232508840003534,2.3576170726901826,,2.992108507472331,1.7250057151150868,0.5494056160282572,2.414551416447554,0.8636548017633866,0.540543047100303,,1.4962591965618761,,0.5607335689776791,1.8751614357588477,0.3107414255968303,1.760014453872302,2.6104788492104776,,1.2151615245667964,0.7125415845652321,1.1969789348383288,1.7826786742955913,2.470617963596773,1.2308494764101796,0.07179214899562811,0.6934171836582418,,0.07963650238652768,1.5799179266629362,2.1140331322359445,1.239990530897705,1.7783125287746624,2.62395373479417,1.0919937300860352,0.8254210987177241,2.380403588035914,0.8110689797956806,1.3514026335042737,0.9127756859441554,1.5875372446442044,3.0350381059976814,0.33588110438869145,,,,,,0.250269774533767,,0.017734023685101075,0.24663019347646034,1.5096462695453665,1.2717169708543452,,0.7752264421637056,2.060625065011803,2.6090990462273465,0.27468133307675713,,0.4812550042986013,0.6994902296347354,0.06975089753771456,0.12717731831607187,1.2773016787953857,1.2443197711521534,,,1.9095812715423006,0.9828965849206293,1.6474559415746284,0.41094802320447626,1.6594247760279344,2.021409584959992,0.5640032174588522,1.9538454022505045,1.5564793332604634,0.6118506276516222
4,Mouse39132,0.03437911178305756,,,1.5065923845515214,0.6670019616766434,1.8466751090203322,,,,,,,1.8138883399172545,0.8810778239747197,0.4017581253162789,,0.14636650102402604,1.0749507501299753,1.6927165939370996,1.149931803051487,0.8753098448235619,1.6491115406867485,2.3881979417647985,0.41143954181418935,1.211139318047177,1.0862172715702088,2.8976713135763332,1.493283692841066,0.46444355807554066,0.9673001504474128,0.681966077190923,0.3097092812399892,1.047919598020398,1.3377973605084688,1.7273200184672897,1.4780310881981962,0.7483774497245544,1.2758262423061089,0.5496640552916393,1.0071759043252542,1.2381615694032408,0.9648221923041782,0.5220444353901169,2.0621752664051747,2.3815144066737832,0.03341862661403001,0.9039105837316731,0.42489852827433483,0.7424015827127358,0.06846122188531643,1.105672253543583,1.885208390751387,1.0481341178150492,1.7620556162784147,2.096477665124538,1.1915972773964616,0.24403155186035055,0.9507182793508786,,,,,,2.2808076164039366,1.0728040396371123,1.1749665394178914,2.993915917592852,1.012347125766979,0.3754083607930887,,2.0425318269742347,3.0512004109336757,0.4410750660368395,2.7409119989667023,0.680048691994471,1.0462791542429122,2.011588910045117,0.9261270972012386,0.7840834623681083,2.9574711133202336,1.9869100874695402,1.35782711009436,2.7372829057897956,,,1.5791264574425177,,1.0401352782366655,1.238105866975206,1.13816116736568,2.189980080785671,0.5936190594097127,1.0486330254106915,1.4604689998053966,0.9617851737605098,0.14986048599833235,2.6071517078626654,1.9133533878096545,1.2992000573444606,0.9332204450904701,1.5846939369401796,2.3958524734368383,2.0962602656743377,1.1963413499318194,0.5061686325641411,0.7223186903926307,,0.7047440944050243,1.0472539321898082,2.020668551251957,1.1771265719535953,,,,2.028858407981727,1.3960292314373328,1.3663895767996534,1.321985695465165,,,,,2.4464454035560266,1.2151320331838038,1.7795523743039214,1.3126037195131581,2.338136031763733,0.9694297866189932,,0.8573477170089531,2.85922366523856,2.4857989508069696,1.8137720483729811,2.0370190318445656,0.697298730440556,1.0545580766826788,0.6066618629245195,1.8691195515896792,2.7793782632595367,1.7718584582519552,1.4441650009255818,0.7907471598320114,1.1552261806709139,1.5917992688504816,2.016269775595556,0.7513667939708084,0.18902729776755267,1.594920437328513,0.9599458592255959,1.576961043732304,0.5121609630612173,0.1778145531675025,0.7726866292424459,1.3178913488488757,1.1793633371290673,2.355740500541727,0.4194235468033836,2.5610981620354503,0.8205878376969227,0.0818749192172894,1.4774582985309048,1.1834288581024415,2.1075244892076186,1.1477328515347334,3.3335753617834567,,,,0.5377576103961744,2.8363562914401648,0.9377910692820303,2.1772140732526815,2.1798662651003173,2.4060995095505984,2.6765810757608874,0.45707376325364935,0.6214891220816688,1.8593778804809726,1.1758397149725546,0.05458744867646187,0.7421696977225039,0.18623179506211737,1.3190406222870414,0.6227641404787876,0.12912266401797073,1.5186573268518753,1.840790431100884,2.129834693288516,1.4101514403839661,0.8015655603290042,0.9525049456378846,0.7476263541126916,,0.2881885681782686,3.4072407320810125,1.648408672033466,2.4383087768227596,1.8403416120593281,1.288531253498843,,2.5196020347066734,3.375871975179868,0.8482836375770475,2.189205482530543,1.6423582248516833,1.4023898087954647,2.4075991410805035,,,2.3328770244589223,2.503066121749197,1.4254738548583157,0.18544747869669898,0.15810247031101723,2.6606775235268985,1.0566837860512384,2.558284534952517,2.6998238228406355,,1.935144235831772,1.229112411822814,2.0661586735642707,1.265228615401171,2.1730788297101165,0.13179742771111874,0.2917067509854116,1.6759072882270902,0.7960015422354864,,2.803571383932593,,,,,,2.651361110641623,,2.788398507934759,,,1.289331157817882,0.48570908711577293,2.5432277177995184,0.2703652746660153,2.65386827256436,2.284548114436913,0.1350257979116164,2.115074422482157,0.6394733272554831,1.7179228007020764,0.37125877714764083,1.8533293239821256,2.0460368622631155,,,,,1.9401722889441038,1.0690760491989428,0.5141131077362601,1.5768068803544528,2.0058903916762816,,,,1.3482868403494725,1.9418355081791097,,,,,,,1.1393461892550496,2.386181193908207,2.245592628662554,1.0286293963367457,1.376589491277165,2.0878507406748446,0.7606197380842967,1.936783603374356,,0.7944374820486115,0.7995028543333551,,2.0560918049905874,1.9282260815321253,0.6860637397742078,1.106559420151972,1.6521974261124528,2.277521318587026,2.1782889701328916,0.11711650159572298,0.45326267002858917,2.263272841107703,0.4423399038335341,2.1525465947747198,3.210767360615705,2.1422394640310274,2.2163616233258994,2.193301865266917
5,Mouse39135,0.03567056874538071,,0.5670752867549802,1.1280428491965315,,0.8332945351158504,,,0.5230267600489553,,,,,0.7422534579976017,0.18920267428800058,0.9657031892562931,1.1349252738013198,,,0.29223652346025253,1.8871442863864418,1.155291083081949,1.2284415847917909,1.4526516347376777,1.266042330929983,2.0337298381146334,1.8661530315134183,1.3808269599395844,0.573918771694693,1.1634912326811302,2.201271882163873,1.9101094374567087,0.9620056311673972,0.7228903521012471,1.5536871698233556,0.5481183700647307,0.5343027507086805,2.070688878757088,1.9866954044341423,1.2926040044138885,2.333159882985537,0.3364746742804395,0.9835599552794725,0.5569766813032058,2.318889855399674,1.3022762920205917,1.2143798521746187,,1.9926212981732874,1.8339200158806388,1.4201025041564517,1.9151362706782344,1.3165873618452384,1.456303048342258,0.6926638085410292,0.48093012260202767,,,,0.5301088170187566,1.923605017060057,0.9386379633864358,,,1.1047850198660858,0.4267581240058394,,,,0.2605771600208556,,1.581467915543266,1.2853626844942714,0.2913969797957328,,,2.5019298300803556,1.7788979046827575,,0.8929975360744707,1.190692200709588,0.44961124994893403,,0.5246695149043173,1.0247330302165014,0.9316246745940503,1.0715658410955355,0.5976790881070786,1.365553500077228,0.5221566029112444,1.0175371819576133,0.7833888548137798,0.548240487545702,0.6161205378270297,1.4821223170669617,0.42213958256412676,2.6888221683434876,0.8724987880668521,0.20164908923498664,0.13900644633377515,1.0186731324463545,0.531195427111146,,1.423003747496268,2.484026835469912,1.7186293674652677,0.6560528419673852,0.08323788502487783,0.08256591928833194,,,2.140661971079122,,1.4273023332882273,1.7311108897863174,1.8946389804550534,0.6021866136569991,,,,1.1436191637758149,2.0899286897311944,2.0971180620630614,,,0.638569941583837,1.1839324823064092,3.1490299692669264,0.1945867487997049,0.9647524895284008,1.3949757951769075,0.7241259926180725,,1.1708982354089523,2.397092000700798,1.4931696318101848,1.3964840974522104,0.8520281865126068,1.2076443273862423,2.78608369576024,1.4988024267744093,0.22012466512793746,2.1077303402889034,0.2606121608645179,2.2781649650742817,0.9535545744390393,,,,,2.364318062938693,1.9519573824854324,1.544789862851173,1.2025753305532882,1.0851547469372114,,,,,0.8085813042645997,0.2753901422239618,2.380341076310859,0.8206963620054709,1.1001398458240694,2.001033975922892,2.435390661138527,2.3427637668609336,2.17560506405017,1.8690814961741766,1.9674372029486682,2.3841275031818205,1.8828121435181,0.4027625996812983,,,1.118573978587516,,,,,1.6963158180043254,2.1029251183362203,1.7123736499970987,1.3465460655493497,1.7346147587852154,1.572696202307252,1.4093044144834386,0.9467496927526089,1.5250979144268586,1.3170786352007344,0.9912089502239485,1.4697870497730534,2.3056601812846202,0.5746490375950193,,,,,,,,,1.5847880196000685,0.7627774649240346,1.134242638204063,1.520966777605019,0.6653792982505663,,,,1.76016649603129,1.0461089159065422,,0.5828255823000367,1.3255498486023747,,1.1589635224236112,,0.8643917404314693,1.7215462819877894,,0.4107958609966819,1.6451157372588647,2.365977414109192,2.290784724608065,,1.031264857664029,2.3055519688244392,0.728743721064618,0.8027217116830526,,,,1.3274235221195276,,,2.527738782176731,3.2606585790719116,1.5549626471033722,0.8875649341615817,1.743553864922717,1.6712545971872124,0.5553997510220678,0.8210446603488105,0.8386977850997733,0.012668181245596708,0.8482942959500336,0.6574434561836618,1.2281292825103352,0.3648553263307688,0.8078682794686805,,,1.514416839989285,1.6228849731333925,,,,1.4838228506478246,0.0516907906112031,,,,1.6878522019023507,1.7165801430606396,1.5130578204472631,1.5211962104480559,,,,,,,1.6294757287133814,,1.106291948459899,1.539083477807162,1.5001991524715976,1.3068695465091738,1.2776086169330185,2.227906164526501,1.1337600835208765,2.037415369481918,,,,,1.75211728319004,0.9861357762778943,1.312231221602307,,,,,,,0.7765817584163768,1.6897317345915703,1.192048556991579,0.9535610503660606,0.6441348374344451
