,comp score,net 1 scores,net 2 scores,net 3 scores,flx,mouse,time,expDate,auc (last-30-minutes),net 1 auc (last-30-minutes),net 2 auc (last-30-minutes),net 3 auc (last-30-minutes)
10933,2.3193185,0.085003346,0.08867005,0.011458522,1.0,Mouse78751,21,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10934,2.2612467,0.09913707,0.077121854,0.005991589,1.0,Mouse78751,22,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10935,2.8938603,0.086341195,0.12112251,0.039569017,1.0,Mouse78751,23,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10936,2.099394,0.06776499,0.08459879,0.034682468,1.0,Mouse78751,24,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10937,3.2577841,0.13001753,0.117303565,0.03930286,1.0,Mouse78751,25,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10938,3.9236836,0.10922905,0.16938822,0.04078516,1.0,Mouse78751,26,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10939,3.9917796,0.13258588,0.16049442,0.023668963,1.0,Mouse78751,27,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10940,3.610828,0.11875539,0.14629109,0.011690602,1.0,Mouse78751,28,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10941,5.9226665,0.15980706,0.2609637,0.008568223,1.0,Mouse78751,29,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10942,5.164663,0.18363948,0.19853154,0.07704523,1.0,Mouse78751,30,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10943,2.8732553,0.10802547,0.10831657,0.012653995,1.0,Mouse78751,31,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10944,3.257158,0.08986978,0.14124645,0.030165536,1.0,Mouse78751,32,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10945,3.8699887,0.109948546,0.1650772,0.0561809,1.0,Mouse78751,33,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10946,4.764452,0.13469277,0.2034179,0.073906764,1.0,Mouse78751,34,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10947,4.126044,0.13753055,0.16644415,0.005186894,1.0,Mouse78751,35,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10948,3.436659,0.107190125,0.14133956,0.0416423,1.0,Mouse78751,36,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10949,2.4220598,0.10155477,0.08472812,0.020240191,1.0,Mouse78751,37,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10950,3.292629,0.1157483,0.1280891,0.03207651,1.0,Mouse78751,38,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10951,3.157241,0.10062018,0.12903486,0.027952692,1.0,Mouse78751,39,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10952,2.6273463,0.11798039,0.0872261,0.02404667,1.0,Mouse78751,40,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10953,3.4833152,0.09654464,0.14811094,0.094196185,1.0,Mouse78751,41,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10954,3.788641,0.11985578,0.15460883,0.05087438,1.0,Mouse78751,42,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10955,2.5131238,0.090623714,0.0965709,0.021161607,1.0,Mouse78751,43,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10956,3.140704,0.09463161,0.13100637,0.04073328,1.0,Mouse78751,44,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10957,5.6362863,0.103237055,0.27473548,0.061196353,1.0,Mouse78751,45,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10958,3.2240136,0.108361244,0.12832376,0.031834614,1.0,Mouse78751,46,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10959,2.7625933,0.07252138,0.12173735,0.031055225,1.0,Mouse78751,47,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10960,4.808916,0.15646729,0.19623764,0.0060555274,1.0,Mouse78751,48,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10961,3.200633,0.13189399,0.11430528,0.004002748,1.0,Mouse78751,49,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10962,3.5972252,0.105509385,0.15201688,0.040257256,1.0,Mouse78751,50,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10963,4.0004354,0.112971,0.17226367,0.029943582,1.0,Mouse78751,51,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10964,4.296171,0.12833448,0.18143676,0.01931075,1.0,Mouse78751,52,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10965,3.9086285,0.10873829,0.16917932,0.031433687,1.0,Mouse78751,53,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10966,5.1316485,0.18201277,0.19961742,0.028408613,1.0,Mouse78751,54,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10967,3.365126,0.130412,0.12486877,0.007978841,1.0,Mouse78751,55,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10968,4.1427736,0.11610787,0.17753525,0.06272598,1.0,Mouse78751,56,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10969,2.9365478,0.088780046,0.12224568,0.039669584,1.0,Mouse78751,57,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10970,3.724512,0.11760036,0.15330993,0.022703728,1.0,Mouse78751,58,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10971,2.31266,0.09147358,0.08349864,0.033843797,1.0,Mouse78751,59,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10972,3.0831633,0.08191702,0.13413522,0.061224017,1.0,Mouse78751,60,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10973,2.2054067,0.05671142,0.0967248,0.051397633,1.0,Mouse78751,61,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10974,3.918699,0.11268731,0.16740923,0.032684937,1.0,Mouse78751,62,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10975,3.1033566,0.1502591,0.09707386,0.018040478,1.0,Mouse78751,63,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10976,3.4892604,0.1218649,0.13444203,0.07464305,1.0,Mouse78751,64,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10977,3.1707788,0.14340241,0.10483357,0.02522551,1.0,Mouse78751,65,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10978,4.4118767,0.12433233,0.18730447,0.09819437,1.0,Mouse78751,66,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10979,3.5028265,0.12067674,0.1373254,0.043027207,1.0,Mouse78751,67,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10980,4.282584,0.09652686,0.19906053,0.024981994,1.0,Mouse78751,68,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10981,3.116392,0.11326859,0.119507566,0.019824466,1.0,Mouse78751,69,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10982,3.8187377,0.08866914,0.17430511,0.06075515,1.0,Mouse78751,70,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10983,2.521751,0.10191212,0.09055465,0.018915487,1.0,Mouse78751,71,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10984,3.6749027,0.13954568,0.1379363,0.0113411425,1.0,Mouse78751,72,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10985,4.509601,0.14021908,0.18664622,0.033360142,1.0,Mouse78751,73,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10986,2.3751335,0.07396795,0.09719675,0.0414965,1.0,Mouse78751,74,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10987,5.093224,0.13849159,0.22300991,0.025380155,1.0,Mouse78751,75,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10988,3.1592352,0.09450109,0.13205345,0.043982904,1.0,Mouse78751,76,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10989,4.0338187,0.108122475,0.17663138,0.04106574,1.0,Mouse78751,77,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10990,2.9904535,0.08870922,0.12521431,0.046720553,1.0,Mouse78751,78,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10991,4.005046,0.13121575,0.16221593,0.02087973,1.0,Mouse78751,79,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10992,3.948062,0.11694574,0.16749799,0.013573218,1.0,Mouse78751,80,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10993,4.3326693,0.1226616,0.18626826,0.035210058,1.0,Mouse78751,81,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10994,3.6681132,0.11991244,0.1470157,0.058507804,1.0,Mouse78751,82,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10995,3.7198966,0.107224494,0.1591709,0.021719197,1.0,Mouse78751,83,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10996,3.737195,0.12130539,0.14998987,0.0665919,1.0,Mouse78751,84,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10997,3.4681048,0.14473334,0.12283295,0.0033508397,1.0,Mouse78751,85,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10998,3.8661075,0.11270398,0.16421017,0.03349404,1.0,Mouse78751,86,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
10999,3.7212033,0.15256627,0.13335349,0.00468059,1.0,Mouse78751,87,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11000,3.4373903,0.097971894,0.14681588,0.041240618,1.0,Mouse78751,88,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11001,2.938621,0.10501898,0.11353582,0.023420628,1.0,Mouse78751,89,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11002,3.9700136,0.14137547,0.15273072,0.05351579,1.0,Mouse78751,90,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11003,3.496519,0.12915666,0.13198,0.042699184,1.0,Mouse78751,91,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11004,3.2046049,0.097563736,0.1335918,0.029776406,1.0,Mouse78751,92,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11005,5.9532785,0.17820406,0.2506974,0.03842152,1.0,Mouse78751,93,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11006,3.4986565,0.1302361,0.1326042,0.01665334,1.0,Mouse78751,94,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11007,3.1774118,0.09238025,0.13497841,0.030408394,1.0,Mouse78751,95,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11008,3.585506,0.1426838,0.12898812,0.051516883,1.0,Mouse78751,96,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11009,4.2536473,0.1034579,0.19338955,0.021847399,1.0,Mouse78751,97,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11010,3.6731844,0.114081845,0.15231636,0.022290522,1.0,Mouse78751,98,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11011,4.0645456,0.119080834,0.17084958,0.06843201,1.0,Mouse78751,99,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11012,3.7978854,0.10872368,0.16305843,0.019626174,1.0,Mouse78751,100,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11013,2.860856,0.08043609,0.12245234,0.04324672,1.0,Mouse78751,101,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11014,3.0892017,0.07493428,0.13891608,0.05392191,1.0,Mouse78751,102,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11015,3.4932342,0.11525648,0.14036977,0.032986593,1.0,Mouse78751,103,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11016,2.625118,0.09580842,0.10071025,0.010372225,1.0,Mouse78751,104,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11017,4.3075624,0.13855724,0.1760385,0.021069108,1.0,Mouse78751,105,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11018,3.5660443,0.11848148,0.14303029,0.02864893,1.0,Mouse78751,106,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11019,4.7882586,0.14723499,0.19957528,0.025570802,1.0,Mouse78751,107,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11020,3.920906,0.15779716,0.14161158,0.019575225,1.0,Mouse78751,108,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11021,3.419472,0.13700294,0.12432046,0.006503374,1.0,Mouse78751,109,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11022,2.8663054,0.096227825,0.11519255,0.004299167,1.0,Mouse78751,110,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11023,3.2644987,0.09600054,0.13841075,0.022665182,1.0,Mouse78751,111,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11024,3.1827455,0.09959957,0.13214593,0.005322339,1.0,Mouse78751,112,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11025,2.8901742,0.086822405,0.12148913,0.019509356,1.0,Mouse78751,113,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11026,2.3621461,0.085401036,0.08819907,0.07612787,1.0,Mouse78751,114,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11027,4.6045084,0.11618497,0.20666887,0.02846847,1.0,Mouse78751,115,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11028,3.939283,0.110859595,0.17003782,0.025300238,1.0,Mouse78751,116,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11029,3.731176,0.13278878,0.14531395,0.010569592,1.0,Mouse78751,117,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11030,3.5840874,0.08816088,0.16061,0.058924492,1.0,Mouse78751,118,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11031,3.0612018,0.117568195,0.1118123,0.06268162,1.0,Mouse78751,119,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11032,3.4077132,0.1330243,0.124090165,0.049423058,1.0,Mouse78751,120,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11033,2.6176786,0.104364194,0.09544906,0.0055116015,1.0,Mouse78751,121,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11034,2.1475682,0.074986026,0.08258653,0.049885295,1.0,Mouse78751,122,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11035,3.931557,0.11308625,0.16636392,0.06914815,1.0,Mouse78751,123,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11036,3.896026,0.13061388,0.15605131,0.02041292,1.0,Mouse78751,124,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11037,2.2860274,0.0835525,0.08444445,0.082472734,1.0,Mouse78751,125,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11038,3.191601,0.11484879,0.12278942,0.026750945,1.0,Mouse78751,126,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11039,2.556143,0.09642087,0.09544776,0.02802542,1.0,Mouse78751,127,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11040,3.8163607,0.12538481,0.15458979,0.014773697,1.0,Mouse78751,128,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11041,3.9286706,0.12012662,0.16413781,0.021147987,1.0,Mouse78751,129,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11042,4.5107365,0.11840792,0.19959752,0.03173084,1.0,Mouse78751,130,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11043,4.553908,0.15695715,0.17918478,0.039958246,1.0,Mouse78751,131,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11044,2.9714127,0.08710594,0.12328834,0.086496204,1.0,Mouse78751,132,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11045,3.9698513,0.12974745,0.16114065,0.016893085,1.0,Mouse78751,133,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11046,4.4376273,0.13420658,0.18406571,0.07474845,1.0,Mouse78751,134,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11047,2.706557,0.09179116,0.10591001,0.057489473,1.0,Mouse78751,135,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11048,3.5876596,0.115075454,0.14593032,0.03780211,1.0,Mouse78751,136,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11049,3.084389,0.110784665,0.11832765,0.036410905,1.0,Mouse78751,137,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11050,3.6718285,0.13722864,0.13728583,0.05345291,1.0,Mouse78751,138,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11051,3.9442735,0.11428962,0.16864306,0.017905978,1.0,Mouse78751,139,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11052,3.6442902,0.11827422,0.14828978,0.018393945,1.0,Mouse78751,140,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11053,2.566163,0.12492389,0.080380626,0.003239643,1.0,Mouse78751,141,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11054,4.1245136,0.15553465,0.15584001,0.0037173994,1.0,Mouse78751,142,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11055,3.0322819,0.111711934,0.11519001,0.024145909,1.0,Mouse78751,143,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11056,2.555539,0.104181655,0.09165939,0.0094314935,1.0,Mouse78751,144,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11057,3.0786874,0.108721346,0.11830669,0.056947555,1.0,Mouse78751,145,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11058,2.6957083,0.10151904,0.1014281,0.014087652,1.0,Mouse78751,146,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11059,2.3096602,0.11257397,0.0722119,0.004155381,1.0,Mouse78751,147,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11060,3.1285698,0.109459154,0.12217958,0.026649019,1.0,Mouse78751,148,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11061,3.447547,0.1227917,0.13177937,0.0658036,1.0,Mouse78751,149,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11062,3.3773992,0.10876299,0.1376678,0.02305894,1.0,Mouse78751,150,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11063,4.1794386,0.114524685,0.18129003,0.04830376,1.0,Mouse78751,151,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11064,4.3490424,0.13945746,0.1782356,0.015580195,1.0,Mouse78751,152,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11065,2.488428,0.09759138,0.08997937,0.044610083,1.0,Mouse78751,153,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11066,2.4544585,0.09471148,0.09128615,0.006527832,1.0,Mouse78751,154,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11067,4.5852857,0.14726764,0.18649489,0.046035726,1.0,Mouse78751,155,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11068,2.8017778,0.111371994,0.10232945,0.006533456,1.0,Mouse78751,156,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11069,2.2120337,0.07835651,0.08569893,0.021628985,1.0,Mouse78751,157,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11070,4.358104,0.119338155,0.19098423,0.0066730743,1.0,Mouse78751,158,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11071,2.1956546,0.07873158,0.08452366,0.020997759,1.0,Mouse78751,159,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11072,5.5303826,0.16821085,0.2305534,0.053430058,1.0,Mouse78751,160,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11073,3.2999709,0.120861694,0.124755196,0.049833715,1.0,Mouse78751,161,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11074,2.7582424,0.11213067,0.09838248,0.027051615,1.0,Mouse78751,162,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11075,2.9577942,0.080940604,0.12603262,0.0878939,1.0,Mouse78751,163,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11076,3.237014,0.11230213,0.12775017,0.009670109,1.0,Mouse78751,164,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11077,3.8059797,0.126133,0.1539827,0.004286756,1.0,Mouse78751,165,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11078,4.386067,0.13732556,0.17977579,0.06012352,1.0,Mouse78751,166,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11079,2.725174,0.0853437,0.11250948,0.018413018,1.0,Mouse78751,167,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11080,4.823167,0.1540694,0.19729929,0.033749525,1.0,Mouse78751,168,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11081,4.154039,0.10945041,0.18266462,0.05021326,1.0,Mouse78751,169,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11082,2.069066,0.088521555,0.071846336,0.0056547592,1.0,Mouse78751,170,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11083,2.6540778,0.08904383,0.10551233,0.03131041,1.0,Mouse78751,171,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11084,3.211622,0.10790866,0.12728117,0.044862337,1.0,Mouse78751,172,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11085,3.1584594,0.12779957,0.1131847,0.02696777,1.0,Mouse78751,173,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11086,4.800764,0.1818764,0.17989199,0.027504463,1.0,Mouse78751,174,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11087,2.7544835,0.10888499,0.09878275,0.05657318,1.0,Mouse78751,176,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
11088,3.0891137,0.08065589,0.13536711,0.05813164,1.0,Mouse78751,177,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
