Unnamed: 0,agg score,net 1 scores,net 2 scores,net 3 scores,mouse,roi,condition,in-task,time,expDate,hc_v_task auc,net 1 hc_v_task auc,net 2 hc_v_task auc,net 3 hc_v_task auc
468,4.0994997,0.14436972,0.15906696,0.045927756,Mouse67151,3.0,CLOCK,1.0,521,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
469,3.9840987,0.15826969,0.14319684,0.06399034,Mouse67151,3.0,CLOCK,1.0,522,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
482,6.587471,0.20891961,0.27115318,0.02774072,Mouse67151,1.0,CLOCK,1.0,535,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
483,4.257585,0.15229374,0.1635388,0.05409773,Mouse67151,1.0,CLOCK,1.0,538,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
484,3.4329512,0.12859654,0.12845787,0.043590732,Mouse67151,1.0,CLOCK,1.0,540,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
490,3.324041,0.13646221,0.11772037,0.034028213,Mouse67151,3.0,CLOCK,1.0,546,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
491,3.8464873,0.12904917,0.15347035,0.03260575,Mouse67151,3.0,CLOCK,1.0,547,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
492,1.6199526,0.06781478,0.054687314,0.060675286,Mouse67151,3.0,CLOCK,1.0,548,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
493,4.9146266,0.13529125,0.21075174,0.104358315,Mouse67151,3.0,CLOCK,1.0,549,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
499,5.3949184,0.15305045,0.22937879,0.098506294,Mouse67151,1.0,CLOCK,1.0,556,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
500,4.4147625,0.14504583,0.17786995,0.03919102,Mouse67151,1.0,CLOCK,1.0,557,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
510,2.3005724,0.1024447,0.0771429,0.01508385,Mouse67151,3.0,CLOCK,1.0,568,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
511,4.8705034,0.14843072,0.20310943,0.04161265,Mouse67151,3.0,CLOCK,1.0,569,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
512,2.3000386,0.0864604,0.082880944,0.098505214,Mouse67151,3.0,CLOCK,1.0,570,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
513,3.9783561,0.167516,0.13923568,0.022163916,Mouse67151,3.0,CLOCK,1.0,571,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
514,4.577819,0.16449137,0.17707847,0.019551022,Mouse67151,3.0,CLOCK,1.0,572,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
515,3.3690488,0.15845488,0.10884882,0.0029548272,Mouse67151,3.0,CLOCK,1.0,573,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
516,3.1549733,0.10738414,0.12240555,0.08603047,Mouse67151,3.0,CLOCK,1.0,574,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
524,3.617328,0.11338602,0.14782521,0.05801182,Mouse67151,1.0,CLOCK,1.0,582,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
525,3.1272142,0.12109044,0.11472208,0.039178926,Mouse67151,1.0,CLOCK,1.0,583,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
526,5.093637,0.13577604,0.22354192,0.05045496,Mouse67151,1.0,CLOCK,1.0,584,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
527,3.638855,0.1476587,0.12983155,0.038466606,Mouse67151,1.0,CLOCK,1.0,585,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
528,4.998428,0.16509548,0.19818622,0.10628549,Mouse67151,1.0,CLOCK,1.0,586,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
529,2.2306418,0.09738004,0.07583966,0.017026808,Mouse67151,1.0,CLOCK,1.0,587,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
530,3.9301364,0.13466671,0.15296818,0.08374976,Mouse67151,1.0,CLOCK,1.0,588,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
531,3.929339,0.115040965,0.16370426,0.10091651,Mouse67151,1.0,CLOCK,1.0,589,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
532,3.6321008,0.10657931,0.15264438,0.059516538,Mouse67151,1.0,CLOCK,1.0,590,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
533,3.539234,0.1442177,0.12428989,0.07507159,Mouse67151,1.0,CLOCK,1.0,591,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
544,3.3352377,0.11831371,0.12867208,0.04280423,Mouse67151,3.0,CLOCK,1.0,604,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
545,3.2017262,0.09456589,0.13479516,0.038649913,Mouse67151,3.0,CLOCK,1.0,605,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
546,2.8872616,0.09264532,0.1177397,0.02306342,Mouse67151,3.0,CLOCK,1.0,606,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
547,3.787681,0.115441084,0.15694895,0.05538314,Mouse67151,3.0,CLOCK,1.0,607,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
560,4.1275887,0.18069819,0.13979742,0.037026376,Mouse67151,1.0,CLOCK,1.0,620,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
561,3.06206,0.12082854,0.1113013,0.0315046,Mouse67151,1.0,CLOCK,1.0,621,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
562,2.0283575,0.10430243,0.059333317,0.024124298,Mouse67151,1.0,CLOCK,1.0,623,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
563,3.015599,0.12185855,0.106887504,0.05506437,Mouse67151,1.0,CLOCK,1.0,624,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
564,3.2926228,0.12249557,0.12396295,0.035815015,Mouse67151,1.0,CLOCK,1.0,625,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
565,2.7216222,0.09745562,0.10537337,0.013992519,Mouse67151,1.0,CLOCK,1.0,626,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
566,4.2592006,0.14619347,0.16741073,0.049683094,Mouse67151,1.0,CLOCK,1.0,627,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
568,4.2290325,0.12981741,0.17628646,0.025131013,Mouse67151,1.0,CLOCK,1.0,629,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
569,4.378397,0.15244551,0.17036164,0.061788093,Mouse67151,1.0,CLOCK,1.0,630,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
570,3.6686857,0.11480369,0.15041041,0.05022608,Mouse67151,1.0,CLOCK,1.0,631,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
572,1.7355491,0.06743311,0.06163081,0.06559778,Mouse67151,1.0,CLOCK,1.0,633,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
573,5.7168417,0.17425968,0.2370485,0.07957649,Mouse67151,1.0,CLOCK,1.0,634,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
574,5.507817,0.19146113,0.2153563,0.057712268,Mouse67151,1.0,CLOCK,1.0,635,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
575,3.9397402,0.12795128,0.15737666,0.08633918,Mouse67151,1.0,CLOCK,1.0,636,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
576,2.9613764,0.11095431,0.11003656,0.055166468,Mouse67151,1.0,CLOCK,1.0,638,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
588,4.7807612,0.17790273,0.1802413,0.04560299,Mouse67151,3.0,CLOCK,1.0,650,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
589,4.4415846,0.13186173,0.18599364,0.06753102,Mouse67151,3.0,CLOCK,1.0,651,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
590,4.74122,0.13681091,0.19890815,0.11705444,Mouse67151,3.0,CLOCK,1.0,652,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
591,3.0611253,0.103677996,0.12144955,0.02851818,Mouse67151,3.0,CLOCK,1.0,653,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
592,4.0966983,0.10826056,0.17750071,0.10607629,Mouse67151,3.0,CLOCK,1.0,654,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
593,4.1653185,0.18007506,0.14295027,0.024949811,Mouse67151,3.0,CLOCK,1.0,655,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
613,2.8420415,0.10946044,0.10326023,0.066616066,Mouse67151,3.0,CLOCK,1.0,677,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
614,3.5063872,0.1072972,0.14388107,0.07799945,Mouse67151,3.0,CLOCK,1.0,678,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
615,3.5794475,0.115753256,0.1445626,0.048796475,Mouse67151,3.0,CLOCK,1.0,679,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
616,6.14689,0.17828774,0.26218018,0.04026235,Mouse67151,3.0,CLOCK,1.0,680,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
617,2.907847,0.116270654,0.103023194,0.07083796,Mouse67151,3.0,CLOCK,1.0,681,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
618,2.8129137,0.11026353,0.10276678,0.026853947,Mouse67151,3.0,CLOCK,1.0,682,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
636,4.179712,0.13335958,0.16855252,0.08724755,Mouse67151,3.0,CLOCK,1.0,700,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
637,3.3222878,0.1296613,0.12210772,0.022563672,Mouse67151,3.0,CLOCK,1.0,701,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
638,3.6048722,0.11579506,0.14655308,0.03749852,Mouse67151,3.0,CLOCK,1.0,702,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
639,5.2859507,0.16902307,0.21632446,0.03250411,Mouse67151,3.0,CLOCK,1.0,703,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
640,4.7980604,0.15788794,0.19156055,0.07960973,Mouse67151,3.0,CLOCK,1.0,704,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
641,4.071462,0.1258995,0.16534317,0.112584956,Mouse67151,3.0,CLOCK,1.0,705,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
642,6.4622564,0.16109158,0.29202324,0.021191366,Mouse67151,3.0,CLOCK,1.0,706,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
643,5.621204,0.17328615,0.2325155,0.06503427,Mouse67151,3.0,CLOCK,1.0,707,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
644,4.3666916,0.13638109,0.17792206,0.08885182,Mouse67151,3.0,CLOCK,1.0,708,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
645,2.9952862,0.11034734,0.11415757,0.015277905,Mouse67151,3.0,CLOCK,1.0,709,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
650,4.214819,0.12787993,0.17272444,0.11380976,Mouse67151,3.0,CLOCK,1.0,714,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
651,4.2369456,0.14801048,0.1667797,0.008864566,Mouse67151,3.0,CLOCK,1.0,715,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
659,2.943974,0.14069965,0.0935218,0.009020173,Mouse67151,1.0,CLOCK,1.0,723,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
660,3.4028141,0.09962742,0.14258744,0.068488225,Mouse67151,1.0,CLOCK,1.0,724,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
661,4.2021394,0.15782832,0.15719002,0.048848964,Mouse67151,1.0,CLOCK,1.0,725,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
662,3.0903733,0.12119754,0.11305515,0.025223415,Mouse67151,1.0,CLOCK,1.0,726,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
663,4.439896,0.14021815,0.18121505,0.06219629,Mouse67151,1.0,CLOCK,1.0,727,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
664,3.666167,0.118298605,0.14740404,0.06871688,Mouse67151,1.0,CLOCK,1.0,728,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
665,4.511595,0.1293263,0.19068795,0.09043851,Mouse67151,1.0,CLOCK,1.0,729,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
666,2.8721733,0.107627474,0.10512178,0.09017791,Mouse67151,1.0,CLOCK,1.0,730,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
668,3.7747288,0.1293994,0.1473024,0.07082974,Mouse67151,1.0,CLOCK,1.0,732,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
670,3.660295,0.116911285,0.14966968,0.02716587,Mouse67151,3.0,CLOCK,1.0,735,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
671,1.929748,0.121497594,0.04321752,0.026446737,Mouse67151,3.0,CLOCK,1.0,736,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
672,2.9011493,0.11436491,0.105060086,0.04043633,Mouse67151,3.0,CLOCK,1.0,737,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
673,4.681093,0.16572687,0.18034865,0.07020705,Mouse67151,3.0,CLOCK,1.0,738,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
674,2.578076,0.13816194,0.0722451,0.027982373,Mouse67151,3.0,CLOCK,1.0,739,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
690,3.0116532,0.10606195,0.11727822,0.023997135,Mouse67151,1.0,CLOCK,1.0,757,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
