,Event Number,mouse,time,group,net 1,net 2,net 3,agg scores
36,Tone 6,Mouse39111,26,group 2,0.09878382086753845,0.08734824508428574,0.04208309203386307,2.454408884048462
37,Tone 6,Mouse39111,27,group 2,0.10669820755720139,0.11820317059755325,0.04206014797091484,3.046375036239624
38,Tone 6,Mouse39111,28,group 2,0.09754510223865509,0.1354055255651474,0.08277136087417603,3.273003101348877
39,Tone 6,Mouse39111,29,group 2,0.14088712632656097,0.21487022936344147,0.019249005243182182,4.97653341293335
40,Tone 6,Mouse39111,30,group 2,0.13484327495098114,0.19005699455738068,0.005211587529629469,4.493453025817871
41,Tone 6,Mouse39111,31,group 2,0.10839205235242844,0.15829944610595703,0.007021564058959484,3.7061688899993896
42,Tone 6,Mouse39111,32,group 2,0.11444120109081268,0.1410713493824005,0.012215295806527138,3.481919765472412
43,Tone 6,Mouse39111,33,group 2,0.12160537391901016,0.20920675992965698,0.08842799067497253,4.743293762207031
44,Tone 6,Mouse39111,34,group 2,0.12497932463884354,0.15526801347732544,0.0026044873520731926,3.8148937225341797
45,Tone 6,Mouse39111,35,group 2,0.10126301646232605,0.1762927770614624,0.026539791375398636,3.9504780769348145
46,Tone 6,Mouse39111,36,group 2,0.11035137623548508,0.11927421391010284,0.005866129416972399,3.0738298892974854
47,Tone 6,Mouse39111,37,group 2,0.058360908180475235,0.0577809102833271,0.01429059635847807,1.5453801155090332
48,Tone 6,Mouse39111,38,group 2,0.10128779709339142,0.12364806979894638,0.004193036817014217,3.0567736625671387
49,Tone 6,Mouse39111,39,group 2,0.0756397396326065,0.10374359786510468,0.014609217643737793,2.4812161922454834
50,Tone 6,Mouse39113,-10,group 2,0.11338689178228378,0.16905584931373596,0.04500889778137207,3.9619219303131104
51,Tone 6,Mouse39113,-9,group 2,0.1525193303823471,0.18980412185192108,0.04996339976787567,4.694742679595947
52,Tone 6,Mouse39113,-8,group 2,0.11916882544755936,0.2029677778482437,0.011668055318295956,4.559869289398193
53,Tone 6,Mouse39113,-7,group 2,0.10113027691841125,0.15003855526447296,0.04364033043384552,3.5237953662872314
54,Tone 6,Mouse39113,-6,group 2,0.07918298244476318,0.10438383370637894,0.06636680662631989,2.564040422439575
55,Tone 6,Mouse39113,-5,group 2,0.09251803904771805,0.09445558488368988,0.026081670075654984,2.499967098236084
56,Tone 6,Mouse39113,-4,group 2,0.13697385787963867,0.16731421649456024,0.06373163312673569,4.177452087402344
57,Tone 6,Mouse39113,-3,group 2,0.13345131278038025,0.2346884310245514,0.02529118023812771,5.238515853881836
58,Tone 6,Mouse39113,-2,group 2,0.10742160677909851,0.21823173761367798,0.026701366528868675,4.7101922035217285
59,Tone 6,Mouse39113,-1,group 2,0.12066908180713654,0.09806820005178452,0.08149657398462296,2.876021146774292
60,Tone 6,Mouse39113,0,group 2,0.11391708254814148,0.14094462990760803,0.068294458091259,3.5152440071105957
61,Tone 6,Mouse39113,1,group 2,0.12726901471614838,0.19814510643482208,0.04619785398244858,4.583776473999023
62,Tone 6,Mouse39113,2,group 2,0.11233741790056229,0.17806467413902283,0.01687932014465332,4.081502437591553
63,Tone 6,Mouse39113,3,group 2,0.06992701441049576,0.07817362993955612,0.038200292736291885,2.015984535217285
64,Tone 6,Mouse39113,4,group 2,0.11907157301902771,0.17062672972679138,0.022199148312211037,4.027291297912598
65,Tone 6,Mouse39113,5,group 2,0.11961503326892853,0.18063238263130188,0.04462803155183792,4.215671539306641
66,Tone 6,Mouse39113,6,group 2,0.09929189085960388,0.15196239948272705,0.008931937627494335,3.512756586074829
67,Tone 6,Mouse39113,7,group 2,0.11357861757278442,0.13871169090270996,0.02019711211323738,3.439901351928711
68,Tone 6,Mouse39113,8,group 2,0.09385800361633301,0.09163235872983932,0.0773872584104538,2.5031352043151855
69,Tone 6,Mouse39113,9,group 2,0.07694079726934433,0.1517055332660675,0.05281815305352211,3.321303367614746
70,Tone 6,Mouse39113,10,group 2,0.14294196665287018,0.2975236177444458,0.05772310122847557,6.402628421783447
71,Tone 6,Mouse39113,11,group 2,0.11035709828138351,0.13918626308441162,0.00669609010219574,3.4064934253692627
72,Tone 6,Mouse39113,12,group 2,0.08185521513223648,0.12014657258987427,0.049111705273389816,2.840553045272827
73,Tone 6,Mouse39113,13,group 2,0.10062065720558167,0.15310701727867126,0.05070624500513077,3.575078248977661
74,Tone 6,Mouse39113,14,group 2,0.09392158687114716,0.16842195391654968,0.12800903618335724,3.820744752883911
75,Tone 6,Mouse39113,15,group 2,0.15208160877227783,0.176077201962471,0.015097019262611866,4.4363532066345215
76,Tone 6,Mouse39113,16,group 2,0.10486233234405518,0.16100996732711792,0.04781104624271393,3.746300220489502
77,Tone 6,Mouse39113,17,group 2,0.14047792553901672,0.2318425327539444,0.0069986069574952126,5.246653079986572
78,Tone 6,Mouse39113,18,group 2,0.10587529838085175,0.1425839513540268,0.08883923292160034,3.4786746501922607
79,Tone 6,Mouse39113,19,group 2,0.08882170170545578,0.14010311663150787,0.02123718149960041,3.221369981765747
80,Tone 6,Mouse39113,20,group 2,0.07056120038032532,0.08186990767717361,0.07989571243524551,2.1139912605285645
81,Tone 6,Mouse39113,21,group 2,0.12194105237722397,0.22176463901996613,0.0532764233648777,4.93053674697876
82,Tone 6,Mouse39113,22,group 2,0.11116130650043488,0.12102100998163223,0.007935659028589725,3.1123857498168945
83,Tone 6,Mouse39113,23,group 2,0.14613351225852966,0.2199886292219162,0.028416402637958527,5.119894027709961
84,Tone 6,Mouse39113,24,group 2,0.09386105835437775,0.1261206865310669,0.0010907857213169336,3.023015022277832
85,Tone 6,Mouse39113,25,group 2,0.09175892174243927,0.09656405448913574,0.02318539097905159,2.525592565536499
86,Tone 6,Mouse39113,26,group 2,0.1308826208114624,0.15902744233608246,0.04020920395851135,3.9626033306121826
87,Tone 6,Mouse39113,27,group 2,0.12148534506559372,0.1742664873600006,0.02723112143576145,4.115262031555176
88,Tone 6,Mouse39113,28,group 2,0.1346081793308258,0.15790767967700958,0.01902608945965767,3.9650979042053223
89,Tone 6,Mouse39113,29,group 2,0.1238357424736023,0.18209214508533478,0.002596780424937606,4.250944137573242
90,Tone 6,Mouse39113,30,group 2,0.12158489227294922,0.17203861474990845,0.05777744576334953,4.101189136505127
91,Tone 6,Mouse39113,31,group 2,0.05944954231381416,0.07954533398151398,0.021233901381492615,1.923958659172058
92,Tone 6,Mouse39113,32,group 2,0.13694941997528076,0.16687537729740143,0.037715498358011246,4.151074409484863
93,Tone 6,Mouse39113,33,group 2,0.09477167576551437,0.09929244965314865,0.0030864060390740633,2.586052656173706
94,Tone 6,Mouse39113,34,group 2,0.13455252349376678,0.2005508542060852,0.04691793769598007,4.695749282836914
95,Tone 6,Mouse39113,35,group 2,0.1145038902759552,0.191472589969635,0.09444095194339752,4.3823933601379395
96,Tone 6,Mouse39113,36,group 2,0.10097279399633408,0.09137622267007828,0.002760069677606225,2.514561653137207
97,Tone 6,Mouse39113,37,group 2,0.08967488259077072,0.12119272351264954,0.11216360330581665,2.9802019596099854
98,Tone 6,Mouse39113,38,group 2,0.09207229316234589,0.08698319643735886,0.004201991017907858,2.355179786682129
99,Tone 6,Mouse39113,39,group 2,0.15477795898914337,0.2196829617023468,0.0054505798034369946,5.182851791381836
100,Tone 6,Mouse39114,-10,group 1,0.06676914542913437,0.13517062366008759,0.0730040967464447,2.9605822563171387
101,Tone 6,Mouse39114,-9,group 1,0.07413282245397568,0.10277304798364639,0.055046986788511276,2.4795289039611816
102,Tone 6,Mouse39114,-8,group 1,0.11383040994405746,0.11659986525774002,0.05410641059279442,3.0982141494750977
103,Tone 6,Mouse39114,-7,group 1,0.1334982067346573,0.13769973814487457,0.0009557670564390719,3.604212522506714
104,Tone 6,Mouse39114,-6,group 1,0.046056900173425674,0.1034364178776741,0.07082410156726837,2.2270114421844482
105,Tone 6,Mouse39114,-5,group 1,0.08038561791181564,0.1820518970489502,0.04621097818017006,3.8562490940093994
106,Tone 6,Mouse39114,-4,group 1,0.0971120297908783,0.09266949445009232,0.029556646943092346,2.5176963806152344
107,Tone 6,Mouse39114,-3,group 1,,,,
108,Tone 6,Mouse39114,-2,group 1,0.08569595217704773,0.0818205177783966,0.06704721599817276,2.2521114349365234
109,Tone 6,Mouse39114,-1,group 1,0.07816058397293091,0.13337892293930054,0.09367062151432037,3.057234048843384
110,Tone 6,Mouse39114,0,group 1,0.09447896480560303,0.15723945200443268,0.045580096542835236,3.5801172256469727
111,Tone 6,Mouse39114,1,group 1,0.07869946211576462,0.08569660782814026,0.0037448641378432512,2.2024154663085938
112,Tone 6,Mouse39114,2,group 1,0.13620536029338837,0.1393546313047409,0.020397480577230453,3.672386407852173
113,Tone 6,Mouse39114,3,group 1,0.1048906072974205,0.09306232631206512,0.05490902438759804,2.6187760829925537
114,Tone 6,Mouse39114,4,group 1,0.09816273301839828,0.14854449033737183,0.049271080642938614,3.473891258239746
115,Tone 6,Mouse39114,5,group 1,0.09728240221738815,0.1292964518070221,0.06811060011386871,3.1579630374908447
116,Tone 6,Mouse39114,6,group 1,0.0754997506737709,0.09638050943613052,0.05134596303105354,2.383652925491333
117,Tone 6,Mouse39114,7,group 1,0.06805050373077393,0.03990082070231438,0.04448411241173744,1.3640028238296509
118,Tone 6,Mouse39114,8,group 1,0.058619242161512375,0.11216572672128677,0.08737123757600784,2.507575273513794
119,Tone 6,Mouse39114,9,group 1,0.07276267558336258,0.04426272585988045,0.05875330790877342,1.493208646774292
120,Tone 6,Mouse39114,10,group 1,0.06628745794296265,0.05560731887817383,0.03536321595311165,1.6020207405090332
121,Tone 6,Mouse39114,11,group 1,0.1306544691324234,0.20643001794815063,0.07445059716701508,4.775515079498291
122,Tone 6,Mouse39114,12,group 1,0.1324285864830017,0.10089398920536041,0.027278363704681396,2.9990923404693604
123,Tone 6,Mouse39114,13,group 1,0.07568221539258957,0.14502114057540894,0.12467269599437714,3.2495062351226807
124,Tone 6,Mouse39114,14,group 1,0.08936245739459991,0.12267535924911499,0.04854102432727814,2.9558351039886475
125,Tone 6,Mouse39114,15,group 1,0.11183835566043854,0.14171664416790009,0.012033265084028244,3.4670536518096924
126,Tone 6,Mouse39114,16,group 1,0.05956992506980896,0.016315273940563202,0.04006824642419815,0.8844866156578064
127,Tone 6,Mouse39114,17,group 1,0.07610974460840225,0.10666624456644058,0.04090063273906708,2.5535717010498047
128,Tone 6,Mouse39114,18,group 1,0.07274600863456726,0.08228974044322968,0.0070492904633283615,2.0896894931793213
129,Tone 6,Mouse39114,19,group 1,0.10676023364067078,0.13331672549247742,0.05549286678433418,3.308698892593384
130,Tone 6,Mouse39114,20,group 1,0.08947534114122391,0.11790362745523453,0.020385129377245903,2.857008695602417
131,Tone 6,Mouse39114,21,group 1,0.07005876302719116,0.1104198694229126,0.06521417200565338,2.5744810104370117
132,Tone 6,Mouse39114,22,group 1,0.07266908138990402,0.11395169794559479,0.09003199636936188,2.676891326904297
133,Tone 6,Mouse39114,23,group 1,0.08978797495365143,0.11387679725885391,0.03027432970702648,2.8000831604003906
134,Tone 6,Mouse39114,24,group 1,0.07862451672554016,0.07290291786193848,0.016597440466284752,1.99766206741333
135,Tone 6,Mouse39114,25,group 1,0.10754498094320297,0.08880093693733215,0.019551897421479225,2.548142194747925
136,Tone 6,Mouse39114,26,group 1,0.07696893066167831,0.11141360551118851,0.022258669137954712,2.6276564598083496
137,Tone 6,Mouse39114,27,group 1,0.09372609108686447,0.0875839814543724,0.04062097147107124,2.407743215560913
138,Tone 6,Mouse39114,28,group 1,0.09978862851858139,0.07349663227796555,0.006298739463090897,2.207404851913452
139,Tone 6,Mouse39114,29,group 1,0.0792040005326271,0.14757204055786133,0.08663986623287201,3.299018621444702
140,Tone 6,Mouse39114,30,group 1,0.052338194102048874,0.07037423551082611,0.06236749142408371,1.7311482429504395
141,Tone 6,Mouse39114,31,group 1,0.08198468387126923,0.12246987223625183,0.04581064730882645,2.878170967102051
142,Tone 6,Mouse39114,32,group 1,0.09744606167078018,0.14641429483890533,0.06457702815532684,3.442426919937134
143,Tone 6,Mouse39114,33,group 1,0.06744599342346191,0.07753025740385056,0.04811421409249306,1.988128662109375
144,Tone 6,Mouse39114,34,group 1,0.06721989810466766,0.09966223686933517,0.054103460162878036,2.3592681884765625
145,Tone 6,Mouse39114,35,group 1,0.12497865408658981,0.1403413861989975,0.029723210260272026,3.585624933242798
146,Tone 6,Mouse39114,36,group 1,0.0861947238445282,0.1315743625164032,0.006321769207715988,3.0426433086395264
147,Tone 6,Mouse39114,37,group 1,0.06656312197446823,0.08853897452354431,0.060600221157073975,2.172070026397705
148,Tone 6,Mouse39114,38,group 1,0.16856683790683746,0.31331297755241394,0.04014641046524048,6.904164791107178
149,Tone 6,Mouse39114,39,group 1,0.1032232865691185,0.1021977886557579,0.008086971938610077,2.720893144607544
150,Tone 6,Mouse39115,-10,group 2,0.12641474604606628,0.16668079793453217,0.07532405853271484,4.071855545043945
151,Tone 6,Mouse39115,-9,group 2,0.08937036991119385,0.09403163939714432,0.028957579284906387,2.464148759841919
152,Tone 6,Mouse39115,-8,group 2,0.10705730319023132,0.13023808598518372,0.004054517950862646,3.2230632305145264
153,Tone 6,Mouse39115,-7,group 2,0.11727918684482574,0.10028956830501556,0.010426518507301807,2.8284406661987305
154,Tone 6,Mouse39115,-6,group 2,0.10016573965549469,0.10465030372142792,0.025202330201864243,2.744220495223999
155,Tone 6,Mouse39115,-5,group 2,0.13837453722953796,0.16370904445648193,0.02043205499649048,4.099734783172607
156,Tone 6,Mouse39115,-4,group 2,0.06505168229341507,0.13670910894870758,0.06046654284000397,2.9603421688079834
157,Tone 6,Mouse39115,-3,group 2,0.11972379684448242,0.15918850898742676,0.010778099298477173,3.834700345993042
158,Tone 6,Mouse39115,-2,group 2,0.07174858450889587,0.05053963512182236,0.05536483973264694,1.5854836702346802
159,Tone 6,Mouse39115,-1,group 2,0.0836145430803299,0.05829009786248207,0.06545918434858322,1.8382375240325928
160,Tone 6,Mouse39115,0,group 2,0.08597496151924133,0.08879576623439789,0.06552214920520782,2.3700437545776367
161,Tone 6,Mouse39115,1,group 2,0.084341861307621,0.040373705327510834,0.03449983894824982,1.5242315530776978
162,Tone 6,Mouse39115,2,group 2,0.10618509352207184,0.1483498513698578,0.06145435944199562,3.5580358505249023
163,Tone 6,Mouse39115,3,group 2,0.07290380448102951,0.10353457927703857,0.05856865644454956,2.482736349105835
164,Tone 6,Mouse39115,4,group 2,0.07376354932785034,0.05512256920337677,0.03319137915968895,1.6655923128128052
165,Tone 6,Mouse39115,5,group 2,0.10002661496400833,0.1169341430068016,0.03023594617843628,2.9513161182403564
166,Tone 6,Mouse39115,6,group 2,0.0891357883810997,0.1298590749502182,0.04101261869072914,3.0679471492767334
167,Tone 6,Mouse39115,7,group 2,0.12676753103733063,0.1356545388698578,0.02554226666688919,3.5219743251800537
168,Tone 6,Mouse39115,8,group 2,0.10807173699140549,0.0969015508890152,0.03211909532546997,2.697460412979126
169,Tone 6,Mouse39115,9,group 2,0.10383432358503342,0.11816813796758652,0.03950447961688042,3.0158915519714355
170,Tone 6,Mouse39115,10,group 2,0.11450693756341934,0.11176078021526337,0.015095246955752373,2.9959323406219482
171,Tone 6,Mouse39115,11,group 2,0.12665647268295288,0.13708388805389404,0.06524013727903366,3.573438882827759
172,Tone 6,Mouse39115,12,group 2,0.09898582845926285,0.07075778394937515,0.0066099874675273895,2.154100179672241
173,Tone 6,Mouse39115,13,group 2,,,,
174,Tone 6,Mouse39115,14,group 2,0.10004100948572159,0.08375611901283264,0.023490557447075844,2.3933777809143066
175,Tone 6,Mouse39115,15,group 2,0.07806281000375748,0.1314074844121933,0.10957309603691101,3.034909963607788
176,Tone 6,Mouse39115,16,group 2,0.0841185674071312,0.05743665620684624,0.03238321840763092,1.805015206336975
177,Tone 6,Mouse39115,17,group 2,0.06143464520573616,0.12218896299600601,0.12556348741054535,2.729905366897583
178,Tone 6,Mouse39115,18,group 2,0.08926761150360107,0.14548248052597046,0.05910860747098923,3.3428292274475098
179,Tone 6,Mouse39115,19,group 2,0.1398509293794632,0.18797382712364197,0.02898760512471199,4.524968147277832
180,Tone 6,Mouse39115,20,group 2,0.12476260215044022,0.118495412170887,0.09066865593194962,3.2633473873138428
181,Tone 6,Mouse39115,21,group 2,0.10256542265415192,0.09234131127595901,0.04347296804189682,2.5757062435150146
182,Tone 6,Mouse39115,22,group 2,0.12975719571113586,0.1488993614912033,0.05419022962450981,3.7928221225738525
183,Tone 6,Mouse39115,23,group 2,0.05985770374536514,0.057097382843494415,0.055370476096868515,1.578363060951233
184,Tone 6,Mouse39115,24,group 2,0.12733662128448486,0.23004606366157532,0.0647306740283966,5.129752159118652
185,Tone 6,Mouse39115,25,group 2,0.11200671643018723,0.11238216608762741,0.012920718640089035,2.980231523513794
186,Tone 6,Mouse39115,26,group 2,0.11997399479150772,0.15749295055866241,0.03927665203809738,3.8294973373413086
187,Tone 6,Mouse39115,27,group 2,0.09763585776090622,0.13639113306999207,0.03729033097624779,3.25742244720459
188,Tone 6,Mouse39115,28,group 2,0.08061462640762329,0.10170391947031021,0.02226906269788742,2.5014758110046387
189,Tone 6,Mouse39115,29,group 2,0.09748108685016632,0.1379486471414566,0.06767493486404419,3.3038575649261475
190,Tone 6,Mouse39115,30,group 2,0.07474521547555923,0.07334235310554504,0.03352726623415947,1.979240894317627
191,Tone 6,Mouse39115,31,group 2,0.13278070092201233,0.12449555844068527,0.055210646241903305,3.416273832321167
192,Tone 6,Mouse39115,32,group 2,0.0981937050819397,0.08417892456054688,0.02931714802980423,2.3865489959716797
193,Tone 6,Mouse39115,33,group 2,0.09246022254228592,0.03885195404291153,0.03953666239976883,1.582018494606018
194,Tone 6,Mouse39115,34,group 2,0.13183575868606567,0.13421589136123657,0.015448370948433876,3.54032564163208
195,Tone 6,Mouse39115,35,group 2,0.13176551461219788,0.10090605169534683,0.006347012706100941,2.977656126022339
196,Tone 6,Mouse39115,36,group 2,0.12366592139005661,0.10952817648649216,0.0015430792700499296,3.0386109352111816
197,Tone 6,Mouse39115,37,group 2,0.0898476094007492,0.04807233437895775,0.03991873189806938,1.7104429006576538
198,Tone 6,Mouse39115,38,group 2,0.04593415558338165,0.031063945963978767,0.034889113157987595,0.9930973052978516
199,Tone 6,Mouse39115,39,group 2,0.10263656079769135,0.07858879864215851,0.02237137034535408,2.3318324089050293
200,Tone 6,Mouse39121,-10,group 1,0.14796459674835205,0.24957549571990967,0.05664016306400299,5.65156888961792
201,Tone 6,Mouse39121,-9,group 1,0.12011845409870148,0.20309346914291382,0.11659364402294159,4.647175312042236
202,Tone 6,Mouse39121,-8,group 1,0.12595577538013458,0.1720278412103653,0.1180061548948288,4.187393665313721
203,Tone 6,Mouse39121,-7,group 1,0.14448921382427216,0.23748105764389038,0.06268341094255447,5.420242786407471
204,Tone 6,Mouse39121,-6,group 1,0.11028383672237396,0.16376632452011108,0.1056668683886528,3.887216567993164
205,Tone 6,Mouse39121,-5,group 1,0.11914294958114624,0.2030583620071411,0.06158497929573059,4.597239017486572
206,Tone 6,Mouse39121,-4,group 1,0.09312599897384644,0.13563121855258942,0.06864231824874878,3.2232613563537598
207,Tone 6,Mouse39121,-3,group 1,0.10501307994127274,0.14738312363624573,0.023777611553668976,3.5031802654266357
208,Tone 6,Mouse39121,-2,group 1,0.08388852328062057,0.09922382980585098,0.07580944150686264,2.5309245586395264
209,Tone 6,Mouse39121,-1,group 1,0.04163064435124397,0.052857205271720886,0.12911133468151093,1.382485270500183
210,Tone 6,Mouse39121,0,group 1,0.115184485912323,0.13965940475463867,0.07722417265176773,3.512688636779785
211,Tone 6,Mouse39121,1,group 1,0.14840911328792572,0.18530647456645966,0.08098328858613968,4.601934432983398
212,Tone 6,Mouse39121,2,group 1,0.1677377074956894,0.1324048787355423,0.02208864502608776,3.8665788173675537
213,Tone 6,Mouse39121,3,group 1,0.11186012625694275,0.155929833650589,0.10149742662906647,3.7689759731292725
214,Tone 6,Mouse39121,4,group 1,0.11178367584943771,0.1367105096578598,0.058090947568416595,3.416368246078491
215,Tone 6,Mouse39121,5,group 1,0.16992418467998505,0.1931920051574707,0.03837759792804718,4.913322925567627
216,Tone 6,Mouse39121,6,group 1,0.1287662386894226,0.11436192691326141,0.050132907927036285,3.204315423965454
217,Tone 6,Mouse39121,7,group 1,0.20407743752002716,0.30231234431266785,0.06970859318971634,7.0899434089660645
218,Tone 6,Mouse39121,8,group 1,0.1718856245279312,0.21149106323719025,0.03176381438970566,5.2328619956970215
219,Tone 6,Mouse39121,9,group 1,0.13835816085338593,0.20649638772010803,0.07036962360143661,4.849124431610107
220,Tone 6,Mouse39121,10,group 1,0.11071117967367172,0.14972907304763794,0.06892107427120209,3.630765676498413
221,Tone 6,Mouse39121,11,group 1,0.11263185739517212,0.1735014170408249,0.12440714985132217,4.086091995239258
222,Tone 6,Mouse39121,12,group 1,0.18040840327739716,0.2831900417804718,0.07285211980342865,6.5415496826171875
223,Tone 6,Mouse39121,13,group 1,0.08266416192054749,0.07600516825914383,0.0711018294095993,2.1283862590789795
224,Tone 6,Mouse39121,14,group 1,0.14606021344661713,0.16523166000843048,0.0830073207616806,4.245670795440674
225,Tone 6,Mouse39121,15,group 1,0.1326482594013214,0.13759836554527283,0.07692176848649979,3.649155378341675
226,Tone 6,Mouse39121,16,group 1,0.09154520183801651,0.10629777610301971,0.08341917395591736,2.729372501373291
227,Tone 6,Mouse39121,17,group 1,0.11830490082502365,0.12410252541303635,0.04331541806459427,3.2593302726745605
228,Tone 6,Mouse39121,18,group 1,0.14445823431015015,0.12294132262468338,0.05618854984641075,3.5054433345794678
229,Tone 6,Mouse39121,19,group 1,0.16840152442455292,0.13072630763053894,0.004995145834982395,3.832726240158081
230,Tone 6,Mouse39121,20,group 1,0.08180892467498779,0.1654321253299713,0.050835639238357544,3.5964229106903076
231,Tone 6,Mouse39121,21,group 1,0.09717005491256714,0.1652834266424179,0.10385021567344666,3.7827534675598145
232,Tone 6,Mouse39121,22,group 1,0.15191030502319336,0.21448808908462524,0.10228468477725983,5.13820219039917
233,Tone 6,Mouse39121,23,group 1,0.09612879157066345,0.13706056773662567,0.09657686948776245,3.2967143058776855
234,Tone 6,Mouse39121,24,group 1,0.10145431011915207,0.11299040913581848,0.06104319170117378,2.921830654144287
235,Tone 6,Mouse39121,25,group 1,0.10534367710351944,0.15491284430027008,0.08996950834989548,3.6798534393310547
236,Tone 6,Mouse39121,26,group 1,0.12240894138813019,0.175012469291687,0.09584782272577286,4.186387538909912
237,Tone 6,Mouse39121,27,group 1,0.08532719314098358,0.107267826795578,0.01450086385011673,2.63478422164917
238,Tone 6,Mouse39121,28,group 1,0.14614655077457428,0.15990161895751953,0.06290555000305176,4.143102645874023
239,Tone 6,Mouse39121,29,group 1,0.07643528282642365,0.11263104528188705,0.07364268600940704,2.6799027919769287
240,Tone 6,Mouse39121,30,group 1,0.11443161219358444,0.1454000324010849,0.08789528161287308,3.6087520122528076
241,Tone 6,Mouse39121,31,group 1,0.09290347248315811,0.08014426380395889,0.029497088864445686,2.2675909996032715
242,Tone 6,Mouse39121,32,group 1,0.12581907212734222,0.08917499333620071,0.02043556235730648,2.734005928039551
243,Tone 6,Mouse39121,33,group 1,0.13871736824512482,0.1595962941646576,0.041707780212163925,4.049910545349121
244,Tone 6,Mouse39121,34,group 1,0.13847261667251587,0.16880659759044647,0.06333465874195099,4.216728687286377
245,Tone 6,Mouse39121,35,group 1,0.1348491907119751,0.26933273673057556,0.09142055362462997,5.877696990966797
246,Tone 6,Mouse39121,36,group 1,0.09387406706809998,0.13428737223148346,0.10833688080310822,3.23689866065979
247,Tone 6,Mouse39121,37,group 1,0.12381810694932938,0.15138524770736694,0.07817400991916656,3.7934515476226807
248,Tone 6,Mouse39121,38,group 1,0.09174705296754837,0.10335230827331543,0.08707936853170395,2.6848855018615723
