mouse,network,location,-5,-4,-3,-2,-1,0,1,2,3,4,5
Mouse04203,n1,Center,0.10566274245454543,0.10754670257575757,0.10822814239393941,0.10603832078787881,0.11087932448484847,0.10807518639393938,0.11198864193939394,0.11034290640625002,0.11519278425,0.10688199043749999,0.10422316503125002
Mouse39115,n1,Center,0.07812688660377357,0.07870215871153848,0.08049599971153844,0.07766517868627451,0.07990450005882353,0.0822644517735849,0.08095133790384615,0.0816178863,0.08214166578431371,0.08415102852941175,0.08189248968
Mouse39121,n1,Center,0.15389715065625,0.15039483725806452,0.1511320712,0.14288876835483866,0.15488171087878788,0.15162086030303037,0.15463754818181824,0.16022932375,0.16252774354838712,0.1531524865151516,0.15908796636363642
Mouse39122,n1,Center,0.07359381816666667,0.07137009999999998,0.07090661605555554,0.07587646775471696,0.07491863892592592,0.08212576021818181,0.08164139464150942,0.0756805033962264,0.07299774671698113,0.07505699194230767,0.07723713641818182
Mouse39132,n1,Center,0.13056210823529413,0.13236827221153846,0.13171495288461535,0.13619233069230768,0.14306216603773583,0.14162238805555555,0.1417273936730769,0.1358235426792453,0.13782222186792453,0.13203842555769232,0.13480983973076924
Mouse39135,n1,Center,0.07533657618749999,0.07656823745945947,0.08044807251351352,0.08278004861764707,0.07991149883783781,0.08029130311627908,0.08014519738095237,0.08184129025641027,0.07931993608333336,0.07903995263636364,0.07825390173529415
Mouse69061,n1,Center,0.09192239912121214,0.09055232086363639,0.0882910455625,0.08785102036923075,0.08915582377272727,0.093089523,0.09424376706153847,0.08945104465079365,0.09008435661290319,0.09071791236507933,0.09266922622222222
Mouse69071,n1,Center,0.11533011448648646,0.11132285848648649,0.11181587279999998,0.11163394856756759,0.11130295428947369,0.110430279,0.10990547339473683,0.10858276199999999,0.11924112984999997,0.11499687429268293,0.10695031960000001
Mouse69075,n1,Center,0.10232219622448983,0.1042725758367347,0.10335667738775507,0.09989716059183673,0.10265222748979592,0.10500336465306119,0.10543207769387751,0.10709302753061224,0.10267664625,0.10282884995833332,0.10242953051020406
Mouse04203,n2,Center,0.17684344272727276,0.17846212424242427,0.17395675387878784,0.18523381045454543,0.18673933969696968,0.18260487939393938,0.17741579045454545,0.1765459065625,0.1788301815625,0.1772076516875,0.18095305499999997
Mouse39115,n2,Center,0.1328046429811321,0.13304869596153848,0.13515030265384617,0.1296254960980392,0.13530145650980394,0.14285935805660377,0.14877035946153847,0.14814867936,0.14598106064705887,0.14747771692156866,0.14767345264000004
Mouse39121,n2,Center,0.18267351625000003,0.17743677587096776,0.17368718780000003,0.17964901348387102,0.19761455193939392,0.17656174448484846,0.17734367787878785,0.19972468359375,0.19247924964516125,0.1794734029090909,0.1920315323030303
Mouse39122,n2,Center,0.2097649127777778,0.1950368165454546,0.19335014711111118,0.21089890113207552,0.2042452091666666,0.2291591718181818,0.21780137056603768,0.21152279898113213,0.1972261583018868,0.2021404984615385,0.2108848939090909
Mouse39132,n2,Center,0.1946369646274511,0.2036470678076923,0.21097155242307697,0.21634363384615385,0.2298140226415094,0.20896015748148145,0.21747612076923073,0.2085028021509434,0.20235409932075468,0.2009071204615384,0.19805006680769227
Mouse39135,n2,Center,0.198697790625,0.19063691270270272,0.20157868297297296,0.20140537029411767,0.20187068459459462,0.20852090162790693,0.20665456833333323,0.2183018807692307,0.2118745575,0.21441309151515156,0.19854189323529411
Mouse69061,n2,Center,0.1467891854545455,0.1472031053636364,0.13911119676562503,0.14069806496923082,0.13774387356060605,0.1495104743939394,0.1505706736153846,0.14467840247619043,0.14406065237096774,0.1473314126984127,0.14895762276190477
Mouse69071,n2,Center,0.1644127041891892,0.15455179610810815,0.16381432740000001,0.1694129471351351,0.16436264063157893,0.16254956439534887,0.15139705976315787,0.15470828169230771,0.16613979982500005,0.1580469889756098,0.16037845022500002
Mouse69075,n2,Center,0.16456383379591832,0.175734011510204,0.169663356632653,0.15758007377551014,0.17558905816326534,0.1808371292244898,0.18037512004081635,0.17536156753061224,0.17598153247916667,0.16786221839583335,0.16777787089795915
Mouse04203,n3,Center,0.05056323724242424,0.04256537596969697,0.05415589478787879,0.054911892660606074,0.046333182903030304,0.04769560838484847,0.04801088813939393,0.04966443436250001,0.04628021914375,0.05173731815625,0.05065890231250001
Mouse39115,n3,Center,0.06904775786792453,0.06431279131538462,0.06268118335384618,0.05958834873921571,0.05946055322156865,0.061094480956603796,0.0632065794942308,0.064009859894,0.059740529209803925,0.05703599753333335,0.05572191675200001
Mouse39121,n3,Center,0.0448225546875,0.0442574670967742,0.04385011119333334,0.04813596432258067,0.04697471418181818,0.04413666485757575,0.04729202494242424,0.053604011190625,0.04829858390967741,0.04502237347272727,0.035736639460606054
Mouse39122,n3,Center,0.05571571127407408,0.053498181556363635,0.05557850495185185,0.05466470335471697,0.046927181477777774,0.04406988767090909,0.045489763116981136,0.05448944048301886,0.053071978094339604,0.04661796303461539,0.046635236107272736
Mouse39132,n3,Center,0.048030871999999995,0.05161808749999999,0.05578256490384617,0.05360972690384615,0.05707321146415095,0.04983368933703703,0.0553740517230769,0.06018701395471697,0.05003093706603774,0.05594958290576922,0.04946124711346152
Mouse39135,n3,Center,0.043210299859375,0.04461233216216216,0.04573309328648649,0.045865954420588245,0.047750396810810815,0.04799369113953487,0.048407645119047604,0.051978372589743596,0.05217038494444444,0.04860749018181818,0.046333969764705885
Mouse69061,n3,Center,0.046057267909090906,0.04894093104545455,0.04770959227031251,0.049168157896923075,0.047680579022727265,0.04723739007575757,0.04738334014307693,0.046392475417460326,0.04791649562903225,0.04582367689682539,0.04726068476984127
Mouse69071,n3,Center,0.03020247625864864,0.032031588777567566,0.028195277898000005,0.031661210118108116,0.02984308726236842,0.030442984569069763,0.027167955521052632,0.02506170423384615,0.028667820270500004,0.02962509482853659,0.0295900623275
Mouse69075,n3,Center,0.03909794329183675,0.0356553699734694,0.04184042066326532,0.038817384179591845,0.03518733462244899,0.03764375400816327,0.03765001476938777,0.03894305468775512,0.031795246168750006,0.03313160982083333,0.03236810416734694
Mouse04203,n1,Surround,0.10732043640255595,0.10732223938658153,0.1071502557891374,0.10750254230031951,0.10686271918152866,0.1071122674367089,0.10681514322611467,0.10706369412420387,0.10660010111146499,0.10745209097770707,0.10793681756369432
Mouse39115,n1,Surround,0.09679652552589649,0.09734833840239052,0.09730927649402397,0.09686178349407118,0.09614819092968753,0.09568124627480919,0.09599333598823531,0.09550203159842525,0.09585662960317465,0.09579259317529887,0.09566754311904765
Mouse39121,n1,Surround,0.15341722197794108,0.15308499239560436,0.1533242865345454,0.15466573227106217,0.15311808647058825,0.15320819188256227,0.15299383131868122,0.15241226930036628,0.15238447055636362,0.15352762044688642,0.15256093362271064
Mouse39122,n1,Surround,0.07855001024290223,0.07824647681012657,0.07812249661708862,0.0773494002735849,0.0776513598138801,0.07644095883435582,0.07639588099371068,0.07687113879874208,0.07716507126498418,0.07757275636363634,0.07740205267088607
Mouse39132,n1,Surround,0.13060211185271317,0.13160319358139533,0.13185960818604642,0.130621170688716,0.12895652203501948,0.12929000401503757,0.1291917164651163,0.13040000969921875,0.13074236822568092,0.13149807441860464,0.13073267802723731
Mouse39135,n1,Surround,0.08103931812432437,0.08090486842541444,0.08021974257837844,0.07885047277720213,0.07957741935175883,0.07970338836529682,0.08017339428205131,0.07985633663157897,0.07999725016402118,0.08025768408994713,0.0793176762834225
Mouse69061,n1,Surround,0.09710919752631579,0.09760064813909777,0.09788117520149257,0.09749656118726596,0.09713444540298506,0.0960836771527273,0.09559819917472118,0.0965134820817844,0.09637207673333333,0.09615667165055763,0.09558785725650559
Mouse69071,n1,Surround,0.11881442488571436,0.11976291437142866,0.11941358552877707,0.119893433014235,0.12003442559139797,0.11927286126989627,0.11929323090322591,0.11960920042652338,0.11852727748375459,0.1189363438981819,0.11972949979636373
Mouse69075,n1,Surround,0.10539686042471041,0.1050334844942085,0.10523974024324319,0.10613448948262544,0.10536867400772196,0.10509337546538455,0.10490125101158294,0.10454476528957522,0.10554257768846151,0.10525794239230761,0.10528470482239377
Mouse04203,n2,Surround,0.17633706275718855,0.17633074050479233,0.1763244062779553,0.17532659769329073,0.17508379192038218,0.17532698633860758,0.17590206362420385,0.17581377341719745,0.1760395998503185,0.17607385792675162,0.1753969353917198
Mouse39115,n2,Surround,0.16869782358167323,0.1698544643745019,0.16888092009163339,0.16913895256521733,0.16814946195703123,0.16647686952671753,0.16474960827843138,0.16479319840551182,0.164307724484127,0.1638960756972112,0.1645939427222223
Mouse39121,n2,Surround,0.1872944667169117,0.18570131510622712,0.18721079668363633,0.18736416825641017,0.18518629771323522,0.18684367113167255,0.1864327723663003,0.1845992942893773,0.18565396308,0.18642143853479856,0.18507897622710626
Mouse39122,n2,Surround,0.2134489410094637,0.2147431322151899,0.21428048153797472,0.21132108839622643,0.21366516805993693,0.20942861141104305,0.21120710691823905,0.21160197287421387,0.21301304583596214,0.21301421407523516,0.21154492121835444
Mouse39132,n2,Surround,0.2002044543023254,0.2007627159302324,0.20006461529457348,0.1977875160155641,0.19532337684824883,0.19899994671428556,0.19770069709302307,0.19860746232812487,0.20037502025680914,0.20055308835658903,0.20163883041245123
Mouse39135,n2,Surround,0.21518298870270267,0.21664278375690602,0.21788879613513504,0.21148875676165796,0.21520065512562805,0.21225020518264837,0.21517188820512817,0.21045937794736835,0.2101805753439153,0.2110455947619047,0.20789254374331553
Mouse69061,n2,Surround,0.16003734420300755,0.1598999523082707,0.1618632286716418,0.16111880202247192,0.1614127582425373,0.15798952334181815,0.15705664274349437,0.15753343672490702,0.15863591060740745,0.1578621817286245,0.1564842113568773
Mouse69071,n2,Surround,0.17304194039285722,0.17375589488928583,0.17329711145323748,0.17326271532740223,0.17395168465949828,0.17171815216609004,0.17361803002867393,0.17322285507168467,0.17169777755234666,0.17251350717090916,0.1718134178181819
Mouse69075,n2,Surround,0.17696746631274143,0.1742928848146719,0.1759673265096526,0.17859955384556003,0.17469472872972985,0.17424002903461547,0.17411351343243256,0.1744576790656372,0.17427565222307706,0.17516639616923085,0.17529670634362948
Mouse04203,n3,Surround,0.051238320931309936,0.05186474050958471,0.05092213429872208,0.05084113988722049,0.05177095688757965,0.051578889518354466,0.0512809240538217,0.051383562748089216,0.05168508531815289,0.05103089409076437,0.050881244705414046
Mouse39115,n3,Surround,0.0578138648501992,0.058836821498007966,0.05896109541832667,0.05968040075770751,0.05994394403945312,0.05949679776603053,0.05889597981450981,0.059100889258661415,0.06013110706230156,0.060783453682071706,0.06087649483650793
Mouse39121,n3,Surround,0.04619787211875002,0.046155340327106255,0.046753446194545495,0.046124476258608084,0.04622473518125003,0.04664194325622779,0.046235674849450584,0.0454239033769231,0.046136410038909115,0.04588649579230773,0.047268538556410306
Mouse39122,n3,Surround,0.04758566400031545,0.04792649335221517,0.04789990729430377,0.047831949214150925,0.0493144804687697,0.04955140966564414,0.049627942832704386,0.048528689037106894,0.048560656305993675,0.0489979925410658,0.04890424479905062
Mouse39132,n3,Surround,0.05004697993294575,0.04878079221976744,0.04870444728759691,0.0488010109540856,0.048940018416731526,0.05013793696616544,0.0491444182531008,0.04826743073281252,0.04976022726342414,0.04911907099263569,0.05058489949143969
Mouse39135,n3,Surround,0.04748437255745944,0.048566190278066294,0.047902773009351335,0.04817280871207253,0.047918979058442196,0.04661023480972601,0.04672317739399997,0.04482892686805262,0.04516230911074073,0.04638925983296294,0.04680279051673794
Mouse69061,n3,Surround,0.04735802624511275,0.04647852975263154,0.0478032220294776,0.04730336392846441,0.04714214380858206,0.04724164711890906,0.04710041948104087,0.047047652637174704,0.04667265345074073,0.04724006753494423,0.04702782197360594
Mouse69071,n3,Surround,0.03204229777057144,0.03159828858900001,0.03175150602568347,0.031690352315017795,0.03197684439376345,0.031608779102629776,0.03227914575745521,0.032701655242688185,0.0316171894364982,0.03159956530458182,0.03130292280738183
Mouse69075,n3,Surround,0.0373229003166023,0.03765439667876445,0.03649287660231657,0.03709985687142853,0.037724038895752855,0.03726542681576919,0.037408540810038575,0.03702855892316599,0.037950048512692285,0.0377008628038461,0.03762276971505787
