,mouse,HC_mean_score,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,535,536,537,538,539,540,541,542,543,544,545,546,547,548,549,550,551,552,553,554,555,556,557,558,559,560,561,562,563,564,565,566,567,568,569,570,571,572,573,574,575,576,577,578,579,580,581,582,583,584,585,586,587,588,589,590,591,592,593,594,595,596,597,598,599
0,Mouse0641,0.11954975168354429,,,,,,,,,,,,1.8433974717350619,,,,,,1.6700120844122275,,1.7501914228467665,,1.5866883647079133,,,,,,1.6181631268635086,,,,,,,,,,,,,,,,,,,,,,,,,0.9678647456022019,,,,,,,,,,,,,1.3600737576636972,2.3159449191738517,1.658075296757683,1.1600515103293976,1.6740186172009186,,,,,,,0.9545386618791916,,,,,,,,,,1.9746096221502534,,1.4363114735238345,,,,,1.405474437494194,1.4913250549607022,,,,,0.6583472478331679,1.802317670808332,,1.2104129700163837,1.4653051765737182,1.0932449307461851,,,,,,,1.0739365677634645,,,2.0073592510274745,,,,,,,,,,,1.6750139350357476,0.5999871935315213,1.2147260697320978,0.46855483354141003,1.9394075415040308,1.9540316622184586,2.2358391902606716,,,,,,,,,,1.4575589455112619,,1.659205453852092,1.8218877658277934,1.4304248029947073,1.5932739911012166,,,,1.4875650304213803,1.5696506881647476,1.3289084900865429,1.6050360397897172,,,,0.874227830072407,1.9448296355767636,,0.8604698759416967,,0.9237463770926502,1.275248236429295,0.8965882278344707,,,,1.1464609342125955,,1.5927937726215333,2.2006135211087408,0.9931599047925346,1.7054603387190854,1.0490026807580737,,,,,,,,,,,,,,,,,,,2.066521230876016,1.107002299346612,,,,,,,,,1.515459358540332,,1.2787006902753937,,1.575103898989691,1.6438479982811265,,,,1.3762514575147144,2.2586281125431005,,0.9013320268973178,0.460174581923222,,1.0436824689546766,,,,,1.0174447733022165,,1.1555445164426494,,,,2.0815118099007544,,,1.8855963883279971,1.2313634945028746,1.1396930406067456,,,1.707020860571894,,,,1.8542567163735324,,,,,,,,,,0.8675249721516213,1.5623139100648504,,,1.5795024024796183,1.4820106065045682,1.3425123661054998,,1.6800675632657687,0.9172338583376057,1.7422537233815938,1.49295073796935,,,,,,,,,,,,,,,,,,,,,,,,,1.7587218462532452,1.3743842850876993,,,,,,0.7925892999829846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4765241877478301,,,,,,,,1.520567859322639,,1.2148510386240414,,,,,,,,1.4399709541487549,,,,,,,,1.541329592116281,,,1.5878840175468953,1.1417705020527338,,,,,,,,,,,,,,,,,,1.965200485082553,,1.349424132866733,,,,,,,0.8565343596116803,0.8837880339532597,0.7139315540021172,,0.8747882662009349,1.157889648875397,,,,,1.3098934777758742,,0.47368898055013603,,1.7196438897187434,1.195153381649952,1.36782935721069,1.0511776748198622,,,,,1.8586721165944988,,,,1.1390908645337199,1.6786120186280802,1.3219578273850463,,,,,,,0.5543425148671564,1.0416939244646028,,,,,,0.9603308110911194,1.7205903575984887,0.5551916174254679,,,,,,1.01587036601697,1.6093467973842974,1.2168716199853427,1.4293439140912985,0.9460446249974758,1.579972081414198,1.4237021625150563,1.2589791938540462,,1.8423604976029186,1.1265213695842224,,,,,,1.1573593257328796,1.1506135986306207,1.4192067119396121,0.5549724952639318,,1.1305407003919679,,,,1.1971369909562073,1.6687857330569518,1.3140230555712913,2.2790468082377733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1540784322598572,,,1.3437230754374867,,,,,,,,,,,,,,0.779727968375454,,0.9837458325410159,,1.5736485216463691,,,,,,0.9134180913152908,,,,0.5199475458931975,1.2998549793005554,0.7334288759720535,1.0602403452540756,0.7810409363891015,1.030287493411449,,,,,,,1.0125282428057263,,,,,,,,,,,,1.5615291321905447,0.5377292641323714,0.5229810946450173,,,,1.0122746245457714,0.6656685512041431,0.35894734531603995,0.8659602261160531,,0.9618196054841947,,,,,0.9775370367087602,,,,0.9901358583607447,0.7397188932193541,1.5097680878315392,1.0567197189535364,0.6872992945857369,0.7619808382466003,,,,,1.1811958453397393,1.4892202408857549,,0.6068436695045519,,
1,Mouse39115,0.09458251095862069,1.6151012322651466,,0.8278200082281028,1.3852634982097403,1.3742369353766148,1.132842043566344,1.7802975232246423,1.8648645316380614,2.580954845941848,1.8445746283509772,2.4299862381593056,2.0150795117226545,1.2416071302164609,,1.5104552475087238,1.479624177679379,3.1145142692276,2.403197458983116,2.2682843564373125,1.027749940393606,1.5481625357151059,4.015787233288514,1.3989467889881613,1.0105310699756647,2.734439563706965,1.923383172599301,2.2735989753336106,2.424280955073344,1.7622282207428368,1.3680649698188874,1.7127835617609455,1.350808714053865,1.6344570305141584,0.7009783238785656,2.943951764209545,0.7155260027893314,,,,3.4615105549823575,2.5128564212466324,1.7334621204096543,3.41419567663283,3.761827280686826,2.1133397493268977,,,,,2.4223039510997255,1.5999039195121698,3.4681864191944656,2.1850759501449155,2.250745913196725,1.7827694389903623,3.001378342812182,2.6621479748000967,1.450848350389377,1.6012674908393936,,,,,,,,2.006258430620621,2.1708832628669548,2.0363945516763096,3.1435314730656407,3.039388541141266,2.3761527128236586,1.6192203870227362,1.5304013240177874,,,,,,,,,,2.257683770876218,1.8517842064546748,2.0710372141177147,2.500079957736072,3.0654879751167505,2.194159130442126,2.4830177124684876,,,,,2.8236689562708004,2.125782007288466,2.8772449287063058,2.113378657154177,1.817498903948605,1.7244883683766667,1.8364855007496312,2.214216538315659,1.6275522656334107,2.0397548980741655,2.2530007698064565,1.749650842663707,1.5145112827747769,1.8666595780824753,1.2311690482709317,1.5242309443769329,2.2557076127249323,1.5553258050461178,1.3335416740541075,1.8600179696748191,2.1577190955448935,1.493207449967023,2.523045725698717,0.8236456106994441,1.2964183204402862,1.4088247250942216,2.130448409094959,,,,,,,3.2397264239903465,,,4.910262323265908,2.4172678192062893,3.044503968878342,2.926843421624858,3.1500139611470606,2.698218702521552,0.8619131504730867,1.3572861272012915,,,,,2.188280348050281,1.3759297430466297,1.836911689477245,1.8224797402070763,0.8980386451905491,1.6167763833939774,1.9668728194516623,1.4565350253840312,0.8965282179609052,1.1257907928304467,1.4018889819705591,1.4928158342272357,1.5917764127225023,3.1916246136885413,1.6376791906884987,2.384770796565976,1.4079552197367675,1.4111557057138464,,2.9151102799610094,1.9470143912817677,1.2751501178982745,1.5183998452190632,1.408997695761147,3.248297564593229,2.3504347447199763,2.297048659398039,2.31971490052731,1.273247440562094,0.8045044398672164,1.4790852831260055,2.016685728331415,1.9566165893075458,2.3248156321013647,2.34280003516658,1.946864152090019,1.6249095994843872,1.6503471774849603,1.9332036985145662,1.9832482569855374,1.3514064989871146,,,,,,1.263793472900026,2.076536856649171,1.7752489154518065,2.2433395756730103,1.7993531602735306,1.8550430541726726,1.3798923149449795,1.679018862900316,2.5497917908471326,1.803379908941333,2.117294285913092,,,,,,,,,,1.0378677728586234,1.4047672096390873,,,,,,,,0.8281662138814325,2.56179136654561,2.249868583982699,1.4909643291421506,2.2614283320684554,1.429365308974998,1.6246199053356243,2.9426370391220034,2.302433587275697,0.6880482907508235,1.5270606429891538,1.5591951250323477,1.1594985044114472,2.2092825394688305,2.3012668810962826,3.2580443982378053,,,,,,1.2595667929784609,2.0240643651737518,1.6710604148492878,1.3328069716308402,1.3339307523268984,1.9053534123115237,1.8360958938378826,2.094162736773345,1.31548024829277,1.781990753805823,0.7954819473223385,0.9367821714816115,2.0542479580078328,1.2989572253347128,2.13535333279912,2.5119314087986306,1.1519956374140752,0.9179205449301606,1.754616665575783,1.785822434698272,1.6932394623152378,1.7730224996179944,,,,,,,,1.7465518553664865,,1.8945103929244755,0.5625839752053035,,,,,1.437586596315743,,,2.4365341717436757,1.3898529301840077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5796437257345024,2.903119162485854,2.4076352773043452,1.313098782652695,2.649964855655542,0.8086366520070589,1.4206886520361794,0.8978953840330407,1.0169074496455157,1.3580814116490993,1.3702818701514627,1.4765932790798968,2.148210149431235,1.4610030818536346,1.997164994727633,2.1130680289026933,1.61788028726523,2.7876471805168177,1.7460514457292258,1.2137633991364924,0.9259705532486446,1.4008666999543593,1.3339455542177108,3.1688508473952957,1.2921806448284032,1.91357966885847,1.2208890293737238,2.098364993575069,2.136744287624347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Mouse39121,0.07492964285775576,1.733524611168692,1.713278818687339,2.4439620024299265,1.7099496956529008,2.125854387193471,0.7501520473907076,1.7339402010315597,1.6804129206785232,,1.0838965982285282,,,2.7205151689696105,1.1582632278757323,,,,,,,1.8841533819667333,1.8121095313074178,1.6218212894821178,1.9447266054187147,3.813692807030668,4.7834502652097015,2.61079090382654,1.5536002249602427,1.7897557613424429,2.2158682954781264,,,,,,2.3357378111656724,2.6965516222140407,2.396014489763674,1.0378070818730858,1.8310842647476806,2.626743602310225,2.5465792004672467,1.638637598114364,3.1656998612725613,1.1367709327228361,3.2293565106049864,,,,3.2209998712814993,3.0327835731366823,0.9575682902454049,,4.509825979572554,,,2.4026168167084205,2.5067807991101083,2.6730527780604314,1.9222149540125795,1.834532032415417,2.256881436376634,4.712200492804742,,,,,,,2.4058925563308016,2.2186396953150935,2.668593528192735,2.14684834819481,3.563897942326296,,,2.210374341626224,4.520532690153345,2.54917083166411,1.9719718974305223,1.3121361086245107,2.097241011789159,1.8701383678822066,1.600106919335062,2.630616568855,,,,,,,,2.6808933332478526,3.3546875497216098,2.763551407726569,2.7157604419161756,,,,,,,,,,,3.462139549930452,3.227658384267436,2.8874069293339217,1.7952184858982914,1.847909114725856,4.644842371138777,3.868508229116653,,,,2.2642315314657764,,,,2.030370013758219,2.2131622903209296,1.942139645270406,2.3809615686902186,3.583508338745634,3.505078764335995,2.081491971022473,1.7524260758759054,1.4994043173711855,2.338566197795011,2.2281630291090986,2.6491212613520956,1.7518803639461473,3.003203691057068,3.278163095829775,2.4593196093277,2.8426070361011124,3.99848122282874,,,,1.7062223323645127,1.1623952374275162,3.6275210935676547,3.098670181049281,3.23100192082313,2.2477133691898716,,2.2195154501898973,2.0407101137567043,2.7150613861352824,2.6185220230192434,1.854027654498831,1.5234282674574986,2.3161880049190198,5.229515116518951,2.0887753368465436,2.3847444507271462,,,,,5.6729438949408,2.7345599443063593,1.9222427133868494,2.450995533885568,1.833160212184068,4.208635033783013,2.632004804485556,1.6624531927434165,1.0282895668709948,1.1601404555607358,0.7287697887959149,1.7203662673891584,,2.7935584905611734,,,,2.486636702028725,1.981942183841979,1.8963534934998338,,1.719331163029363,2.3136751142549414,2.0824117672122244,2.5045824702015786,1.837581693287734,1.8815765646667157,1.2217123491937836,,,0.9323207389713207,1.8996810150319103,1.4094917041109094,1.9106625167262672,2.6204790589052727,1.5437136170471861,1.1723668584242746,2.7533825350222583,2.3790520440409204,2.0430979537780383,2.484376715279269,1.8489386138273856,2.126735747326541,,,,,,,,,0.8446673917844381,,1.4066840836288612,1.6204258470909334,3.103919371956899,3.2845837857149958,1.6481150221739995,1.7290361338828937,1.7819365595198449,3.0542387668181985,,1.3429903862084682,2.5479695714342854,1.0493954995791246,1.9793837838191215,,,1.9419207732809702,2.3712472557395774,,1.5392972874427837,1.5214071581311472,0.7194734279241254,1.6034108720907152,2.4024234352982425,3.2258588294469766,,,,1.6857588690204957,,,,,2.4277273060720472,2.5061778334709186,2.0228002459284595,2.5398741104542895,1.6046764059486576,0.9450731019021564,3.3512591335407445,,,,,,,,,,,,,2.298098101533611,2.385354623126964,2.2368726662448166,2.1153237084139396,,,,,2.0500915811331666,1.5372099159562158,3.455395089651102,2.8231319666313404,2.3178009847143386,1.7680251092547097,2.4326177604506385,,3.058662116341287,1.3911637107077237,2.2498668560322725,1.1742675748105833,2.2473538319096638,1.3782026186357432,2.3038105269993583,2.4348649351812006,3.0990601468743613,1.5469192242119765,1.0379727839841124,0.993981916361035,,2.535979123252041,,1.162483186598881,2.7670556283525567,,,,,,,,,,,,,2.1238398306809496,2.753427510546917,1.148922385275846,1.7384440260483243,2.4051183633974373,1.9960323350789768,1.369113291981766,2.329990286106497,0.8634849644596033,1.4334764707727725,,,,,,,,,,,,2.967674361162172,2.1835992240161133,2.563316635108178,2.2124320052439823,1.4720909615090048,2.7191584295521682,2.0434330681472295,1.8835338674698057,1.4492984599720349,2.1998770274792294,2.9580287793545543,2.4363033512190913,2.4230054098170277,,1.9835761166265302,2.8574857937927303,1.5631322335587072,0.7780649656995597,2.4955014179764703,1.3129616830919806,1.758840226293149,,,,1.6667119345154249,2.8179960820158145,0.8095133739680117,2.7013422496120842,2.4985215845136257,2.0810731781548815,1.2397305186192402,1.1579722882800187,2.801680776705729,2.416580315800312,1.1311549977743827,1.179522904810588,2.0430583165945855,,,,,,,,,,,,2.000690037780997,2.845560473373196,2.0767405804322916,2.9357996596567344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Mouse39122,0.20463838654304636,1.2022231222403068,0.6437537562010085,1.537713648528044,1.3741222981195127,1.2928021202138904,,,,,,,,,,,,1.164205426091381,,1.657628002890089,0.7343369567096809,1.1636301674510612,1.4855545195380646,1.1074478441136868,1.0148786525753475,1.3672252539048726,1.4119389078510993,1.3533881139242736,0.9547254711124422,1.8914170334243785,1.4237885908014187,,0.9240319628899331,1.2909712320490192,0.8397284248713168,1.0227372954583713,0.7177155883659441,1.1000361359507076,1.654088686478172,1.1739709937043743,1.4238545608289783,,,,1.3891374673255779,1.2616872834153672,1.2894240150026544,1.5472984093988371,1.422810768392924,1.682171198743246,0.9527219858088002,,,,,,,,,,,,,1.8439364010555528,1.047282836912508,0.5456986926375598,1.8761286505708425,1.147632875568038,,,,,,1.7747929708368846,1.6085026155674844,1.3160136011107106,1.1026940927944282,,1.1308515665574843,1.6646470183556836,1.3006416073555784,0.9554994217024343,1.319262551667991,1.1011596299533915,1.1126319154793827,,,,1.0260416608388019,1.2504489715871208,1.7924412237429457,1.2211449876117655,1.1732830973503323,,1.006715130431624,1.251861658643951,1.0412805906050118,0.919610211842704,1.130082258302765,,,1.1917977077516562,1.178293105576645,,,,,,,,,,1.8077673805455956,1.3186309008707793,0.9335697140077539,0.6265521448148694,0.5874967645657742,0.7943542887825005,0.5741466544219702,1.0813108123946897,0.6162481151769282,,,,,,,,1.228536611566354,1.2404161031957932,1.0906440564270756,0.9097005852361951,0.8534395865326203,1.6065576725549657,0.4140337813999396,1.4530988297127205,0.7716736955741305,2.0061350508822704,,,,,,,,,,,,,,,,,1.6200299738498163,,,,1.208390733416886,1.145802134003228,1.1724510931360879,1.0999476872470906,0.9092581951180491,1.5101959374322547,1.4000607844888988,1.3597371671099854,1.1449752607911272,1.0907423762014832,0.9918549663569804,,,,1.8326204889282214,0.9501440237318317,1.0175567913608323,0.5493186879498477,1.1603577608839817,1.350840107126486,1.749111865308355,1.230879427145088,,,1.1863959352950135,1.1059905906382383,1.231989776008947,1.0232659841459026,1.2828601438605338,,,,1.5693088448605752,1.649724207188202,1.4650115506893746,1.343216708475071,1.2300395065275362,1.1558055357822457,,,,,,,,,1.30261596811372,1.0970532645045843,1.3950207721167183,1.368905290606724,1.5495369434673394,1.3923348635279875,,,,,,,,,,,1.4320845416671322,1.1949753618124852,1.5016644002681225,1.0459691537637041,1.1164876436901503,1.831133133573531,1.4166413491489231,1.1526284681216616,1.0721843721820312,,,,,1.1843828232540166,1.3083385992377377,1.320410283547467,0.7296692596263721,0.890956448005651,1.3195326867141757,1.3009848958323238,0.875107222184484,0.8320233699857892,1.3224525201339645,0.7844931867962632,1.4744302625574657,0.7742196499710607,0.8116586179448843,0.9999852591534887,0.8237823452763549,1.2959402411248708,1.4957614022020882,1.1480191667294148,1.435744803129575,0.6229241842325872,1.4022570488730761,,,,,,1.6675218455566707,,,,,,,1.308899100138559,1.5319989826740206,1.5508138788674581,1.023728898272623,1.2546554648777573,0.9119984923295013,1.035754794496557,1.287302956449895,1.4549473587516282,,1.3640814155915035,1.4160696089100728,1.3594635136623305,1.3879331478224617,1.162159182436543,1.0822246683097951,0.9093846132375282,1.4695492135183603,0.7515996514546716,1.4815966110846102,,1.7022270644551105,0.8273582628368956,0.9608244734603593,1.4597322870172444,0.8959993923790563,1.5960945818505754,1.1228323966073988,1.116933356743018,1.155017218386252,1.2737958620738425,0.8053520787769333,1.6659638289724605,0.8498784755782651,,,,,1.6008627977092103,1.133702742281924,1.320040704793072,1.4102139137971332,1.1036394188560137,0.773394584826382,1.8927339906412166,1.0090876569561031,1.1366473022453756,1.3274145412735632,0.6411827820602926,0.6903150107190884,0.6875115288812401,1.060473714956458,1.0768361875920387,,1.149030365085186,,1.3076930703013951,1.5674994580380197,,,0.9129587227306468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Mouse39132,0.1754584515958904,0.9720695039120864,1.5709167469163727,0.7294610139087639,,1.0967522410559516,1.0326986152671824,1.1556429921484,,,,,,1.3711412463281698,,,,1.209088750472986,1.5437603463174767,0.9737657459414271,0.9677745269922191,0.9529916540305112,1.3136834840585057,1.3826916161255027,1.626631076497456,2.3522013117415805,0.8005943214609452,1.265581839918625,1.2159250127851746,,,,,,,,,,,,,,,1.4291956740707579,1.2089049462748598,1.7360091077375852,1.480593141208848,0.580056070678238,,,,1.1817250643334436,1.2189029827561138,1.3902756338111528,1.0946663911201335,1.5904859381908294,1.0459945835079887,0.5240464005220574,1.4784901932080883,,0.3931282840616131,1.7262772881274777,1.0664129786745622,1.0429159629280917,1.5057845181975158,1.6554308291114725,,1.0259023624269579,1.1263870061681827,1.0002413585878847,1.3325461832895613,,,1.0669867327404643,1.0446381370225943,1.3641371950053505,1.3231856196628933,1.4386260547959389,,1.420454915298235,,,,,,,,,,1.51475746869195,1.7709587493434709,1.3585959971254145,1.123597741840653,1.3446206657709148,0.9470432942307577,,,,1.0532939754059052,1.6430017897567728,1.6473090772833983,2.127405414814129,0.8900752205410312,1.0257442623197948,0.9785433442410557,1.5456118957700402,,,,,,,,,,,,,1.4292779727566784,1.129385778784801,,,0.9158523202410602,1.1464938745915139,,1.12492113206716,1.4324295450803277,,,,,,,1.9715938266498554,1.5948609340546251,1.250565806344659,0.7271308326249256,1.1999512026067105,,0.9527136394945551,1.3231596306041815,1.3616893220411617,,,,,,,1.8691201080203839,,,1.515924696591987,,,1.4708507777920263,1.4761209713426324,1.747738893229709,1.0739395468620074,1.0807898295874487,0.6963432589807586,1.2384995309344775,1.3538211915097265,0.7834724332151792,0.6798939516162589,,1.1268448353537783,1.3593656380220014,1.1682443799977147,1.0806420453128005,1.1588968678939522,1.0772754933192807,,1.6691494615176434,,,,,,,,,,,,,,0.9540157141334343,0.7215670083057165,1.9677266433148355,,,,1.6203685682511693,,,,,,,,,,,1.0828059194183035,1.8058513404060001,0.5749204673954998,0.9269221204264251,,,1.509059253582297,0.8432740552206349,1.0588363131568375,1.212966078659871,,1.5723148556866757,1.3107436427723873,,1.7923888940062092,,1.3572361880205814,0.661047837508197,1.317583495678214,0.5733513494790025,,0.9574837146456093,1.078637012230608,1.080845968234008,,,,,,,,1.5832680470691365,1.3431624857991158,1.2030566101550169,0.9245599657611453,1.4430999344686486,0.8614782509772264,1.6819320888553428,0.7170554558965845,0.9958789013050464,0.7513632361445494,,1.3501471593150007,1.7009764835231815,1.4553455685800711,,0.9154095943461634,0.723751628063349,1.3382501547477446,1.658685445773172,1.4191969536669065,1.0632697274091845,,,,,,,1.201855186125096,1.0353200905840818,1.119103572464212,,0.9236666488614784,1.370392465070812,1.0845186325835383,1.2119482878474268,1.1946412275583393,1.2379200205200451,1.1357757246084552,0.8527596626955786,0.7209612238648232,,1.3359484702388096,1.079232537832536,,,0.6391819201636382,1.7060502203076047,0.8891868050866476,,1.0054983866284855,1.1004620082064058,1.3560572194492844,,,,,,,1.6794203831153707,0.9198233458238275,1.6688623280137185,0.722881336557804,1.5555850830635782,,1.1138860409536273,,0.9737874034903535,1.1900419050825055,1.0178892403048148,,,,0.8680887048450818,0.9913368003532183,0.814928655185676,0.9830690310505398,1.0619703314671465,,,0.9109340618605092,0.9797282971350825,0.8716990182511238,0.6431148170615849,0.8679308327121179,0.735849534893673,0.8425419730733705,0.91999637824104,1.0711821989223693,1.6286655752448984,1.2007845052984312,1.357372972540117,,1.0122799921264098,0.5972465791579711,,1.3065454409000914,1.408965528599195,0.49766343089081033,1.6173981784223546,0.8368007278336138,0.8694315868656225,1.161117906529911,,,,,,,,1.5448412859831067,1.2733137558660228,0.7789853310389143,0.7549263588913515,0.5786577339337358,1.028310681867581,1.1215090422273448,1.595571928588461,0.7509261526110834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
