,agg score,net 1 scores,net 2 scores,net 3 scores,mouse,roi,condition,in-task,time,expDate,hc_v_task auc,net 1 hc_v_task auc,net 2 hc_v_task auc,net 3 hc_v_task auc
383,4.9187064,1.508737,1.7694708,0.4580962,Mouse67151,1.0,CLOCK,1.0,423,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
384,3.4466481,1.2390116,1.1058449,-0.3433442,Mouse67151,1.0,CLOCK,1.0,424,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
385,4.145579,1.1817827,1.5391229,-0.81597286,Mouse67151,1.0,CLOCK,1.0,425,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
386,3.8273382,1.4619849,1.2186834,0.1607071,Mouse67151,1.0,CLOCK,1.0,426,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
387,7.6595416,2.338102,2.5646389,-0.6134983,Mouse67151,1.0,CLOCK,1.0,427,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
388,3.9557514,1.2980559,1.3797779,-0.25746354,Mouse67151,1.0,CLOCK,1.0,428,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
389,4.0463076,1.3888347,1.385259,-0.043541253,Mouse67151,1.0,CLOCK,1.0,429,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
390,2.979243,1.1062893,0.8631506,-0.58092517,Mouse67151,1.0,CLOCK,1.0,430,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
391,4.613545,1.4782469,1.6415008,0.108844414,Mouse67151,3.0,CLOCK,1.0,431,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
392,4.371665,1.2843543,1.5888631,0.6085278,Mouse67151,3.0,CLOCK,1.0,432,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
393,3.0117266,0.8501827,1.0211095,-1.1015259,Mouse67151,3.0,CLOCK,1.0,433,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
394,3.38501,0.93094355,1.2099507,-0.2861403,Mouse67151,3.0,CLOCK,1.0,434,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
395,5.56615,1.8247694,1.9438323,0.03091016,Mouse67151,5.0,CLOCK,1.0,435,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
396,3.842654,1.4655697,1.2220838,0.32239923,Mouse67151,4.0,CLOCK,1.0,436,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
397,3.1977742,1.1276593,1.0030867,-0.54445696,Mouse67151,5.0,CLOCK,1.0,437,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
398,5.1736765,1.5554849,1.8915976,-1.4608588,Mouse67151,5.0,CLOCK,1.0,438,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
399,4.312472,1.2092906,1.5951623,0.33972016,Mouse67151,5.0,CLOCK,1.0,439,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
400,3.3648486,0.9615482,1.1655668,0.5040774,Mouse67151,4.0,CLOCK,1.0,440,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
401,6.334601,1.8388226,2.2546988,-0.0001816843,Mouse67151,5.0,CLOCK,1.0,441,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
402,2.6138885,0.8004502,0.75294906,-0.46595034,Mouse67151,5.0,CLOCK,1.0,442,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
403,4.026164,1.4614013,1.3554375,-1.1541159,Mouse67151,5.0,CLOCK,1.0,443,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
404,3.0645854,1.1722105,0.8765331,-0.034361646,Mouse67151,1.0,CLOCK,1.0,444,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
405,4.360832,1.732251,1.4076343,-0.8526851,Mouse67151,1.0,CLOCK,1.0,445,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
406,4.778416,1.5234061,1.7155704,-0.71457064,Mouse67151,1.0,CLOCK,1.0,446,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
407,3.8250494,1.0155132,1.4064225,0.6785258,Mouse67151,1.0,CLOCK,1.0,447,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
408,5.137333,2.0295572,1.6630087,-0.5401623,Mouse67151,1.0,CLOCK,1.0,448,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
409,3.8040879,1.1081043,1.3783182,-0.29934373,Mouse67151,1.0,CLOCK,1.0,449,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
410,4.1469426,1.468938,1.3968465,0.29626003,Mouse67151,5.0,CLOCK,1.0,450,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
411,6.7992663,1.4325886,2.539074,0.9892985,Mouse67151,5.0,CLOCK,1.0,451,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
412,4.0158873,1.3922769,1.3818927,-1.1472138,Mouse67151,3.0,CLOCK,1.0,452,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
413,3.3095148,1.0471565,1.1244178,-1.325458,Mouse67151,3.0,CLOCK,1.0,453,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
414,4.75797,1.8930377,1.5390878,-0.6938334,Mouse67151,3.0,CLOCK,1.0,454,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
415,4.114938,1.642258,1.3154427,-0.95949423,Mouse67151,3.0,CLOCK,1.0,455,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
416,9.589748,2.1991582,3.1870742,0.7897541,Mouse67151,3.0,CLOCK,1.0,456,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
417,4.672642,1.214719,1.7606972,0.71264756,Mouse67151,5.0,CLOCK,1.0,458,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
418,3.8541646,1.4016421,1.2860783,-1.2679338,Mouse67151,5.0,CLOCK,1.0,459,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
419,3.4906597,1.6410049,0.914715,-0.5331094,Mouse67151,5.0,CLOCK,1.0,460,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
420,4.9065657,1.8933185,1.6164074,-0.829065,Mouse67151,5.0,CLOCK,1.0,461,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
421,6.9624076,2.2211874,2.3538032,-0.16894004,Mouse67151,5.0,CLOCK,1.0,462,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
422,1.9942718,0.4987997,0.37602153,0.15176018,Mouse67151,5.0,CLOCK,1.0,463,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
423,5.004011,1.5325702,1.8203743,-0.9542899,Mouse67151,5.0,CLOCK,1.0,464,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
424,4.4856553,1.4694549,1.5866685,-0.21946913,Mouse67151,1.0,CLOCK,1.0,465,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
425,5.8212814,1.8940579,2.035861,-0.804675,Mouse67151,1.0,CLOCK,1.0,466,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
426,4.553849,1.5276378,1.5952009,-0.15592487,Mouse67151,1.0,CLOCK,1.0,467,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
427,5.7414265,2.0227728,1.9535003,-1.5778462,Mouse67151,1.0,CLOCK,1.0,468,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
428,2.7171004,0.9843827,0.7405702,-0.90866494,Mouse67151,1.0,CLOCK,1.0,469,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
429,6.0803056,1.660925,2.227918,-0.863882,Mouse67151,1.0,CLOCK,1.0,470,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
430,3.0039716,0.95529157,0.9500511,-0.14510038,Mouse67151,1.0,CLOCK,1.0,471,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
431,3.8026526,1.5920123,1.1424834,-0.16563618,Mouse67151,1.0,CLOCK,1.0,472,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
432,3.152535,0.9130206,1.0551213,0.41990498,Mouse67151,5.0,CLOCK,1.0,473,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
433,3.9096267,0.90097207,1.4883598,0.9720291,Mouse67151,3.0,CLOCK,1.0,474,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
434,3.5370533,1.384466,1.1016273,-1.3245018,Mouse67151,3.0,CLOCK,1.0,475,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
435,2.1893485,0.8480027,0.383993,-1.8159995,Mouse67151,3.0,CLOCK,1.0,477,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
436,5.471394,1.7383534,1.9456248,-0.6209046,Mouse67151,5.0,CLOCK,1.0,480,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
437,2.2475321,0.7126831,0.48542374,0.096305855,Mouse67151,5.0,CLOCK,1.0,481,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
438,5.6224303,2.037714,1.8768181,0.15851681,Mouse67151,5.0,CLOCK,1.0,482,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
439,3.6819746,1.106519,1.3019364,0.08886159,Mouse67151,5.0,CLOCK,1.0,483,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
440,2.490721,0.64136565,0.7516409,-1.2873324,Mouse67151,4.0,CLOCK,1.0,484,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
441,3.4011772,1.1555699,1.1167446,-0.2710044,Mouse67151,4.0,CLOCK,1.0,485,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
442,2.4214406,1.0462686,0.45424932,-0.74391884,Mouse67151,5.0,CLOCK,1.0,486,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
443,4.221877,1.3777,1.484822,0.013557588,Mouse67151,5.0,CLOCK,1.0,487,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
444,4.232495,1.5328029,1.419715,0.041793447,Mouse67151,5.0,CLOCK,1.0,488,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
445,3.8944526,1.5730014,1.2082814,-0.12210156,Mouse67151,5.0,CLOCK,1.0,489,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
446,3.4694705,0.96661204,1.2374755,0.096856125,Mouse67151,5.0,CLOCK,1.0,490,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
447,3.7346647,1.255691,1.2734505,-0.31768504,Mouse67151,5.0,CLOCK,1.0,491,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
448,3.4283648,1.2448424,1.0984782,-0.7965961,Mouse67151,2.0,CLOCK,1.0,492,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
449,4.2664714,1.7940742,1.3218026,-0.7661204,Mouse67151,2.0,CLOCK,1.0,493,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
450,4.365195,1.3498387,1.5785044,-0.40409368,Mouse67151,5.0,CLOCK,1.0,494,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
451,2.5649223,0.9778296,0.62527347,-1.0261105,Mouse67151,5.0,CLOCK,1.0,495,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
452,4.1561832,1.6090382,1.358811,-1.3424824,Mouse67151,1.0,CLOCK,1.0,496,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
453,3.4534242,1.3249328,1.052019,0.26877376,Mouse67151,1.0,CLOCK,1.0,497,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
454,5.9197793,1.9434278,2.0568304,-0.7227729,Mouse67151,1.0,CLOCK,1.0,498,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
455,2.564447,1.2496984,0.44919965,-1.1246294,Mouse67151,1.0,CLOCK,1.0,499,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
456,2.50657,0.65843827,0.7380539,-0.24150252,Mouse67151,5.0,CLOCK,1.0,503,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
457,4.1282015,1.4317846,1.4177414,-0.43642816,Mouse67151,5.0,CLOCK,1.0,504,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
458,4.970912,1.5580596,1.7876629,-0.30477035,Mouse67151,5.0,CLOCK,1.0,505,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
459,5.4514365,2.0856473,1.7865771,-0.48482105,Mouse67151,4.0,CLOCK,1.0,508,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
460,3.9233553,1.3958596,1.3241825,-0.78423405,Mouse67151,5.0,CLOCK,1.0,509,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
461,3.4503956,1.1514663,1.1421448,0.08014585,Mouse67151,4.0,CLOCK,1.0,510,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
462,4.0349474,1.4720322,1.3280662,0.4648645,Mouse67151,4.0,CLOCK,1.0,511,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
463,2.610842,0.80105823,0.7384833,0.0199504,Mouse67151,5.0,CLOCK,1.0,513,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
464,3.920529,1.6648579,1.1835634,-0.6026706,Mouse67151,5.0,CLOCK,1.0,517,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
465,1.9702442,0.95120996,0.0800875,-1.4490197,Mouse67151,5.0,CLOCK,1.0,518,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
466,3.4020083,1.3440418,1.0088646,0.22949785,Mouse67151,3.0,CLOCK,1.0,519,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
467,2.9149673,0.9555628,0.8905388,-0.27361742,Mouse67151,3.0,CLOCK,1.0,520,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
468,4.0994997,1.4043071,1.4084643,-0.083406754,Mouse67151,3.0,CLOCK,1.0,521,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
469,3.9840987,1.5654333,1.2572843,0.26039714,Mouse67151,3.0,CLOCK,1.0,522,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
470,2.5805957,1.293928,0.40934986,-0.112088464,Mouse67151,5.0,CLOCK,1.0,523,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
471,4.897391,1.8644885,1.6269411,-0.9957781,Mouse67151,5.0,CLOCK,1.0,524,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
472,5.110468,1.6649206,1.8111367,-0.46131882,Mouse67151,5.0,CLOCK,1.0,525,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
473,4.654144,1.6674633,1.5984299,-1.5432274,Mouse67151,5.0,CLOCK,1.0,526,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
474,4.3218117,1.4902768,1.4854333,0.14642015,Mouse67151,5.0,CLOCK,1.0,527,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
475,4.03944,1.298101,1.4244937,-0.16822831,Mouse67151,5.0,CLOCK,1.0,528,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
476,4.2513714,1.4066584,1.485102,0.14929083,Mouse67151,5.0,CLOCK,1.0,529,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
477,3.3388348,1.1851164,1.0767483,-1.3698903,Mouse67151,5.0,CLOCK,1.0,530,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
478,2.758537,1.075917,0.7121738,-0.4457877,Mouse67151,5.0,CLOCK,1.0,531,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
479,2.5462344,0.40426373,0.8503734,0.8447631,Mouse67151,5.0,CLOCK,1.0,532,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
480,4.560073,1.5587319,1.5922458,-0.6817358,Mouse67151,5.0,CLOCK,1.0,533,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
481,3.7570806,1.241649,1.2795006,0.32160994,Mouse67151,5.0,CLOCK,1.0,534,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
482,6.587471,2.1003215,2.2616389,-0.5198556,Mouse67151,1.0,CLOCK,1.0,535,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
483,4.257585,1.4970523,1.4492222,0.08013069,Mouse67151,1.0,CLOCK,1.0,538,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
484,3.4329512,1.2118996,1.1064467,-0.13317597,Mouse67151,1.0,CLOCK,1.0,540,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
485,3.3723323,1.0891367,1.1350275,-0.534635,Mouse67151,5.0,CLOCK,1.0,541,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
486,3.347453,1.0544312,1.1110822,0.53728604,Mouse67151,5.0,CLOCK,1.0,542,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
487,3.5795734,1.1278279,1.2538569,-1.5304425,Mouse67151,5.0,CLOCK,1.0,543,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
488,3.854485,1.2106953,1.3523012,0.20761862,Mouse67151,5.0,CLOCK,1.0,544,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
489,1.8678519,0.19508536,0.42429948,0.044058073,Mouse67151,5.0,CLOCK,1.0,545,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
490,3.324041,1.3092189,0.9890764,-0.3544213,Mouse67151,3.0,CLOCK,1.0,546,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
491,3.8464873,1.217578,1.3563567,-0.3902236,Mouse67151,3.0,CLOCK,1.0,547,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
492,1.6199526,0.32957378,0.09094274,0.20186944,Mouse67151,3.0,CLOCK,1.0,548,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
493,4.9146266,1.2949094,1.839853,0.8668234,Mouse67151,3.0,CLOCK,1.0,549,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
494,2.8399441,1.1298381,0.73290247,-0.002318115,Mouse67151,5.0,CLOCK,1.0,550,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
495,4.1596713,1.4421172,1.4223933,0.013917421,Mouse67151,5.0,CLOCK,1.0,551,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
496,2.3086486,1.1780735,0.2608373,-1.3617747,Mouse67151,5.0,CLOCK,1.0,552,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
497,7.804298,2.3583074,2.6125531,-1.8305175,Mouse67151,5.0,CLOCK,1.0,553,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
498,3.0815,1.0739374,0.9640074,-1.7496972,Mouse67151,5.0,CLOCK,1.0,554,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
499,5.3949184,1.5057833,1.9777248,0.7883952,Mouse67151,1.0,CLOCK,1.0,556,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
500,4.4147625,1.4123168,1.5750062,-0.2311464,Mouse67151,1.0,CLOCK,1.0,557,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
501,5.1365185,1.5321964,1.8641565,0.2878377,Mouse67151,5.0,CLOCK,1.0,558,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
502,4.720881,1.4155707,1.7159277,0.2968257,Mouse67151,5.0,CLOCK,1.0,559,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
503,3.9377732,1.4842055,1.2744466,0.10979678,Mouse67151,4.0,CLOCK,1.0,560,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
504,2.7819092,0.94283515,0.7786527,0.4836399,Mouse67151,4.0,CLOCK,1.0,561,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
505,3.199823,0.79885364,1.1218411,0.87607914,Mouse67151,4.0,CLOCK,1.0,562,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
506,2.6976852,0.7729999,0.814175,0.16519172,Mouse67151,5.0,CLOCK,1.0,563,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
507,4.151363,1.6412272,1.3224192,-0.0141445715,Mouse67151,5.0,CLOCK,1.0,564,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
508,4.4454284,1.6870065,1.4722586,-0.5662436,Mouse67151,5.0,CLOCK,1.0,566,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
509,3.5783389,1.0558894,1.259174,0.27193964,Mouse67151,5.0,CLOCK,1.0,567,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
510,2.3005724,0.86516345,0.46609405,-0.93449247,Mouse67151,3.0,CLOCK,1.0,568,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
511,4.8705034,1.4521432,1.7809182,-0.17649496,Mouse67151,3.0,CLOCK,1.0,569,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
512,2.3000386,0.6312913,0.5498258,0.78838044,Mouse67151,3.0,CLOCK,1.0,570,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
513,3.9783561,1.6687757,1.217811,-0.68547493,Mouse67151,3.0,CLOCK,1.0,571,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
514,4.577819,1.6352873,1.5682408,-0.7712511,Mouse67151,3.0,CLOCK,1.0,572,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
515,3.3690488,1.5675318,0.88655514,-1.6292793,Mouse67151,3.0,CLOCK,1.0,573,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
516,3.1549733,0.93373257,1.0411372,0.6118904,Mouse67151,3.0,CLOCK,1.0,574,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
517,3.6078205,1.1788135,1.2256364,0.08662491,Mouse67151,5.0,CLOCK,1.0,575,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
518,6.9675565,1.6883426,2.548028,-1.4003099,Mouse67151,5.0,CLOCK,1.0,576,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
519,1.9336166,0.541674,0.32660812,-1.2195281,Mouse67151,5.0,CLOCK,1.0,577,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
520,4.09365,1.3934451,1.4155017,-0.39131704,Mouse67151,5.0,CLOCK,1.0,578,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
521,2.7740219,1.0607431,0.709063,0.41153976,Mouse67151,5.0,CLOCK,1.0,579,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
522,5.5613384,1.5546974,2.044273,0.090780236,Mouse67151,5.0,CLOCK,1.0,580,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
523,2.9390652,0.60826975,1.0633979,-0.1210035,Mouse67151,5.0,CLOCK,1.0,581,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
524,3.617328,1.0149914,1.3024892,0.15352035,Mouse67151,1.0,CLOCK,1.0,582,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
525,3.1272142,1.1162542,0.9550262,-0.23142405,Mouse67151,1.0,CLOCK,1.0,583,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
526,5.093637,1.3008411,1.9353573,0.009075919,Mouse67151,1.0,CLOCK,1.0,584,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
527,3.638855,1.4430995,1.120981,-0.2478647,Mouse67151,1.0,CLOCK,1.0,585,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
528,4.998428,1.642,1.7421598,0.8921039,Mouse67151,1.0,CLOCK,1.0,586,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
529,2.2306418,0.79314226,0.4464982,-0.8605273,Mouse67151,1.0,CLOCK,1.0,587,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
530,3.9301364,1.2872524,1.3516192,0.57808656,Mouse67151,1.0,CLOCK,1.0,588,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
531,3.929339,1.0370224,1.4507159,0.8210079,Mouse67151,1.0,CLOCK,1.0,589,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
532,3.6321008,0.92266774,1.348559,0.18098578,Mouse67151,1.0,CLOCK,1.0,590,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
533,3.539234,1.4025036,1.0616987,0.44445446,Mouse67151,1.0,CLOCK,1.0,591,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
534,3.0566761,1.5086663,0.65753675,0.18661332,Mouse67151,5.0,CLOCK,1.0,592,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
535,3.252564,1.0694246,1.0280937,0.9571786,Mouse67151,5.0,CLOCK,1.0,593,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
536,4.043135,1.251917,1.4232236,0.8228478,Mouse67151,5.0,CLOCK,1.0,594,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
537,2.966072,0.76150995,1.0272205,-0.78742224,Mouse67151,5.0,CLOCK,1.0,595,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
538,4.594593,1.7383019,1.5339036,-1.3023634,Mouse67151,5.0,CLOCK,1.0,596,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
539,4.2364883,0.98890936,1.6569185,-0.6745494,Mouse67151,4.0,CLOCK,1.0,597,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
540,4.6664457,1.7455127,1.565121,-0.96664536,Mouse67151,4.0,CLOCK,1.0,598,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
541,3.0000086,1.0783201,0.89943916,-1.0169371,Mouse67151,5.0,CLOCK,1.0,599,041624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
