mouse,geno,network,location,-5,-4,-3,-2,-1,0,1,2,3,4,5
Mouse69862,0.0,agg,OpenArms,4.22589775,5.08482585,4.004392,2.51586775,3.2370757500000003,3.8703809000000002,4.04084675,4.4696745,4.250658,4.1356322500000005,4.72504905
Mouse69872,1.0,agg,OpenArms,3.185616575,3.3502871000000005,3.5940654250000006,2.9313961,3.3254798500000002,2.64681505,3.501123175,3.42940245,3.92550725,4.022322024999999,3.0141807500000004
Mouse69873,1.0,agg,OpenArms,3.52684525,3.12257195,4.505189,2.984954,2.7500578,3.2797311000000002,3.77268105,3.9958839499999996,3.64138605,4.0051533,2.8881149
Mouse0911,0.0,n1,OpenArms,,0.06255621,,,,0.09988724,,,,,
Mouse0912,1.0,n1,OpenArms,0.04217952758,0.03208366043000001,0.036066947409090916,0.039806416500000004,0.035952802936363645,0.03204886475454545,0.039235147818181826,0.03617869393636364,0.035606206209090906,0.03125093518181818,0.0302164959
Mouse0913,1.0,n1,OpenArms,0.06854354205920005,0.06982217016000002,0.07343529708000003,0.07364555679365084,0.07392347288800005,0.07387878486507939,0.07530074823200002,0.07627103746399999,0.07625695455645161,0.0752960806178862,0.07377254480487809
Mouse0914,0.0,n1,OpenArms,0.12363012982608694,0.12491121320833333,0.12352474958333332,0.122680360375,0.13409820608333334,0.1260255365,0.126096091,0.1258480210909091,0.12217904900000003,0.125993874,0.12311724145833335
Mouse2401,1.0,n1,OpenArms,,,,0.025597263,0.0527451065,0.064555821,0.049218692,,,0.04827463,0.051670688
Mouse2402,0.0,n1,OpenArms,0.03181678779166667,0.048257495025000006,0.046872845691666665,0.05044796460833334,0.055710861333333334,0.052561500041666674,0.05116287666666666,0.0560152734,0.04411438236363636,0.04703824781818182,0.03532370090909091
Mouse2403,0.0,n1,OpenArms,0.08542546009523809,0.08436664638095236,0.08966272928571428,0.09162774677272725,0.09120961869565218,0.0914175763076923,0.09046904088,0.09239232916666668,0.08954931952173913,0.09078231095652174,0.09750487242857145
Mouse30392,0.0,n1,OpenArms,0.13635611,0.107712995,0.11785685800000001,0.09755244,0.11302803,0.13256487,0.09107102,0.083982277,0.10970332,0.1294342,0.08994143
Mouse3881,1.0,n1,OpenArms,0.03656219971428571,0.04274540257142857,0.03724382757142857,0.05512454299999999,0.04349151142857143,0.04698933914285714,0.042938131,0.054144567666666664,0.056149814,0.05183439675,0.04638966966666666
Mouse3883,1.0,n1,OpenArms,0.09520906000000001,0.10673768749999998,0.11322615999999999,0.12048708333333331,0.12859428666666664,0.1271490435,0.11133208224999999,0.10058107375000001,0.0992657225,0.09544938,0.09308098999999999
Mouse67151,1.0,n1,OpenArms,0.14658928714285716,0.15270935375000003,0.14949803657142854,0.15013734857142857,0.1245134782,0.15237741333333332,0.15345388285714284,0.1407995111111111,0.16387669666666665,0.15282205624999998,0.15259069377777779
Mouse67152,1.0,n1,OpenArms,0.11021901293548388,0.1174292727419355,0.1191983687419355,0.12069129054838709,0.12420869937500001,0.12269236437499997,0.12484177331249997,0.12791177815624996,0.12604662703125,0.12358644734375002,0.12186483703125
Mouse67161,1.0,n1,OpenArms,0.11315189442857145,0.13414371142857143,0.13384441,0.13496426142857143,0.13315037285714285,0.15280283285714288,0.12670546571428573,0.13143249871428572,0.1477592942857143,0.14822559714285716,0.15944371
Mouse67162,1.0,n1,OpenArms,0.122015625,0.098101236,0.10455701,0.09298515,0.103396125,0.12765636,0.12503111,0.11094018,0.09636231,0.107155696,0.09854503
Mouse69862,0.0,n1,OpenArms,0.122678585,0.13465494,0.122357823,0.090086313,0.10113446000000001,0.12204816,0.12076174,0.12866483,0.124921445,0.12373724,0.145379665
Mouse69872,1.0,n1,OpenArms,0.0904446885,0.08042508533333333,0.09714340225,0.06639112766666667,0.092483231,0.07584913174999999,0.0970525975,0.0925903775,0.09530568974999999,0.1116028225,0.09092314
Mouse69873,1.0,n1,OpenArms,0.10724327,0.1082467525,0.146868625,0.12141661000000001,0.128269925,0.118384905,0.11465672,0.13466001,0.109186445,0.13273794,0.10769980800000001
Mouse0911,0.0,n2,OpenArms,,0.123481765,,,,0.17936158,,,,,
Mouse0912,1.0,n2,OpenArms,0.1007871218,0.0805484525,0.08516942281818182,0.09581288272727272,0.09168446118181817,0.07765985645454546,0.08802839690909091,0.10067726481818182,0.11250310699999999,0.09877462800000002,0.0897940646
Mouse0913,1.0,n2,OpenArms,0.178277586152,0.18129373168000001,0.19099655567199997,0.1882565304285714,0.1896953184719999,0.18534080955555549,0.18932988907999992,0.19155053946400002,0.19296377515322577,0.19130760069918695,0.19171420217073173
Mouse0914,0.0,n2,OpenArms,0.2143119865217391,0.21633759724999999,0.22058852566666673,0.22480412208333334,0.23435835458333334,0.21043743875000007,0.22175499416666664,0.22087370863636366,0.21029220250000003,0.22080786043478257,0.21132262125
Mouse2401,1.0,n2,OpenArms,,,,0.08322451,0.12034892,0.13613763,0.11480193,,,0.08403091,0.10146029000000001
Mouse2402,0.0,n2,OpenArms,0.08426864016666667,0.11381338549999999,0.10490817375,0.11909203033333333,0.12756335033333333,0.11782864616666666,0.11403319558333332,0.12077259563636362,0.09146513881818183,0.09711476781818183,0.08427337881818181
Mouse2403,0.0,n2,OpenArms,0.15992860861904762,0.1550827469047619,0.16119155095238094,0.15418639836363637,0.16689011365217393,0.16220795784615388,0.1565335384,0.16041108833333334,0.1588286969130435,0.158799198,0.170693564
Mouse30392,0.0,n2,OpenArms,0.22303198000000002,0.13175465,0.1461826,0.106442443,0.093187318,0.20136835,0.09881888999999999,0.08601038,0.143510113,0.16606547,0.09776515
Mouse3881,1.0,n2,OpenArms,0.06009609514285714,0.064664614,0.03982050828571428,0.072999787,0.06215223828571429,0.07064349614285714,0.06303969,0.07313584633333334,0.0647519046,0.06812541,0.060154042
Mouse3883,1.0,n2,OpenArms,0.11095838499999999,0.16131903749999998,0.1882627725,0.18079436000000002,0.2093946666666667,0.202497455,0.1630928665,0.13069950775,0.10898840374999999,0.123157235,0.14159484666666666
Mouse67151,1.0,n2,OpenArms,0.17442281142857147,0.1455329875,0.16417703928571425,0.19855173571428572,0.140455673,0.16420521666666665,0.14908477285714286,0.15707574066666669,0.17144360444444445,0.15576009000000002,0.1782768121111111
Mouse67152,1.0,n2,OpenArms,0.11624237587096777,0.12454407680645162,0.12730559680645162,0.13316508687096776,0.13161170121875,0.13242581143749999,0.12860976715625003,0.1369456275625,0.1351635714375,0.13063192218749997,0.13075667906250002
Mouse67161,1.0,n2,OpenArms,0.13560909085714284,0.16210907000000002,0.16366241583333332,0.16743656,0.13706303642857143,0.17119453571428572,0.15891678857142857,0.1358320385714286,0.17879915285714287,0.17018577928571435,0.17231733142857145
Mouse67162,1.0,n2,OpenArms,0.08432331,0.12784152,0.123566866,0.08315241,0.08916529,0.1173155,0.20278287,0.11195615,0.08396042,0.11047623,0.10812057
Mouse69862,0.0,n2,OpenArms,0.178283022,0.22363159,0.166797528,0.096538478,0.133509035,0.159379475,0.17007527,0.19010417000000002,0.17815535999999998,0.17255009500000001,0.19602376999999999
Mouse69872,1.0,n2,OpenArms,0.1359625075,0.15154823333333334,0.15636934,0.1348312633333333,0.1434603175,0.112435535,0.15126224,0.149518,0.178535085,0.17325241,0.1263931075
Mouse69873,1.0,n2,OpenArms,0.147418235,0.122467365,0.18171067000000002,0.106465618,0.0878461925,0.1243378325,0.15629176,0.15906731,0.1521438,0.160100655,0.1084632325
Mouse0911,0.0,n3,OpenArms,,0.030672029,,,,0.07187299,,,,,
Mouse0912,1.0,n3,OpenArms,0.1035674926,0.11384202759999999,0.10725450845454544,0.10107110745454545,0.10477664381818184,0.10079006254545454,0.10279589790909091,0.09503218699999999,0.09617673163636363,0.10572904309090908,0.10715719809999999
Mouse0913,1.0,n3,OpenArms,0.06567190408799999,0.06554340609599998,0.066044667248,0.06398498224999997,0.06657184559599999,0.06739789137301588,0.06648473590399999,0.06573915648,0.06696832380645164,0.06671896340650406,0.0653995498373984
Mouse0914,0.0,n3,OpenArms,0.06403119965217392,0.063914462125,0.06075131658333332,0.06410068008333332,0.06334133304166667,0.060693938291666666,0.06295481908333332,0.06521533554545454,0.058761391874999985,0.06168538860869565,0.05958544725
Mouse2401,1.0,n3,OpenArms,,,,0.1037268,0.092023717,0.097237817,0.114155,,,0.059875175,0.06813804749999999
Mouse2402,0.0,n3,OpenArms,0.07039103241666667,0.0731014,0.06880667308333334,0.06407373616666666,0.07169811433333333,0.06595981391666667,0.07684761016666668,0.06975001836363637,0.07343590972727274,0.06849498799999999,0.07816797281818182
Mouse2403,0.0,n3,OpenArms,0.06361097857142857,0.05846422480952381,0.05746876052380952,0.059556309499999995,0.060943927652173886,0.05988668169230768,0.06225759667999999,0.06403117166666666,0.06459339147826086,0.06151844769565217,0.06154040576190477
Mouse30392,0.0,n3,OpenArms,0.0553612245,0.0232560215,0.0171562185,0.054987785,0.0456998495,0.0403635055,0.06114989700000001,0.046725713,0.05518154,0.06125207,0.037483208
Mouse3881,1.0,n3,OpenArms,0.08092278714285715,0.07698072800000001,0.08031176942857143,0.0918356037142857,0.09041783942857143,0.08562103328571427,0.08644727657142857,0.091316911,0.0910363364,0.0934979515,0.10950415666666667
Mouse3883,1.0,n3,OpenArms,0.064227821,0.077686881,0.07352857675,0.06988904766666666,0.07847302933333333,0.0761432895,0.08339155625,0.07658958699999999,0.07450266325,0.0712837925,0.06388726666666666
Mouse67151,1.0,n3,OpenArms,0.02989004652857143,0.0363003787875,0.038073780300000006,0.045266164000000005,0.0277446227,0.0322515227,0.017822101714285714,0.033673913666666666,0.030599846411111107,0.0329130169625,0.037431184000000006
Mouse67152,1.0,n3,OpenArms,0.03540487576451614,0.034131400351612905,0.03006159859032258,0.026148584229032257,0.022150663325000004,0.025749300309375004,0.026194443284375004,0.031196492103124994,0.0340152092978125,0.0317717955125,0.0406172374
Mouse67161,1.0,n3,OpenArms,0.051390584142857146,0.0355516345,0.044231939266666666,0.055731166000000006,0.03320964632857142,0.027134416285714287,0.029385842842857144,0.022190013857142858,0.019367806214285712,0.030691522714285713,0.02326721204285714
Mouse67162,1.0,n3,OpenArms,0.06574555,0.026364846,0.024306467,0.04106851,0.058396626,0.015805159,0.043043796,0.029471334,0.048240732,0.008731425,0.036460735
Mouse69862,0.0,n3,OpenArms,0.071432487,0.0513864315,0.034307131500000004,0.0329778885,0.0282244065,0.024227852,0.030762694,0.0549038825,0.0782349675,0.06445845,0.0451701925
Mouse69872,1.0,n3,OpenArms,0.0452738485,0.049333928,0.0488413335,0.045600673333333334,0.03819762325,0.04034883425,0.03930530925,0.040781368750000005,0.020998742375,0.0559317075,0.022376477875000002
Mouse69873,1.0,n3,OpenArms,0.025485931,0.0281402225,0.050986938499999995,0.028411733,0.040067469999999994,0.065008573,0.060415579999999997,0.0341522,0.0485909575,0.04917141,0.034222749000000004
Mouse0911,0.0,agg,ClosedArms,3.6518898,3.3461923000000002,3.4407334,4.259781375,3.9666704,4.03235854090909,4.19703845,4.22462806,4.1310167,4.406055525,5.165262
Mouse0912,1.0,agg,ClosedArms,2.160924600579267,2.1911312267889893,2.208595539123866,2.219140527303029,2.1841222448484836,2.2054481964244177,2.2391902152279615,2.2298461715030657,2.2416847596960467,2.2548708809230757,2.2700086137385997
Mouse0913,1.0,agg,ClosedArms,3.5237146301775133,3.620751123668639,3.4474964766863905,3.4622413694642855,3.3842707762941173,3.338616037616279,3.3072641442690074,3.2867038892982468,3.2770192486627905,3.3048057559302326,3.336526694302325
Mouse0914,0.0,agg,ClosedArms,4.391916136567168,4.33235939325843,4.361990319475659,4.370881110820899,4.304814860820899,4.328908324087594,4.348292580597018,4.323083819330859,4.299716988805974,4.305978010408925,4.271963876779029
Mouse2401,1.0,agg,ClosedArms,3.1358241011764716,3.235404528735632,3.1646668543478254,3.186242841304347,3.2196468490196075,3.0477338688405795,3.0944410247311827,3.067602341025642,3.2373446637681162,3.010503734666667,3.04277070886076
Mouse2402,0.0,agg,ClosedArms,2.5663794407051275,2.487847961818181,2.5028960258552635,2.47610887763158,2.5243084468421055,2.436211865759494,2.4481461167763157,2.4004556980921046,2.469470318874171,2.47734568869281,2.4841445453246744
Mouse2403,0.0,agg,ClosedArms,3.604074435616438,3.5756752726027394,3.644764250704226,3.550814669444445,3.4553119250000015,3.4876000873417725,3.328378721739131,3.3570220692307693,3.2971024687500012,3.1862738531250008,3.3216473876923076
Mouse30391,0.0,agg,ClosedArms,3.8244904933649293,3.876444619905215,3.878880019431282,3.8291495672985802,3.807257390521328,3.808464809952606,3.7998044853080555,3.856364020853079,3.8813022170616107,3.8428076530805706,3.8163740483412343
Mouse30392,0.0,agg,ClosedArms,3.209287300000001,3.2315212044897974,3.271216564081634,3.241564677551021,3.238320158367347,3.2707425126016263,3.2450433432653067,3.259748224081634,3.240452285714287,3.2361505024489805,3.271776504471545
Mouse3881,1.0,agg,ClosedArms,2.1012550231135516,2.0857859872463753,2.069140247473308,2.0385649202787435,2.1018845772413783,2.055012814006308,2.063122920868054,2.0606461523157886,2.062887291857141,2.1087046030545444,2.0671682322878224
Mouse3882,1.0,agg,ClosedArms,3.194853457377049,3.182718156451614,3.3510697476923075,3.3931241683333324,3.4308102687499993,3.5309104369047604,3.5574864049999992,3.5050270701754385,3.2967061249999996,3.321450261403509,3.4593886721311464
Mouse3883,1.0,agg,ClosedArms,3.902093704794521,3.796891260135136,3.7219915802816903,3.6895613820895523,3.689176318571429,3.4689986435897437,3.5418418355072467,3.661361663281251,3.7041898333333334,3.673770916216217,3.6440233875000003
Mouse67151,1.0,agg,ClosedArms,4.253587903529413,4.139718469318182,4.124859399999999,4.0872787655555545,4.095822297777777,4.165062301030929,4.131669155172414,4.167253993023256,4.08224039310345,4.055238341379312,3.993892536363638
Mouse67152,1.0,agg,ClosedArms,3.3247294715909095,3.258179667045455,3.25570456440678,3.187101541573034,3.22702554640884,3.1868458048387094,3.1831261209944737,3.2029499752808976,3.2007552124293768,3.2405618062499983,3.2306082180790945
Mouse67161,1.0,agg,ClosedArms,3.997205721292778,4.001638212167302,3.9569830871212144,3.9920446228136908,3.971535415530305,3.9597199149253752,4.015068688636364,4.000719521292776,3.9686691148288977,3.987354630534351,4.02705831423077
Mouse67162,1.0,agg,ClosedArms,3.2389405598540133,3.2320441510948896,3.230470637226276,3.2105334689781015,3.212872775636363,3.212594110507246,3.2134399007272725,3.207239081386861,3.2300105208029195,3.2124011989051087,3.227200628832116
Mouse69841,1.0,agg,ClosedArms,2.422884058779343,2.421555424037558,2.4284621599061023,2.4417303270422517,2.4412400099061022,2.4562059244600927,2.4592621079342716,2.4833994374528294,2.45197907056872,2.4376596553333334,2.4187030212380956
Mouse69861,0.0,agg,ClosedArms,2.857675750307692,2.876613532230769,2.886941954153846,2.8537703833846155,2.8499436114615384,2.842807268769231,2.8287080795384623,2.8422996464615395,2.8427962718461544,2.8786926639230774,2.885551925846155
Mouse69862,0.0,agg,ClosedArms,3.5959557233215547,3.594682578873239,3.5766223207746477,3.5735489422535203,3.5997071169014077,3.615880457746478,3.5984016360424023,3.5601688371024727,3.583884871024735,3.5976418381625437,3.561394915194346
Mouse69872,1.0,agg,ClosedArms,3.5060761422480624,3.4786845428571422,3.4687688112403094,3.5317528996108942,3.5078309282945734,3.482775474517375,3.502121404651162,3.464924646692607,3.453563985992218,3.4467251703125,3.4720722585937502
Mouse69873,1.0,agg,ClosedArms,3.60179142894737,3.6119637593984977,3.6290779251879717,3.5925774714285734,3.584203271052633,3.6001064879699265,3.607811575563912,3.6368588793233094,3.6516149349624074,3.6253993665413553,3.638002935338348
Mouse0911,0.0,n1,ClosedArms,0.09571222,0.08263961666666667,0.078662425,0.11014984525,0.09987465125,0.09727966918181817,0.100050474,0.1027986858,0.09577056,0.10674684250000001,0.12424485
Mouse0912,1.0,n1,ClosedArms,0.0447988139487805,0.04550178302966362,0.04514540524380665,0.04529595076636364,0.04476402159848486,0.04423635372383721,0.0459116888118541,0.04586105681871167,0.04597629015410335,0.04672264764523078,0.04687694499604865
Mouse0913,1.0,n1,ClosedArms,0.06584343428698226,0.06730324674556215,0.06386606102958581,0.06292703959166669,0.06071072722352945,0.059117402203488406,0.05958045189181289,0.05994609242397665,0.05992855540988377,0.060741703392441865,0.06255819530523256
Mouse0914,0.0,n1,ClosedArms,0.11277020749626866,0.11148384297003747,0.11165491528838951,0.11196734432835823,0.11049141461940298,0.11095100285766422,0.11132490640671643,0.11130540234572493,0.11100729288432837,0.11075928573234206,0.11050172688014988
Mouse2401,1.0,n1,ClosedArms,0.07535545101176473,0.07611198470114947,0.07531430645652178,0.07663457978260872,0.07700558053921572,0.07200437120289857,0.07368824667741937,0.07440903202564102,0.07721927520289856,0.07206826460000001,0.07261079551898737
Mouse2402,0.0,n1,ClosedArms,0.052414550951923045,0.050393959605194806,0.050814502391447365,0.04972188335789475,0.05116528118157896,0.048461041436075936,0.04812184192763156,0.04721895316644735,0.04928352851192051,0.049443682053594756,0.05034874604480517
Mouse2403,0.0,n1,ClosedArms,0.09508809049315069,0.09386477030136986,0.0938944132394366,0.09247611552777778,0.09046131191666668,0.09002501397468357,0.08594296542028984,0.08629613356923073,0.08415324210937498,0.08261101132812498,0.08631614278461537
Mouse30391,0.0,n1,ClosedArms,0.10483470433175354,0.10520573300947868,0.10497817144549766,0.10367037210900475,0.10337602848341229,0.10418438641706158,0.10332990209004739,0.10511461281042656,0.1058686394265403,0.105053427478673,0.10436349572037916
Mouse30392,0.0,n1,ClosedArms,0.10643580236734693,0.1066027025265306,0.10700430086530612,0.10666308857142855,0.10634668713469386,0.1069377986422764,0.10676758644897955,0.10717810497551017,0.10612859775102036,0.1060399504040816,0.10699345656910565
Mouse3881,1.0,n1,ClosedArms,0.06108263314688647,0.06055544980615945,0.06005012589715307,0.0596207948017422,0.060849291303793164,0.05933129586466882,0.05998232466701395,0.05996555691263163,0.059573106443214334,0.06103308208945457,0.06079438622915133
Mouse3882,1.0,n1,ClosedArms,0.09677099904918034,0.0991150140483871,0.10292519309230772,0.10179310623333335,0.10378320304687504,0.10422489639285719,0.10446808041666668,0.10065414870175438,0.09640760725000001,0.09758914826315787,0.10270047686885245
Mouse3883,1.0,n1,ClosedArms,0.11017554753424655,0.10742979278378378,0.1070705987887324,0.10716734461194027,0.10465594717142856,0.09794599443589744,0.0992974843768116,0.10393963409374997,0.10597398095454542,0.1057968121486486,0.1074741288815789
Mouse67151,1.0,n1,ClosedArms,0.147110235317647,0.14398120065909087,0.1434953764157303,0.14154359328888882,0.14067382395555553,0.1432618572268041,0.14209391856321835,0.14238015790697667,0.13985787340229883,0.1391644352298851,0.13634316654545459
Mouse67152,1.0,n1,ClosedArms,0.1160282560568182,0.11505788002272727,0.1145907514576271,0.11277184307865167,0.11461282583425407,0.11341021682258058,0.11302364903314911,0.11286346066292134,0.11240277622598871,0.11313423190340911,0.11320184037288136
Mouse67161,1.0,n1,ClosedArms,0.1349141585665398,0.13427704997338394,0.1329802700454544,0.13370790517110256,0.132910671246212,0.13210010346268644,0.13336102671969685,0.13227413298098845,0.13264456887832687,0.1334006510496182,0.13454767903846146
Mouse67162,1.0,n1,ClosedArms,0.1193942824671533,0.11903576543795617,0.11882273540875914,0.11858582351094893,0.11848559384363638,0.11888427591666668,0.11875066202909093,0.1186276444525547,0.11903278135401456,0.11850384662043792,0.11907326897080285
Mouse69841,1.0,n1,ClosedArms,0.07871969026291084,0.0783072224694836,0.07849509317370897,0.07842746879812207,0.07854288563849765,0.07881350018779344,0.07847124244600938,0.0796121812783019,0.07932945495260665,0.07913635603809524,0.07906644359047621
Mouse69861,0.0,n1,ClosedArms,0.08926649141923072,0.0895955522615384,0.0898747877615384,0.0890361848384615,0.08891759133461535,0.08904747403846149,0.08874566482307689,0.08884505386153842,0.08905333373461534,0.08971263710384612,0.08990891807692303
Mouse69862,0.0,n1,ClosedArms,0.1126570863886926,0.11276756583802819,0.11222320421830988,0.11219244398591552,0.11242502873239442,0.11273272338028173,0.11242046083392232,0.11208319145583044,0.112321133893993,0.1127529201660778,0.1120329607349824
Mouse69872,1.0,n1,ClosedArms,0.09620083657751931,0.09610840488030882,0.09598523882170537,0.09721980542801552,0.09633819762403097,0.09584734540926639,0.0964466426705426,0.09565093291439689,0.0954995778093385,0.09546707378125001,0.0956866481640625
Mouse69873,1.0,n1,ClosedArms,0.1212862618909773,0.12095480060150364,0.12100636909022545,0.12008252784210516,0.11944090270300743,0.12033757875187961,0.12049155748872173,0.12128560823684201,0.12168850685714275,0.12086087640977435,0.12152239229323296
Mouse0911,0.0,n2,ClosedArms,0.15885042,0.14885515666666665,0.15663214,0.1885797475,0.1764628165,0.1817638018636364,0.18995295,0.190062348,0.18784135000000002,0.1983425125,0.23537084
Mouse0912,1.0,n2,ClosedArms,0.09952271202256092,0.10090627938348617,0.10211630197401805,0.10267103420575747,0.1008513412087878,0.10239610815668598,0.10346803984164125,0.10292676770828214,0.10355001369878414,0.10392733617815374,0.10473072647082059
Mouse0913,1.0,n2,ClosedArms,0.1696803939940828,0.17459857841420112,0.16620688922485194,0.1676299235297619,0.16420370471764703,0.16244672984302325,0.16037504895906432,0.15902024989473681,0.15840194960465118,0.15963599368604653,0.16040944851744188
Mouse0914,0.0,n2,ClosedArms,0.19464835912126857,0.19184729809176027,0.19347630173970026,0.19386423130783567,0.19074888924067157,0.19192259341058385,0.19286179520335817,0.19136050742936797,0.19012696188246261,0.19066275975650548,0.18881392001685388
Mouse2401,1.0,n2,ClosedArms,0.14075593294117644,0.1462647387586207,0.14259125416304344,0.1430730175217391,0.14480666134313722,0.13731090033333337,0.13911201789247307,0.1371544611025641,0.14591139907246373,0.1352149616266666,0.1368940606962025
Mouse2402,0.0,n2,ClosedArms,0.12049143051089743,0.11687132180324672,0.1174918393335526,0.11646316057039471,0.11852631531578943,0.11477262904430376,0.11570428411184208,0.11338305042763157,0.11636624384768211,0.11674854149673201,0.11673881699350647
Mouse2403,0.0,n2,ClosedArms,0.1578987975479452,0.15687954347945204,0.1608542993380281,0.15612221906944446,0.15152438747222224,0.15375844110126588,0.14657031957971015,0.14816282521538462,0.14587251895312497,0.14012730075,0.1461716417384615
Mouse30391,0.0,n2,ClosedArms,0.16663144264928914,0.1695140420189574,0.16980215858293846,0.16761616419905218,0.16650031574407587,0.16607518310426542,0.16606851345971566,0.16845793692417066,0.16952302254028434,0.16769470230331757,0.16650100744549756
Mouse30392,0.0,n2,ClosedArms,0.1280623586897959,0.12925481932244898,0.1313437208408163,0.12981149858367344,0.12982589550612242,0.13138608410975605,0.12996451886122443,0.13059058168571425,0.13006285159183667,0.12987687605714282,0.1314477748780488
Mouse3881,1.0,n2,ClosedArms,0.08657432752871803,0.08596410716246382,0.08530517528768683,0.08372257103219514,0.08677295072241381,0.0848784023401893,0.08491281495743058,0.0847904769871579,0.08512256238157147,0.08704248332996373,0.084706208831882
Mouse3882,1.0,n2,ClosedArms,0.13153219381967216,0.129453307483871,0.13750405706153845,0.14064378486666665,0.141775586890625,0.14748642750000002,0.14895561725,0.14802383175438596,0.13795151776666664,0.13884391503508772,0.14403299808196723
Mouse3883,1.0,n2,ClosedArms,0.16612950079452055,0.1613021332297297,0.15715034194366195,0.1552948131641791,0.1569139610142857,0.14757063139743587,0.15114444334782612,0.15566914879687502,0.15689714300000004,0.15519878295945952,0.15251889901315793
Mouse67151,1.0,n2,ClosedArms,0.1670720447647059,0.16197310348863636,0.16134914446067414,0.16024292289999995,0.16118093908888886,0.16377076153608244,0.16234388245977016,0.1641599630116279,0.16059680567816087,0.1593929808620689,0.15741235431818182
Mouse67152,1.0,n2,ClosedArms,0.1296614571818181,0.12628206938636358,0.12630487082485872,0.1232078965617977,0.12445656885082869,0.122756889844086,0.12272558046961322,0.12397718545505612,0.12412263024293779,0.1262025307897727,0.12569867076271182
Mouse67161,1.0,n2,ClosedArms,0.1587036444030418,0.15926005892775652,0.15733526865909075,0.15901072927376414,0.15818224498106057,0.15791744089552234,0.16048993645075751,0.16025358512167293,0.1581852395931559,0.1588717722099236,0.16064750136923076
Mouse67162,1.0,n2,ClosedArms,0.12245857571167881,0.1222500948905109,0.12227687548905106,0.12124661233576639,0.12140806142909086,0.12117064855797098,0.1213027595709091,0.12100687069708028,0.12210916484306569,0.12137675230291971,0.12194548983941604
Mouse69841,1.0,n2,ClosedArms,0.09751708459953048,0.09767035994225351,0.097967159242723,0.09872584531784034,0.09864516602206573,0.09938547873568074,0.09978154411126756,0.10060139406933961,0.09891039140142181,0.09819692708904763,0.0971370105414286
Mouse69861,0.0,n2,ClosedArms,0.11758215289230772,0.11852518430000004,0.11898607418076927,0.11747708690384617,0.11731915228076924,0.11681392098846155,0.11615593056923079,0.11689350820384616,0.11681093235000002,0.11858334169615388,0.11888367242692309
Mouse69862,0.0,n2,ClosedArms,0.14785453726501777,0.14770457925000005,0.14693025178169022,0.146742359830986,0.1481659399542254,0.14896171795070431,0.14810664596819795,0.1460081854734983,0.14728332230742053,0.14786810746643114,0.14611631811307427
