,Event Number,mouse,time,group,net 1,net 2,net 3,agg scores
0,Tone 2,Mouse39111,-10,group 2,0.09110932797193527,0.0844075083732605,0.07830289006233215,2.3564107418060303
1,Tone 2,Mouse39111,-9,group 2,0.1552889347076416,0.18800108134746552,0.039035506546497345,4.683900833129883
2,Tone 2,Mouse39111,-8,group 2,0.1372338980436325,0.16488756239414215,0.032132163643836975,4.116677761077881
3,Tone 2,Mouse39111,-7,group 2,0.08269728720188141,0.12388242781162262,0.02811197191476822,2.8958988189697266
4,Tone 2,Mouse39111,-6,group 2,0.12182557582855225,0.19950369000434875,0.07936965674161911,4.57711124420166
5,Tone 2,Mouse39111,-5,group 2,0.08849100768566132,0.13016752898693085,0.03507687523961067,3.0624804496765137
6,Tone 2,Mouse39111,-4,group 2,0.11667493730783463,0.2612079083919525,0.06571967154741287,5.545623302459717
7,Tone 2,Mouse39111,-3,group 2,0.10139643400907516,0.16185444593429565,0.05315633490681648,3.7303006649017334
8,Tone 2,Mouse39111,-2,group 2,0.09812522679567337,0.14453501999378204,0.071802519261837,3.4229719638824463
9,Tone 2,Mouse39111,-1,group 2,0.11272868514060974,0.16213761270046234,0.09318552166223526,3.874976634979248
10,Tone 2,Mouse39111,0,group 2,0.0997038185596466,0.1086016446352005,0.047168418765068054,2.8214709758758545
11,Tone 2,Mouse39111,1,group 2,0.13087500631809235,0.20322196185588837,0.04642481356859207,4.703909873962402
12,Tone 2,Mouse39111,2,group 2,0.10208934545516968,0.14992426335811615,0.0803375095129013,3.5578322410583496
13,Tone 2,Mouse39111,3,group 2,0.12593960762023926,0.15573033690452576,0.00807252898812294,3.835963726043701
14,Tone 2,Mouse39111,4,group 2,0.09941105544567108,0.18471023440361023,0.060394540429115295,4.0971808433532715
15,Tone 2,Mouse39111,5,group 2,0.09887677431106567,0.11391326040029526,0.007698848843574524,2.873379945755005
16,Tone 2,Mouse39111,6,group 2,0.1239447221159935,0.14837276935577393,0.028012191876769066,3.708172559738159
17,Tone 2,Mouse39111,7,group 2,0.07172133773565292,0.09999018162488937,0.06758107990026474,2.418576717376709
18,Tone 2,Mouse39111,8,group 2,0.13319043815135956,0.2384149134159088,0.1358044296503067,5.37804651260376
19,Tone 2,Mouse39111,9,group 2,0.15011681616306305,0.2950206696987152,0.03226923942565918,6.412755489349365
20,Tone 2,Mouse39111,10,group 2,,,,
21,Tone 2,Mouse39111,11,group 2,0.11493765562772751,0.07441110908985138,0.03424280881881714,2.391247510910034
22,Tone 2,Mouse39111,12,group 2,0.10183468461036682,0.2110731601715088,0.032094456255435944,4.540012359619141
23,Tone 2,Mouse39111,13,group 2,0.1504155844449997,0.22207225859165192,0.029581544920802116,5.197420120239258
24,Tone 2,Mouse39111,14,group 2,0.140315979719162,0.14234788715839386,0.016211306676268578,3.7595279216766357
25,Tone 2,Mouse39111,15,group 2,0.09699341654777527,0.18046510219573975,0.07538564503192902,4.013564586639404
26,Tone 2,Mouse39111,16,group 2,0.12921229004859924,0.18660524487495422,0.0582653284072876,4.41912841796875
27,Tone 2,Mouse39111,17,group 2,0.1015218049287796,0.1278829276561737,0.01845071278512478,3.139991044998169
28,Tone 2,Mouse39111,18,group 2,0.11320099979639053,0.13580217957496643,0.01730738952755928,3.3855996131896973
29,Tone 2,Mouse39111,19,group 2,0.08321116864681244,0.19740226864814758,0.021833140403032303,4.12223482131958
30,Tone 2,Mouse39111,20,group 2,0.11927126348018646,0.15137507021427155,0.029295898973941803,3.713385820388794
31,Tone 2,Mouse39111,21,group 2,0.11178606748580933,0.16634316742420197,0.06546767055988312,3.915813446044922
32,Tone 2,Mouse39111,22,group 2,0.10768787562847137,0.12976191937923431,0.017931783571839333,3.231339454650879
33,Tone 2,Mouse39111,23,group 2,0.10835632681846619,0.1739591658115387,0.04558244347572327,3.9948208332061768
34,Tone 2,Mouse39111,24,group 2,0.1552952229976654,0.14227409660816193,0.016186129301786423,3.9049954414367676
35,Tone 2,Mouse39111,25,group 2,0.12119372189044952,0.16217263042926788,0.06167874485254288,3.935678243637085
36,Tone 2,Mouse39111,26,group 2,0.09078563749790192,0.1766052544116974,0.09540211409330368,3.9028854370117188
37,Tone 2,Mouse39111,27,group 2,0.08781319111585617,0.16301266849040985,0.07497604936361313,3.6323556900024414
38,Tone 2,Mouse39111,28,group 2,0.1331564337015152,0.13861265778541565,0.009885375387966633,3.622546672821045
39,Tone 2,Mouse39111,29,group 2,0.084927037358284,0.15026192367076874,0.04997721686959267,3.3733999729156494
40,Tone 2,Mouse39111,30,group 2,0.09127001464366913,0.1144295483827591,0.06539275497198105,2.849222183227539
41,Tone 2,Mouse39111,31,group 2,0.09815464168787003,0.1877739131450653,0.029146233573555946,4.113351345062256
42,Tone 2,Mouse39111,32,group 2,0.13900895416736603,0.20166705548763275,0.018103836104273796,4.737163543701172
43,Tone 2,Mouse39111,33,group 2,0.11504506319761276,0.1340397149324417,0.036566112190485,3.3882076740264893
