,0,1,2,3,4,5,6,7,8,9,10
0,Mouse04382,0.027357600851577114,0.032614267113703216,0.0319811554456299,0.03568833703386851,0.039655235976996744,0.032964255173944614,0.0331881439038129,0.02312980810264972,0.0325949300842529,0.027647238087163052
1,Mouse04383,0.015925013916598108,0.02355279880654883,0.023125179521327477,0.026150566707566426,0.02623402710236061,0.022359937883831116,0.02818270976051071,0.023554849990862978,0.021928188190836202,0.023697961309116042
2,Mouse04384,0.03372614290483619,0.034642804738435125,0.03265494960676112,0.03617174507590101,0.03545178717237233,0.0387117507334773,0.03390898565100165,0.03296764691558343,0.027821591441684952,0.03362653366694736
3,Mouse04385,0.00733611515412728,0.02339550418158372,0.019621084133783977,0.027104085311293602,0.03372085575635234,0.02194235473871231,0.016970061386624973,0.013576345207790533,0.028305359184741974,0.012536623359968265
4,Mouse04391,0.036020382399759625,0.03169071763352947,0.03221520249089257,0.03119912072035827,0.033182688297146296,0.03005268997405533,0.02816865948568049,0.02400712890668824,0.028597738440830175,0.03138821867497953
5,Mouse04392,0.024235813412815332,0.017386126925703137,0.015278891730122268,0.010327797720674426,0.014983589015901088,0.017655060265678913,0.009570654627168551,0.007579750986769796,0.027319684717804195,0.01686671661445871
6,Mouse04393,0.046698357045703895,0.04397853037923954,0.044218904593676965,0.048416742135801515,0.048244944285608,0.04291903525171581,0.04991527858479346,0.043734429316138364,0.031236410881000928,0.03801729421377385
7,Mouse04394,0.042850774246004066,0.04615954087592482,0.05294212318590634,0.05788390434732435,0.05749249160629209,0.04781609492398439,0.0513532554793642,0.04403714303366383,0.04804147724554639,0.05060392922412956
8,Mouse04395,0.030342519595511826,0.027530824150010166,0.02909317029881381,0.032479741080568995,0.0371595866032089,0.028829273356079942,0.03899437817498963,0.030138656707765304,0.027203219534953325,0.028916056830864487
