,mouse,expDate,pumpTime (ms),-5,-4,-3,-2,-1,0,1,2,3,4
14,Mouse04395,063020,105540,0.0483659990131855,0.028203483670949936,0.04665214940905571,0.09376586228609085,0.029745176434516907,0.0704445168375969,0.05417429655790329,0.051358912140131,0.0060058943927288055,0.01889507845044136
15,Mouse04395,062520,105900,0.05926642566919327,0.04427441209554672,0.01953706704080105,0.009840215556323528,0.034056827425956726,0.07606904953718185,0.06017305701971054,0.06659122556447983,0.05846922844648361,0.04378343001008034
16,Mouse04393,060120,106165,0.06099783256649971,0.010024376213550568,0.06991120427846909,0.06682506948709488,0.07702465355396271,0.049028076231479645,0.08762171119451523,0.06825663894414902,0.07574579119682312,0.10743146389722824
17,Mouse04395,062820,111373,0.016602134332060814,0.015067653730511665,0.0381026566028595,0.05412376672029495,0.033856190741062164,0.021784856915473938,0.02631734311580658,0.03476455435156822,0.004007810261100531,0.0006776018999516964
18,Mouse04395,063020,115488,0.030658269301056862,0.03132721036672592,0.05364339053630829,0.03195077180862427,0.009202748537063599,0.023793935775756836,0.027789883315563202,0.02741818316280842,0.02025734633207321,0.03304193913936615
19,Mouse04395,062620,116831,0.010859240777790546,0.06768622994422913,0.024521203711628914,0.02663678489625454,0.044015876948833466,0.007414698135107756,0.050748810172080994,0.03825325518846512,0.025190874934196472,0.01544173527508974
20,Mouse04395,062520,116994,0.03251269459724426,0.0355604849755764,0.004880712833255529,0.03206408768892288,0.009314659051597118,0.04308144748210907,0.06308893114328384,0.0038521592505276203,0.0247819684445858,0.03638189658522606
21,Mouse04395,062720,117437,0.07732117921113968,0.04370670020580292,0.09273343533277512,0.08437991142272949,0.04782608523964882,0.07801907509565353,0.04478531330823898,0.03885938599705696,0.04928537458181381,0.06929880380630493
22,Mouse04393,053120,121022,0.023697979748249054,0.07827027142047882,0.03393089398741722,0.06468047946691513,0.04670138284564018,0.052758313715457916,0.03336071968078613,0.029840901494026184,0.04064076393842697,0.0048410724848508835
23,Mouse04395,062720,128115,0.026209278032183647,0.05730191990733147,0.04968085512518883,0.0626436248421669,0.023911651223897934,0.006422291975468397,0.07531111687421799,0.026586800813674927,0.058578137308359146,0.04476146772503853
24,Mouse04395,062620,130287,0.018602626398205757,0.05227296054363251,0.023658402264118195,0.00830265786498785,0.04189884662628174,0.00437317555770278,0.054142069071531296,0.006516114808619022,0.006569195538759232,0.02394348941743374
25,Mouse04393,053120,135478,0.06612631678581238,0.004352284595370293,0.019214244559407234,0.06793832033872604,0.02000921592116356,0.024361904710531235,0.03724104166030884,0.02589353173971176,0.021485833451151848,0.02383684366941452
26,Mouse04391,061120,137289,0.011127167381346226,0.038073379546403885,0.02299507148563862,0.01690874807536602,0.0546182319521904,0.0057869842275977135,0.017187459394335747,0.006324221845716238,0.05203883722424507,0.0018491988303139806
27,Mouse04394,062320,137889,0.05698944628238678,0.04364868253469467,0.061936914920806885,0.04369308799505234,0.06703738123178482,0.05179814249277115,0.10939732193946838,0.04392600059509277,0.006925778463482857,0.006463701371103525
28,Mouse04395,062520,139985,0.05548805370926857,0.05673471465706825,0.027016183361411095,0.043832432478666306,0.0016532503068447113,0.002269432647153735,0.05418047308921814,0.0026393902953714132,0.03043106570839882,0.029955584555864334
29,Mouse04394,062420,140809,0.07939951121807098,0.06323795765638351,0.06912670284509659,0.07271038740873337,0.02827363833785057,0.07257913053035736,0.06686865538358688,0.12529848515987396,0.022087275981903076,0.09012414515018463
30,Mouse04394,070220,141387,0.07132700830698013,0.04204484075307846,0.06383892893791199,0.08498011529445648,0.08933943510055542,0.00923402514308691,0.019670652225613594,0.04848864674568176,0.010227552615106106,0.034906741231679916
31,Mouse04391,061320,143020,0.027983734384179115,0.01577153243124485,0.016713116317987442,0.05786701664328575,0.010157814249396324,0.02956569753587246,0.012316723354160786,0.020875578746199608,0.04655374959111214,0.008157499134540558
32,Mouse04395,062620,148561,0.020743075758218765,0.030329778790473938,0.042425453662872314,0.03837995231151581,0.035070475190877914,0.06490349024534225,0.015984077006578445,0.04244537279009819,0.016899988055229187,0.03670542687177658
33,Mouse04391,061120,149008,0.05877118930220604,0.059542231261730194,0.026782775297760963,0.044477421790361404,0.007906757295131683,0.02707415074110031,0.0020620147697627544,0.01850980892777443,0.07359421998262405,0.043113261461257935
34,Mouse04394,062720,149754,0.05265215039253235,0.01114965695887804,0.04433177784085274,0.07398253679275513,0.029212629422545433,0.034222278743982315,0.012046310119330883,0.05495120584964752,0.055132441222667694,0.043895088136196136
35,Mouse04395,062820,151260,0.047599293291568756,0.02948026731610298,0.057394471019506454,0.006135161966085434,0.01743471994996071,0.007547570392489433,0.03327130153775215,0.06249391287565231,0.043805476278066635,0.02403583563864231
36,Mouse04393,053120,152130,0.11329825967550278,0.07499049603939056,0.017707379534840584,0.012969696894288063,0.029064422473311424,0.01096356101334095,0.07886414974927902,0.03154430910944939,0.017714601010084152,0.010749725624918938
37,Mouse04394,062420,155203,0.052878692746162415,0.07741069793701172,0.11888720840215683,0.0977759137749672,0.08711293339729309,0.08742804825305939,0.07127226889133453,0.061495501548051834,0.07240745425224304,0.06598664075136185
38,Mouse04395,062920,156568,0.06927593052387238,0.049924351274967194,0.003610869636759162,0.02544359676539898,0.022161271423101425,0.05857820436358452,0.011607588268816471,0.004099444020539522,0.005563654936850071,0.06727100163698196
39,Mouse04391,061320,158331,0.03520774841308594,0.015336330980062485,0.04244960471987724,0.022726023569703102,0.025768084451556206,0.034434255212545395,0.0005900968099012971,0.000394898175727576,0.05438666045665741,0.023295650258660316
40,Mouse04391,061420,158804,0.042970072478055954,0.004007318522781134,0.034101419150829315,0.02600749209523201,0.07917651534080505,0.03455466777086258,0.033448319882154465,0.021908212453126907,0.015963222831487656,0.0059128678403794765
41,Mouse04384,061920,159816,0.01864374428987503,0.021680325269699097,0.03852943703532219,0.02097349800169468,0.058015432208776474,0.01810767874121666,0.05293702706694603,0.0746995061635971,0.06692271679639816,0.04778401553630829
42,Mouse04395,062920,166920,0.02718127891421318,0.037403322756290436,0.018115362152457237,0.06111928075551987,0.03701293468475342,0.05550907552242279,0.0017051767790690064,0.01846432127058506,0.07081776112318039,0.015199188143014908
43,Mouse04394,070220,167467,0.01957305707037449,0.05402163788676262,0.0902152955532074,0.09572512656450272,0.10377628356218338,0.08516126871109009,0.09542639553546906,0.0707600936293602,0.05741593986749649,0.058679308742284775
44,Mouse04391,061320,167761,0.06534545868635178,0.05893511697649956,0.035490598529577255,0.0069506242871284485,0.009896442294120789,0.03467610105872154,0.0008245222852565348,0.012230855412781239,0.017236972227692604,0.07598789781332016
45,Mouse04395,062620,171803,0.04246179386973381,0.02380537986755371,0.05105061084032059,0.01622183807194233,0.004497338552027941,0.022834064438939095,0.08175172656774521,0.02804134413599968,0.019979139789938927,0.03387198597192764
46,Mouse04384,062020,173684,0.042956482619047165,0.03128986433148384,0.05374815687537193,0.046393029391765594,0.060331396758556366,0.02994093857705593,0.019637679681181908,0.02706057019531727,0.043768007308244705,0.07788489758968353
47,Mouse04394,062720,179335,0.030544230714440346,0.04505609720945358,0.025420984253287315,0.09052470326423645,0.05648987740278244,0.05480300262570381,0.01357220858335495,0.032835088670253754,0.06482700258493423,0.0672287717461586
48,Mouse04391,061320,181382,0.03959273174405098,0.05248213931918144,0.004452516324818134,0.028107399120926857,0.05448201298713684,0.007994696497917175,0.01602025330066681,0.024270910769701004,0.025589613243937492,0.03548082336783409
49,Mouse04391,061420,186291,0.05606621131300926,0.018349329009652138,0.02352043427526951,0.02712443098425865,0.007754385471343994,0.023802900686860085,0.03822774440050125,0.03783534839749336,0.003038499504327774,0.06960444152355194
50,Mouse04393,053120,188125,0.04540889710187912,0.025278504937887192,0.024407237768173218,0.032820094376802444,0.042726218700408936,0.04167099669575691,0.08655009418725967,0.05088683217763901,0.08328568190336227,0.06767761707305908
51,Mouse04395,062620,192027,0.05409453064203262,0.05376044660806656,0.047305330634117126,0.02987118437886238,0.01600199192762375,0.03671594709157944,0.05386188253760338,0.06012118607759476,0.008530559949576855,0.02351735346019268
52,Mouse04394,062420,193067,0.05315143242478371,0.08425061404705048,0.06344248354434967,0.14309318363666534,0.15772736072540283,0.046847037971019745,0.0708635076880455,0.006435125134885311,0.08453613519668579,0.05817189812660217
53,Mouse04391,061220,196616,0.009875568561255932,0.032911065965890884,0.03157665207982063,0.08866468816995621,0.029449932277202606,0.01058107428252697,0.028878476470708847,0.02191038243472576,0.0014186466578394175,0.018778372555971146
54,Mouse04395,062920,197508,0.06296315044164658,0.02522805891931057,0.07360611855983734,0.0051768808625638485,0.037356067448854446,0.02866634912788868,0.007412394974380732,0.06140127778053284,0.015541835688054562,0.022145435214042664
55,Mouse04384,071820,198069,0.02053612843155861,0.04546022042632103,0.0727088525891304,0.0251785758882761,0.02360277809202671,0.055802784860134125,0.06750629097223282,0.04085798189043999,0.007615610025823116,0.025535864755511284
56,Mouse04395,062520,198808,0.018290333449840546,0.02952577732503414,0.011246290057897568,0.02969076670706272,0.05005919933319092,0.044871747493743896,0.10011398047208786,0.020267056301236153,0.04636320844292641,0.0015751071041449904
57,Mouse04391,061120,199725,0.0324055515229702,0.01802319474518299,0.0547095388174057,0.04040450230240822,0.019474828615784645,0.0493181087076664,0.024920210242271423,0.0052792965434491634,0.033660486340522766,0.022137070074677467
58,Mouse04394,062720,200497,0.0281712394207716,0.04793402925133705,0.07027401775121689,0.08944399654865265,0.05719025060534477,0.06136173754930496,0.07253284007310867,0.04988756775856018,0.08970864862203598,0.03139887750148773
59,Mouse04395,062720,201974,0.07497944682836533,0.04702707752585411,0.027292713522911072,0.0432402677834034,0.032308511435985565,0.012033139355480671,0.04298727214336395,0.03434286639094353,0.06291426718235016,0.04382191225886345
60,Mouse04394,062420,202712,0.06456302106380463,0.03933374211192131,0.03371362388134003,0.09735876321792603,0.0082740793004632,0.06997919082641602,0.062455106526613235,0.046718139201402664,0.03748805820941925,0.049400195479393005
61,Mouse04391,061220,210498,0.0806260034441948,0.025731882080435753,0.04065801575779915,0.05228480324149132,0.06863896548748016,0.02723992057144642,0.042314063757658005,0.006844045594334602,0.06487306952476501,0.004675440024584532
62,Mouse04395,062620,210831,0.02780783735215664,0.04660940542817116,0.03623747453093529,0.050382185727357864,0.008437922224402428,0.02942804992198944,0.04252803325653076,0.04714779555797577,0.06535517424345016,0.011466776952147484
63,Mouse04395,062520,211304,0.011461945250630379,0.07912047952413559,0.04485643655061722,0.005767119582742453,0.04896584525704384,0.04829919710755348,0.058293092995882034,0.05038020759820938,0.026781225576996803,0.057844847440719604
64,Mouse04395,063020,211884,0.08124095946550369,0.07063143700361252,0.08613937348127365,0.09907001256942749,0.023144761100411415,0.064377561211586,0.08075645565986633,0.048738691955804825,0.024901414290070534,0.035575177520513535
65,Mouse04394,070220,213257,0.09520214796066284,0.037392508238554,0.03968622162938118,0.07043725997209549,0.07741782069206238,0.037298426032066345,0.07765944302082062,0.05736370384693146,0.04738004133105278,0.043727535754442215
66,Mouse04395,062720,214179,0.02204919420182705,0.051531754434108734,0.024994971230626106,0.06396985054016113,0.08337485790252686,0.016525503247976303,0.034932941198349,0.028867429122328758,0.056453511118888855,0.01112920418381691
67,Mouse04393,053120,214323,0.04905148968100548,0.07774931192398071,0.0013811759417876601,0.07441392540931702,0.035834163427352905,0.04006519541144371,0.020104389637708664,0.06910504400730133,0.04296274855732918,0.014028044417500496
68,Mouse04384,071820,214818,0.008144175633788109,0.014262235723435879,0.06096116453409195,0.019601400941610336,0.01778506301343441,0.03476524353027344,0.06624504923820496,0.06582493335008621,0.05696014687418938,0.018469534814357758
69,Mouse04384,062020,224801,0.021088596433401108,0.05189311504364014,0.048612553626298904,0.0170258991420269,0.006503305397927761,0.0117624681442976,0.01903611235320568,0.03451807424426079,0.0012678173370659351,0.012918839231133461
70,Mouse04394,062420,225359,0.08390312641859055,0.05092272162437439,0.07292328774929047,0.04628400132060051,0.0254747923463583,0.057967089116573334,0.06085335835814476,0.04837402328848839,0.06605055183172226,0.1153101995587349
71,Mouse04394,070220,225625,0.06562760472297668,0.12723666429519653,0.033572182059288025,0.03541267290711403,0.09198402613401413,0.032839834690093994,0.049746159464120865,0.023511318489909172,0.035203609615564346,0.059025052934885025
72,Mouse04395,062820,225811,0.014233545400202274,0.07722017914056778,0.05093282833695412,0.004945145919919014,0.02388971485197544,0.02922692522406578,0.05888454243540764,0.05127713456749916,0.043650515377521515,0.008037399500608444
73,Mouse04395,062720,226826,0.014297276735305786,0.05186274275183678,0.07263588160276413,0.05550544708967209,0.010850416496396065,0.052225977182388306,0.06956334412097931,0.03412308543920517,0.0169514212757349,0.05411233380436897
74,Mouse04391,060920,228393,0.028025062754750252,0.027698522433638573,0.0018421225249767303,0.022107359021902084,0.023761695250868797,0.0051204739138484,0.049950215965509415,0.08802531659603119,0.03986753150820732,0.006591907702386379
75,Mouse04393,053120,229216,0.04277311637997627,0.027144839987158775,0.022888900712132454,0.0463700108230114,0.04150313138961792,0.042086731642484665,0.04826709255576134,0.03092954121530056,0.03984648734331131,0.04383231699466705
76,Mouse04394,062320,230715,0.0525992251932621,0.021575888618826866,0.038660407066345215,0.09016528725624084,0.021613631397485733,0.0474640317261219,0.010063275694847107,0.07180420309305191,0.052346061915159225,0.013306677341461182
77,Mouse04391,061420,231047,0.0025864283088594675,0.02319965697824955,0.04158134385943413,0.004201734904199839,0.03781609237194061,0.015999631956219673,0.019572723656892776,0.007996135391294956,0.01783117465674877,0.001376378582790494
78,Mouse04384,071820,232388,0.019972188398241997,0.022663189098238945,0.007385462522506714,0.085744708776474,0.02670714072883129,0.03252982720732689,0.00044322077883407474,0.04527479037642479,0.07319094240665436,0.011324075981974602
79,Mouse04391,061320,233427,0.05742815136909485,0.049717217683792114,0.019346173852682114,0.047311753034591675,0.0008678605081513524,0.03154217079281807,0.04381745681166649,0.008516828529536724,0.013924188911914825,0.005036609712988138
80,Mouse04395,062620,235385,0.018593478947877884,0.02622246742248535,0.031295038759708405,0.02259714901447296,0.0033239503391087055,0.0529196597635746,0.06532566249370575,0.025492141023278236,0.012879891321063042,0.028871852904558182
81,Mouse04394,062420,236073,0.07067503035068512,0.02839866653084755,0.11243560165166855,0.09053024649620056,0.12197936326265335,0.033147163689136505,0.030136454850435257,0.052715644240379333,0.03140128776431084,0.10163383185863495
82,Mouse04391,061220,238019,0.045785799622535706,0.05285555124282837,0.023134661838412285,0.06136934086680412,0.03170212358236313,0.013036652468144894,0.015478048473596573,0.04594167321920395,0.014662154950201511,0.015509769320487976
83,Mouse04394,062220,240593,0.06194641813635826,0.04049098119139671,0.07164085656404495,0.03164643794298172,0.024710722267627716,0.09532103687524796,0.04073191061615944,0.07009083777666092,0.05190916359424591,0.045596662908792496
84,Mouse04394,070220,241593,0.06083663925528526,0.08179036527872086,0.028187323361635208,0.016313670203089714,0.07252071797847748,0.028937408700585365,0.04608447849750519,0.10228615999221802,0.0902295708656311,0.03783446177840233
85,Mouse04391,061320,241918,0.05389505997300148,0.004337693564593792,0.03232873976230621,0.0063527110032737255,0.035571709275245667,0.01597854308784008,0.006860945839434862,0.0030837797094136477,0.013438813388347626,0.02325134351849556
86,Mouse04384,071820,245045,0.01962444745004177,0.06407350301742554,0.015197641216218472,0.019731152802705765,0.06889837235212326,0.02374439127743244,0.01712881587445736,0.052099041640758514,0.05117906257510185,0.02519199438393116
87,Mouse04394,062320,246820,0.01661859080195427,0.010277416557073593,0.055250510573387146,0.03787156194448471,0.10944217443466187,0.03850747272372246,0.022722993046045303,0.06908886879682541,0.032007791101932526,0.0027004589792340994
88,Mouse04393,053120,251232,0.01685544289648533,0.04708363860845566,0.0019377443240955472,0.03437119722366333,0.013500007800757885,0.0200148057192564,0.06838769465684891,0.045420385897159576,0.018269037827849388,0.07418688386678696
89,Mouse04391,062620,255137,0.0505443699657917,0.022757120430469513,0.053803618997335434,0.04245452955365181,0.04773080348968506,0.08207465708255768,0.07257834821939468,0.03327169269323349,0.02757643163204193,0.028493596240878105
90,Mouse04395,062520,256830,0.047103095799684525,0.08207819610834122,0.06726149469614029,0.06653377413749695,0.06229499727487564,0.055493101477622986,0.03199993818998337,0.05380136892199516,0.06939252465963364,0.023249568417668343
91,Mouse04394,062320,259530,0.04131446033716202,0.04135029390454292,0.04734591767191887,0.02760021574795246,0.05634941905736923,0.030945876613259315,0.00558368070051074,0.043872784823179245,0.015438878908753395,0.009769600816071033
92,Mouse04395,062620,260794,0.003320072777569294,0.014465506188571453,0.013407508842647076,0.04328375309705734,0.07055184245109558,0.003443252295255661,0.04761138930916786,0.008207173086702824,0.0009247452253475785,0.05025569349527359
93,Mouse04384,061920,263455,0.004245308227837086,0.015989264473319054,0.020740678533911705,0.024838551878929138,0.022043371573090553,0.006697710137814283,0.023685811087489128,0.018157215788960457,0.04455682635307312,0.017310352995991707
94,Mouse04391,061320,265462,0.0292898491024971,0.05917214974761009,0.04452268034219742,0.007653703913092613,0.05153704807162285,0.03086281009018421,0.01452381070703268,0.01560982782393694,0.09617910534143448,0.01275304052978754
95,Mouse04395,062820,270617,0.017134802415966988,0.05249769240617752,0.056314706802368164,0.007062667980790138,0.03824273496866226,0.004455866292119026,0.039503313601017,0.040309756994247437,0.012864985503256321,0.04272403568029404
96,Mouse04393,060120,271031,0.08756563067436218,0.05751665309071541,0.04246397688984871,0.06607512384653091,0.05415210872888565,0.02636963687837124,0.03553338721394539,0.04382114112377167,0.028755340725183487,0.0756201297044754
97,Mouse04394,062320,272890,0.03013424575328827,0.02431832253932953,0.06324445456266403,0.07281766086816788,0.02655734308063984,0.030186280608177185,0.06968928873538971,0.053098082542419434,0.04320009797811508,0.009933644905686378
98,Mouse04395,062720,274715,0.04233190789818764,0.04455000162124634,0.044387515634298325,0.05890281870961189,0.06654500961303711,0.011746197007596493,0.08455689251422882,0.01127416081726551,0.059332698583602905,0.01621902920305729
99,Mouse04391,061320,277784,0.0019494632724672556,0.014986018650233746,0.024105466902256012,0.012206215411424637,0.013734825886785984,0.055739983916282654,0.00014679995365440845,0.0374520905315876,0.002641070168465376,0.05699491500854492
100,Mouse04394,062420,278428,0.08254148066043854,0.0059429979883134365,0.045684121549129486,0.09630012512207031,0.0564287044107914,0.014911065809428692,0.029116736724972725,0.09494777023792267,0.052498023957014084,0.0813007578253746
101,Mouse04395,062620,278464,0.00932356622070074,0.016417186707258224,0.06254266202449799,0.01493705902248621,0.037408314645290375,0.0291321761906147,0.018019160255789757,0.0449443943798542,0.017354924231767654,0.003297805553302169
102,Mouse04394,070220,280118,0.07003689557313919,0.0511433407664299,0.05426513031125069,0.10096732527017593,0.09757677465677261,0.053742967545986176,0.015229297801852226,0.07353377342224121,0.032028693705797195,0.010293742641806602
103,Mouse04393,060120,285632,0.05508286505937576,0.06094203144311905,0.050258684903383255,0.077018141746521,0.04797222837805748,0.006692342460155487,0.01623695157468319,0.05603060498833656,0.01709694042801857,0.051119204610586166
104,Mouse04395,062720,286787,0.024144235998392105,0.07983431220054626,0.018058916553854942,0.02768421731889248,0.0501427948474884,0.022328529506921768,0.02192983590066433,0.009934687055647373,0.030659860000014305,0.001661703223362565
105,Mouse04395,062520,294609,0.0070558590814471245,0.013032669201493263,0.047971077263355255,0.07593352347612381,0.0723576620221138,0.013523533008992672,0.06198116019368172,0.03445656970143318,0.03887316957116127,0.04181802645325661
106,Mouse04394,062720,294686,0.08867769688367844,0.05776146426796913,0.08524271845817566,0.1040634885430336,0.07788621634244919,0.037941645830869675,0.012436125427484512,0.002822220791131258,0.05105840787291527,0.08643174916505814
107,Mouse04393,060120,298837,0.04484766349196434,0.06702932715415955,0.037673164159059525,0.03933299705386162,0.07769056409597397,0.011675968766212463,0.06355370581150055,0.03571988642215729,0.011849699541926384,0.014962219633162022
108,Mouse04395,062720,300589,0.0353679284453392,0.000752312014810741,0.047050684690475464,0.003603551769629121,0.02798728086054325,0.0509958416223526,0.0143474405631423,0.019027667120099068,0.037886712700128555,0.008537700399756432
109,Mouse04384,062020,300632,0.054190050810575485,0.019862310960888863,0.014099844731390476,0.009107936173677444,0.013223591260612011,0.004086678382009268,0.055689889937639236,0.10280665010213852,0.016104523092508316,0.02570321224629879
110,Mouse04391,061320,303886,0.0011778170010074973,0.0871717557311058,0.052052296698093414,0.004932967014610767,0.03711199015378952,0.004030079580843449,0.005968333687633276,0.04128178954124451,0.013105577789247036,0.0756278932094574
111,Mouse04384,062020,310359,0.0017473641782999039,0.03442036360502243,0.019544152542948723,0.030672116205096245,0.016920369118452072,0.03239647299051285,0.047068409621715546,0.020707610994577408,0.0038930466398596764,0.06390829384326935
112,Mouse04395,062920,313052,0.06826844811439514,0.0014386384282261133,0.02773159183561802,0.03035704232752323,0.03720032423734665,0.04306633397936821,0.04672081023454666,0.10934256762266159,0.0043479218147695065,0.012681202962994576
113,Mouse04394,062420,314072,0.03808092325925827,0.05393281206488609,0.09928102791309357,0.07148614525794983,0.021123696118593216,0.06309737265110016,0.048258181661367416,0.009481039829552174,0.04187052324414253,0.05550520122051239
114,Mouse04391,062620,314142,0.05644809082150459,0.03813109174370766,0.019353434443473816,0.005389112513512373,0.05368288233876228,0.08295819908380508,0.0846286192536354,0.028835324570536613,0.004855934530496597,0.018633393570780754
115,Mouse04391,061320,315586,0.01939653977751732,0.01630043238401413,0.004871613811701536,0.0036725543905049562,0.003296891925856471,0.014917630702257156,0.021178051829338074,0.03212186321616173,0.016022944822907448,0.04208146035671234
116,Mouse04394,070220,322521,0.050320133566856384,0.0543377511203289,0.041017744690179825,0.04117825627326965,0.09069372713565826,0.05433683097362518,0.034923478960990906,0.03704866021871567,0.01671290211379528,0.027724716812372208
117,Mouse04384,062020,322618,0.05865068733692169,0.04683826491236687,0.023905325680971146,0.0162646546959877,0.04389049485325813,0.01926806941628456,0.024234594777226448,0.03274280205368996,0.01937110163271427,0.03786377236247063
118,Mouse04395,063020,324097,0.026874201372265816,0.03783669322729111,0.03895324096083641,0.08118857443332672,0.06701948493719101,0.0434831827878952,0.053307317197322845,0.059734705835580826,0.016778411343693733,0.013808490708470345
119,Mouse04395,062520,326986,0.03635194152593613,0.037173379212617874,0.006296165287494659,0.015699075534939766,0.020621895790100098,0.036928415298461914,0.06506089121103287,0.044411711394786835,0.04288460686802864,0.02163388393819332
120,Mouse04384,061920,327205,0.009913826361298561,0.0064634340815246105,0.0054822051897645,0.007840207777917385,0.026998763903975487,0.01217055693268776,0.03278255835175514,0.032067179679870605,0.03797931969165802,0.04018550366163254
121,Mouse04391,061320,328816,0.0038703777827322483,0.054269593209028244,0.0101493364199996,0.032273273915052414,0.013980637304484844,0.010357322171330452,0.0215464998036623,0.06671147048473358,0.04081267863512039,0.02720067650079727
122,Mouse04394,062720,331901,0.011228243820369244,0.001277616829611361,0.022280698642134666,0.022471094503998756,0.06427230685949326,0.032640278339385986,0.07923317700624466,0.013591635040938854,0.05021021142601967,0.0663025826215744
123,Mouse04394,062320,333574,0.016036206856369972,0.04546638950705528,0.04951595887541771,0.03821556642651558,0.0672021359205246,0.035584259778261185,0.03224802017211914,0.0244181789457798,0.032576147466897964,0.025558236986398697
124,Mouse04384,062020,334241,0.047269102185964584,0.042893070727586746,0.05542036518454552,0.009073836728930473,0.024992501363158226,0.063400037586689,0.045035798102617264,0.004685740452259779,0.019395209848880768,0.02935727871954441
125,Mouse04391,060920,334494,0.0046393186785280704,0.055724408477544785,0.030681876465678215,0.0701565071940422,0.006128679495304823,0.03415491059422493,0.03246120363473892,0.04011031240224838,0.011375264264643192,0.02717278152704239
126,Mouse04391,061120,334592,0.03451123833656311,0.05649477243423462,0.019656788557767868,0.03573555871844292,0.07662858068943024,0.014227434061467648,0.05825747922062874,0.0007118232897482812,0.0006702927639707923,0.04669671505689621
127,Mouse04385,062120,336457,0.01514052227139473,0.022868536412715912,0.017973337322473526,0.03129809349775314,0.0026019620709121227,0.060372352600097656,0.0486384853720665,0.004873020574450493,0.03481581434607506,0.006692275870591402
128,Mouse04395,062720,336760,0.0543447770178318,0.03490587696433067,0.05292320251464844,0.028764579445123672,0.07348417490720749,0.019096259027719498,0.05036994814872742,0.026975948363542557,0.054298385977745056,0.06381875276565552
129,Mouse04395,062920,337449,0.02358551137149334,0.032805465161800385,0.06696197390556335,0.053727660328149796,0.03847285732626915,0.01588079147040844,0.051200419664382935,0.05634206905961037,0.023834776133298874,0.05602564290165901
130,Mouse04384,062020,345678,0.04870424419641495,0.02286399155855179,0.011137652210891247,0.00839031022042036,0.02301880158483982,0.04788952320814133,0.05386592075228691,0.01852012611925602,0.04684069752693176,0.05069880932569504
131,Mouse04394,062420,346159,0.049513641744852066,0.04040504992008209,0.08011913299560547,0.04476344212889671,0.04897560551762581,0.0033809931483119726,0.05215892568230629,0.036972369998693466,0.044726502150297165,0.022896498441696167
