,Event Number,mouse,time,group,net 1,net 2,net 3,agg scores
0,Tone 2,Mouse39111,-10,group 2,0.09109541028738022,0.11087805777788162,0.034746672958135605,2.7661244869232178
1,Tone 2,Mouse39111,-9,group 2,0.12936104834079742,0.22055445611476898,0.07132016122341156,4.99608850479126
2,Tone 2,Mouse39111,-8,group 2,0.11789201200008392,0.17814311385154724,0.021961046382784843,4.1408915519714355
3,Tone 2,Mouse39111,-7,group 2,0.10906784236431122,0.1594129502773285,0.055816348642110825,3.7666549682617188
4,Tone 2,Mouse39111,-6,group 2,0.1629502773284912,0.15707959234714508,0.013241812586784363,4.224705219268799
5,Tone 2,Mouse39111,-5,group 2,0.14070414006710052,0.20371712744235992,0.05520006641745567,4.814786911010742
6,Tone 2,Mouse39111,-4,group 2,0.1141352728009224,0.24066652357578278,0.08609466254711151,5.192988395690918
7,Tone 2,Mouse39111,-3,group 2,0.09471698105335236,0.17226026952266693,0.07916000485420227,3.857194185256958
8,Tone 2,Mouse39111,-2,group 2,0.12921074032783508,0.13790325820446014,0.01147373765707016,3.573221206665039
9,Tone 2,Mouse39111,-1,group 2,0.08448479324579239,0.1411990225315094,0.056105103343725204,3.2223896980285645
10,Tone 2,Mouse39111,0,group 2,0.07651227712631226,0.10293915122747421,0.07890643179416656,2.5228655338287354
11,Tone 2,Mouse39111,1,group 2,0.10284972935914993,0.20545868575572968,0.0424615778028965,4.463840961456299
12,Tone 2,Mouse39111,2,group 2,0.10401321947574615,0.1558823138475418,0.015064452774822712,3.628795862197876
13,Tone 2,Mouse39111,3,group 2,0.10759711265563965,0.11298462748527527,0.037241920828819275,2.964681625366211
14,Tone 2,Mouse39111,4,group 2,0.05055542662739754,0.09252609312534332,0.02997424267232418,2.0596044063568115
15,Tone 2,Mouse39111,5,group 2,0.07020226120948792,0.08760441839694977,0.033720213919878006,2.172684907913208
16,Tone 2,Mouse39111,6,group 2,,,,
17,Tone 2,Mouse39111,7,group 2,0.12511669099330902,0.24249260127544403,0.0027700632344931364,5.270712852478027
18,Tone 2,Mouse39111,8,group 2,0.10336565226316452,0.18451747298240662,0.047419797629117966,4.123313903808594
19,Tone 2,Mouse39111,9,group 2,0.1066034659743309,0.1164434626698494,0.0072464835830032825,2.990920305252075
20,Tone 2,Mouse39111,10,group 2,0.06999374181032181,0.17699922621250153,0.037131085991859436,3.663649320602417
21,Tone 2,Mouse39111,11,group 2,0.11531977355480194,0.14150847494602203,0.002667464083060622,3.490906000137329
22,Tone 2,Mouse39111,12,group 2,0.07382059097290039,0.11484620720148087,0.04537997022271156,2.670780897140503
23,Tone 2,Mouse39111,13,group 2,0.10497629642486572,0.13451552391052246,0.04874659702181816,3.3063337802886963
24,Tone 2,Mouse39111,14,group 2,0.08291922509670258,0.07621115446090698,0.055823106318712234,2.123265504837036
25,Tone 2,Mouse39111,15,group 2,0.11201095581054688,0.16103878617286682,0.05186646804213524,3.819732666015625
26,Tone 2,Mouse39111,16,group 2,0.13639304041862488,0.13685688376426697,0.03613435477018356,3.643962860107422
27,Tone 2,Mouse39111,17,group 2,0.12684015929698944,0.15894636511802673,0.008413904346525669,3.8986542224884033
28,Tone 2,Mouse39111,18,group 2,0.09911463409662247,0.20854979753494263,0.042811982333660126,4.479050636291504
29,Tone 2,Mouse39111,19,group 2,0.1211630329489708,0.28557032346725464,0.08244007080793381,6.007889747619629
30,Tone 2,Mouse39111,20,group 2,0.0914737656712532,0.17627348005771637,0.0334906205534935,3.8593029975891113
31,Tone 2,Mouse39111,21,group 2,0.08160734921693802,0.11030059307813644,0.005184913519769907,2.6421775817871094
32,Tone 2,Mouse39111,22,group 2,0.08165294677019119,0.17053459584712982,0.09013363718986511,3.708402633666992
33,Tone 2,Mouse39111,23,group 2,0.10615416616201401,0.16828274726867676,0.042454708367586136,3.8763420581817627
34,Tone 2,Mouse39111,24,group 2,0.07381812483072281,0.12259417772293091,0.0016785402549430728,2.7683277130126953
35,Tone 2,Mouse39111,25,group 2,0.1707027554512024,0.17239965498447418,0.006232039537280798,4.551008224487305
36,Tone 2,Mouse39111,26,group 2,0.10437830537557602,0.08983566612005234,0.04068903625011444,2.549670457839966
37,Tone 2,Mouse39111,27,group 2,0.11913842707872391,0.21683478355407715,0.038384728133678436,4.810113906860352
38,Tone 2,Mouse39111,28,group 2,0.12205459922552109,0.1652776598930359,0.010131079703569412,3.958590030670166
39,Tone 2,Mouse39111,29,group 2,0.10232794284820557,0.13789288699626923,0.01613660156726837,3.3131155967712402
40,Tone 2,Mouse39111,30,group 2,0.1043359637260437,0.1563815474510193,0.02485758066177368,3.6473660469055176
41,Tone 2,Mouse39111,31,group 2,0.08964987099170685,0.15033122897148132,0.11470639705657959,3.467642307281494
42,Tone 2,Mouse39111,32,group 2,,,,
43,Tone 2,Mouse39111,33,group 2,0.1304759383201599,0.14484721422195435,0.0451556071639061,3.725761651992798
44,Tone 2,Mouse39111,34,group 2,0.11911319941282272,0.1764693558216095,0.04346664622426033,4.140503406524658
45,Tone 2,Mouse39111,35,group 2,0.1302134245634079,0.13447809219360352,0.0037983146030455828,3.5203793048858643
46,Tone 2,Mouse39111,36,group 2,0.14478464424610138,0.228488489985466,0.05138552561402321,5.265023708343506
47,Tone 2,Mouse39111,37,group 2,0.0858897939324379,0.10306444019079208,0.01117139682173729,2.567800283432007
48,Tone 2,Mouse39111,38,group 2,,,,
49,Tone 2,Mouse39111,39,group 2,0.11268416047096252,0.12433145195245743,0.015496309846639633,3.1879682540893555
50,Tone 2,Mouse39113,-10,group 2,0.10518793761730194,0.16741697490215302,0.045140787959098816,3.8543860912323
51,Tone 2,Mouse39113,-9,group 2,0.1376335322856903,0.19224563241004944,0.022592749446630478,4.569849967956543
52,Tone 2,Mouse39113,-8,group 2,0.16727641224861145,0.31891927123069763,0.01820235326886177,6.969128131866455
53,Tone 2,Mouse39113,-7,group 2,0.12178453058004379,0.17264996469020844,0.006240784656256437,4.076053619384766
54,Tone 2,Mouse39113,-6,group 2,0.11858297884464264,0.12505461275577545,0.009551826864480972,3.2535018920898438
55,Tone 2,Mouse39113,-5,group 2,0.11867902427911758,0.2232058048248291,0.02105380967259407,4.899304389953613
56,Tone 2,Mouse39113,-4,group 2,0.12850293517112732,0.18668659031391144,0.056556832045316696,4.412301063537598
57,Tone 2,Mouse39113,-3,group 2,0.11813326179981232,0.16444216668605804,0.05986545979976654,3.9422316551208496
58,Tone 2,Mouse39113,-2,group 2,0.06350944936275482,0.07936590164899826,0.0011196685954928398,1.9461802244186401
59,Tone 2,Mouse39113,-1,group 2,0.12764035165309906,0.11751359701156616,0.03637034818530083,3.2358810901641846
60,Tone 2,Mouse39113,0,group 2,0.1561746746301651,0.2559686005115509,0.06256105750799179,5.842863082885742
61,Tone 2,Mouse39113,1,group 2,0.17287325859069824,0.3375813961029053,0.06129772588610649,7.366290092468262
62,Tone 2,Mouse39113,2,group 2,0.13032664358615875,0.15832938253879547,0.00753954378888011,3.9218831062316895
63,Tone 2,Mouse39113,3,group 2,0.10672368854284286,0.1531817615032196,0.038358431309461594,3.6271681785583496
64,Tone 2,Mouse39113,4,group 2,0.1344532072544098,0.1680620014667511,0.02167903631925583,4.134808540344238
65,Tone 2,Mouse39113,5,group 2,0.10309094935655594,0.134425550699234,0.009305980056524277,3.25783371925354
66,Tone 2,Mouse39113,6,group 2,0.11987922340631485,0.23025256395339966,0.041484903544187546,5.043335914611816
67,Tone 2,Mouse39113,7,group 2,0.08146403729915619,0.12527354061603546,0.04792240262031555,2.921346426010132
68,Tone 2,Mouse39113,8,group 2,0.13110162317752838,0.2184717208147049,0.06398531049489975,4.973103046417236
69,Tone 2,Mouse39113,9,group 2,0.16421206295490265,0.3086082339286804,0.07323477417230606,6.807004928588867
70,Tone 2,Mouse39113,10,group 2,0.12958817183971405,0.21098804473876953,0.035375941544771194,4.812801361083984
71,Tone 2,Mouse39113,11,group 2,0.10423903912305832,0.14533187448978424,0.01774550788104534,3.4570329189300537
72,Tone 2,Mouse39113,12,group 2,0.09783700853586197,0.13985717296600342,0.04180382192134857,3.3204493522644043
73,Tone 2,Mouse39113,13,group 2,0.08834324032068253,0.12573662400245667,0.01098991185426712,2.9697279930114746
74,Tone 2,Mouse39113,14,group 2,0.12192445248365402,0.17751005291938782,0.039938073605298996,4.182837963104248
75,Tone 2,Mouse39113,15,group 2,0.1363992989063263,0.20599213242530823,0.09161552786827087,4.83690071105957
76,Tone 2,Mouse39113,16,group 2,0.1441560834646225,0.21364673972129822,0.009371908381581306,4.981005668640137
77,Tone 2,Mouse39113,17,group 2,0.0840919241309166,0.14974460005760193,0.004866069182753563,3.3239586353302
78,Tone 2,Mouse39113,18,group 2,0.12690317630767822,0.16572581231594086,0.021343817934393883,4.021664142608643
79,Tone 2,Mouse39113,19,group 2,0.10904215276241302,0.19033518433570862,0.06623053550720215,4.289524555206299
80,Tone 2,Mouse39113,20,group 2,0.12142576277256012,0.18431268632411957,0.05560353025794029,4.302711486816406
81,Tone 2,Mouse39113,21,group 2,0.11140938848257065,0.1333582103252411,0.04176461696624756,3.3449954986572266
82,Tone 2,Mouse39113,22,group 2,0.16294342279434204,0.15359072387218475,0.013765053823590279,4.166844367980957
83,Tone 2,Mouse39113,23,group 2,0.10993306338787079,0.18569518625736237,0.09007038921117783,4.238131523132324
84,Tone 2,Mouse39113,24,group 2,0.10471513867378235,0.1406903713941574,0.05334344506263733,3.4100587368011475
85,Tone 2,Mouse39113,25,group 2,0.13065947592258453,0.1815682202577591,0.0603339783847332,4.350814342498779
86,Tone 2,Mouse39113,26,group 2,0.07887137681245804,0.085972860455513,0.06365612149238586,2.2520487308502197
87,Tone 2,Mouse39113,27,group 2,0.06964781135320663,0.048688504844903946,0.007318588439375162,1.4992830753326416
88,Tone 2,Mouse39113,28,group 2,0.10536368191242218,0.17493624985218048,0.05871045961976051,3.991298198699951
89,Tone 2,Mouse39113,29,group 2,0.11255086958408356,0.11034270375967026,0.052912767976522446,2.9804883003234863
90,Tone 2,Mouse39113,30,group 2,0.08083181083202362,0.058272141963243484,0.08101072162389755,1.8219332695007324
