mouse,network,geno,location,-5,-4,-3,-2,-1,0,1,2,3,4,5
Mouse0912,agg,CLOCK,OpenArms,2.1221722573333333,2.1439924687500005,2.030888364705883,2.5931845176470594,2.3147405600000006,2.050042822105263,2.119494342352941,2.235313848235294,1.7027676955555557,1.8635443144444446,2.1821143977777777
Mouse0913,agg,CLOCK,OpenArms,3.2837626303225806,3.4075280503125,3.444772839270834,3.556085736145834,3.574476794623656,3.821771471428572,3.793555393023255,3.8064274565217393,3.712394431818181,3.6025135417582406,3.6190137409090894
Mouse0914,agg,WT,OpenArms,5.247052511764707,4.816638706666667,4.720727682352941,4.982830525,5.099190161538461,5.0561795300000005,5.3952125,5.36857566,5.196635492307692,4.600515840000001,4.549769305882354
Mouse2401,agg,CLOCK,OpenArms,3.1803510222222227,2.81297407,2.806850227272727,2.8933626428571424,3.5640666428571426,3.5622905874999997,3.5455442399999995,3.7175977799999997,4.142780614285714,2.63570732,4.3396153
Mouse2402,agg,WT,OpenArms,3.009201794736842,2.904844799473685,2.609537612777778,3.2202594152941186,2.8073271429411766,2.906463288095238,2.866431638888889,3.4380747252941175,3.097031501500001,2.694747757894737,2.3892584064999998
Mouse2403,agg,WT,OpenArms,3.4645007188679244,3.476577412,3.511290330434784,3.586930437500001,3.4939779000000013,3.6721591171428574,3.667701360416667,3.569141355769231,3.3621005346938793,3.509417152000001,3.3897555145833334
Mouse30391,agg,WT,OpenArms,3.6613742666666673,3.811208066666667,3.9559263,4.132842125,4.3566367,4.808220825,4.7716363,3.9403172250000003,3.7824163333333334,4.923647833333334,4.314686466666667
Mouse30392,agg,WT,OpenArms,3.7751765,3.3024953600000004,3.157913775,3.7001183666666666,3.1124983,2.6702826666666666,3.323020275,4.109378325,3.5251605399999995,3.1435176000000005,3.7654757999999995
Mouse3881,agg,CLOCK,OpenArms,1.4926544625,1.7146104833333335,1.6322866333333332,2.680918225,2.395470625,2.8047612,2.3020148750000002,2.756228325,1.754351275,1.490185965,1.9089851
Mouse3882,agg,CLOCK,OpenArms,3.0389758124999995,3.007559875,3.7241553714285716,3.5963551800000007,3.1267176,3.330343908333333,3.1159432909090907,3.451457711111111,3.7430924625000004,3.6452381555555555,3.14702565
Mouse3883,agg,CLOCK,OpenArms,3.4728938136363627,4.0178926,4.0545665681818175,3.974440569565217,3.7345945768,3.991222698148148,4.044587236,3.935063833333333,3.4046548809523807,3.8076134954545453,3.454910566666667
Mouse69841,agg,CLOCK,OpenArms,2.5249843,2.46129628,2.415923333333333,2.170740157142857,2.2109141285714284,2.2251582285714284,2.0915211,2.7924626500000005,3.0459088428571426,3.035412057142857,2.6814980857142854
Mouse69861,agg,WT,OpenArms,2.1914782,1.9410729,2.083129675,2.101314075,1.7836782333333334,2.1578524,1.74411875,2.600011933333333,3.8865037000000004,2.15729265,2.148635975
Mouse69862,agg,WT,OpenArms,3.971908733333333,3.5924712999999997,3.5440158333333334,3.12503595,2.4346386,2.3864815666666668,4.2542445,3.509100833333333,2.8649865,3.1511261000000004,3.9911142999999996
Mouse69872,agg,CLOCK,OpenArms,3.662087461904761,3.6934548299999994,3.776775552941176,3.4113190818181818,3.4485232315789474,3.7360497759999998,3.5438188277777787,4.132444976190477,4.004920341666667,4.091088880952381,3.894064254545455
Mouse69873,agg,CLOCK,OpenArms,3.6991139857142854,3.7593743714285712,3.7590231428571426,4.1607433857142855,3.133765,3.079793714285714,3.3670553571428568,3.231939916666667,3.6185933000000006,3.0103799285714286,2.927334242857143
Mouse0912,n1,CLOCK,OpenArms,0.0454708614,0.043323284312499995,0.04504462414705883,0.05788237626470588,0.04625544217058824,0.04212351814736842,0.04071638469411764,0.04168843631764706,0.031188009961111113,0.036608386544444455,0.04170826547777777
Mouse0913,n1,CLOCK,OpenArms,0.06365851280645163,0.06796283905208335,0.06786602185416667,0.07217185066666668,0.0737301411827957,0.07562882663025207,0.07633957005813956,0.07662638023913047,0.07242090170454547,0.06986008340659342,0.07012857307954548
Mouse0914,n1,WT,OpenArms,0.13228258941176474,0.12500834293333335,0.12398422829411766,0.132133480375,0.12409333584615384,0.12478497895000003,0.130398117,0.1323405322666667,0.12640692692307692,0.11409693866666665,0.12064117617647059
Mouse2401,n1,CLOCK,OpenArms,0.08186889688888889,0.0737983722,0.07020275781818183,0.07356925099999999,0.08387461142857143,0.08510297087499999,0.0866039718,0.09713070970000001,0.09410545857142857,0.0699857498,0.108117325
Mouse2402,n1,WT,OpenArms,0.05595101572105263,0.06373814464736842,0.04945321423888889,0.06341212241176471,0.06087797047058824,0.05780116599047619,0.06207168455555556,0.07081439252941175,0.06398381969999999,0.055292623210526325,0.047549760649999995
Mouse2403,n1,WT,OpenArms,0.09277557539622644,0.09548456640000003,0.093207021,0.09618057749999999,0.09393217164583334,0.09947345712857143,0.09798247993749999,0.09825126753846156,0.0944541117959184,0.09277422220000002,0.09113894608333332
Mouse30391,n1,WT,OpenArms,0.09225169299999998,0.10658735800000001,0.111063981,0.11463382249999998,0.1130819,0.12187798,0.12310962750000001,0.10617621275,0.10889096166666667,0.13838799666666665,0.12923452866666665
Mouse30392,n1,WT,OpenArms,0.12569167066666667,0.1141833816,0.10946738350000002,0.11884140333333333,0.09894808466666667,0.09437190133333334,0.1070230275,0.11286479999999999,0.11020563280000002,0.1099445448,0.11418974
Mouse3881,n1,CLOCK,OpenArms,0.05046349275,0.05464781333333333,0.06156398566666666,0.07966112925,0.073044229,0.081065023,0.07341959575000001,0.08638471349999999,0.058774608,0.052873957,0.06135956075000001
Mouse3882,n1,CLOCK,OpenArms,0.093448416125,0.09578290762499998,0.10872531657142856,0.1053231835,0.096508199625,0.10629610533333333,0.09556736145454545,0.10665409766666667,0.11509741574999999,0.11075795277777777,0.09943424649999999
Mouse3883,n1,CLOCK,OpenArms,0.10223838931818183,0.1139373702777778,0.11460991868181818,0.1192029500869565,0.10877074992,0.1156548559259259,0.11191037608,0.11082067504166665,0.10176554366666665,0.1055590275,0.09419460522222221
Mouse69841,n1,CLOCK,OpenArms,0.0889228716,0.0890993936,0.08386983466666668,0.07744308142857141,0.07784106857142857,0.07686870485714285,0.06862135233333333,0.082875986,0.09421341942857142,0.09605451357142858,0.09004435314285715
Mouse69861,n1,WT,OpenArms,0.08284651866666666,0.06572374033333334,0.07613972725,0.0790077975,0.062276825333333334,0.07270954775,0.054458765000000006,0.08248702000000001,0.1223493175,0.07460430275,0.07574684174999999
Mouse69862,n1,WT,OpenArms,0.12513562666666667,0.11222424999999998,0.12133978533333334,0.111343885,0.09173809999999999,0.08961819900000001,0.120362935,0.11550435866666668,0.09352251233333335,0.10407121000000001,0.12385991366666667
Mouse69872,n1,CLOCK,OpenArms,0.09516907561904764,0.09420351195,0.09785768258823528,0.09560473522727272,0.09007926299999998,0.09509562864000001,0.09332641738888889,0.10420213919047619,0.10275569995833332,0.10866689957142855,0.10115701536363639
Mouse69873,n1,CLOCK,OpenArms,0.12001686428571427,0.12127479785714287,0.13169613857142856,0.1420553685714286,0.12243548500000001,0.111832248,0.12292914142857143,0.11709547016666667,0.12894332266666667,0.10925258728571428,0.10622727414285714
Mouse0912,n2,CLOCK,OpenArms,0.09722031206666666,0.09958742637500001,0.09178868617647058,0.11763398811764707,0.10743599294117645,0.09436831305263156,0.09895233858823528,0.10559292652941175,0.07985611527777778,0.08634785205555556,0.10248491233333336
Mouse0913,n2,CLOCK,OpenArms,0.15678716513978497,0.1617287488958333,0.16410589154166666,0.16837191298958334,0.16854293195698927,0.18211695231932776,0.1801399776395349,0.1804616153260869,0.17728240654545455,0.17222554102197798,0.17303113913636362
Mouse0914,n2,WT,OpenArms,0.23420189670588235,0.21282961466666667,0.2076297223529412,0.21893610312499998,0.23054328923076925,0.22718150050000002,0.24420274533333333,0.24170586399999996,0.23423708384615383,0.20643510266666662,0.19948604
Mouse2401,n2,CLOCK,OpenArms,0.13998553722222218,0.122802565,0.12388464536363636,0.12743015785714287,0.16121097385714284,0.1606055530625,0.15878459520000002,0.1632580959,0.19007679442857145,0.1134569516,0.19328916499999999
Mouse2402,n2,WT,OpenArms,0.14470747889473687,0.1342206622631579,0.12435579444444445,0.15305936323529415,0.12989417964705882,0.13764120889047618,0.13263995,0.1616391184117647,0.14565385319999996,0.12621916915789475,0.11226108370000001
Mouse2403,n2,WT,OpenArms,0.15061730439622642,0.14989560827999998,0.15329428604347822,0.15632020339583333,0.15204528958333333,0.15914648567142858,0.15977172106249998,0.15388640994230765,0.1435824901632653,0.15340505892,0.14702101556250002
Mouse30391,n2,WT,OpenArms,0.16455767333333335,0.16505187666666668,0.17093795,0.17961553000000002,0.19406072333333335,0.21580637249999998,0.21240852999999998,0.1721758425,0.16164717833333334,0.21230976666666668,0.18200875000000002
Mouse30392,n2,WT,OpenArms,0.15122904166666665,0.129310186,0.12351625999999999,0.15088519,0.12738259666666665,0.10371444583333334,0.1354305425,0.178266895,0.14517652679999998,0.12171240880000003,0.15601114666666666
Mouse3881,n2,CLOCK,OpenArms,0.0559714105,0.067125151,0.05806351666666667,0.10977483499999999,0.0965547355,0.116335488,0.0905516275,0.11083776625,0.06665264,0.055049029,0.07581949275
Mouse3882,n2,CLOCK,OpenArms,0.124515222125,0.12124055125000001,0.15605448571428573,0.1510073656,0.1272454275,0.13431888358333333,0.1275184251818182,0.14066906344444444,0.15403531574999998,0.1501109777777778,0.127604805
Mouse3883,n2,CLOCK,OpenArms,0.14541963700000002,0.1710739747777778,0.17263835454545454,0.1652106991304348,0.15710393504000003,0.16829157525185184,0.1732931822,0.16792485983333336,0.1412908504761905,0.163397995,0.14890446188888887
Mouse69841,n2,CLOCK,OpenArms,0.0980149508,0.0936974938,0.09339816833333335,0.08285518700000001,0.08599737157142859,0.08767293528571428,0.08403825683333334,0.11777881899999999,0.12614846714285713,0.12377247742857143,0.10582769571428571
Mouse69861,n2,WT,OpenArms,0.08181947333333334,0.07678156866666667,0.07874365800000001,0.07854513775,0.06944183166666666,0.08584795099999999,0.071023377,0.105813578,0.159183935,0.08380517325,0.08247567725
Mouse69862,n2,WT,OpenArms,0.16269754333333333,0.14800947,0.139481252,0.12050155500000001,0.091313212,0.08970102466666667,0.18296482,0.14078028133333334,0.11445847800000002,0.12654914666666664,0.1650127633333333
Mouse69872,n2,CLOCK,OpenArms,0.16205211357142854,0.1641237295,0.1674076820588235,0.14691618409090906,0.1520215531578947,0.16625776899999997,0.1557412511111111,0.18491475642857141,0.178057269125,0.1795763038095238,0.17222180454545455
Mouse69873,n2,CLOCK,OpenArms,0.14888143714285715,0.15148958999999998,0.1454066422857143,0.16369075028571428,0.11350516183333333,0.11603649728571429,0.12787464857142855,0.12338981600000003,0.13970653933333335,0.11508555514285713,0.11156820414285713
Mouse0912,n3,CLOCK,OpenArms,0.07710811826666666,0.08178895187499997,0.08188528158823528,0.08965290335294118,0.09722101394117648,0.08845610236842105,0.09785721294117646,0.0917417341764706,0.09095151155555554,0.09018453633333334,0.08956933066666667
Mouse0913,n3,CLOCK,OpenArms,0.06363359045161292,0.06254431915625003,0.06055025912500001,0.057797921046875006,0.05818041862365593,0.06145514324369749,0.058394719720930244,0.06489126797826086,0.06512213237499999,0.06445557916483516,0.06506127838636364
Mouse0914,n3,WT,OpenArms,0.06412730064705882,0.060241623999999994,0.06137638423529411,0.05275857675000001,0.054935801538461546,0.06360039189999998,0.0639431126,0.05837295653333334,0.07317557415384615,0.056605997,0.05801820852941176
Mouse2401,n3,CLOCK,OpenArms,0.061380239222222216,0.0588557001,0.07413176745454546,0.06642192057142857,0.07543001642857143,0.07029822487500001,0.0687968527,0.0609993134,0.07157067357142857,0.0808364952,0.079908317
Mouse2402,n3,WT,OpenArms,0.06687320042105264,0.05889044578947368,0.07145725016666667,0.06510739001764705,0.06253260723529411,0.06267204809523809,0.06478639922222224,0.06822724835294118,0.05771160995,0.06723612505263157,0.07149534594999998
Mouse2403,n3,WT,OpenArms,0.06145279235849056,0.0581029684,0.05858968632608696,0.05314669410416667,0.05362792275,0.061235272871428555,0.06084932929166667,0.056615493725000014,0.05931767683673472,0.05930703272000002,0.06317822477083336
Mouse30391,n3,WT,OpenArms,0.019387635666666667,0.021020841233333334,0.02479282175,0.021010577,0.01844058966666667,0.022380575575,0.033447506499999995,0.04086094999999999,0.02850466933333333,0.038994179999999996,0.019535193333333332
Mouse30392,n3,WT,OpenArms,0.031148008333333338,0.038758211199999996,0.036291882750000004,0.028066674333333336,0.0268247736,0.02301115956666667,0.023012997599999998,0.043610338,0.034715971199999994,0.051506514200000006,0.06324530266666666
Mouse3881,n3,CLOCK,OpenArms,0.09003471924999999,0.08312151666666667,0.08453916500000001,0.0972006125,0.096910091,0.09817139,0.10100362600000001,0.08577257125,0.09307218625000001,0.07524652600000001,0.06054802425
