,Event Number,mouse,time,group,net 1,net 2,net 3,agg scores
28,Tone 6,Mouse39111,18,group 2,0.1503221094608307,0.1736808717250824,0.022524815052747726,4.384537696838379
29,Tone 6,Mouse39111,19,group 2,0.1133170798420906,0.10673397034406662,0.04931854456663132,2.9252219200134277
30,Tone 6,Mouse39111,20,group 2,0.13912509381771088,0.1896480768918991,0.027356553822755814,4.5445942878723145
31,Tone 6,Mouse39111,21,group 2,0.13314799964427948,0.16834527254104614,0.01131512876600027,4.119250297546387
32,Tone 6,Mouse39111,22,group 2,0.1013236939907074,0.12515489757061005,0.027015535160899162,3.0987608432769775
33,Tone 6,Mouse39111,23,group 2,0.09953535348176956,0.12976370751857758,0.04770839214324951,3.173060655593872
34,Tone 6,Mouse39111,24,group 2,0.12931710481643677,0.1944669485092163,0.053072839975357056,4.547482013702393
35,Tone 6,Mouse39111,25,group 2,0.08331397920846939,0.09853019565343857,0.028852753341197968,2.4797604084014893
36,Tone 6,Mouse39111,26,group 2,0.12275875359773636,0.17979072034358978,0.029273439198732376,4.2213215827941895
37,Tone 6,Mouse39111,27,group 2,,,,
38,Tone 6,Mouse39111,28,group 2,0.11102613806724548,0.20133104920387268,0.038801565766334534,4.47245454788208
39,Tone 6,Mouse39111,29,group 2,0.09818971157073975,0.16637544333934784,0.03343820944428444,3.7600088119506836
40,Tone 6,Mouse39111,30,group 2,0.10323726385831833,0.115175761282444,0.01658053509891033,2.9435651302337646
41,Tone 6,Mouse39111,31,group 2,0.11034364998340607,0.13607683777809143,0.06341348588466644,3.3955483436584473
42,Tone 6,Mouse39111,32,group 2,0.10721869766712189,0.13317206501960754,0.04872109368443489,3.3058784008026123
43,Tone 6,Mouse39111,33,group 2,0.11639528721570969,0.17753556370735168,0.07132590562105179,4.151814937591553
44,Tone 6,Mouse39111,34,group 2,0.09595827013254166,0.10354086011648178,0.02604917623102665,2.685123920440674
45,Tone 6,Mouse39111,35,group 2,,,,
46,Tone 6,Mouse39111,36,group 2,0.08344105631113052,0.12357592582702637,0.04759569093585014,2.9121687412261963
47,Tone 6,Mouse39111,37,group 2,0.08107894659042358,0.08727038651704788,0.0705103948712349,2.3002641201019287
48,Tone 6,Mouse39111,38,group 2,0.12024377286434174,0.13709136843681335,0.025312958285212517,3.481868028640747
49,Tone 6,Mouse39111,39,group 2,0.09315277636051178,0.10943145304918289,0.03695729374885559,2.7637546062469482
50,Tone 6,Mouse39113,-10,group 2,0.0986953005194664,0.23481419682502747,0.02238701656460762,4.898090839385986
51,Tone 6,Mouse39113,-9,group 2,0.12285618484020233,0.1743413805961609,0.0017692847177386284,4.111516952514648
52,Tone 6,Mouse39113,-8,group 2,0.1213347315788269,0.18646730482578278,0.057482682168483734,4.339105129241943
53,Tone 6,Mouse39113,-7,group 2,0.10158474743366241,0.13655202090740204,0.04784012585878372,3.30641508102417
54,Tone 6,Mouse39113,-6,group 2,0.15912364423274994,0.2212747484445572,0.047381188720464706,5.282292366027832
55,Tone 6,Mouse39113,-5,group 2,0.12253422290086746,0.16704225540161133,0.023014578968286514,4.002030849456787
56,Tone 6,Mouse39113,-4,group 2,0.124774269759655,0.2923687696456909,0.0361194834113121,6.123104095458984
57,Tone 6,Mouse39113,-3,group 2,0.13168536126613617,0.1426244080066681,0.074185810983181,3.7215473651885986
58,Tone 6,Mouse39113,-2,group 2,0.12042324990034103,0.1526002138853073,0.004148383159190416,3.7269039154052734
59,Tone 6,Mouse39113,-1,group 2,0.11143452674150467,0.16822323203086853,0.00566852604970336,3.9004557132720947
60,Tone 6,Mouse39113,0,group 2,0.12479507923126221,0.22820626199245453,0.05266391485929489,5.065453052520752
61,Tone 6,Mouse39113,1,group 2,0.09226223081350327,0.11239708960056305,0.0293388944119215,2.798968553543091
62,Tone 6,Mouse39113,2,group 2,0.12460656464099884,0.18561804294586182,0.063064806163311,4.361029624938965
63,Tone 6,Mouse39113,3,group 2,0.15331873297691345,0.19894789159297943,0.013815567828714848,4.82888126373291
64,Tone 6,Mouse39113,4,group 2,0.10756382346153259,0.20902606844902039,0.009182154200971127,4.5454182624816895
65,Tone 6,Mouse39113,5,group 2,0.11290398240089417,0.17405487596988678,0.04792071506381035,4.0426506996154785
66,Tone 6,Mouse39113,6,group 2,0.13996359705924988,0.21327020227909088,0.046120621263980865,4.960249900817871
67,Tone 6,Mouse39113,7,group 2,0.11824057251214981,0.14004528522491455,0.06707313656806946,3.5417118072509766
68,Tone 6,Mouse39113,8,group 2,0.11679469048976898,0.15146350860595703,0.043939895927906036,3.701197862625122
69,Tone 6,Mouse39113,9,group 2,0.09876412898302078,0.1935395449399948,0.07872848957777023,4.251325607299805
70,Tone 6,Mouse39113,10,group 2,0.1033402532339096,0.14673346281051636,0.07321770489215851,3.511730909347534
71,Tone 6,Mouse39113,11,group 2,0.1138063445687294,0.24850299954414368,0.06550620496273041,5.305534362792969
72,Tone 6,Mouse39113,12,group 2,0.1295090615749359,0.15864337980747223,0.023593705147504807,3.930725336074829
73,Tone 6,Mouse39113,13,group 2,0.12251696735620499,0.16976456344127655,0.0169729795306921,4.042881488800049
74,Tone 6,Mouse39113,14,group 2,0.10930736362934113,0.17327149212360382,0.010059613734483719,3.966970682144165
75,Tone 6,Mouse39113,15,group 2,0.09509267657995224,0.12079467624425888,0.035731878131628036,2.9713354110717773
76,Tone 6,Mouse39113,16,group 2,0.10391350090503693,0.11010721325874329,0.01887509599328041,2.867337226867676
77,Tone 6,Mouse39113,17,group 2,0.12595224380493164,0.17114758491516113,0.0068809157237410545,4.092288017272949
78,Tone 6,Mouse39113,18,group 2,0.06101087108254433,0.11961258947849274,0.07230233401060104,2.6442651748657227
79,Tone 6,Mouse39113,19,group 2,0.12853007018566132,0.16886930167675018,0.08391285687685013,4.135278224945068
80,Tone 6,Mouse39113,20,group 2,0.10562117397785187,0.17795343697071075,0.042669836431741714,4.032523155212402
81,Tone 6,Mouse39113,21,group 2,0.1396251618862152,0.1639939248561859,0.05349253863096237,4.140652179718018
82,Tone 6,Mouse39113,22,group 2,0.12428999692201614,0.2321348488330841,0.012568226084113121,5.097002029418945
83,Tone 6,Mouse39113,23,group 2,0.09348177164793015,0.14298050105571747,0.03281250223517418,3.323364019393921
84,Tone 6,Mouse39113,24,group 2,0.08181021362543106,0.10462798923254013,0.05545894056558609,2.5859525203704834
85,Tone 6,Mouse39113,25,group 2,0.09056403487920761,0.08690006285905838,0.012229997664690018,2.3448290824890137
86,Tone 6,Mouse39113,26,group 2,0.1346493363380432,0.1624630093574524,0.06860828399658203,4.077325344085693
87,Tone 6,Mouse39113,27,group 2,0.13864581286907196,0.23123541474342346,0.02262507565319538,5.229890823364258
88,Tone 6,Mouse39113,28,group 2,0.12457417696714401,0.25775930285453796,0.018228182569146156,5.531134128570557
89,Tone 6,Mouse39113,29,group 2,0.10346192866563797,0.07462933659553528,0.07393871247768402,2.311204195022583
90,Tone 6,Mouse39113,30,group 2,0.1067996397614479,0.11976828426122665,0.07068298012018204,3.094172239303589
91,Tone 6,Mouse39113,31,group 2,0.1359579861164093,0.23200680315494537,0.05773551017045975,5.241827011108398
92,Tone 6,Mouse39113,32,group 2,0.11455874145030975,0.13034586608409882,0.008284351788461208,3.301393985748291
93,Tone 6,Mouse39113,33,group 2,0.06566471606492996,0.07414024323225021,0.03332071006298065,1.9034552574157715
94,Tone 6,Mouse39113,34,group 2,0.1116633266210556,0.16905657947063446,0.013655905611813068,3.922370195388794
95,Tone 6,Mouse39113,35,group 2,0.14243900775909424,0.20634593069553375,0.036336593329906464,4.861964225769043
96,Tone 6,Mouse39113,36,group 2,0.09927523881196976,0.1441120207309723,0.014111459255218506,3.385446071624756
97,Tone 6,Mouse39113,37,group 2,0.10348517447710037,0.11371590197086334,0.0177314393222332,2.922484874725342
98,Tone 6,Mouse39113,38,group 2,0.09489510953426361,0.10947038233280182,0.06456570327281952,2.8014426231384277
99,Tone 6,Mouse39113,39,group 2,0.08456206321716309,0.1734861582517624,0.04819582402706146,3.7557694911956787
100,Tone 6,Mouse39114,-10,group 1,0.07792671024799347,0.0773187205195427,0.06955762952566147,2.102769374847412
101,Tone 6,Mouse39114,-9,group 1,0.11373837292194366,0.16118378937244415,0.024360056966543198,3.8191699981689453
102,Tone 6,Mouse39114,-8,group 1,0.04252287372946739,0.07016795873641968,0.08513998240232468,1.6480467319488525
103,Tone 6,Mouse39114,-7,group 1,0.07658379524946213,0.14138737320899963,0.11018772423267365,3.187269687652588
104,Tone 6,Mouse39114,-6,group 1,0.1271524280309677,0.22255519032478333,0.030940210446715355,4.978601932525635
105,Tone 6,Mouse39114,-5,group 1,0.0742509588599205,0.1589144617319107,0.042184460908174515,3.407463550567627
106,Tone 6,Mouse39114,-4,group 1,0.13407054543495178,0.15728798508644104,0.007470300421118736,3.9411392211914062
107,Tone 6,Mouse39114,-3,group 1,0.09055877476930618,0.11394951492547989,0.06212124601006508,2.8318850994110107
108,Tone 6,Mouse39114,-2,group 1,0.09893645346164703,0.12761224806308746,0.04487127065658569,3.1292693614959717
109,Tone 6,Mouse39114,-1,group 1,0.06853944063186646,0.1519758403301239,0.05403919145464897,3.244405746459961
110,Tone 6,Mouse39114,0,group 1,0.0786297619342804,0.19144216179847717,0.03439965844154358,3.9870762825012207
111,Tone 6,Mouse39114,1,group 1,0.07774686068296432,0.17881831526756287,0.09471019357442856,3.811574935913086
112,Tone 6,Mouse39114,2,group 1,0.07936997711658478,0.1212555393576622,0.06919672340154648,2.8492321968078613
113,Tone 6,Mouse39114,3,group 1,0.07206516712903976,0.14369456470012665,0.11953482776880264,3.1882429122924805
114,Tone 6,Mouse39114,4,group 1,0.11634266376495361,0.1996864527463913,0.08064683526754379,4.527379512786865
115,Tone 6,Mouse39114,5,group 1,0.14145469665527344,0.1571677327156067,0.008770078420639038,4.012399196624756
116,Tone 6,Mouse39114,6,group 1,0.12438444048166275,0.18316856026649475,0.0263887420296669,4.291478633880615
117,Tone 6,Mouse39114,7,group 1,0.09389515221118927,0.14576658606529236,0.05672530084848404,3.391167163848877
118,Tone 6,Mouse39114,8,group 1,0.07289223372936249,0.09066983312368393,0.06445515900850296,2.272379159927368
119,Tone 6,Mouse39114,9,group 1,0.09431703388690948,0.150009423494339,0.14009912312030792,3.526360273361206
120,Tone 6,Mouse39114,10,group 1,0.06753907352685928,0.12131144851446152,0.08180613815784454,2.743407964706421
121,Tone 6,Mouse39114,11,group 1,0.10872875899076462,0.12608404457569122,0.07691887766122818,3.2228853702545166
122,Tone 6,Mouse39114,12,group 1,0.13682791590690613,0.13697871565818787,0.05831599608063698,3.6663012504577637
123,Tone 6,Mouse39114,13,group 1,0.09430909901857376,0.14179207384586334,0.009412561543285847,3.2947230339050293
124,Tone 6,Mouse39114,14,group 1,0.08241327852010727,0.12660670280456543,0.02852754294872284,2.9388415813446045
125,Tone 6,Mouse39114,15,group 1,0.11956759542226791,0.12003786861896515,0.005832564551383257,3.1768076419830322
126,Tone 6,Mouse39114,16,group 1,0.11032599210739136,0.1252308040857315,0.038622256368398666,3.196597099304199
127,Tone 6,Mouse39114,17,group 1,0.07157377153635025,0.09854169934988022,0.03974428400397301,2.3728411197662354
128,Tone 6,Mouse39114,18,group 1,,,,
129,Tone 6,Mouse39114,19,group 1,0.11659795045852661,0.1778043806552887,0.051569223403930664,4.143989562988281
130,Tone 6,Mouse39114,20,group 1,0.07915244251489639,0.14108994603157043,0.08645983785390854,3.190303087234497
131,Tone 6,Mouse39114,21,group 1,0.08698665350675583,0.15996846556663513,0.0793897807598114,3.576695203781128
132,Tone 6,Mouse39114,22,group 1,0.06518474966287613,0.11174114048480988,0.05934238061308861,2.544524669647217
133,Tone 6,Mouse39114,23,group 1,0.08830411732196808,0.10375325381755829,0.026527248322963715,2.614041805267334
134,Tone 6,Mouse39114,24,group 1,0.11312324553728104,0.14790159463882446,0.00368630513548851,3.576725721359253
135,Tone 6,Mouse39114,25,group 1,0.0721200630068779,0.12598147988319397,0.06952816247940063,2.8572609424591064
136,Tone 6,Mouse39114,26,group 1,0.0985780879855156,0.22053471207618713,0.016129083931446075,4.654323577880859
137,Tone 6,Mouse39114,27,group 1,0.10870488733053207,0.14966249465942383,0.017431093379855156,3.57275390625
138,Tone 6,Mouse39114,28,group 1,0.06444372981786728,0.09721311181783676,0.04343816265463829,2.283524990081787
139,Tone 6,Mouse39114,29,group 1,0.10715324431657791,0.14164943993091583,0.06875335425138474,3.461078643798828
140,Tone 6,Mouse39114,30,group 1,0.09746122360229492,0.14587660133838654,0.08333344012498856,3.4471793174743652
141,Tone 6,Mouse39114,31,group 1,0.11419101804494858,0.22243450582027435,0.050748560577631,4.863968372344971
142,Tone 6,Mouse39114,32,group 1,0.09829583764076233,0.11972818523645401,0.011586662381887436,2.967458486557007
143,Tone 6,Mouse39114,33,group 1,0.1371781826019287,0.16458842158317566,0.0249007698148489,4.105912208557129
144,Tone 6,Mouse39114,34,group 1,0.12625625729560852,0.13624218106269836,0.03439095616340637,3.5331664085388184
145,Tone 6,Mouse39114,35,group 1,0.07803303748369217,0.1069401353597641,0.05046922713518143,2.5838987827301025
146,Tone 6,Mouse39114,36,group 1,0.08447173982858658,0.10651636868715286,0.11314308643341064,2.685239315032959
147,Tone 6,Mouse39114,37,group 1,0.059192974120378494,0.09382966160774231,0.048894114792346954,2.179628849029541
148,Tone 6,Mouse39114,38,group 1,0.09591437131166458,0.0803043469786644,0.0415404736995697,2.3084635734558105
149,Tone 6,Mouse39114,39,group 1,0.08511075377464294,0.160628542304039,0.06034809350967407,3.555551767349243
150,Tone 6,Mouse39115,-10,group 2,0.08891408145427704,0.06991584599018097,0.004952570423483849,2.0402143001556396
151,Tone 6,Mouse39115,-9,group 2,0.07352552562952042,0.05111497640609741,0.014116926118731499,1.5826401710510254
152,Tone 6,Mouse39115,-8,group 2,0.08654436469078064,0.06703680008649826,0.05045605078339577,2.0019192695617676
153,Tone 6,Mouse39115,-7,group 2,0.10202769935131073,0.13649548590183258,0.0799175575375557,3.333017349243164
154,Tone 6,Mouse39115,-6,group 2,0.0938052386045456,0.10838436335325241,0.05633621662855148,2.7667062282562256
155,Tone 6,Mouse39115,-5,group 2,0.09115592390298843,0.13632149994373322,0.06266169250011444,3.2111480236053467
156,Tone 6,Mouse39115,-4,group 2,0.10974051058292389,0.12321597337722778,0.02770090475678444,3.149366617202759
157,Tone 6,Mouse39115,-3,group 2,0.07863739132881165,0.07389434427022934,0.018877828493714333,2.0159687995910645
158,Tone 6,Mouse39115,-2,group 2,0.10371531546115875,0.10079831629991531,0.03419594466686249,2.721266746520996
159,Tone 6,Mouse39115,-1,group 2,0.11465191841125488,0.09623487293720245,0.01943499781191349,2.7416181564331055
160,Tone 6,Mouse39115,0,group 2,0.09927286952733994,0.09170863032341003,0.028402723371982574,2.522005319595337
161,Tone 6,Mouse39115,1,group 2,0.10655342787504196,0.1512860357761383,0.06903256475925446,3.6160831451416016
162,Tone 6,Mouse39115,2,group 2,0.08906042575836182,0.16300976276397705,0.07529586553573608,3.6447548866271973
163,Tone 6,Mouse39115,3,group 2,0.10879508405923843,0.0857938900589943,0.035130374133586884,2.5215182304382324
164,Tone 6,Mouse39115,4,group 2,0.09794493019580841,0.0907013788819313,0.016941791400313377,2.483912467956543
165,Tone 6,Mouse39115,5,group 2,0.11401133239269257,0.18641823530197144,0.007641425356268883,4.230499267578125
166,Tone 6,Mouse39115,6,group 2,0.08301520347595215,0.0902373269200325,0.08023612201213837,2.37573504447937
167,Tone 6,Mouse39115,7,group 2,0.10071393102407455,0.1254357099533081,0.0892653688788414,3.142505407333374
168,Tone 6,Mouse39115,8,group 2,0.1347821205854416,0.1762639880180359,0.05607416853308678,4.299671173095703
169,Tone 6,Mouse39115,9,group 2,0.11610923707485199,0.11380521953105927,0.02380143292248249,3.0520131587982178
170,Tone 6,Mouse39115,10,group 2,0.12558527290821075,0.1517055183649063,0.057375483214855194,3.801053285598755
171,Tone 6,Mouse39115,11,group 2,0.11215756088495255,0.10247792303562164,0.014906274154782295,2.818005084991455
172,Tone 6,Mouse39115,12,group 2,0.13490177690982819,0.17887559533119202,0.08118162304162979,4.362552165985107
173,Tone 6,Mouse39115,13,group 2,0.10143595933914185,0.0748107060790062,0.02788435108959675,2.261066436767578
174,Tone 6,Mouse39115,14,group 2,0.08016519993543625,0.11502788215875626,0.07512538880109787,2.757472515106201
175,Tone 6,Mouse39115,15,group 2,0.08311000466346741,0.10944539308547974,0.09077931940555573,2.7045600414276123
176,Tone 6,Mouse39115,16,group 2,0.11190611124038696,0.2186884731054306,0.08966132253408432,4.80728006362915
177,Tone 6,Mouse39115,17,group 2,0.13417582213878632,0.17430046200752258,0.01676083169877529,4.232551574707031
178,Tone 6,Mouse39115,18,group 2,0.07915151119232178,0.09814764559268951,0.08371473103761673,2.472302198410034
179,Tone 6,Mouse39115,19,group 2,0.13415563106536865,0.11664828658103943,0.07264214754104614,3.3115086555480957
180,Tone 6,Mouse39115,20,group 2,0.1156902089715004,0.11954578012228012,0.06089207902550697,3.1704587936401367
181,Tone 6,Mouse39115,21,group 2,0.11494578421115875,0.10957696288824081,0.0677252858877182,3.001893997192383
182,Tone 6,Mouse39115,22,group 2,0.08422815799713135,0.11532299965620041,0.0344100296497345,2.7727324962615967
183,Tone 6,Mouse39115,23,group 2,0.09116894751787186,0.06579207628965378,0.005415924359112978,1.9938766956329346
184,Tone 6,Mouse39115,24,group 2,0.16748741269111633,0.16521167755126953,0.03508278727531433,4.42053747177124
185,Tone 6,Mouse39115,25,group 2,0.0987570732831955,0.10127653926610947,0.03267835080623627,2.6795785427093506
186,Tone 6,Mouse39115,26,group 2,0.1424032747745514,0.1558593064546585,0.024943619966506958,4.011574745178223
187,Tone 6,Mouse39115,27,group 2,0.08477715402841568,0.1554042100906372,0.016043899580836296,3.4331233501434326
188,Tone 6,Mouse39115,28,group 2,0.12353873997926712,0.11949512362480164,0.005763915367424488,3.206604242324829
189,Tone 6,Mouse39115,29,group 2,0.07696250081062317,0.08228135854005814,0.07074165344238281,2.176927328109741
190,Tone 6,Mouse39115,30,group 2,0.07202746719121933,0.043972983956336975,0.06524920463562012,1.4858759641647339
191,Tone 6,Mouse39115,31,group 2,0.09172816574573517,0.09645282477140427,0.07123395055532455,2.558197498321533
192,Tone 6,Mouse39115,32,group 2,0.05172917991876602,0.042406629770994186,0.052331265062093735,1.251599907875061
193,Tone 6,Mouse39115,33,group 2,0.09111908078193665,0.1057501956820488,0.066149041056633,2.7035741806030273
194,Tone 6,Mouse39115,34,group 2,0.08702905476093292,0.09188361465930939,0.05275699123740196,2.4226186275482178
195,Tone 6,Mouse39115,35,group 2,0.0696970745921135,0.0679531991481781,0.042782582342624664,1.8466352224349976
196,Tone 6,Mouse39115,36,group 2,0.10886740684509277,0.127876877784729,0.025026420131325722,3.216594696044922
197,Tone 6,Mouse39115,37,group 2,0.07032979279756546,0.06904710829257965,0.03284841775894165,1.8638849258422852
198,Tone 6,Mouse39115,38,group 2,0.1052623763680458,0.11853694915771484,0.04850175976753235,3.042537212371826
199,Tone 6,Mouse39115,39,group 2,0.07376623898744583,0.08111834526062012,0.01941703073680401,2.0890984535217285
200,Tone 6,Mouse39121,-10,group 1,0.10013540089130402,0.13114362955093384,0.01680579036474228,3.1795895099639893
201,Tone 6,Mouse39121,-9,group 1,0.11961841583251953,0.13440749049186707,0.08142444491386414,3.4715871810913086
202,Tone 6,Mouse39121,-8,group 1,0.09121467173099518,0.10318566113710403,0.08821696788072586,2.677715539932251
203,Tone 6,Mouse39121,-7,group 1,0.11362337321043015,0.1688428521156311,0.0729602798819542,3.9809083938598633
204,Tone 6,Mouse39121,-6,group 1,0.11862131208181381,0.1973685324192047,0.09593772143125534,4.522111892700195
205,Tone 6,Mouse39121,-5,group 1,0.1202688217163086,0.12555359303951263,0.04274136945605278,3.302345037460327
206,Tone 6,Mouse39121,-4,group 1,0.12302660942077637,0.1611000895500183,0.0968768447637558,3.961211681365967
207,Tone 6,Mouse39121,-3,group 1,0.12030285596847534,0.15407918393611908,0.08429231494665146,3.8083651065826416
208,Tone 6,Mouse39121,-2,group 1,0.15117016434669495,0.1782083958387375,0.02438339777290821,4.46967887878418
209,Tone 6,Mouse39121,-1,group 1,0.12677277624607086,0.1639682799577713,0.033075425773859024,3.9995696544647217
210,Tone 6,Mouse39121,0,group 1,0.11190596222877502,0.1497604250907898,0.08815311640501022,3.6569042205810547
211,Tone 6,Mouse39121,1,group 1,0.14804761111736298,0.19484852254390717,0.08552959561347961,4.7607831954956055
212,Tone 6,Mouse39121,2,group 1,0.13737960159778595,0.2703462541103363,0.07659117877483368,5.908651828765869
213,Tone 6,Mouse39121,3,group 1,0.16761378943920135,0.27601632475852966,0.03695695102214813,6.270650863647461
214,Tone 6,Mouse39121,4,group 1,0.1108093187212944,0.10498247295618057,0.05210501328110695,2.87347149848938
215,Tone 6,Mouse39121,5,group 1,0.10291268676519394,0.18509028851985931,0.06352196633815765,4.140077590942383
216,Tone 6,Mouse39121,6,group 1,0.09383875876665115,0.19743552803993225,0.10617445409297943,4.287899971008301
217,Tone 6,Mouse39121,7,group 1,0.12816910445690155,0.12472192198038101,0.06193414703011513,3.3797435760498047
218,Tone 6,Mouse39121,8,group 1,0.12302622199058533,0.09221668541431427,0.09847739338874817,2.8138270378112793
219,Tone 6,Mouse39121,9,group 1,0.1455511748790741,0.1946379393339157,0.09684203565120697,4.741004467010498
220,Tone 6,Mouse39121,10,group 1,0.11693082749843597,0.20714181661605835,0.11458573490381241,4.682002067565918
221,Tone 6,Mouse39121,11,group 1,0.1269749104976654,0.19614386558532715,0.0651363953948021,4.561229228973389
222,Tone 6,Mouse39121,12,group 1,0.13929857313632965,0.2912599742412567,0.10264762490987778,6.295006275177002
223,Tone 6,Mouse39121,13,group 1,0.09205575287342072,0.1864222288131714,0.08086451143026352,4.068492889404297
224,Tone 6,Mouse39121,14,group 1,0.09346544742584229,0.15945348143577576,0.08473387360572815,3.635432004928589
225,Tone 6,Mouse39121,15,group 1,0.11525420099496841,0.18317975103855133,0.08195082098245621,4.242434978485107
226,Tone 6,Mouse39121,16,group 1,0.10796666890382767,0.14068777859210968,0.08306241035461426,3.4633634090423584
227,Tone 6,Mouse39121,17,group 1,0.0794084444642067,0.14004506170749664,0.12101545184850693,3.200387954711914
228,Tone 6,Mouse39121,18,group 1,0.12396164983510971,0.19704225659370422,0.08579008281230927,4.561636924743652
229,Tone 6,Mouse39121,19,group 1,0.10671091824769974,0.16527915000915527,0.11209646612405777,3.882097005844116
230,Tone 6,Mouse39121,20,group 1,0.10683964192867279,0.13674812018871307,0.07654044777154922,3.381917715072632
231,Tone 6,Mouse39121,21,group 1,0.14119048416614532,0.26661598682403564,0.09403281658887863,5.896399021148682
232,Tone 6,Mouse39121,22,group 1,0.10126237571239471,0.19397982954978943,0.12513501942157745,4.316709041595459
233,Tone 6,Mouse39121,23,group 1,0.1477549821138382,0.20074525475502014,0.10177722573280334,4.867991924285889
234,Tone 6,Mouse39121,24,group 1,0.11226579546928406,0.16619759798049927,0.061227623373270035,3.9150173664093018
235,Tone 6,Mouse39121,25,group 1,0.15824556350708008,0.18972663581371307,0.12234662473201752,4.801903247833252
236,Tone 6,Mouse39121,26,group 1,0.11397809535264969,0.18270936608314514,0.058180347084999084,4.204895496368408
237,Tone 6,Mouse39121,27,group 1,0.1059471145272255,0.1718178391456604,0.07406573742628098,3.9561264514923096
238,Tone 6,Mouse39121,28,group 1,0.1284225434064865,0.14638520777225494,0.03526490554213524,3.7241382598876953
239,Tone 6,Mouse39121,29,group 1,0.09916690737009048,0.10359098762273788,0.07887505739927292,2.7556042671203613
240,Tone 6,Mouse39121,30,group 1,0.05857416242361069,0.0896814838051796,0.12814201414585114,2.1617345809936523
241,Tone 6,Mouse39121,31,group 1,0.13965104520320892,0.199496328830719,0.06290458887815475,4.739670276641846
242,Tone 6,Mouse39121,32,group 1,0.13899347186088562,0.14978478848934174,0.06285703927278519,3.9043214321136475
243,Tone 6,Mouse39121,33,group 1,0.1347895711660385,0.10019700974225998,0.008321168832480907,2.9968814849853516
244,Tone 6,Mouse39121,34,group 1,0.15841639041900635,0.22337064146995544,0.12199514359235764,5.364291191101074
245,Tone 6,Mouse39121,35,group 1,0.10453061759471893,0.15416041016578674,0.08781936019659042,3.657788038253784
246,Tone 6,Mouse39121,36,group 1,0.12348807603120804,0.12443677335977554,0.05446458235383034,3.3237361907958984
247,Tone 6,Mouse39121,37,group 1,0.09775220602750778,0.08531473577022552,0.060830067843198776,2.4239609241485596
248,Tone 6,Mouse39121,38,group 1,0.17387546598911285,0.20391403138637543,0.056978657841682434,5.144256591796875
