Unnamed: 0,agg score,net 1 scores,net 2 scores,net 3 scores,mouse,roi,condition,in-task,time,expDate,hc_v_task auc,net 1 hc_v_task auc,net 2 hc_v_task auc,net 3 hc_v_task auc
2784,2.1860263,0.051229514,0.09789524,0.07185123,Mouse2401,1.0,CLOCK,1.0,476,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2785,2.9912627,0.06849934,0.13592075,0.074699625,Mouse2401,1.0,CLOCK,1.0,477,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2786,1.8488907,0.018495793,0.095455475,0.10524362,Mouse2401,1.0,CLOCK,1.0,478,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2791,4.369991,0.103758045,0.19816278,0.06859008,Mouse2401,3.0,CLOCK,1.0,489,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2794,5.109712,0.11855606,0.2334791,0.07678489,Mouse2401,3.0,CLOCK,1.0,495,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2797,5.549986,0.113919474,0.26362085,0.053443644,Mouse2401,1.0,CLOCK,1.0,498,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2798,2.7347524,0.058770303,0.12650141,0.068944804,Mouse2401,1.0,CLOCK,1.0,500,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2799,2.0764956,0.044842727,0.09331559,0.112468615,Mouse2401,1.0,CLOCK,1.0,501,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2802,1.1378651,0.040879358,0.040026277,0.096872866,Mouse2401,3.0,CLOCK,1.0,509,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2803,4.905726,0.1186755,0.22208208,0.055876628,Mouse2401,3.0,CLOCK,1.0,510,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2812,3.337606,0.07926048,0.152716,0.020658873,Mouse2401,1.0,CLOCK,1.0,523,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2813,3.8247902,0.08041072,0.17754889,0.10616891,Mouse2401,1.0,CLOCK,1.0,524,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2816,4.347294,0.10473853,0.19681747,0.054948553,Mouse2401,3.0,CLOCK,1.0,531,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2823,2.601184,0.06983499,0.11230996,0.06159237,Mouse2401,3.0,CLOCK,1.0,541,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2828,1.3188603,0.046024345,0.05008915,0.045476753,Mouse2401,1.0,CLOCK,1.0,549,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2829,2.4877923,0.05430082,0.11384605,0.07976475,Mouse2401,1.0,CLOCK,1.0,553,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2843,1.9159299,0.04870198,0.08394023,0.054353278,Mouse2401,3.0,CLOCK,1.0,569,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2853,3.1800344,0.065041475,0.14936142,0.07267449,Mouse2401,3.0,CLOCK,1.0,579,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2856,2.5950902,0.06597342,0.11402768,0.065860905,Mouse2401,1.0,CLOCK,1.0,584,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2857,5.2325583,0.11658213,0.24277556,0.05905622,Mouse2401,1.0,CLOCK,1.0,585,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2858,2.6322265,0.056132376,0.120421365,0.10307,Mouse2401,1.0,CLOCK,1.0,586,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2864,3.1240458,0.08312185,0.1345062,0.0928727,Mouse2401,3.0,CLOCK,1.0,593,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2877,3.149761,0.070671916,0.14386086,0.08137306,Mouse2401,1.0,CLOCK,1.0,610,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2878,2.7560115,0.06487085,0.12488658,0.0529546,Mouse2401,1.0,CLOCK,1.0,611,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2880,3.01587,0.049891457,0.1481605,0.07854608,Mouse2401,1.0,CLOCK,1.0,615,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2881,2.6624978,0.06774937,0.11754717,0.05387666,Mouse2401,1.0,CLOCK,1.0,616,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2891,4.582497,0.10130006,0.21361896,0.03938376,Mouse2401,3.0,CLOCK,1.0,626,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2892,2.884129,0.07250302,0.12824064,0.04941453,Mouse2401,3.0,CLOCK,1.0,627,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2893,1.0397596,0.033218715,0.038883638,0.091315694,Mouse2401,3.0,CLOCK,1.0,628,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2894,3.8678803,0.08709,0.17689788,0.09030563,Mouse2401,3.0,CLOCK,1.0,629,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2896,3.7133498,0.07204872,0.17635392,0.092880554,Mouse2401,3.0,CLOCK,1.0,633,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2897,2.8106172,0.05667248,0.13146016,0.08792527,Mouse2401,3.0,CLOCK,1.0,634,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2898,2.4372275,0.062724404,0.105956435,0.07766175,Mouse2401,3.0,CLOCK,1.0,635,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2901,2.5275345,0.06969787,0.10710275,0.08165801,Mouse2401,3.0,CLOCK,1.0,642,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2902,4.4873524,0.09476687,0.20743473,0.13884972,Mouse2401,3.0,CLOCK,1.0,643,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2903,3.117692,0.07342557,0.13983844,0.09247065,Mouse2401,3.0,CLOCK,1.0,644,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2904,2.2136948,0.06732298,0.091269225,0.044924133,Mouse2401,3.0,CLOCK,1.0,647,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2906,3.8005414,0.105196744,0.16399339,0.04949933,Mouse2401,3.0,CLOCK,1.0,650,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2907,1.4806709,0.030750172,0.06952148,0.02807003,Mouse2401,3.0,CLOCK,1.0,654,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2911,2.0474892,0.042802043,0.09378991,0.08907038,Mouse2401,3.0,CLOCK,1.0,659,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2912,2.7873447,0.0641225,0.12646368,0.070048854,Mouse2401,3.0,CLOCK,1.0,660,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2913,2.2310073,0.06012675,0.09706434,0.03271986,Mouse2401,3.0,CLOCK,1.0,661,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2917,3.0583646,0.1138085,0.11585079,0.016584815,Mouse2401,3.0,CLOCK,1.0,665,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2921,2.7250428,0.06978852,0.120069236,0.05459615,Mouse2401,3.0,CLOCK,1.0,670,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2922,3.9620268,0.07912733,0.1869474,0.096630245,Mouse2401,3.0,CLOCK,1.0,671,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2925,2.7204175,0.06593774,0.12238863,0.04688168,Mouse2401,1.0,CLOCK,1.0,682,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2929,3.6113455,0.11574851,0.14692873,0.03841914,Mouse2401,1.0,CLOCK,1.0,687,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2930,1.7804754,0.043711454,0.07777588,0.07675666,Mouse2401,1.0,CLOCK,1.0,688,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2933,5.2777367,0.1334053,0.2359409,0.051260784,Mouse2401,3.0,CLOCK,1.0,693,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2935,2.9171588,0.08883195,0.1201781,0.05981829,Mouse2401,3.0,CLOCK,1.0,695,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2953,3.1043348,0.07385506,0.13861802,0.09632015,Mouse2401,1.0,CLOCK,1.0,718,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2960,5.4027505,0.1195849,0.2525978,0.027275015,Mouse2401,1.0,CLOCK,1.0,725,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2961,3.2704554,0.09664531,0.13747375,0.043765046,Mouse2401,1.0,CLOCK,1.0,726,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2963,1.717519,0.07545138,0.057504967,0.027208796,Mouse2401,1.0,CLOCK,1.0,733,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
2978,1.2684002,0.06991683,0.033509143,0.03438024,Mouse2401,1.0,CLOCK,1.0,754,30521,0.4461059899093357,0.4663024923181973,0.4415007017943174,0.5475664807860097
