,Event Number,mouse,time,group,net 1,net 2,net 3,agg scores
64,Tone 4,Mouse39113,4,group 2,0.10757040977478027,0.20561181008815765,0.07683539390563965,4.537498950958252
65,Tone 4,Mouse39113,5,group 2,0.07340897619724274,0.1314721554517746,0.05604645609855652,2.95168137550354
66,Tone 4,Mouse39113,6,group 2,0.10298823565244675,0.10302774608135223,0.04381432384252548,2.7582764625549316
67,Tone 4,Mouse39113,7,group 2,0.11624544858932495,0.1995890885591507,0.003281621728092432,4.468833923339844
68,Tone 4,Mouse39113,8,group 2,0.14389970898628235,0.18190747499465942,0.044327881187200546,4.474573612213135
69,Tone 4,Mouse39113,9,group 2,0.1266508549451828,0.1544884741306305,0.07910067588090897,3.8736095428466797
70,Tone 4,Mouse39113,10,group 2,0.13311639428138733,0.17510752379894257,0.006795736961066723,4.22842264175415
71,Tone 4,Mouse39113,11,group 2,0.11263599991798401,0.17812670767307281,0.07500249147415161,4.127511024475098
72,Tone 4,Mouse39113,12,group 2,0.12072668224573135,0.17479929327964783,0.0565883032977581,4.137954235076904
73,Tone 4,Mouse39113,13,group 2,0.08686410635709763,0.08784646540880203,0.013896997086703777,2.325575828552246
74,Tone 4,Mouse39113,14,group 2,0.11337285488843918,0.19904543459415436,0.012674055062234402,4.438427925109863
75,Tone 4,Mouse39113,15,group 2,0.15030325949192047,0.1728876829147339,0.009910873137414455,4.362002372741699
76,Tone 4,Mouse39113,16,group 2,0.12709856033325195,0.26004931330680847,0.006649428978562355,5.585665225982666
77,Tone 4,Mouse39113,17,group 2,0.10336142033338547,0.1868514120578766,0.05025878921151161,4.164241790771484
78,Tone 4,Mouse39113,18,group 2,0.10638733208179474,0.15118566155433655,0.02442052587866783,3.580507755279541
79,Tone 4,Mouse39113,19,group 2,0.09325839579105377,0.11624853312969208,0.06917692720890045,2.901764392852783
80,Tone 4,Mouse39113,20,group 2,0.11289597302675247,0.1798609048128128,0.0523245707154274,4.142566204071045
81,Tone 4,Mouse39113,21,group 2,0.11442400515079498,0.2194167822599411,0.004528033547103405,4.782495498657227
82,Tone 4,Mouse39113,22,group 2,0.08781281113624573,0.08714086562395096,0.013289248570799828,2.3226633071899414
83,Tone 4,Mouse39113,23,group 2,0.08531371504068375,0.12092569470405579,0.003378984984010458,2.85433292388916
84,Tone 4,Mouse39113,24,group 2,0.10418743640184402,0.14492236077785492,0.003158119972795248,3.4391462802886963
85,Tone 4,Mouse39113,25,group 2,0.1017831563949585,0.14272736012935638,0.007992438040673733,3.382495880126953
86,Tone 4,Mouse39113,26,group 2,0.12236859649419785,0.17335237562656403,0.04459114745259285,4.1212310791015625
87,Tone 4,Mouse39113,27,group 2,,,,
88,Tone 4,Mouse39113,28,group 2,0.09151274710893631,0.15963047742843628,0.049181509763002396,3.593536615371704
89,Tone 4,Mouse39113,29,group 2,0.12225481867790222,0.13719014823436737,0.002077612094581127,3.486402750015259
90,Tone 4,Mouse39113,30,group 2,0.12590894103050232,0.1507958471775055,0.003009701846167445,3.749724864959717
91,Tone 4,Mouse39113,31,group 2,0.1368139535188675,0.2580192983150482,0.043874431401491165,5.6739068031311035
92,Tone 4,Mouse39113,32,group 2,0.10730643570423126,0.1446102410554886,0.060737449675798416,3.5061473846435547
93,Tone 4,Mouse39113,33,group 2,0.12766018509864807,0.17315863072872162,0.0235203355550766,4.154585361480713
94,Tone 4,Mouse39113,34,group 2,0.10449644923210144,0.16205480694770813,0.017167408019304276,3.737968683242798
95,Tone 4,Mouse39113,35,group 2,0.11124406009912491,0.17498993873596191,0.08543182909488678,4.069121360778809
96,Tone 4,Mouse39113,36,group 2,0.09223102778196335,0.1229572668671608,0.03391276299953461,2.9780490398406982
97,Tone 4,Mouse39113,37,group 2,0.0928984209895134,0.13950121402740479,0.07426049560308456,3.289623737335205
98,Tone 4,Mouse39113,38,group 2,0.11617955565452576,0.18152834475040436,0.09817744791507721,4.235702037811279
99,Tone 4,Mouse39113,39,group 2,0.09457696974277496,0.12049734592437744,0.005566709209233522,2.9395034313201904
100,Tone 4,Mouse39114,-10,group 1,0.1671493500471115,0.13914114236831665,0.03712107986211777,3.9840095043182373
101,Tone 4,Mouse39114,-9,group 1,0.11722522228956223,0.12748759984970093,0.07908988744020462,3.331078052520752
102,Tone 4,Mouse39114,-8,group 1,0.08143236488103867,0.14264613389968872,0.028756117448210716,3.1968350410461426
103,Tone 4,Mouse39114,-7,group 1,0.08380164206027985,0.10177390277385712,0.006522497162222862,2.5224664211273193
104,Tone 4,Mouse39114,-6,group 1,0.07280687242746353,0.09110669046640396,0.019338838756084442,2.246187686920166
105,Tone 4,Mouse39114,-5,group 1,0.0953545793890953,0.15118366479873657,0.06785456091165543,3.503835678100586
106,Tone 4,Mouse39114,-4,group 1,0.11176017671823502,0.13535362482070923,0.007684231270104647,3.357046604156494
107,Tone 4,Mouse39114,-3,group 1,,,,
108,Tone 4,Mouse39114,-2,group 1,0.09510201960802078,0.12647373974323273,0.008380180224776268,3.046329975128174
109,Tone 4,Mouse39114,-1,group 1,,,,
110,Tone 4,Mouse39114,0,group 1,0.06787776201963425,0.12556302547454834,0.10234580188989639,2.8324739933013916
111,Tone 4,Mouse39114,1,group 1,0.06857225298881531,0.09408854693174362,0.07391230016946793,2.2939112186431885
112,Tone 4,Mouse39114,2,group 1,0.08008010685443878,0.13126608729362488,0.073064886033535,3.0258986949920654
113,Tone 4,Mouse39114,3,group 1,0.0683063343167305,0.10089721530675888,0.06074707582592964,2.3953075408935547
114,Tone 4,Mouse39114,4,group 1,0.1239166334271431,0.2439921349287033,0.04829437658190727,5.316896438598633
115,Tone 4,Mouse39114,5,group 1,0.11749578267335892,0.1410575807094574,0.05309995636343956,3.541186809539795
116,Tone 4,Mouse39114,6,group 1,0.0907222330570221,0.10109668225049973,0.02598859742283821,2.5930418968200684
117,Tone 4,Mouse39114,7,group 1,0.0917443186044693,0.09778240323066711,0.07666151225566864,2.584451198577881
118,Tone 4,Mouse39114,8,group 1,0.09017910808324814,0.11283975094556808,0.0913725346326828,2.830824613571167
119,Tone 4,Mouse39114,9,group 1,0.10851094871759415,0.11717090010643005,0.04071646183729172,3.0459465980529785
120,Tone 4,Mouse39114,10,group 1,0.141957089304924,0.1725679188966751,0.05745076388120651,4.3093156814575195
121,Tone 4,Mouse39114,11,group 1,0.10002564638853073,0.20541323721408844,0.07773339748382568,4.460939407348633
122,Tone 4,Mouse39114,12,group 1,0.1308801770210266,0.15282924473285675,0.04042137414216995,3.8593857288360596
123,Tone 4,Mouse39114,13,group 1,0.08956889063119888,0.15722401440143585,0.026894325390458107,3.518249034881592
124,Tone 4,Mouse39114,14,group 1,0.12353253364562988,0.1380026638507843,0.04356927424669266,3.542482614517212
125,Tone 4,Mouse39114,15,group 1,0.09830442816019058,0.16231639683246613,0.06977936625480652,3.7197444438934326
126,Tone 4,Mouse39114,16,group 1,0.10967506468296051,0.12050416320562363,0.02182820998132229,3.0992612838745117
127,Tone 4,Mouse39114,17,group 1,0.05670168995857239,0.14716081321239471,0.10123202949762344,3.082317590713501
128,Tone 4,Mouse39114,18,group 1,0.08393214643001556,0.14097508788108826,0.013473084196448326,3.182400703430176
129,Tone 4,Mouse39114,19,group 1,0.13307945430278778,0.13104623556137085,0.005273294169455767,3.4922962188720703
130,Tone 4,Mouse39114,20,group 1,0.0675802230834961,0.1835816353559494,0.031982846558094025,3.7460384368896484
131,Tone 4,Mouse39114,21,group 1,0.0843677967786789,0.1378810852766037,0.07550545781850815,3.1799566745758057
132,Tone 4,Mouse39114,22,group 1,0.07581260800361633,0.1758703887462616,0.06116051226854324,3.719205141067505
133,Tone 4,Mouse39114,23,group 1,0.10946612805128098,0.12277968972921371,0.004449851810932159,3.1225838661193848
134,Tone 4,Mouse39114,24,group 1,0.10525467991828918,0.1156587153673172,0.03659871220588684,2.9858598709106445
135,Tone 4,Mouse39114,25,group 1,0.10091184079647064,0.09293550252914429,0.03091149590909481,2.5603299140930176
136,Tone 4,Mouse39114,26,group 1,0.10702269524335861,0.1479453146457672,0.043249599635601044,3.5463242530822754
137,Tone 4,Mouse39114,27,group 1,0.12905390560626984,0.16970090568065643,0.05629337951540947,4.134293556213379
138,Tone 4,Mouse39114,28,group 1,0.09327716380357742,0.08567966520786285,0.014605069532990456,2.3527729511260986
139,Tone 4,Mouse39114,29,group 1,0.07895467430353165,0.14443813264369965,0.09495440125465393,3.250338077545166
140,Tone 4,Mouse39114,30,group 1,0.07815301418304443,0.03801397234201431,0.017782658338546753,1.4121748208999634
141,Tone 4,Mouse39114,31,group 1,0.09639299660921097,0.1784762144088745,0.00100468541495502,3.920710563659668
142,Tone 4,Mouse39114,32,group 1,,,,
143,Tone 4,Mouse39114,33,group 1,0.14714263379573822,0.20858779549598694,0.007059386465698481,4.924233436584473
144,Tone 4,Mouse39114,34,group 1,0.06396283954381943,0.1008809432387352,0.06968002766370773,2.3589560985565186
145,Tone 4,Mouse39114,35,group 1,0.11774846911430359,0.14295299351215363,0.03584669157862663,3.5627832412719727
146,Tone 4,Mouse39114,36,group 1,0.12134574353694916,0.2653774619102478,0.043306078761816025,5.644678592681885
147,Tone 4,Mouse39114,37,group 1,0.07425615936517715,0.1014808863401413,0.05372166261076927,2.458233118057251
148,Tone 4,Mouse39114,38,group 1,0.07157581299543381,0.06562410295009613,0.06658309698104858,1.8434208631515503
149,Tone 4,Mouse39114,39,group 1,0.12874405086040497,0.22692295908927917,0.04558493196964264,5.077612400054932
150,Tone 4,Mouse39115,-10,group 2,0.07373877614736557,0.05905211716890335,0.004197955597192049,1.709894061088562
151,Tone 4,Mouse39115,-9,group 2,0.06312976032495499,0.07610073685646057,0.06462601572275162,1.9339630603790283
152,Tone 4,Mouse39115,-8,group 2,0.09804864227771759,0.12264981120824814,0.03801052272319794,3.0328681468963623
153,Tone 4,Mouse39115,-7,group 2,0.08333368599414825,0.1288258135318756,0.0521240197122097,3.0019280910491943
154,Tone 4,Mouse39115,-6,group 2,0.10081415623426437,0.12107893824577332,0.0483325757086277,3.0412306785583496
155,Tone 4,Mouse39115,-5,group 2,0.1103137657046318,0.11579672992229462,0.04196782410144806,3.0415971279144287
156,Tone 4,Mouse39115,-4,group 2,0.1283988356590271,0.13196468353271484,0.004632406868040562,3.461301803588867
157,Tone 4,Mouse39115,-3,group 2,0.09569177031517029,0.07563565671443939,0.006272494327276945,2.2029242515563965
158,Tone 4,Mouse39115,-2,group 2,0.06914490461349487,0.06309688836336136,0.045549143105745316,1.7622559070587158
159,Tone 4,Mouse39115,-1,group 2,0.06569243967533112,0.06798628717660904,0.07033474743366241,1.827895998954773
160,Tone 4,Mouse39115,0,group 2,0.08963900059461594,0.10834415256977081,0.07301139831542969,2.737292766571045
161,Tone 4,Mouse39115,1,group 2,0.08938382565975189,0.07974285632371902,0.06520002335309982,2.252254009246826
162,Tone 4,Mouse39115,2,group 2,0.06915991753339767,0.0861915573477745,0.07892511785030365,2.171621799468994
163,Tone 4,Mouse39115,3,group 2,0.0871780663728714,0.07199648767709732,0.05596546456217766,2.094808340072632
164,Tone 4,Mouse39115,4,group 2,0.0808560773730278,0.09428559988737106,0.04075205326080322,2.393522024154663
165,Tone 4,Mouse39115,5,group 2,0.11081995069980621,0.08600796014070511,0.06313470005989075,2.5651803016662598
166,Tone 4,Mouse39115,6,group 2,0.07709414511919022,0.14860324561595917,0.04262267053127289,3.263702869415283
167,Tone 4,Mouse39115,7,group 2,0.12421436607837677,0.09024683386087418,0.04675561934709549,2.7552013397216797
168,Tone 4,Mouse39115,8,group 2,0.11207979917526245,0.15164141356945038,0.027868496254086494,3.6463568210601807
169,Tone 4,Mouse39115,9,group 2,0.08125028759241104,0.1421736776828766,0.07468444108963013,3.2204012870788574
170,Tone 4,Mouse39115,10,group 2,0.11559899896383286,0.13783204555511475,0.019812164828181267,3.444744825363159
171,Tone 4,Mouse39115,11,group 2,0.059052009135484695,0.06166458874940872,0.07670582830905914,1.6620588302612305
172,Tone 4,Mouse39115,12,group 2,0.07352142035961151,0.0919685885310173,0.06564230471849442,2.301055908203125
173,Tone 4,Mouse39115,13,group 2,0.10443685203790665,0.12787923216819763,0.09367135167121887,3.222899913787842
174,Tone 4,Mouse39115,14,group 2,0.06986059993505478,0.04992882162332535,0.03840523958206177,1.5445376634597778
175,Tone 4,Mouse39115,15,group 2,0.12593983113765717,0.18580478429794312,0.048260800540447235,4.366491794586182
176,Tone 4,Mouse39115,16,group 2,0.10678734630346298,0.08699758350849152,0.03163490816950798,2.519394636154175
177,Tone 4,Mouse39115,17,group 2,0.13444532454013824,0.09915218502283096,0.008956759236752987,2.976548433303833
178,Tone 4,Mouse39115,18,group 2,0.12597276270389557,0.13467423617839813,0.04995829984545708,3.5155086517333984
179,Tone 4,Mouse39115,19,group 2,0.12294253706932068,0.23751996457576752,0.08323217928409576,5.224716663360596
180,Tone 4,Mouse39115,20,group 2,0.09968627989292145,0.12435229122638702,0.08790303021669388,3.113389730453491
181,Tone 4,Mouse39115,21,group 2,0.06733284890651703,0.10604774951934814,0.03775446489453316,2.455016851425171
182,Tone 4,Mouse39115,22,group 2,0.1201230138540268,0.14581625163555145,0.05155409127473831,3.6451454162597656
183,Tone 4,Mouse39115,23,group 2,0.18726907670497894,0.17582224309444427,0.0053679184056818485,4.769710540771484
184,Tone 4,Mouse39115,24,group 2,0.07487832754850388,0.06971952319145203,0.010533426888287067,1.9035037755966187
185,Tone 4,Mouse39115,25,group 2,0.12798449397087097,0.1359165757894516,0.023544132709503174,3.5368175506591797
186,Tone 4,Mouse39115,26,group 2,0.12684494256973267,0.15632222592830658,0.05220135301351547,3.8866255283355713
187,Tone 4,Mouse39115,27,group 2,0.15663869678974152,0.18148882687091827,0.028836917132139206,4.581159591674805
188,Tone 4,Mouse39115,28,group 2,0.0776318833231926,0.09827128797769547,0.05544827878475189,2.439030408859253
189,Tone 4,Mouse39115,29,group 2,0.10599374026060104,0.1029159277677536,0.03082098439335823,2.776449680328369
190,Tone 4,Mouse39115,30,group 2,0.0795852467417717,0.08585367351770401,0.06242027133703232,2.256159543991089
191,Tone 4,Mouse39115,31,group 2,0.07222190499305725,0.11035104840993881,0.05950656533241272,2.5903916358947754
192,Tone 4,Mouse39115,32,group 2,0.09117784351110458,0.1140240803360939,0.05700623616576195,2.835491418838501
193,Tone 4,Mouse39115,33,group 2,0.09887555986642838,0.15575344860553741,0.03167130425572395,3.5883402824401855
194,Tone 4,Mouse39115,34,group 2,0.14955221116542816,0.2488671988248825,0.054182782769203186,5.653531551361084
195,Tone 4,Mouse39115,35,group 2,0.12481903284788132,0.1389903575181961,0.03420231118798256,3.564775228500366
196,Tone 4,Mouse39115,36,group 2,0.0839599072933197,0.1019679382443428,0.03661419823765755,2.5490219593048096
197,Tone 4,Mouse39115,37,group 2,0.08804672956466675,0.1186676174402237,0.01395423524081707,2.851102113723755
198,Tone 4,Mouse39115,38,group 2,0.09880294650793076,0.12009222060441971,0.004930095747113228,2.973679542541504
199,Tone 4,Mouse39115,39,group 2,0.1078776940703392,0.1265249252319336,0.023242227733135223,3.183068037033081
200,Tone 4,Mouse39121,-10,group 1,0.13729727268218994,0.24228288233280182,0.07338466495275497,5.437606334686279
201,Tone 4,Mouse39121,-9,group 1,0.11922299116849899,0.17351648211479187,0.09124670177698135,4.126910209655762
202,Tone 4,Mouse39121,-8,group 1,0.10590110719203949,0.22888833284378052,0.10444983094930649,4.929231643676758
203,Tone 4,Mouse39121,-7,group 1,0.13459384441375732,0.20811153948307037,0.11595648527145386,4.872164726257324
204,Tone 4,Mouse39121,-6,group 1,0.15482307970523834,0.24426595866680145,0.0739947110414505,5.6427717208862305
205,Tone 4,Mouse39121,-5,group 1,0.12337549030780792,0.15954799950122833,0.06773009151220322,3.917663335800171
206,Tone 4,Mouse39121,-4,group 1,0.11432428658008575,0.16779300570487976,0.07644350081682205,3.9727888107299805
207,Tone 4,Mouse39121,-3,group 1,,,,
208,Tone 4,Mouse39121,-2,group 1,0.10388552397489548,0.1643829345703125,0.09753765910863876,3.8289475440979004
209,Tone 4,Mouse39121,-1,group 1,0.10702436417341232,0.16026023030281067,0.08606663346290588,3.782651901245117
210,Tone 4,Mouse39121,0,group 1,0.10672371089458466,0.11991921067237854,0.054181236773729324,3.0840067863464355
211,Tone 4,Mouse39121,1,group 1,0.11938180029392242,0.10176679491996765,0.04360766336321831,2.8976707458496094
212,Tone 4,Mouse39121,2,group 1,0.11977339535951614,0.14900991320610046,0.08065156638622284,3.71602201461792
213,Tone 4,Mouse39121,3,group 1,0.1457788646221161,0.24767225980758667,0.08752791583538055,5.620772838592529
214,Tone 4,Mouse39121,4,group 1,0.11201803386211395,0.145858496427536,0.07449921220541,3.583064556121826
215,Tone 4,Mouse39121,5,group 1,0.10453776270151138,0.12065154314041138,0.09411203861236572,3.1036949157714844
216,Tone 4,Mouse39121,6,group 1,0.11646369844675064,0.14394965767860413,0.043066080659627914,3.57204008102417
217,Tone 4,Mouse39121,7,group 1,0.1337548941373825,0.14734908938407898,0.036567822098731995,3.7933804988861084
218,Tone 4,Mouse39121,8,group 1,0.0927560031414032,0.10811436176300049,0.07427150756120682,2.7649028301239014
219,Tone 4,Mouse39121,9,group 1,0.139323428273201,0.16727891564369202,0.057437680661678314,4.195323467254639
220,Tone 4,Mouse39121,10,group 1,0.1315104216337204,0.21080084145069122,0.07792221754789352,4.859287738800049
221,Tone 4,Mouse39121,11,group 1,0.09081427752971649,0.11392652988433838,0.07161378115415573,2.840871810913086
222,Tone 4,Mouse39121,12,group 1,0.08949648588895798,0.14555801451206207,0.07402525842189789,3.3571221828460693
223,Tone 4,Mouse39121,13,group 1,0.11928118020296097,0.20136266946792603,0.08886967599391937,4.59005880355835
224,Tone 4,Mouse39121,14,group 1,0.14692115783691406,0.2694314420223236,0.11377286165952682,6.013753414154053
225,Tone 4,Mouse39121,15,group 1,0.1291705071926117,0.2103639543056488,0.08256116509437561,4.832441329956055
226,Tone 4,Mouse39121,16,group 1,0.11986201256513596,0.21693341434001923,0.1028885766863823,4.865510940551758
227,Tone 4,Mouse39121,17,group 1,0.0937829539179802,0.1612938791513443,0.09142620116472244,3.67406964302063
228,Tone 4,Mouse39121,18,group 1,0.10549438744783401,0.21497350931167603,0.09803739935159683,4.688597679138184
229,Tone 4,Mouse39121,19,group 1,0.14569593966007233,0.2112407386302948,0.09661252051591873,5.019085884094238
230,Tone 4,Mouse39121,20,group 1,0.13756801187992096,0.2076396942138672,0.06149889901280403,4.854030132293701
231,Tone 4,Mouse39121,21,group 1,0.14823774993419647,0.2683480978012085,0.0834893211722374,5.986677169799805
232,Tone 4,Mouse39121,22,group 1,0.12374769151210785,0.16897474229335785,0.1128450483083725,4.111125946044922
233,Tone 4,Mouse39121,23,group 1,0.11927873641252518,0.15756072103977203,0.06983490288257599,3.8459248542785645
234,Tone 4,Mouse39121,24,group 1,0.11157266050577164,0.10871800780296326,0.0533081591129303,2.944103479385376
235,Tone 4,Mouse39121,25,group 1,0.1417701244354248,0.2265361100435257,0.053778208792209625,5.204675197601318
236,Tone 4,Mouse39121,26,group 1,0.11799085140228271,0.15082789957523346,0.1187986209988594,3.7564728260040283
237,Tone 4,Mouse39121,27,group 1,0.10377489030361176,0.18493229150772095,0.08811166137456894,4.16367769241333
238,Tone 4,Mouse39121,28,group 1,0.13172882795333862,0.27398404479026794,0.08577881753444672,5.92060661315918
239,Tone 4,Mouse39121,29,group 1,0.140736922621727,0.20436693727970123,0.05968133732676506,4.829184532165527
240,Tone 4,Mouse39121,30,group 1,0.08379998058080673,0.16437125205993652,0.09756477922201157,3.632042646408081
241,Tone 4,Mouse39121,31,group 1,0.1691831648349762,0.14924724400043488,0.026677053421735764,4.16487979888916
242,Tone 4,Mouse39121,32,group 1,0.20314544439315796,0.16233563423156738,0.007301973178982735,4.701741695404053
243,Tone 4,Mouse39121,33,group 1,0.15558241307735443,0.12561646103858948,0.03849654644727707,3.646205186843872
244,Tone 4,Mouse39121,34,group 1,0.1231013685464859,0.11096426844596863,0.023097820580005646,3.072620153427124
245,Tone 4,Mouse39121,35,group 1,0.07461513578891754,0.18268945813179016,0.07344716042280197,3.830064296722412
246,Tone 4,Mouse39121,36,group 1,0.14950034022331238,0.17298643290996552,0.010613072663545609,4.356292247772217
247,Tone 4,Mouse39121,37,group 1,0.14273235201835632,0.17039814591407776,0.06360681354999542,4.285184860229492
248,Tone 4,Mouse39121,38,group 1,0.10237430781126022,0.16044633090496063,0.08594191074371338,3.740119218826294
249,Tone 4,Mouse39121,39,group 1,0.11039696633815765,0.13568739593029022,0.05416720733046532,3.3828883171081543
