,Mouse,Group,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
0,Mouse39114,group_1,0.10013951361179352,0.13252872228622437,0.19323578476905823,0.21125878393650055,0.19103382527828217,0.10854616016149521,0.1952514499425888,0.1678794026374817,0.1799706667661667,0.1582765430212021,0.2212941199541092,0.0943860113620758,0.12208148092031479,0.20892497897148132,0.14332103729248047,0.17029842734336853,0.19610321521759033,0.3058798015117645,0.13866402208805084,0.14952975511550903,0.13113464415073395,0.09941723942756653,0.14196954667568207,0.14374157786369324,0.09084057062864304,0.1563810110092163,0.14366590976715088,0.20699621737003326,0.1752546727657318,0.1533060520887375,0.11349721997976303,0.11052636802196503,0.18526685237884521,0.24772627651691437,0.1330863982439041,0.10865014046430588,0.1336563378572464,0.17523856461048126,0.18983475863933563,0.09076626598834991,0.132117360830307,0.21065868437290192,0.2162162959575653,0.13589607179164886,0.13969294726848602,0.10229583084583282,0.109463632106781,0.16134826838970184,0.17297746241092682,0.14149263501167297,0.080873042345047,0.14564907550811768,0.10931091010570526,0.14709250628948212,0.1229155883193016,0.17254437506198883,0.17913846671581268,0.17749352753162384,0.1543022245168686,0.18427596986293793,0.16727569699287415,0.1043742373585701,0.22542704641819,0.12052684277296066,0.22211596369743347,0.14225418865680695,0.17972199618816376,0.14865587651729584,0.10479539632797241,0.14486928284168243,0.15918828547000885,0.12448076903820038,0.21316903829574585,0.13862180709838867,0.18579450249671936,0.2094854712486267,0.1373567134141922,0.19053880870342255,0.17240257561206818,0.10641182214021683,0.14298729598522186,0.14249935746192932,0.10015905648469925,0.19140616059303284,0.2478346824645996,0.1706867516040802,0.12739300727844238,0.06749837845563889,0.16823963820934296,0.13632901012897491,0.29808658361434937,0.15309007465839386,0.2260415405035019,0.14167644083499908,0.08733837306499481,0.24326738715171814,0.23718640208244324,0.16390080749988556,0.11739575862884521,0.19955752789974213,0.20249304175376892,0.10447736829519272,0.14884665608406067,0.1786828339099884,0.21901319921016693,0.13361668586730957,0.21440422534942627,0.152024045586586,0.18193070590496063,0.1278824359178543,0.14919155836105347,0.22064927220344543,0.13299326598644257,0.1401296854019165,0.06588835269212723,0.12186866998672485,0.07318706065416336,0.11724814027547836,0.1097722128033638,0.13438111543655396,0.18002106249332428,0.17355704307556152,0.06033879891037941,0.10485118627548218,0.1724836677312851,0.17959754168987274,0.1985306590795517,0.15565110743045807,0.16689474880695343,0.1384253352880478,0.1306401938199997,0.10533460229635239,0.13563202321529388,0.19578073918819427,0.15986132621765137,0.1282302737236023,0.17043164372444153,0.12045195698738098,0.10189758241176605,,0.14720243215560913,0.10829897224903107,0.07002295553684235,0.15278156101703644,0.14468957483768463,0.15296895802021027,0.06308263540267944,0.14716403186321259,0.16668854653835297,0.23242788016796112
1,Mouse39121,group_1,0.1854759305715561,0.2744344472885132,0.06842974573373795,0.10127454251050949,0.13846023380756378,0.1623191237449646,0.1371394395828247,0.23671460151672363,0.10846422612667084,0.09463144093751907,0.19830748438835144,0.11090423166751862,0.17189408838748932,0.16640861332416534,0.1168723776936531,0.26368704438209534,0.1684657633304596,0.18202273547649384,0.07664395123720169,0.09199251234531403,0.12637817859649658,0.18760164082050323,0.1749706268310547,0.08607436716556549,0.1290220022201538,0.2833828926086426,0.17614269256591797,0.15941393375396729,0.0992315337061882,0.18546371161937714,0.13597555458545685,0.12641535699367523,0.20049189031124115,0.22614029049873352,0.14608414471149445,0.20675630867481232,0.18151119351387024,0.2313763052225113,0.23315711319446564,0.15743161737918854,0.14236901700496674,0.2182563692331314,0.13437671959400177,0.18657556176185608,0.10026784241199493,0.11629718542098999,0.14624914526939392,0.1883840709924698,0.18850240111351013,0.06501764059066772,0.14945358037948608,0.15340280532836914,0.13410131633281708,0.1713723987340927,0.19146497547626495,0.09771313518285751,0.08851002156734467,0.12657952308654785,0.2183169275522232,0.13755083084106445,0.19012494385242462,0.2109110802412033,0.10525356233119965,0.168218195438385,0.13688695430755615,0.18250790238380432,0.124482661485672,0.1363004744052887,0.10586711019277573,0.12000046670436859,0.2054460644721985,0.10878502577543259,0.152499258518219,0.194980651140213,0.13868656754493713,0.15573856234550476,0.09893468022346497,0.12312721461057663,0.12822674214839935,0.08986873179674149,0.12655536830425262,0.16397158801555634,0.1661161184310913,0.13707919418811798,0.18186478316783905,0.16682511568069458,0.13976098597049713,0.12461210787296295,0.18569010496139526,0.1291009783744812,0.1343402862548828,0.0936407595872879,0.23715148866176605,0.09939420223236084,0.16362309455871582,0.21631573140621185,0.17178906500339508,0.18173842132091522,0.125022292137146,0.13442464172840118,0.19089867174625397,0.15576738119125366,0.17007383704185486,0.1875401884317398,0.19671444594860077,0.1702980101108551,0.1600825935602188,0.134950190782547,0.15188120305538177,0.14928923547267914,0.08323204517364502,0.16967344284057617,0.11873099207878113,0.2712470293045044,0.10267798602581024,0.09607972949743271,0.1837240606546402,0.07859248667955399,0.21076969802379608,0.10239654034376144,0.15204715728759766,0.18438225984573364,0.1601203829050064,0.24775956571102142,0.1227458044886589,0.13995377719402313,0.10161975771188736,0.16755039989948273,0.1308845430612564,0.16493649780750275,0.14720021188259125,0.1550382822751999,0.1822562962770462,0.14062073826789856,0.2049790471792221,0.09836038202047348,0.10609140992164612,0.12317553907632828,0.1335136592388153,0.16563384234905243,0.1887398064136505,0.18056181073188782,0.11436545103788376,0.15003003180027008,0.11615181714296341,0.19342628121376038,0.14630593359470367,0.1486843228340149,0.113227978348732,0.12675952911376953
2,Mouse39124,group_1,0.12224793434143066,0.14823545515537262,0.07754851132631302,0.21142874658107758,0.08138766884803772,0.1041194275021553,0.1039700135588646,0.07330065220594406,0.11695361137390137,0.09620637446641922,0.01817745342850685,0.15894430875778198,0.19724753499031067,0.07432959973812103,0.09385306388139725,0.11549849063158035,0.11211977154016495,0.1657949537038803,0.2455221712589264,0.23985286056995392,0.16224320232868195,0.19551800191402435,0.12949606776237488,0.14188966155052185,0.18145638704299927,,0.08231022953987122,0.1948074847459793,0.14306600391864777,0.18177807331085205,0.22086551785469055,0.19445239007472992,0.2258356809616089,0.11037897318601608,0.18323500454425812,0.2706521451473236,0.23669016361236572,0.1723162829875946,0.15296217799186707,0.196902796626091,0.24617910385131836,0.17870016396045685,0.26662570238113403,0.17547842860221863,0.20239919424057007,0.2156217247247696,0.20112492144107819,0.19658033549785614,0.189607635140419,0.19462136924266815,0.24296215176582336,0.18953455984592438,0.27578428387641907,0.22933216392993927,0.2235412448644638,0.2491782158613205,0.18093201518058777,0.12562990188598633,0.106651671230793,0.20060688257217407,0.14195318520069122,0.17847150564193726,0.17150114476680756,0.15834856033325195,0.1826077252626419,0.23008771240711212,0.188412144780159,0.2619706392288208,0.20639392733573914,0.20077592134475708,0.2695908844470978,0.2972414195537567,0.13472308218479156,0.2098103165626526,0.14493122696876526,0.17649222910404205,0.276551753282547,0.21594449877738953,0.14502142369747162,0.08218252658843994,0.24754631519317627,0.1134919673204422,0.14790678024291992,0.17470860481262207,0.19999676942825317,0.2039194256067276,0.1727401465177536,0.13501867651939392,0.20261424779891968,0.1469530314207077,0.25585827231407166,0.1478244811296463,0.16434091329574585,0.21154722571372986,0.21624335646629333,0.1520853042602539,0.15126334130764008,0.08204996585845947,0.06980334967374802,0.19849909842014313,0.08467051386833191,0.19096319377422333,0.21508175134658813,0.1882520169019699,0.2181980162858963,0.20076550543308258,0.13167135417461395,0.1647670865058899,0.218039870262146,0.15776501595973969,0.1785658597946167,0.18702435493469238,0.13852736353874207,0.17452293634414673,0.1365205943584442,0.22064949572086334,0.13949202001094818,,0.20721447467803955,0.24264100193977356,0.0988059788942337,0.1732255071401596,0.1840207278728485,0.18184591829776764,0.11371108144521713,0.1568177491426468,0.12922050058841705,0.20525629818439484,0.15511895716190338,0.1755596101284027,0.2129729837179184,0.10852295905351639,0.0414075143635273,0.17077720165252686,0.1543760597705841,0.10318166762590408,0.2797912061214447,0.19843962788581848,0.12676799297332764,0.1986842304468155,0.22471657395362854,0.17374873161315918,0.20107302069664001,0.17090514302253723,0.1781107634305954,0.26642313599586487,0.27892670035362244,0.09818801283836365,0.11672908812761307,0.24019190669059753
3,Mouse39133,group_1,0.17680853605270386,0.12153728306293488,0.08831597119569778,0.1622859388589859,0.15947991609573364,0.15573957562446594,0.18083815276622772,0.1530979722738266,0.1341908574104309,0.14308562874794006,0.15650026500225067,0.18235287070274353,0.1469000279903412,0.12690004706382751,0.2005506455898285,0.10796959698200226,0.1258804202079773,0.10669849067926407,0.07479774951934814,0.2162078619003296,0.06412926316261292,0.16269265115261078,0.11381830275058746,0.08025684207677841,0.15542583167552948,0.10732004791498184,0.09405917674303055,0.12486894428730011,0.13318569958209991,0.1551274061203003,0.1381363421678543,0.10095620155334473,0.04669591039419174,0.14345449209213257,0.14086155593395233,0.07388760894536972,0.10708247870206833,0.17243699729442596,0.1401529163122177,0.16210079193115234,0.22526729106903076,0.1797942966222763,0.19451706111431122,0.179366335272789,0.2321883887052536,0.17362186312675476,0.21726204454898834,0.1663418710231781,0.18508635461330414,0.1412249654531479,0.1568848341703415,0.15641586482524872,0.18821580708026886,0.09972979128360748,0.17807354032993317,0.17281493544578552,0.18063020706176758,0.1801684945821762,0.166602224111557,0.2122187316417694,0.16606058180332184,0.1156926304101944,0.1292402148246765,0.13494712114334106,0.16899935901165009,0.22395002841949463,0.13454174995422363,0.18959981203079224,0.19661521911621094,0.1976066380739212,0.12743814289569855,0.13927607238292694,0.15215492248535156,0.15703581273555756,0.18007400631904602,0.1444544494152069,0.13438780605793,0.10920633375644684,0.25176873803138733,0.18152205646038055,0.2885132133960724,0.18405179679393768,0.11028283834457397,0.20448686182498932,0.12185906618833542,0.15084987878799438,0.17059125006198883,0.16561397910118103,0.13205493986606598,0.12270882725715637,0.2901359796524048,0.09627007693052292,0.16898778080940247,0.2351222187280655,0.21015630662441254,0.26332515478134155,0.22773022949695587,0.22140933573246002,0.24486398696899414,0.18495790660381317,0.16301751136779785,0.12377113848924637,0.14743177592754364,0.18279153108596802,0.22115308046340942,0.19114820659160614,0.16105711460113525,0.20686285197734833,0.1495237946510315,0.08970791101455688,0.16103878617286682,0.22862616181373596,0.1671566367149353,0.1615295708179474,0.20460280776023865,0.22771281003952026,0.10966508090496063,0.14245101809501648,0.17802736163139343,0.19204534590244293,0.10364775359630585,0.15036813914775848,0.20546303689479828,0.1176709458231926,0.18166454136371613,0.1992294043302536,0.171578511595726,0.12850525975227356,0.1884903907775879,0.1131196990609169,0.1380617916584015,0.1252526193857193,0.13363754749298096,0.13008813560009003,0.1847817301750183,0.17830556631088257,0.17178966104984283,0.13052062690258026,0.2035987228155136,0.07281189411878586,0.14359524846076965,0.20671233534812927,0.19884458184242249,0.13197967410087585,0.22615490853786469,0.1754724234342575,0.07738172262907028,0.1323244720697403,0.15292182564735413,0.016683196648955345
4,Mouse9001,group_1,0.15200597047805786,0.0730905681848526,0.15918299555778503,,0.0936814695596695,0.1532270312309265,0.17642469704151154,0.1652580052614212,0.17419373989105225,0.07811595499515533,0.13506178557872772,0.14546896517276764,0.19133293628692627,0.12540271878242493,0.09301731735467911,0.08905159682035446,0.17103701829910278,0.13604913651943207,0.10682518780231476,,0.08184138685464859,0.07557803392410278,0.19139903783798218,0.17869332432746887,0.1040538102388382,0.11059872061014175,0.06297197192907333,0.24277827143669128,0.1553298532962799,0.09989362955093384,0.0844065472483635,0.1248953640460968,0.13209348917007446,0.08061163872480392,0.13233289122581482,0.12829098105430603,0.13720248639583588,0.18048565089702606,0.15404696762561798,0.09585538506507874,0.14797934889793396,0.11941639333963394,0.0601322315633297,0.09045671671628952,0.04817865416407585,0.08970461785793304,0.11974900960922241,0.1033577173948288,0.17311884462833405,0.11963985115289688,0.12966388463974,0.1251979023218155,0.18740974366664886,0.16215069591999054,0.240012988448143,0.15134623646736145,0.13566333055496216,,,0.16808351874351501,0.05382508784532547,0.17310798168182373,0.1564641147851944,0.14525015652179718,0.14331459999084473,0.06283625215291977,0.06191495060920715,0.17786112427711487,0.13135680556297302,0.11853529512882233,0.09447471797466278,0.0710199698805809,0.06022901087999344,0.13463181257247925,0.11950304359197617,0.1463543027639389,0.1021633967757225,0.11905279010534286,0.08038294315338135,0.09710009396076202,0.14664797484874725,0.1391369253396988,0.08648931235074997,0.08956050872802734,0.10552872717380524,0.15749455988407135,0.17489273846149445,0.04532080888748169,0.1249043196439743,0.1801106482744217,0.0743403285741806,0.0659642443060875,0.1581178903579712,0.04016629606485367,0.22716312110424042,0.1857294887304306,0.08391641080379486,0.11694077402353287,0.08789925277233124,0.08726412802934647,0.08503814786672592,0.11470068246126175,0.0739334300160408,0.1772640347480774,0.11909826844930649,0.13258537650108337,0.18862462043762207,0.09060510993003845,0.1299160271883011,0.06573689728975296,0.16795633733272552,0.1577536165714264,0.06431668251752853,0.12577179074287415,0.1600075513124466,0.16133931279182434,0.14486674964427948,0.16680583357810974,0.10636074095964432,0.14198417961597443,0.07969256490468979,0.10131023824214935,0.08019448071718216,0.15946179628372192,0.18154935538768768,0.13736285269260406,0.09015647321939468,0.17056304216384888,,0.08324861526489258,0.05621962621808052,0.1636292189359665,0.12680727243423462,0.05433790385723114,0.10812423378229141,0.14345286786556244,0.18271096050739288,0.15153798460960388,0.07075470685958862,0.19885903596878052,0.16000303626060486,0.12289299070835114,0.1334279477596283,0.189985454082489,0.04555312171578407,0.09668981283903122,0.09471835941076279,0.14011245965957642,0.0614597350358963,
5,Mouse9011,group_1,0.17458872497081757,0.13873761892318726,,,,,,0.11876342445611954,0.19055573642253876,0.27604374289512634,0.19218020141124725,0.1439743936061859,0.1420857161283493,0.11716578900814056,0.13489384949207306,0.181634783744812,0.19080832600593567,0.13574688136577606,0.1030181497335434,0.10706301033496857,0.11372215300798416,0.0877898782491684,0.18553104996681213,0.12049569934606552,0.18939504027366638,0.15848809480667114,0.2441694289445877,0.2395721822977066,0.171302929520607,0.17633047699928284,0.23812507092952728,0.17704427242279053,,,0.10952149331569672,0.12609903514385223,0.19344395399093628,0.19866672158241272,0.20297113060951233,0.24585887789726257,0.1722913533449173,0.16460242867469788,0.10902021080255508,0.1322612166404724,0.12911346554756165,0.1997479796409607,0.20413149893283844,0.22582416236400604,0.10865853726863861,0.18878142535686493,0.19634570181369781,0.17390942573547363,0.14827799797058105,0.14352402091026306,0.20393846929073334,0.20082508027553558,0.23714129626750946,0.28070226311683655,0.2851273715496063,0.2920485734939575,0.16507671773433685,0.19323135912418365,0.2250819206237793,0.2823910415172577,0.176532581448555,0.16835269331932068,0.18409572541713715,0.21570077538490295,0.15925446152687073,0.1831967532634735,0.20948590338230133,0.24206605553627014,,0.31473857164382935,0.18552157282829285,0.20449280738830566,0.16958339512348175,,,0.1299201101064682,0.16311295330524445,0.24337857961654663,0.1946534514427185,0.19058707356452942,0.2228589504957199,0.09915053099393845,,,0.15198759734630585,0.140271857380867,0.22142063081264496,0.18179495632648468,0.13481886684894562,0.15101292729377747,0.22552254796028137,0.18903447687625885,0.2356179654598236,0.1517765074968338,0.17021773755550385,0.17175275087356567,0.1106276735663414,0.2244221568107605,0.153431236743927,0.14778433740139008,0.18518096208572388,0.16132110357284546,0.10809905081987381,0.2327071875333786,0.1345316767692566,0.1947847306728363,0.13314907252788544,0.08619346469640732,0.16942191123962402,0.17026366293430328,0.19165156781673431,0.11924560368061066,0.2369997501373291,0.14844216406345367,0.16781052947044373,0.19774234294891357,0.11615646630525589,0.1429995447397232,0.11055104434490204,0.1554199606180191,0.158461332321167,0.1713465452194214,0.2137501835823059,0.16132225096225739,0.2304329127073288,0.09064090251922607,0.09504280984401703,0.25388818979263306,0.14045417308807373,0.291124165058136,0.2194899171590805,0.2663121223449707,0.03963335230946541,0.15652093291282654,0.2785715162754059,0.0756402388215065,0.19895105063915253,0.15477421879768372,0.1953124701976776,0.22533699870109558,0.18720434606075287,,,0.2344919890165329,0.09635748714208603,
6,Mouse9013,group_1,0.12274286895990372,0.1454697698354721,0.1049802228808403,0.24206605553627014,0.19754046201705933,0.11887583881616592,,0.0960441529750824,0.09057444334030151,0.13227848708629608,0.15015293657779694,0.15008646249771118,0.09439234435558319,0.08736380189657211,0.18338429927825928,0.15722569823265076,0.138643279671669,0.08478838950395584,0.21942630410194397,0.165157288312912,0.15536272525787354,0.09421931952238083,0.15720994770526886,0.08378564566373825,0.1587224155664444,0.18196767568588257,0.14515435695648193,0.1858864277601242,0.19239038228988647,0.04882119223475456,0.1803344488143921,0.20082171261310577,0.16923147439956665,0.2133672833442688,0.09937699884176254,0.20285163819789886,0.1713329255580902,0.19778397679328918,0.2183091938495636,0.13739365339279175,0.15636992454528809,0.1484098732471466,0.17716674506664276,0.20838792622089386,0.18780000507831573,0.18732312321662903,0.12370403856039047,0.2130681276321411,0.1360846310853958,0.16702865064144135,0.21635939180850983,0.17470243573188782,0.26454854011535645,0.20362679660320282,0.21797974407672882,0.13661964237689972,0.25251689553260803,0.1990247368812561,0.11928259581327438,0.1544163078069687,0.21957562863826752,0.17762774229049683,0.13939964771270752,0.2001015990972519,0.18149539828300476,0.222833514213562,0.16624361276626587,0.1919911950826645,0.06714756786823273,0.1608104109764099,0.2463182806968689,0.24645042419433594,0.1358458250761032,0.2003244310617447,0.27503544092178345,0.14632518589496613,0.15609242022037506,0.1731470376253128,0.16232092678546906,0.14102482795715332,0.2703624963760376,0.17651249468326569,0.23494577407836914,0.2624141573905945,0.14974567294120789,0.12632852792739868,0.23351679742336273,0.14881232380867004,0.19301855564117432,0.1181802824139595,0.1859745979309082,0.2180667221546173,0.1435522586107254,0.08581212162971497,0.18734659254550934,0.21904097497463226,0.17262744903564453,0.1983320713043213,0.19094336032867432,0.18324120342731476,0.1086249127984047,0.15762513875961304,0.15998195111751556,0.14183726906776428,0.16322560608386993,0.20446708798408508,0.18243806064128876,0.15586459636688232,0.15562348067760468,0.28552964329719543,0.06727700680494308,0.2571529746055603,0.16070352494716644,0.2957356870174408,0.18348394334316254,0.1605306714773178,,,,,,,,,,0.13569939136505127,0.1790032535791397,0.17312248051166534,0.23886063694953918,0.13703520596027374,0.18149983882904053,0.15453742444515228,0.13522565364837646,0.1980411261320114,0.20525990426540375,0.17507511377334595,0.22260458767414093,0.26253950595855713,0.278642863035202,0.15361933410167694,0.2634219527244568,0.19413045048713684,0.2549284100532532,0.22174185514450073,0.15858972072601318,0.19295303523540497,0.18620504438877106,0.21419094502925873,0.23776113986968994,0.1988552063703537
7,Mouse9071,group_1,0.11383169144392014,0.17290665209293365,0.18913634121418,0.2173701375722885,0.10891217738389969,0.11013144999742508,0.1473335325717926,0.1135530173778534,0.15486067533493042,0.10457751154899597,0.11077746003866196,0.11917849630117416,0.13060271739959717,0.13170339167118073,0.1453559696674347,0.1678587794303894,0.149629145860672,0.22042444348335266,,,,,0.16268523037433624,0.1311146765947342,0.13502873480319977,0.12034756690263748,0.13653124868869781,0.18060344457626343,0.15811939537525177,0.10743258148431778,0.15390625596046448,0.13700591027736664,0.1781463474035263,0.1105886772274971,0.13196448981761932,0.1506349891424179,0.19976522028446198,0.15483543276786804,0.15917496383190155,0.2063830941915512,0.2451283037662506,0.18788717687129974,0.11779692023992538,0.2219613641500473,0.20428745448589325,0.1642642468214035,0.2638890743255615,0.2381371706724167,0.15457217395305634,0.21900194883346558,0.1699674129486084,0.1600445955991745,0.1596432775259018,0.18054498732089996,0.15696576237678528,0.1339631825685501,,,,,,,0.19485829770565033,0.26793375611305237,0.095456063747406,0.1657639890909195,0.18220843374729156,0.1762525737285614,0.19656287133693695,0.14371618628501892,0.18487794697284698,0.12310178577899933,0.17184112966060638,0.12472360581159592,0.20647044479846954,0.11543905735015869,0.15373609960079193,0.15786202251911163,0.12031833827495575,0.13830041885375977,0.20129825174808502,0.12650436162948608,0.213860884308815,0.15746009349822998,0.224618062376976,0.13038673996925354,0.14029277861118317,0.22572514414787292,0.14652810990810394,0.1678221970796585,0.29077982902526855,0.17057383060455322,0.2195112407207489,0.10389545559883118,0.23158074915409088,0.21840231120586395,0.26415231823921204,0.2159867137670517,0.11482282727956772,0.22780567407608032,0.17366303503513336,0.24016571044921875,0.12349575012922287,0.19863878190517426,0.21505074203014374,0.1657964140176773,0.16847984492778778,0.23143693804740906,0.15355512499809265,0.19144213199615479,0.13869993388652802,0.1736379712820053,0.22098861634731293,0.16200624406337738,0.1627151072025299,0.09197824448347092,0.13180986046791077,0.23346465826034546,0.2562275826931,0.17697250843048096,0.1990789920091629,0.20368629693984985,0.2236901968717575,0.27545565366744995,0.15846244990825653,0.14586277306079865,0.20568981766700745,0.1599249541759491,0.20463614165782928,0.21890543401241302,0.14855116605758667,0.20598585903644562,0.12867088615894318,0.1274246722459793,0.1339704692363739,0.1433763951063156,0.14447589218616486,0.16781994700431824,0.14581775665283203,0.12657248973846436,0.10376255214214325,0.12814512848854065,0.1600099354982376,0.21893620491027832,0.24860046803951263,0.1355210691690445,0.1434667408466339,0.10419442504644394,0.1640210747718811,0.17516779899597168
8,Mouse9072,group_1,0.20747683942317963,0.09716193377971649,0.06479527801275253,0.11764075607061386,0.09271208941936493,0.09982225298881531,0.07836678624153137,0.13864265382289886,0.11855810880661011,0.09452225267887115,0.1250762641429901,0.07393591105937958,0.17120599746704102,0.1520518809556961,0.053142547607421875,0.20519249141216278,0.1746322363615036,0.09181968867778778,0.17742590606212616,0.05840526893734932,,0.05686342716217041,0.11597995460033417,0.11707156151533127,0.05544024333357811,0.08428647369146347,0.07440437376499176,0.04076642170548439,0.11429198831319809,0.1492648422718048,0.08479055762290955,0.1343020498752594,0.11786049604415894,0.0913226455450058,0.11531775444746017,0.15543745458126068,0.08536513149738312,0.06539545953273773,0.07756898552179337,0.043363966047763824,0.09465378522872925,0.17444610595703125,0.1767011433839798,0.10776294022798538,0.07598903030157089,0.07361577451229095,0.15265513956546783,0.16834911704063416,0.10910655558109283,0.13833926618099213,0.13909760117530823,0.12715645134449005,0.2045174390077591,0.0944264605641365,0.13710425794124603,0.08049848675727844,0.09144078195095062,0.13108637928962708,0.13331060111522675,0.11941062659025192,0.1065920889377594,0.12992973625659943,0.11802587658166885,0.1471807360649109,0.07944301515817642,0.1327206939458847,0.14847180247306824,0.08744766563177109,0.09220308065414429,0.22630001604557037,0.05118926987051964,0.10259845107793808,0.12764810025691986,0.09012170135974884,0.13759635388851166,0.09307459741830826,0.1626005470752716,0.07151255011558533,0.1539994180202484,0.16321513056755066,0.10885002464056015,0.15182004868984222,0.19796763360500336,0.0933997854590416,0.09249592572450638,0.13645999133586884,0.08298331499099731,0.13262058794498444,0.11124556511640549,0.12656091153621674,0.1103164479136467,0.10675424337387085,0.11190048605203629,0.18180258572101593,0.1382039189338684,0.15843714773654938,0.10876836627721786,0.20725472271442413,0.12820152938365936,0.0487951934337616,0.1630595177412033,0.07041274756193161,0.0897405594587326,0.08436375111341476,0.07893648743629456,0.11016041785478592,0.0680975690484047,0.15626858174800873,0.0438329316675663,0.12025711685419083,0.13312079012393951,0.13653118908405304,0.05111737549304962,0.169548898935318,0.09220179915428162,0.19329820573329926,0.24862419068813324,0.1667509526014328,0.10815619677305222,0.12712816894054413,0.10699862241744995,0.15026460587978363,0.1540110856294632,0.11484809219837189,0.04239719733595848,,0.07408015429973602,0.11445813626050949,0.0828595757484436,0.08120517432689667,0.12476985156536102,0.08391807228326797,0.05853778123855591,0.11749424785375595,0.0834028422832489,0.08439276367425919,0.16381552815437317,0.04699055477976799,0.10968393087387085,0.05658087879419327,0.18241621553897858,0.24801495671272278,0.15301074087619781,0.12338168174028397,0.19969572126865387,0.1218997985124588,0.12580014765262604,0.09050332754850388,0.06168397143483162,0.13786588609218597
9,Mouse9084,group_1,0.1745661050081253,0.16675825417041779,0.1330418884754181,0.15018440783023834,0.09818446636199951,0.2800348699092865,0.20500533282756805,0.22211521863937378,0.20396684110164642,0.17899049818515778,0.2180435210466385,0.27298593521118164,0.1592024713754654,0.11501358449459076,0.18796275556087494,0.18529865145683289,0.17725001275539398,0.12146409600973129,0.15858472883701324,0.15086792409420013,0.1595030128955841,0.1752479374408722,0.17327770590782166,0.19249296188354492,0.09004104137420654,0.12364332377910614,0.17674830555915833,0.16758179664611816,0.1893617808818817,0.2812815010547638,0.12768173217773438,0.15950901806354523,0.2679227888584137,0.22078269720077515,0.15409021079540253,0.2534306049346924,0.13928574323654175,0.217970609664917,0.19588664174079895,0.14086037874221802,0.2261279821395874,0.16769392788410187,0.16259634494781494,0.15792493522167206,0.14451415836811066,0.16196976602077484,0.18180875480175018,0.158315509557724,0.1897580772638321,0.1856730729341507,0.24165970087051392,0.15282537043094635,0.24649560451507568,0.18966422975063324,0.19719989597797394,0.15931198000907898,0.2322433888912201,0.1957254260778427,0.09964202344417572,0.14468583464622498,0.1777050942182541,0.1851617395877838,0.21342693269252777,0.18024340271949768,0.1687837839126587,0.15072084963321686,0.19083188474178314,0.11440518498420715,0.13480640947818756,0.15843144059181213,0.218501478433609,0.22022497653961182,0.21865886449813843,0.1462372988462448,0.1298513412475586,0.24097755551338196,0.11116235703229904,0.17023533582687378,0.17850565910339355,0.17505627870559692,0.1932332068681717,0.14717687666416168,0.1464218944311142,0.16060641407966614,0.11869842559099197,0.16171978414058685,0.1719825714826584,0.09812747687101364,0.140981987118721,0.20035944879055023,0.18929055333137512,0.0837307795882225,0.22578243911266327,0.16878066956996918,0.13710080087184906,0.25215646624565125,0.19222334027290344,0.16454778611660004,0.21729342639446259,0.18452592194080353,0.11952968686819077,0.23750749230384827,0.2437787801027298,0.19193008542060852,0.17283272743225098,0.22716261446475983,0.17859911918640137,0.32417982816696167,0.1451767086982727,0.20883668959140778,0.15585628151893616,0.21105247735977173,0.1667945384979248,0.19016724824905396,0.1732892543077469,0.2045620232820511,0.21361032128334045,0.20008693635463715,0.19017797708511353,0.24568650126457214,0.18171799182891846,0.22932635247707367,0.2145366221666336,0.14719459414482117,0.26098722219467163,0.15499892830848694,0.18971635401248932,0.1678401529788971,0.1827894002199173,0.20140381157398224,0.19709186255931854,0.20339375734329224,0.25199753046035767,0.164184108376503,0.23841309547424316,0.1974644958972931,0.213911235332489,0.12770295143127441,0.13722223043441772,0.20816367864608765,0.12128889560699463,0.1480189710855484,0.17872676253318787,0.1619110256433487,0.15201659500598907,0.13672666251659393,0.19944413006305695,0.1634981334209442,0.13537131249904633,0.15968342125415802
