,mouse,HC_mean_score,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,535,536,537,538,539,540,541,542,543,544,545,546,547,548,549,550,551,552,553,554,555,556,557,558,559,560,561,562,563,564,565,566,567,568,569,570,571,572,573,574,575,576,577,578,579,580,581,582,583,584,585,586,587,588,589,590,591,592,593,594,595,596,597,598,599
0,Mouse0641,0.09107324020253163,,,,,,,,,,,,1.2724801461140782,,,,,,1.2441287885225625,,1.2458307703522997,,1.030890520543818,,,,,,1.2880689183686151,,,,,,,,,,,,,,,,,,,,,,,,,1.3973402035218512,,,,,,,,,,,,,1.0683060115532756,1.4327055862933151,1.5310387517773192,1.2471775435617214,1.3201639661949551,,,,,,,1.029918555564828,,,,,,,,,,1.0284717529726837,,1.1290413053420898,,,,,1.3509608829815178,1.0445446959880493,,,,,0.8036838684692518,1.271983293252586,,0.892524563957926,1.4192150154377297,1.276834883017235,,,,,,,1.0588877675323918,,,1.726787799031536,,,,,,,,,,,1.4516774598772308,0.42474746603914826,1.114124958927062,0.5347285864838074,1.682102225190639,1.2384300783542865,1.3317337093780983,,,,,,,,,,1.2822534889535402,,1.1125883275335946,1.0891840981983927,1.520266652334955,1.148260672041984,,,,1.0873395937135797,1.2018920130279636,1.0853036498997037,1.3510641515154922,,,,0.9105085073902415,1.4388458092474607,,0.7929648691470681,,0.9711930727764017,1.1541845855735573,1.0974752822862845,,,,1.0370372876815095,,1.5208811028571452,1.4999344450270555,1.2339703709902268,1.1441303698899634,1.200063923902884,,,,,,,,,,,,,,,,,,,1.5281082532092825,0.8852119439334385,,,,,,,,,1.3727927075172253,,1.289575661729177,,1.2508387726917982,1.4809779436863686,,,,1.1131283544382113,1.2982518765892477,,0.6131795341399049,0.35720141204656186,,1.1322567394185405,,,,,0.7858594889216481,,0.6656870433639708,,,,1.5965899497661444,,,1.6412359949815971,0.914096388959771,1.122026072343031,,,1.544563910180169,,,,1.6325739555258179,,,,,,,,,,0.9117838545695193,1.4753714669774636,,,1.2099858284929754,1.3337345825170661,1.1589154373478199,,1.3640166938580804,1.2734331153925074,1.1163906079754666,1.4191949217197954,,,,,,,,,,,,,,,,,,,,,,,,,1.0649693563587945,1.1697631462665208,,,,,,1.1182864447724887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1947464892873696,,,,,,,,0.8892238358919047,,1.191704388233494,,,,,,,,0.9675953090505108,,,,,,,,1.3578346913428745,,,1.1505576145855323,1.2151975679561204,,,,,,,,,,,,,,,,,,1.3030654200519058,,1.193707281724429,,,,,,,0.888518293848412,0.721760309107491,1.069304768156178,,0.8748250289856851,1.1169011860541271,,,,,1.0267982097929194,,0.5473915047837972,,1.163375539998134,1.2475244511706933,1.1268370354648616,1.5804184596915107,,,,,1.1861463340907585,,,,1.2665069316024367,1.1771727871061277,1.3434351268046674,,,,,,,0.9597248303192614,1.486491637927216,,,,,,0.8146517004886096,1.0049912004498522,0.8017375887540926,,,,,,1.3433724300126424,1.2791889224642032,0.9820215005100245,1.5599843563713538,0.9564604246679542,1.2588202609795047,1.25231505705042,1.409805006547147,,1.4481762118784676,1.0775550510969085,,,,,,1.0877352642741074,1.0395297212382293,1.39120063937813,0.9072723207854322,,0.974991114871212,,,,1.157540456072074,1.6058240562734987,1.260115043066293,2.0251118724869213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.017387761695387,,,1.2751056703566357,,,,,,,,,,,,,,0.8679575891250946,,1.289815688327016,,1.3069846832647467,,,,,,0.9634149373062604,,,,0.48325125911987243,1.2203308430977573,0.7855355188956077,1.2077665157777309,1.0872314939031622,1.273973230138514,,,,,,,1.2073351047516971,,,,,,,,,,,,1.277437628674224,0.8207344971341232,0.9596977092901368,,,,1.0885738750430902,0.6666206216555844,0.7028902217340954,1.1318031484415627,,1.0728377488570344,,,,,1.215078542872837,,,,1.1792426047559752,0.7136859285499892,1.0919909490300037,0.8178229393657783,0.8954576538469643,0.9955625801647892,,,,,0.8261353151889783,0.9024558675767342,,0.7433200339578803,,
1,Mouse39115,0.05039349343827586,2.0471665876143237,,0.8427211947910744,2.0574609523151044,1.5008457409811926,1.196364309885453,2.3223890033213803,2.4707562723847536,2.611049384007576,2.1139659652784886,2.6601807267876234,2.1316089175594013,1.8910048400736625,,1.9426204321378628,1.261312119149934,1.3551336758116297,2.3511451958599063,3.360865033249709,1.9659821782617344,2.115568632497798,4.58890789707299,2.6327162684702965,1.2174325654788147,4.201566225198062,1.992229614384021,1.760608045732571,2.7499927182016255,1.7646805953019191,2.020332250327183,1.959335486850863,1.9953601772649854,2.575614253831749,1.319897579267243,2.6666244158007246,2.5559740198953524,,,,3.390687732520217,3.364314089628642,2.2641081658637168,3.055285702480319,3.630003945331928,2.814864188245752,,,,,3.0809538971567676,1.16201556996092,2.797934820150941,2.24794318216403,2.4164248535210553,1.89367998701828,3.4502487947767237,3.27357181938693,2.286475736021968,2.6105929758796464,,,,,,,,2.4011189092934586,2.290843958682888,2.4115930789528117,3.3655267461807195,3.9198987115658572,3.081564491856611,2.326534082095406,1.9250992217641172,,,,,,,,,,2.7006381323155253,2.2577750069929015,2.685966793824068,2.4104822212570944,2.7919209485313603,2.4139779106404027,2.600217628501906,,,,,2.8467230630817753,2.343941289656328,3.1345987194454064,2.570427274676986,2.740962782609695,1.6230975155589145,1.3986121062697932,2.042881391545024,1.4969984982763886,2.7842711514306253,2.0158963602003395,2.1474722750180217,1.7173891725923778,2.517054709758573,1.8541090848254704,1.5100497069766858,2.20490230819373,1.6494774291012901,1.4276969325042599,1.934103757251537,1.8287615664684715,1.573538855708135,2.8519413954905435,1.8721748297834993,2.400487478570384,1.9530239577565451,2.1332166647996127,,,,,,,3.2339147155894366,,,3.905389894055605,3.3510211036835322,2.636808264994661,3.060513163051646,3.582363271185362,2.08060868271464,1.6806586370864962,1.6281162190212923,,,,,2.308087851509337,2.149712524548217,3.043890382155814,1.6413461015817585,1.5677764054355479,2.104114296617968,1.8863846007507987,1.8483833853290976,1.5904964020438872,1.8879084085831344,2.5050960230535497,1.514504845620229,1.8666859267301954,3.436817894201652,2.2497721087518023,2.220663469919357,1.9063121733694746,1.9277899461165793,,2.8262656601580685,1.7083268915548593,1.4763855197125524,2.1092588099730016,2.07066303366743,2.9903239430021893,2.102811350631887,2.430193615173785,1.863293127613988,1.8239382453725108,1.4060349693117882,1.4979617178646367,2.2857851706805787,2.214396192569616,2.6886336063593923,2.665992786639333,2.581547361056518,1.570389242748787,2.0853406428096886,1.701340870622788,2.4099575503482917,1.8769013526686757,,,,,,1.5875204226114692,2.139234108308891,2.1153777745249966,1.7252060547555979,1.623957547222587,2.4268256010033067,2.2068549412280025,1.7616004357533432,2.662266710370578,2.475469777716368,2.1210135814639988,,,,,,,,,,1.4736799323301852,2.0637833756729975,,,,,,,,0.8574774648819904,2.0210523829777296,2.52763385328735,1.8905871274174486,2.319445865430342,1.6759753737543148,1.584717679829348,2.5586448011970067,2.4797389796573595,1.2571104259242132,2.1401048556416544,1.7085618425215847,1.3509382135490469,2.4862812925137563,2.735380911205115,3.0019452845691776,,,,,,1.3554953296434347,1.7957284527384434,2.607006798624018,1.6516971601095605,1.6034709738663557,1.5918700912897974,2.199978359027476,2.1008124814698714,1.830443847140357,1.8068138124125894,1.9375144158162285,1.8263909429643417,1.8980787691799395,1.556379894481144,2.914543524947277,2.0261819142398676,2.0893927532324383,1.6277605381828135,2.205317838028462,2.602204392926615,1.7437870249585645,1.7399897093341896,,,,,,,,1.9680332367009874,,2.1116174478028156,1.3236723522988645,,,,,1.307631710048291,,,2.3305566252089984,1.8139266354288983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.058873634690205,2.057130056422355,2.91120837216201,2.27356097350809,2.521034787072437,1.3594927703099908,1.4077949584284117,1.2506259379932414,1.154945927122279,1.1434589282955552,1.8221694654384666,1.2967276436200916,3.229412547064885,1.0245670716049986,2.1422273518748436,2.0060728697807613,1.3813559102677215,2.17666048761538,1.9475611493418599,1.156674781267045,1.2253779364519628,2.3941563040827334,1.1110763747423116,2.2673917246866964,1.493811499538214,1.9959537062696107,2.233297541434558,0.7947810970687552,2.1151272263065946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Mouse39121,0.09503398698547853,1.333742843172179,1.4028399126343218,1.3569000321927371,1.1538337333648367,1.1740194591335884,1.0020696071033148,1.445570414939992,1.1573809906218802,,1.2432466925548833,,,1.207300815628537,1.2096531319638935,,,,,,,1.3520554495901957,1.7443712008560772,1.258217757593093,1.405755080236859,2.068365605139093,2.6222338755300107,1.6326481180223287,1.3013324382454592,1.4453435487347122,1.7528422755266897,,,,,,1.5018019818721104,1.4099031751711508,1.2676283908661836,0.9661664096449006,0.9493123761479711,1.7237748851369536,1.5861854772338844,1.0928051457618961,1.8935126864402372,1.4274528966224336,2.5030169473616577,,,,2.222042310318595,1.7074900795732715,1.1857499992841385,,2.558214568406448,,,1.6798473373993437,1.9113971302472692,1.5038081062708386,1.43624659271484,1.2190851260160527,1.3652111640841174,2.756450174399478,,,,,,,1.706940907622736,1.9313739833734052,1.762916039980519,1.7232998971728382,2.5239687148625234,,,1.6831274270797612,2.638864346902758,1.9143115612712176,1.4436166928465648,1.335643531607229,1.4989237484245146,1.2511850630676902,1.4526628249438256,1.8326541432657437,,,,,,,,1.279722337847232,1.6914012039141495,1.871745315990799,1.8763607174267825,,,,,,,,,,,1.813558027680513,1.917736967384609,1.620769841252014,1.9682425828202048,1.2886709679844686,2.8175351628772,2.336159273565198,,,,1.715377257874173,,,,1.3974031208465698,1.776332924196845,1.4647670208898063,1.629941086483819,1.6894669485405631,2.0931969320659594,1.5559381931707705,1.065509058516852,1.0203097762784212,1.4474988829103825,1.810992734907547,1.3906612170253834,1.3864534592254172,1.9812350925440014,1.7963434494870298,1.603743721951692,1.6913017658046923,2.575539422937192,,,,1.3323953252571454,1.3006510609608262,1.7397089740669633,2.091174602938283,1.8882574086618114,1.3535535452138356,,1.4761964056231434,1.4936080712018258,1.7106448456681196,1.6948090373669276,1.1170386865513813,1.1024783166890557,1.0463936445726008,2.4562447331149886,1.4673415735078859,1.8534833230443681,,,,,2.474195153318454,1.8670807742404067,1.5864772675804706,1.4461784079521007,1.7519173432704702,2.699321665197506,1.6565460946519637,1.2439205988281177,1.159339342637864,1.321837628670625,1.0360457676583106,1.46514478048023,,2.26484678615966,,,,1.8244885382583627,1.6354029219435826,1.419718610991417,,1.3310622232373455,1.5598979344374135,1.7674635709608413,1.7436225213335514,1.5878456201470095,1.52438053579859,1.1429471018257633,,,1.1334954306027383,1.3861338893434902,1.6199438209776884,1.3139053717601035,1.5953485148757023,1.295864710156987,1.0265982423204838,1.5229213736146319,1.891572327986917,1.5476311650743841,1.402283585348926,1.7718622078407595,1.5033554261154056,,,,,,,,,1.083076268448338,,1.269652361511858,1.1937386149792373,1.4882621942570056,2.1209995117936074,1.496941299766133,1.5161354855291562,1.3074103164690494,1.7593937211699744,,1.3380071070724395,1.5998511145621217,1.0346554229596272,1.642016976766896,,,1.4017204184052074,1.656563246410526,,1.2945433933946038,1.3726356658058834,1.1373474209444243,1.3096676667792364,1.309026001603079,2.040202943707147,,,,1.5079555698520544,,,,,1.3483548787612172,1.8231879509219726,1.532109244477436,1.9103842294624722,1.3502567246769066,1.2812636601114697,1.9313426261706343,,,,,,,,,,,,,1.6723829552082818,1.6761020457274876,1.5598319580409803,1.5776083352465176,,,,,1.8000155042020796,1.3905210566425295,1.6948892192075693,1.353972447979707,1.5779046502901484,1.2749879684466432,1.6885948394916954,,1.977002396297537,1.4248786596808922,1.4839884600606064,1.214143525490845,1.400925860559165,1.4620085340756093,1.2916875308909979,1.8225776429485854,1.6316969846134586,1.600724486317141,1.1794633536434447,1.0625636491019785,,1.5151903499745074,,1.3617890199616183,1.4243148613840977,,,,,,,,,,,,,1.3473979579491515,1.8428139821889233,0.9162596746920177,1.5378655009216025,1.5751790990614118,1.4729936566945259,1.2615087381140702,1.5990733927981038,1.2012291983229495,1.4345238406216863,,,,,,,,,,,,1.5008874669416437,1.7990510071531025,1.5140532830847797,1.823965146558427,1.5072456133181849,1.5501134349178671,2.1067585013621835,1.5527956332353907,1.0302416336058868,1.3978576950612305,1.648095644181831,1.6170562224594662,1.4925267738338042,,1.5512411367369685,1.7931677435151638,1.4818903685638194,0.9987389670866188,2.0146156766973817,1.0279021021703179,1.349098928361186,,,,1.2787834526880348,2.024054299956838,1.3317180938577111,1.905054767697626,1.7874138020322758,1.4159445927546068,1.5226387378876458,1.2883026786901832,1.9728488296365876,1.4957454118148323,1.1815416101310967,1.347421423238473,1.5254238467565442,,,,,,,,,,,,1.4905796809476741,1.8920687819556135,1.5841536778100684,1.8927197069768846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Mouse39122,0.05377283361456953,1.6613098844728815,0.7505814234990283,1.5521192466484852,1.1380753790780105,1.5713097919598338,,,,,,,,,,,,1.536235575608903,,1.8092051963882507,1.2100214109298968,1.646636118056633,1.7634000967787584,1.4970365998750135,1.1672492554492,2.0114110923604867,1.789138558134922,1.9707270916682251,0.9453416638662467,1.9617642015320171,2.01281116736006,,1.7399001263465212,1.4243160505353838,0.5763991018617649,1.3393362439521226,0.6453132681964167,1.5459494769395274,1.9453096102351906,1.4303571121303225,1.940046357752931,,,,1.9498048168990716,2.5133747082910154,1.9109515547672076,0.6771377023013052,1.6719580121892694,2.2340465979730513,1.5370951174424485,,,,,,,,,,,,,2.3424316989289524,1.332987220159791,0.30679631127956997,2.0049055025210625,1.6876471612128652,,,,,,1.6631133973897407,1.8329931561072532,1.5540133257429594,1.2006017845878925,,1.4756469887519654,1.9077133954905716,1.8450557527085276,0.42096375582979795,1.0488069199447836,0.9098039420921382,0.9258825814697316,,,,1.3325567053729763,1.7710780258043948,1.8951288810710702,1.040422760701261,1.331920882454566,,0.8952311932275948,1.1166374535957337,1.6330844795987602,1.3396100811113385,1.7775546419056827,,,1.3303429481279472,1.583726098766085,,,,,,,,,,1.346198166138422,1.2470375000255007,1.4925055014816049,0.5032821255799957,0.9451665754551078,1.5619734790625348,0.690727036373557,1.453283930695189,1.1131009094484958,,,,,,,,0.8588740242152053,1.231770125315726,1.1521017367999447,0.5247442640321398,0.9833404052873492,1.128905488505861,0.6689935713235888,1.705852822588589,0.8401411449472049,1.939071702030384,,,,,,,,,,,,,,,,,1.8621066302310314,,,,0.9336011072029105,1.2278850780538055,1.3684052904376416,1.1945663950020242,0.9106378576027362,1.4208023803919378,1.5638838303141782,1.7907155626239883,1.170648369606176,1.130437302889875,0.671631260105561,,,,1.333444514268118,1.180438703583617,1.0676158227310777,0.9895769373325777,1.0910410714175947,1.0341288762757934,1.215276964357221,1.5801066131091628,,,1.076027579553159,1.4710455016558315,1.5161138165854613,0.901710524454536,1.9810376883530498,,,,1.1652080760539176,1.4950067644978717,0.8097952455345716,2.209779028044461,0.9930614291736257,1.1992092598692452,,,,,,,,,1.63459992884185,1.0092382408000138,0.9547967356157526,0.2909453519250855,1.6901876633738482,1.668702576530908,,,,,,,,,,,0.8154785614295553,0.9894096967503822,1.7076643321084,0.6646308293174388,0.39047942220234605,1.0715424337315957,1.4150298372854146,0.9816553536746805,1.4045886170212127,,,,,1.4435746599555763,1.0226399894444211,1.5013527198262804,0.699207061868744,1.2567401689184905,1.661239774721422,1.0294783867406418,1.0234991593429454,1.0640969826908397,1.2715459722671965,0.32558481342996176,1.586137539474779,0.8004095582632343,0.42626825590588685,0.4420060168367281,0.41439642477688654,0.8982030842226919,1.3468968460753823,1.3380764814392234,1.6667602946577114,0.640867473100076,1.7875307946196184,,,,,,0.46754742701876234,,,,,,,0.577563834976797,1.716488862416794,1.9256513566349265,1.5286202060538003,1.163406980714695,0.9167564118593016,1.1627543091398334,1.61031164213259,1.5366644166881234,,1.2211450575706406,1.573885441980302,2.194365371290925,1.3196842202634607,0.7889764988785151,1.1285398391867096,1.308289061057382,1.133261647262139,0.7079930783057129,1.0106428534068437,,1.711217148412807,1.1766017475199124,1.4153780800455826,0.8115451440181528,0.6992789383115534,1.4374356864663578,1.088548734841832,1.3144254310014534,1.9024546248253156,1.5276728875552976,0.904447966209142,2.2423070516285875,1.478925409994625,,,,,0.8635457140465542,0.4367830263204927,1.4134019892789766,0.5531693608190397,1.0965454679707236,0.8934262855544067,1.5395656214324784,0.7142602949901744,0.9543587635317666,1.5886851827881654,0.4555749130795757,0.8539496045370827,1.1800056968321615,1.5029257074171198,0.6949480525399526,,1.223895517050982,,1.6133505372217214,1.438104425634127,,,1.2702293222928343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Mouse39132,0.059962676396575335,1.009760631756225,0.927760906335683,0.7058773314264104,,1.1152287392531948,1.290010630753264,1.4992914826786246,,,,,,1.4023273318200737,,,,1.4015465961556017,1.4153214149201487,0.6814047079848755,0.744308287789319,1.5452247225791256,1.1248559946509036,1.592333460376582,1.8820021183451583,2.5986706959080896,1.3498461853951331,1.5813289315654282,0.6878686289319087,,,,,,,,,,,,,,,1.857963431504917,1.7390731412708547,1.5104384167410638,2.1344672668298346,1.205865454066518,,,,1.322304886386433,1.6453146511924983,1.2817388185226088,0.8100809690138223,2.367288262138132,1.5809005817727986,1.3119946394603084,1.7901162931768428,,0.4159634208960115,1.864836707095123,0.982919601690197,0.9814480196110982,1.5289515997193905,1.8632392133580775,,1.6383556556126442,1.6109455382067794,1.3227741783141964,1.6130105561052646,,,1.6333173548202988,1.3181067749089677,1.8221316419798799,1.5346521458014117,1.3157686537905449,,1.084087534220081,,,,,,,,,,2.1409139437166935,1.7588232603643985,1.3225043437942527,0.9289470275076203,2.0842815482989008,1.4065251097567233,,,,1.3618651619203563,2.094735217775799,1.8527159005588505,1.3319302072474104,0.7553366147376767,1.1612075074750456,1.4252532597908023,2.216478616147806,,,,,,,,,,,,,1.9995154853836323,1.3439149124538154,,,1.359887098112538,1.4063585728274182,,1.8086502557479909,0.6719093012716335,,,,,,,2.384955919148527,1.4505853512063676,1.358932671068263,1.0387132420186176,0.733082904927015,,1.353642213419209,1.4651692566047256,1.6768102433423486,,,,,,,1.6799840509746389,,,0.948229022066256,,,1.0852882811567888,1.684520206068869,0.9827321517517442,1.220445440360291,0.8160323377892892,1.0994859462905058,1.9006811711711586,1.3202232581553235,1.0476747165940032,0.9617881900163783,,1.5385454009732795,1.5569682610987006,1.2840040609727903,1.0802753294664411,1.6019106512978465,1.395395853357519,,2.047475152510236,,,,,,,,,,,,,,1.55101490775538,0.9131536364031818,2.096643905093941,,,,1.4733903039232228,,,,,,,,,,,1.4791164325858124,1.812587938556517,1.1392743637424037,1.1664014050579392,,,1.712395546204545,0.6536404869719675,1.704170929999319,1.440778317308968,,1.6413274208957924,1.2877905830836172,,1.7950826492152303,,1.210784013706008,0.7050836543782871,0.8325068192394938,0.4676780905263535,,1.2578737396769668,1.7102005140960799,1.3717979240282536,,,,,,,,0.5105121859061703,1.6693331921674683,0.9643314220594482,0.37009740614692543,1.5989893340630805,1.1344823828424915,1.9064605996561053,0.9602089743160362,0.9944756569172377,1.1099030930480789,,1.6090966214028202,2.8869078300495388,1.789372513834756,,0.8003339557862177,1.3799257300117076,1.2005436435807835,1.4616966631096844,1.2352958615474756,1.4641015924535026,,,,,,,1.0788612831780595,1.1141275542499887,0.9165468138299923,,0.4425231092839527,1.0604114729547254,0.6190975325130784,0.8692699881384374,1.4059730163214494,1.293756460884569,1.3078036991103816,1.1702559694951797,1.4203073498044205,,1.3708220669865665,1.003601600468871,,,1.0966030863117961,1.1597364257071705,0.7934130839216038,,1.716242439203023,1.1471434254380377,1.9023967383569802,,,,,,,1.3770621153380669,0.8504076046030588,1.866410185893434,0.9085488052549882,1.440149859703928,,0.7946260551292091,,1.1644454383291643,1.2487846523854742,1.347272584460789,,,,0.9598996152094261,0.9841870567900554,1.1052629399274974,1.2133337664720258,1.412278688828449,,,1.131392127184547,0.8811025487017368,0.3084405185265597,0.3416136875633175,0.4579589613109457,0.5487546917081789,0.8380334404631409,1.5281747831595038,1.0875036592550151,1.2433737865019336,1.3964863650546209,1.4041028696445674,,0.9175583764160056,0.637172359474303,,1.279085334562892,0.9670799151205319,0.6674940213690319,2.0472173254596595,0.39668047574605086,1.1372716179142193,1.8281329418154648,,,,,,,,2.449391335180435,1.7863313720619314,0.8207304269495671,0.9857945567515731,0.8024037599954088,1.0558937293135247,1.226093136900056,1.2345959928537826,0.852595965895209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
